cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,axis,estimand,cutoff_mm,estimator,nri_events_vs_A1_mcse,nri_nonevents_vs_A1_mcse,nri_vs_A1_mcse,ppv_mcse,prevalence_mcse,sensitivity_mcse,specificity_mcse,nri_events_vs_A1,nri_nonevents_vs_A1,nri_vs_A1,ppv,prevalence,sensitivity,specificity,panel
8,0.125,0.5,10.0,40.0,10/40,SL,T1,13.0,A3,0.0043169464964875,0.0002800595613397,0.0043260213142602,0.006644665975196,0.0006636138267094,0.0066269029134814,0.0004655052894223,0.0950833874810483,-0.0075380308860069,0.0875453565950413,0.6218550506947053,0.04617,0.7173489278752436,0.9788851262803644,SL sensitivity 13 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,13.0,A3,0.0072419227751657,0.0005207357414932,0.0072606205791194,0.0058687324473157,0.0006615583352962,0.0052306805719982,0.0005909646497828,0.4028776978417266,-0.0265791873224822,0.3762985105192443,0.5429562803608605,0.04587,0.8528449967298888,0.9654868833387484,SL sensitivity 13 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,13.0,A3,0.006614570416324,0.0004009063907767,0.0066267086646898,0.0065390653129178,0.0006623129139613,0.0065094230629811,0.0004874528173068,0.2790343627664202,-0.0155761933712081,0.263458169395212,0.6041480421956017,0.04598,0.734884732492388,0.9767929393513762,SL sensitivity 13 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,13.0,A3,0.0057492383028308,0.00029593791052,0.0057568498599164,0.0070478264136928,0.0006658659775059,0.0070353699311225,0.0004117328445833,0.1896774193548387,-0.0084216046145778,0.1812558147402608,0.655377171761601,0.0465,0.6408602150537634,0.9835658101730468,SL sensitivity 13 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,13.0,A4,0.0047169354963514,0.0003884958770994,0.004732907090073,0.0057308593015698,0.0006601148718215,0.0048952241779886,0.0006164052932719,0.1147612790188348,-0.0146174319424942,0.1001438470763405,0.5262811223817678,0.04566,0.8749452474813841,0.9623195087704592,SL sensitivity 13 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A4,0.0038303321379276,0.000287358345921,0.0038410960813043,0.0059842472294657,0.0006647751830506,0.0054480340151163,0.0005649579726555,0.073370738023306,-0.0079378394815762,0.0654328985417297,0.5636284216656959,0.04634,0.8353474320241692,0.9685737055134954,SL sensitivity 13 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,13.0,A4,0.002921488923913,0.0002141648515883,0.0029293282704747,0.0061462483209013,0.0006646386807882,0.0057564129465853,0.0005348585676203,0.0412348877374784,-0.0043935072561026,0.0368413804813757,0.5837997512437811,0.04632,0.8106649395509499,0.9719297877694824,SL sensitivity 13 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,13.0,A4,0.0051937669061393,0.0003994681118136,0.0052091063962703,0.0058095486278226,0.000662724063242,0.0049825852098466,0.0005961485603257,0.1453084274543875,-0.0154618642291081,0.1298465632252793,0.5439455782312925,0.04604,0.868375325803649,0.9648622583756132,SL sensitivity 13 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,13.0,A4,0.0042625693883949,0.0003047110484961,0.0042734466901971,0.0061824286333678,0.0006572856114353,0.0057826902955592,0.0005366844004955,0.0903867403314917,-0.0089447499345378,0.0814419903969538,0.5768869401816473,0.04525,0.8141436464088397,0.9716993977481015,SL sensitivity 13 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,13.0,A4,0.0032364720189598,0.0002254281342012,0.0032443133284563,0.0064115407010777,0.0006608027118588,0.0061992351218007,0.0004906601295304,0.0504807692307692,-0.0048729879275653,0.0456077813032038,0.6115244852050528,0.04576,0.7722902097902098,0.9764734238765927,SL sensitivity 13 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,13.0,A4,0.0059329772241475,0.0004293992597648,0.0059484958154595,0.0059944210194187,0.0006675660079722,0.0054889836401263,0.0005603379171305,0.2077005347593583,-0.0178966692892735,0.1898038654700847,0.5687078816290654,0.04675,0.8303743315508021,0.9691161814843956,SL sensitivity 13 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,13.0,A4,0.0049920825741753,0.0003162022795483,0.0050020867954261,0.006401169366245,0.0006688545163187,0.0062476529700709,0.0004867530957828,0.1352790796761823,-0.0096216397708433,0.1256574399053389,0.6177338191913934,0.04694,0.7584149978696207,0.9768849810085408,SL sensitivity 13 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,13.0,A4,0.0039410345389951,0.00023358249796,0.0039479506102414,0.0067579219094945,0.0006636138267094,0.0067440495257797,0.0004398627206161,0.0777561186917912,-0.005231540211568,0.0725245784802231,0.6430561082371667,0.04617,0.7000216590859866,0.9811916169548032,SL sensitivity 13 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,13.0,A4,0.0070400065041395,0.0004377978846715,0.0070536060682568,0.006242331007625,0.0006615583352962,0.0059122972184772,0.0005206358654532,0.3494658818399825,-0.0186347772316141,0.3308311046083684,0.59126088358594,0.04587,0.7994331807281447,0.9734312934296164,SL sensitivity 13 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,13.0,A4,0.0061988868859623,0.0003311915583776,0.0062077279638605,0.0068468636225956,0.0006623129139613,0.0068499295899378,0.000432864887701,0.2292301000434971,-0.0105762981908136,0.2186538018526835,0.6445672191528545,0.04598,0.685080469769465,0.9817928345317708,SL sensitivity 13 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,13.0,A4,0.0052989466539481,0.0002373596498894,0.0053042601034247,0.007242203739418,0.0006658659775059,0.0071669860899087,0.0003725478887117,0.1544086021505376,-0.0054011536444677,0.1490074485060699,0.6876678876678877,0.0465,0.6055913978494624,0.9865862611431568,SL sensitivity 13 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,7.0,A1,0.0,0.0,0.0,0.0019014968704675,0.0015533496422248,0.0017796857912327,0.00140937899596,0.0,0.0,0.0,0.8098570053300148,0.40667,0.8481323923574396,0.8635160871690291,SL specificity 7 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018936462855633,0.0015536671458198,0.0017774583192865,0.0014022829196909,0.0,0.0,0.0,0.8122310785074416,0.4072,0.8483546168958742,0.8652834008097166,SL specificity 7 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,7.0,A1,0.0,0.0,0.0,0.0019096140272416,0.0015531690928549,0.001777324438593,0.0014206383491078,0.0,0.0,0.0,0.8067504034804575,0.40637,0.8487585205600807,0.8608223977898691,SL specificity 7 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018960303678406,0.0015520916210069,0.0019071358631958,0.0013262071540154,0.0,0.0,0.0,0.8243340532757379,0.4046,0.8206870983687593,0.8811555256970104,SL specificity 7 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018872603273188,0.0015538995845935,0.001892202989329,0.001338526569903,0.0,0.0,0.0,0.8242090513532782,0.40759,0.8225913295223141,0.8792896811329991,SL specificity 7 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,7.0,A1,0.0,0.0,0.0,0.001887758115377,0.0015548892793379,0.0019031856144364,0.0013422330059942,0.0,0.0,0.0,0.8241296223446105,0.40927,0.8189947956116989,0.8789125319519916,SL specificity 7 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018784309346912,0.0015529274261857,0.0021412470512372,0.0011738646923014,0.0,0.0,0.0,0.8511740620038439,0.40597,0.7527157179101904,0.9100550477248625,SL specificity 7 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018883329206156,0.0015543201407689,0.0021433293603159,0.0011913578891304,0.0,0.0,0.0,0.8482808300778545,0.4083,0.7498652951261328,0.9074531012337334,SL specificity 7 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018862707353395,0.0015533796754174,0.0021413712104026,0.0011846338312293,0.0,0.0,0.0,0.8490408905421536,0.40672,0.7519915420928402,0.9083400755124056,SL specificity 7 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,7.0,A1,0.0,0.0,0.0,0.0019552370874832,0.0015532353640063,0.0024238250138507,0.0009574299559045,0.0,0.0,0.0,0.8778340225295879,0.40648,0.605810864003149,0.9422597385092332,SL specificity 7 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,7.0,A1,0.0,0.0,0.0,0.0019399785704757,0.0015538757913681,0.0024146914220211,0.0009613355586331,0.0,0.0,0.0,0.8785356563447838,0.40755,0.6112133480554534,0.9418685121107266,SL specificity 7 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,7.0,A1,0.0,0.0,0.0,0.0019526132479957,0.0015548951141475,0.002415771207535,0.000967469832025,0.0,0.0,0.0,0.8771898778977172,0.40928,0.6055756450351837,0.9412581256771396,SL specificity 7 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,7.0,A2,0.0015213826277039,0.0011704855030871,0.0019195419799568,0.0017486127865147,0.0015533496422248,0.0018042871707223,0.0012097872728619,-0.0051884820616224,0.040415957393019,0.0352274753313966,0.8574287143571786,0.40667,0.8429439102958173,0.903932044562048,SL specificity 7 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A2,0.0018875822498878,0.0012298363515768,0.002252879091685,0.0016557373097079,0.0015536671458198,0.002191854639919,0.0009506390785743,-0.1151768172888015,0.0779183535762483,-0.0372584637125532,0.8986514959966287,0.4072,0.7331777996070727,0.9432017543859648,SL specificity 7 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,7.0,A2,0.0023933203164239,0.0013439579089707,0.0027448506331115,0.0016205643501195,0.0015531690928549,0.0024743192310791,0.0006480884546706,-0.3139749489381598,0.1135892727793406,-0.2003856761588191,0.9346694765816524,0.40637,0.5347835716219209,0.9744116705692096,SL specificity 7 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,7.0,A2,0.0015807585129645,0.0011207006310425,0.0019377222145418,0.0017357778546684,0.0015520916210069,0.0018409973101812,0.0011727774994656,0.0152743450321304,0.0288545515619751,0.0441288965941056,0.8632500446645057,0.4046,0.8359614434008897,0.9100100772589856,SL specificity 7 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,7.0,A2,0.001902952731254,0.0011788177498849,0.0022384906488147,0.0016326688279176,0.0015538995845935,0.0022147547262132,0.0009208996506781,-0.0988247994308005,0.0676558464576897,-0.0311689529731107,0.9037159574793984,0.40759,0.7237665300915135,0.9469455275906888,SL specificity 7 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,7.0,A2,0.0023805706919727,0.0012653202489882,0.0026959510663176,0.0016241716764104,0.0015548892793379,0.0024705133779681,0.0006306228171069,-0.3046888362205878,0.0970155570226668,-0.2076732791979209,0.9367184370967024,0.40927,0.514305959391111,0.9759280889746584,SL specificity 7 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,7.0,A2,0.0017602574085863,0.0010344397620458,0.0020417080510652,0.001722861970866,0.0015529274261857,0.0019461170927571,0.0011238024003613,0.0575165652634431,0.0082487416460448,0.0657653069094879,0.8714300853070523,0.40597,0.8102322831736335,0.9183037893709072,SL specificity 7 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,7.0,A2,0.0019405194756033,0.0010743158296989,0.0022180555306703,0.0016258119663087,0.0015543201407689,0.0022880287676517,0.0008709439774721,-0.0594660788635807,0.0454453270238296,-0.014020751839751,0.910027117768595,0.4083,0.6903992162625521,0.952898428257563,SL specificity 7 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,7.0,A2,0.0023840999122296,0.0011241250441852,0.0026358280494861,0.0015873978866418,0.0015533796754174,0.0024787421572322,0.0005755909571151,-0.2622197088906373,0.0716019417475728,-0.1906177671430644,0.9436286120322124,0.40672,0.4897718332022029,0.9799420172599784,SL specificity 7 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,7.0,A2,0.0020912017718335,0.0009307657042844,0.0022889844138376,0.0016680211697295,0.0015532353640063,0.0021060494840378,0.0010037114580354,0.158211966148396,-0.0061329020083569,0.152079064140039,0.8912101472149683,0.40648,0.7640228301515449,0.936126836500876,SL specificity 7 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,7.0,A2,0.0021148255343738,0.0008919197870599,0.0022952141397674,0.0015739981234748,0.0015538757913681,0.0023767131972851,0.0007664233138126,0.0294442399705557,0.0220271752890539,0.0514714152596096,0.9242805055046196,0.40755,0.640657588026009,0.9638956873997806,SL specificity 7 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,7.0,A2,0.0023894604480307,0.0009233680810483,0.0025616654437693,0.0016012124678753,0.0015548951141475,0.002451620459511,0.0005196974986772,-0.1688575058639562,0.0425243770314192,-0.1263331288325369,0.9491291418861512,0.40928,0.4367181391712275,0.983782502708559,SL specificity 7 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,7.0,A3,0.0013998861460828,0.0012047445097221,0.001846913792168,0.0019403180012046,0.0015533496422248,0.0012185212880703,0.0017320211075106,0.0873189564019967,-0.0951746919926516,-0.0078557355906549,0.7345858999362774,0.40667,0.9354513487594364,0.7683413951763775,SL specificity 7 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A3,0.0011880496577396,0.0009538163703201,0.0015235575662068,0.0019269379873673,0.0015536671458198,0.0014211960827351,0.0016174577415256,0.0612229862475442,-0.0572031039136302,0.0040198823339139,0.7650108437467726,0.4072,0.9095776031434184,0.8080802968960864,SL specificity 7 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,7.0,A3,0.0009412870971547,0.0007288339085022,0.0011904706067151,0.0019292035087037,0.0015531690928549,0.0015755708839355,0.0015480853015852,0.0374043359499963,-0.0325960615198019,0.0048082744301944,0.7793239265927978,0.40637,0.886162856510077,0.8282263362700673,SL specificity 7 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,7.0,A3,0.0015651906493511,0.0012413080915342,0.0019976655242869,0.0019413336366219,0.0015520916210069,0.0012493835550109,0.0017005134501694,0.1115669797330697,-0.1021834061135371,0.0093835736195325,0.7413471176713379,0.4046,0.9322540781018288,0.7789721195834733,SL specificity 7 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,7.0,A3,0.0013036709095962,0.0009825755044891,0.0016324865887809,0.0019261015689135,0.0015538995845935,0.0015025286288819,0.0015839542956185,0.0748791677911626,-0.0609037659728904,0.0139754018182722,0.7727243921502356,0.40759,0.8974704973134767,0.8183859151601087,SL specificity 7 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,7.0,A3,0.0010334926898981,0.0007705123070084,0.0012891068052432,0.0019202544112075,0.0015548892793379,0.0016901696198149,0.0014986899344708,0.0458132772986048,-0.0363956460650381,0.0094176312335666,0.7918652258540841,0.40927,0.8648080729103037,0.8425168858869534,SL specificity 7 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,7.0,A3,0.0018522401393936,0.0013283277370153,0.0022793086914468,0.0019396581347862,0.0015529274261857,0.0013466899473174,0.0016679764266078,0.167253737960933,-0.1189670555359156,0.0482866824250173,0.7505928694883235,0.40597,0.9199694558711234,0.7910879921889467,SL specificity 7 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,7.0,A3,0.0016248397927619,0.0010642294072156,0.001942341005932,0.0019278452944576,0.0015543201407689,0.0016491573232072,0.001525110546962,0.1228998285574332,-0.0722325502788575,0.0506672782785757,0.7851713121075246,0.4083,0.872765123683566,0.8352205509548758,SL specificity 7 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,7.0,A3,0.0013178782341353,0.0008326655046836,0.0015588889898571,0.0019277651373643,0.0015533796754174,0.0018691713573752,0.0014013847852509,0.0764899685287175,-0.0429813915857605,0.033508576942957,0.8083677190288839,0.40672,0.8284815106215578,0.8653586839266451,SL specificity 7 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,7.0,A3,0.0022821827690499,0.0014311169637808,0.0026937806063912,0.0019391461136252,0.0015532353640063,0.001418526910452,0.0016398882698772,0.3043200157449321,-0.1416127510446151,0.1627072647003169,0.7576750568333095,0.40648,0.910130879748081,0.8006469874646178,SL specificity 7 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,7.0,A3,0.0020900424745806,0.0011494855337555,0.0023852870975764,0.0019269757830942,0.0015538757913681,0.0018023586826577,0.0014413465779301,0.2317261685682738,-0.0856106000506371,0.1461155685176366,0.8013529274550968,0.40755,0.8429395166237271,0.8562579120600895,SL specificity 7 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,7.0,A3,0.0018009130079371,0.0009090386348989,0.0020173346033556,0.0019446095397307,0.0015548951141475,0.0021015248339458,0.0012884095128169,0.1575693901485535,-0.051462621885157,0.1061067682633964,0.8275222551928784,0.40928,0.7631450351837373,0.8897955037919827,SL specificity 7 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,7.0,A4,0.0013745981926973,0.0011725010893115,0.0018067315782382,0.00193968416315,0.0015533496422248,0.0012482898173418,0.0017172396212425,0.0838763616691666,-0.0895960089663425,-0.0057196472971758,0.7386000467690389,0.40667,0.9320087540266064,0.7739200782026865,SL specificity 7 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A4,0.0011648143333427,0.0009254068250157,0.001487672753984,0.0019250264695309,0.0015536671458198,0.0014389322278006,0.0016059138780784,0.0586935166994106,-0.0536437246963562,0.0050497920030543,0.7678634539822456,0.4072,0.9070481335952848,0.8116396761133603,SL specificity 7 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,7.0,A4,0.0009207903841795,0.0007060440101624,0.0011603245562702,0.0019276610912008,0.0015531690928549,0.0015856095236227,0.0015406437127231,0.0357309840785491,-0.0305240638107912,0.0052069202677578,0.781080904882978,0.40637,0.8844895046386299,0.8302983339790779,SL specificity 7 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,7.0,A4,0.0015367207875974,0.0012070324734112,0.0019540824370797,0.00194080066833,0.0015520916210069,0.0012876883545028,0.0016830634958509,0.1069945625308947,-0.095952300974135,0.0110422615567596,0.7458617332035054,0.4046,0.927681660899654,0.7852032247228754,SL specificity 7 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,7.0,A4,0.0012729459111708,0.000951246054806,0.0015891067772653,0.0019244303018001,0.0015538995845935,0.0015267390213966,0.0015700013376873,0.0711008611594985,-0.0568356374807987,0.0142652236786997,0.7759458077709611,0.40759,0.8936921906818126,0.8224540436522003,SL specificity 7 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,7.0,A4,0.001006571113089,0.0007471711071104,0.0012535749155937,0.0019188048737794,0.0015548892793379,0.0017030909538906,0.0014899251627801,0.0433454687614533,-0.0341441944712474,0.0092012742902058,0.7937611047387716,0.40927,0.8623402643731521,0.8447683374807442,SL specificity 7 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,7.0,A4,0.0018151237489249,0.0012813270152244,0.0022218175316293,0.0019388588954585,0.0015529274261857,0.0014077020890679,0.0016395392150223,0.1590511614158681,-0.1095230880595256,0.0495280733563425,0.7575106417812705,0.40597,0.9117668793260586,0.8005319596653367,SL specificity 7 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,7.0,A4,0.0015812313558913,0.0010217573682501,0.001882626017144,0.0019260180083306,0.0015543201407689,0.0016897304288355,0.0015021312748228,0.1154053392113642,-0.0661483860064221,0.049256953204942,0.7900221382410161,0.4083,0.865270634337497,0.8413047152273111,SL specificity 7 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,7.0,A4,0.0012782021769259,0.0008007518844522,0.0015083117666954,0.0019254701545502,0.0015533796754174,0.0018901418397023,0.0013864225590241,0.0715725806451613,-0.0396103020496224,0.0319622785955388,0.8113554888092239,0.40672,0.8235641227380016,0.8687297734627831,SL specificity 7 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,7.0,A4,0.0022337054213421,0.0013546764380116,0.0026123912725771,0.0019436531022714,0.0015532353640063,0.0015606669963992,0.0015842314945707,0.282769139933084,-0.1243934492519207,0.1583756906811633,0.769652027530951,0.40648,0.888580003936233,0.8178662892573123,SL specificity 7 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,7.0,A4,0.0020229719966348,0.0010818547586219,0.0022940848759193,0.0019291761033835,0.0015538757913681,0.0018916499587179,0.0013955191505669,0.211532327321801,-0.07495991222888,0.1365724150929209,0.8096146416843731,0.40755,0.8227456753772543,0.8669085998818465,SL specificity 7 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,7.0,A4,0.0017217797105259,0.0008507570207348,0.001920498081204,0.0019458829812767,0.0015548951141475,0.0021492285738294,0.0012533027491818,0.1412969116497263,-0.0447589382448537,0.0965379734048726,0.8333242462243062,0.40928,0.74687255668491,0.8964991874322861,SL specificity 7 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,10.0,A1,0.0,0.0,0.0,0.0035926711464213,0.0011093125614541,0.0033856476944765,0.0007898537931513,0.0,0.0,0.0,0.7012506931181073,0.14371,0.7920116902094496,0.9433719884618528,SL specificity 10 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A1,0.0,0.0,0.0,0.0035797973976271,0.0011095373432201,0.0033516135314482,0.0007932760492788,0.0,0.0,0.0,0.7008985879332478,0.14378,0.7974683544303798,0.9428534722384434,SL specificity 10 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,10.0,A1,0.0,0.0,0.0,0.0035681778618901,0.001108026371076,0.0033285150141473,0.0007805551158733,0.0,0.0,0.0,0.7083256301226352,0.14331,0.8020375409950457,0.944752477558977,SL specificity 10 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,10.0,A1,0.0,0.0,0.0,0.0036264353965647,0.001108509036499,0.003560018423165,0.0007206797357218,0.0,0.0,0.0,0.7320327165459909,0.14346,0.7611180816952461,0.9533355126438928,SL specificity 10 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,10.0,A1,0.0,0.0,0.0,0.0036536376954711,0.0011045389404633,0.0035791198377029,0.0007262284101601,0.0,0.0,0.0,0.7263751763046544,0.14223,0.7603881037755748,0.9525047506907446,SL specificity 10 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,10.0,A1,0.0,0.0,0.0,0.0036548737470416,0.0011021369238892,0.0035682270555351,0.0007267170444844,0.0,0.0,0.0,0.7257231058318234,0.14149,0.7642942964167079,0.9523942644814852,SL specificity 10 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,10.0,A1,0.0,0.0,0.0,0.0037761216928869,0.0011040852861079,0.0039290653380682,0.0006162879100815,0.0,0.0,0.0,0.7682819383259912,0.14209,0.6750650995847702,0.9662785140632468,SL specificity 10 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,10.0,A1,0.0,0.0,0.0,0.0037454787730975,0.0011096336508055,0.0039079006266194,0.0006155439050028,0.0,0.0,0.0,0.7713785697239679,0.14381,0.6742924692302343,0.9664326843340848,SL specificity 10 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,10.0,A1,0.0,0.0,0.0,0.0037606093684091,0.0011058330936447,0.0039110734906768,0.0006197461877142,0.0,0.0,0.0,0.7679974601158822,0.14263,0.6783986538596368,0.9659073678808447,SL specificity 10 mm
9,0.25,0.1,20.0,8.0,20/8,SL,T1,10.0,A1,0.0,0.0,0.0,0.0042513798983104,0.0011016487843228,0.0042051253582532,0.0004970590360961,0.0,0.0,0.0,0.7941404090657822,0.14134,0.5082071600396207,0.9783150490298838,SL specificity 10 mm
10,0.25,0.25,20.0,20.0,20/20,SL,T1,10.0,A1,0.0,0.0,0.0,0.0042279361036693,0.001101029870167,0.0042081679061759,0.0004861216113013,0.0,0.0,0.0,0.8006495688206966,0.14115,0.5064824654622742,0.9792746113989638,SL specificity 10 mm
11,0.25,0.5,20.0,40.0,20/40,SL,T1,10.0,A1,0.0,0.0,0.0,0.0041208618450966,0.00110876628917,0.0041714297110242,0.0004853142595571,0.0,0.0,0.0,0.8073815243502949,0.14354,0.515117737216107,0.9794035915279172,SL specificity 10 mm
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,10.0,A2,0.0029633691161436,0.0006529416694005,0.0030344504184701,0.0034455229961347,0.0011093125614541,0.0034430565724403,0.0006425856222782,-0.0098114257880453,0.0199231568744233,0.010111731086378,0.7814933259176863,0.14371,0.7822002644214042,0.9632951453362762,SL specificity 10 mm
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A2,0.0035809295466013,0.0007054270308447,0.0036497511851589,0.0034601698634929,0.0011095373432201,0.0040107316652316,0.0004698196408539,-0.1606621226874391,0.0378757795893578,-0.1227863430980812,0.8473070516379789,0.14378,0.6368062317429406,0.9807292518278012,SL specificity 10 mm
2,0.03,0.5,2.4,40.0,2.4/40,SL,T1,10.0,A2,0.004212618561801,0.0007479747534874,0.0042785069100195,0.0036446154493552,0.001108026371076,0.0041190282973913,0.0002955622235651,-0.3848300886190775,0.0477068717972662,-0.3371232168218113,0.9024905660377358,0.14331,0.4172074523759682,0.9924593493562432,SL specificity 10 mm
3,0.06,0.1,4.8,8.0,4.8/8,SL,T1,10.0,A2,0.0029795494715722,0.0006151827149512,0.0030423945875447,0.0034248735936065,0.001108509036499,0.0034994033010069,0.0006163290411137,0.0115014638226683,0.0129941392112452,0.0244956030339135,0.7935280641466208,0.14346,0.7726195455179145,0.966329651855138,SL specificity 10 mm
4,0.06,0.25,4.8,20.0,4.8/20,SL,T1,10.0,A2,0.0036060487263949,0.0006527034139632,0.0036646431154662,0.0034862039723003,0.0011045389404633,0.0040736305252259,0.0004494529343289,-0.1421641004007593,0.0298564883360341,-0.1123076120647252,0.8531923151562196,0.14223,0.6182240033748154,0.9823612390267789,SL specificity 10 mm
5,0.06,0.5,4.8,40.0,4.8/40,SL,T1,10.0,A2,0.0042571435054546,0.0006917354426728,0.0043129767850852,0.0037535238609261,0.0011021369238892,0.0041074376560484,0.0002824313703884,-0.3705562230546328,0.0407100674424293,-0.3298461556122035,0.903942884958624,0.14149,0.393738073362075,0.9931043319239148,SL specificity 10 mm
6,0.125,0.1,10.0,8.0,10/8,SL,T1,10.0,A2,0.0032819401079596,0.000561379835251,0.0033296063118124,0.0034523200561584,0.0011040852861079,0.0036640104249889,0.0005782520645741,0.0683369695263565,0.0041612756582858,0.0724982451846423,0.8063974349186961,0.14209,0.7434020691111267,0.9704397897215326,SL specificity 10 mm
7,0.125,0.25,10.0,20.0,10/20,SL,T1,10.0,A2,0.0036638222420837,0.000563753435903,0.0037069409704067,0.0034164839182085,0.0011096336508055,0.0041053696822274,0.0004124885450688,-0.0869897781795424,0.0187808780761279,-0.0682089001034144,0.8696457990115322,0.14381,0.5873026910506919,0.9852135624102129,SL specificity 10 mm
8,0.125,0.5,10.0,40.0,10/40,SL,T1,10.0,A2,0.0042344923992136,0.000598238802774,0.0042765424754283,0.0037012704294695,0.0011058330936447,0.0040326184152752,0.0002566606263043,-0.3127673000070111,0.0284124706952657,-0.2843548293117454,0.9145913714486146,0.14263,0.3656313538526257,0.9943198385761106,SL specificity 10 mm
