rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,value,mcse,n
AF_rr0.1,0.2,0,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0,3,prospective,AP,3,0,100000
AF_rr0.1,0.2,0,3,prospective,SL,3,0,100000
AF_rr0.1,0.2,0,3,retrospective,AP,2.69929,0.0018996,100000
AF_rr0.1,0.2,0,3,retrospective,SL,2.69929,0.0018996,100000
AF_rr0.1,0.2,0,5,prospective,AP,5,0,100000
AF_rr0.1,0.2,0,5,prospective,SL,5,0,100000
AF_rr0.1,0.2,0,5,retrospective,AP,3.65854,0.00416176,100000
AF_rr0.1,0.2,0,5,retrospective,SL,3.65854,0.00416176,100000
AF_rr0.1,0.2,0,7,prospective,AP,7,0,100000
AF_rr0.1,0.2,0,7,prospective,SL,7,0,100000
AF_rr0.1,0.2,0,7,retrospective,AP,3.99271,0.00554641,100000
AF_rr0.1,0.2,0,7,retrospective,SL,3.99271,0.00554641,100000
AF_rr0.1,0.2,0,10,prospective,AP,10,0,100000
AF_rr0.1,0.2,0,10,prospective,SL,10,0,100000
AF_rr0.1,0.2,0,10,retrospective,AP,4.07478,0.00609597,100000
AF_rr0.1,0.2,0,10,retrospective,SL,4.07478,0.00609597,100000
AF_rr0.1,0.2,0,13,prospective,AP,13,0,100000
AF_rr0.1,0.2,0,13,prospective,SL,13,0,100000
AF_rr0.1,0.2,0,13,retrospective,AP,4.06961,0.00612697,100000
AF_rr0.1,0.2,0,13,retrospective,SL,4.06961,0.00612697,100000
AF_rr0.1,0.2,0.1,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.1,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.1,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.1,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.1,3,prospective,AP,5.12146,0.00477501,100000
AF_rr0.1,0.2,0.1,3,prospective,SL,5.56453,0.00588771,100000
AF_rr0.1,0.2,0.1,3,retrospective,AP,3.54135,0.00441004,100000
AF_rr0.1,0.2,0.1,3,retrospective,SL,3.6192,0.00466061,100000
AF_rr0.1,0.2,0.1,5,prospective,AP,10.0907,0.00832702,100000
AF_rr0.1,0.2,0.1,5,prospective,SL,11.1287,0.0107389,100000
AF_rr0.1,0.2,0.1,5,retrospective,AP,4.04416,0.00594959,100000
AF_rr0.1,0.2,0.1,5,retrospective,SL,4.05289,0.00600096,100000
AF_rr0.1,0.2,0.1,7,prospective,AP,15.3527,0.0114349,100000
AF_rr0.1,0.2,0.1,7,prospective,SL,17.0169,0.0145108,100000
AF_rr0.1,0.2,0.1,7,retrospective,AP,4.07394,0.00612249,100000
AF_rr0.1,0.2,0.1,7,retrospective,SL,4.07428,0.00612547,100000
AF_rr0.1,0.2,0.1,10,prospective,AP,23.1703,0.0136856,100000
AF_rr0.1,0.2,0.1,10,prospective,SL,24.9144,0.0140884,100000
AF_rr0.1,0.2,0.1,10,retrospective,AP,4.08049,0.00614527,100000
AF_rr0.1,0.2,0.1,10,retrospective,SL,4.08049,0.00614527,100000
AF_rr0.1,0.2,0.1,13,prospective,AP,28.4129,0.00833558,100000
AF_rr0.1,0.2,0.1,13,prospective,SL,29.0311,0.00675782,100000
AF_rr0.1,0.2,0.1,13,retrospective,AP,4.07929,0.00612632,100000
AF_rr0.1,0.2,0.1,13,retrospective,SL,4.07929,0.00612632,100000
AF_rr0.1,0.2,0.15,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.15,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.15,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.15,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.15,3,prospective,AP,4.27911,0.00356306,100000
AF_rr0.1,0.2,0.15,3,prospective,SL,4.61735,0.00445851,100000
AF_rr0.1,0.2,0.15,3,retrospective,AP,3.2898,0.00372522,100000
AF_rr0.1,0.2,0.15,3,retrospective,SL,3.38442,0.00403269,100000
AF_rr0.1,0.2,0.15,5,prospective,AP,7.98854,0.00603934,100000
AF_rr0.1,0.2,0.15,5,prospective,SL,8.78168,0.00808544,100000
AF_rr0.1,0.2,0.15,5,retrospective,AP,3.99614,0.00565597,100000
AF_rr0.1,0.2,0.15,5,retrospective,SL,4.0173,0.00576667,100000
AF_rr0.1,0.2,0.15,7,prospective,AP,11.8559,0.00827784,100000
AF_rr0.1,0.2,0.15,7,prospective,SL,13.1373,0.0113007,100000
AF_rr0.1,0.2,0.15,7,retrospective,AP,4.05548,0.00607505,100000
AF_rr0.1,0.2,0.15,7,retrospective,SL,4.05754,0.0060921,100000
AF_rr0.1,0.2,0.15,10,prospective,AP,17.7472,0.011165,100000
AF_rr0.1,0.2,0.15,10,prospective,SL,19.6206,0.0141865,100000
AF_rr0.1,0.2,0.15,10,retrospective,AP,4.0682,0.00613398,100000
AF_rr0.1,0.2,0.15,10,retrospective,SL,4.06817,0.00613353,100000
AF_rr0.1,0.2,0.15,13,prospective,AP,23.5035,0.0121,100000
AF_rr0.1,0.2,0.15,13,prospective,SL,25.267,0.0127652,100000
AF_rr0.1,0.2,0.15,13,retrospective,AP,4.0665,0.00613959,100000
AF_rr0.1,0.2,0.15,13,retrospective,SL,4.0665,0.00613959,100000
AF_rr0.1,0.2,0.2,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.2,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.2,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.2,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.2,3,prospective,AP,3.80552,0.00281781,100000
AF_rr0.1,0.2,0.2,3,prospective,SL,4.07373,0.00360301,100000
AF_rr0.1,0.2,0.2,3,retrospective,AP,3.10533,0.00322944,100000
AF_rr0.1,0.2,0.2,3,retrospective,SL,3.20514,0.00354154,100000
AF_rr0.1,0.2,0.2,5,prospective,AP,6.87582,0.00469044,100000
AF_rr0.1,0.2,0.2,5,prospective,SL,7.5054,0.00641792,100000
AF_rr0.1,0.2,0.2,5,retrospective,AP,3.91565,0.00531538,100000
AF_rr0.1,0.2,0.2,5,retrospective,SL,3.95081,0.00548917,100000
AF_rr0.1,0.2,0.2,7,prospective,AP,10.0247,0.00635185,100000
AF_rr0.1,0.2,0.2,7,prospective,SL,11.0501,0.0090031,100000
AF_rr0.1,0.2,0.2,7,retrospective,AP,4.07618,0.00603337,100000
AF_rr0.1,0.2,0.2,7,retrospective,SL,4.08066,0.00606692,100000
AF_rr0.1,0.2,0.2,10,prospective,AP,14.8187,0.00861389,100000
AF_rr0.1,0.2,0.2,10,prospective,SL,16.3727,0.0121127,100000
AF_rr0.1,0.2,0.2,10,retrospective,AP,4.07595,0.00614527,100000
AF_rr0.1,0.2,0.2,10,retrospective,SL,4.07607,0.00614663,100000
AF_rr0.1,0.2,0.2,13,prospective,AP,19.6303,0.010358,100000
AF_rr0.1,0.2,0.2,13,prospective,SL,21.5291,0.0131647,100000
AF_rr0.1,0.2,0.2,13,retrospective,AP,4.07625,0.00611674,100000
AF_rr0.1,0.2,0.2,13,retrospective,SL,4.07625,0.00611674,100000
AF_rr0.1,0.2,0.25,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.25,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.25,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.25,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.25,3,prospective,AP,3.51221,0.0022645,100000
AF_rr0.1,0.2,0.25,3,prospective,SL,3.74134,0.00301139,100000
AF_rr0.1,0.2,0.25,3,retrospective,AP,2.96919,0.00283402,100000
AF_rr0.1,0.2,0.25,3,retrospective,SL,3.06741,0.00316012,100000
AF_rr0.1,0.2,0.25,5,prospective,AP,6.19782,0.00371572,100000
AF_rr0.1,0.2,0.25,5,prospective,SL,6.71423,0.00527691,100000
AF_rr0.1,0.2,0.25,5,retrospective,AP,3.84391,0.00501178,100000
AF_rr0.1,0.2,0.25,5,retrospective,SL,3.88589,0.00521052,100000
AF_rr0.1,0.2,0.25,7,prospective,AP,8.93621,0.00499336,100000
AF_rr0.1,0.2,0.25,7,prospective,SL,9.76933,0.00747751,100000
AF_rr0.1,0.2,0.25,7,retrospective,AP,4.04376,0.00591809,100000
AF_rr0.1,0.2,0.25,7,retrospective,SL,4.05061,0.00596892,100000
AF_rr0.1,0.2,0.25,10,prospective,AP,13.0663,0.00672672,100000
AF_rr0.1,0.2,0.25,10,prospective,SL,14.3539,0.0101341,100000
AF_rr0.1,0.2,0.25,10,retrospective,AP,4.06843,0.00613518,100000
AF_rr0.1,0.2,0.25,10,retrospective,SL,4.06851,0.0061361,100000
AF_rr0.1,0.2,0.25,13,prospective,AP,17.2413,0.008315,100000
AF_rr0.1,0.2,0.25,13,prospective,SL,18.9094,0.0119318,100000
AF_rr0.1,0.2,0.25,13,retrospective,AP,4.07721,0.00613859,100000
AF_rr0.1,0.2,0.25,13,retrospective,SL,4.07721,0.00613859,100000
AF_rr0.1,0.25,0,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0,3,prospective,AP,3,0,100000
AF_rr0.1,0.25,0,3,prospective,SL,3,0,100000
AF_rr0.1,0.25,0,3,retrospective,AP,2.70323,0.00188918,100000
AF_rr0.1,0.25,0,3,retrospective,SL,2.70323,0.00188918,100000
AF_rr0.1,0.25,0,5,prospective,AP,5,0,100000
AF_rr0.1,0.25,0,5,prospective,SL,5,0,100000
AF_rr0.1,0.25,0,5,retrospective,AP,3.66283,0.00414034,100000
AF_rr0.1,0.25,0,5,retrospective,SL,3.66283,0.00414034,100000
AF_rr0.1,0.25,0,7,prospective,AP,7,0,100000
AF_rr0.1,0.25,0,7,prospective,SL,7,0,100000
AF_rr0.1,0.25,0,7,retrospective,AP,3.98683,0.00553416,100000
AF_rr0.1,0.25,0,7,retrospective,SL,3.98683,0.00553416,100000
AF_rr0.1,0.25,0,10,prospective,AP,10,0,100000
AF_rr0.1,0.25,0,10,prospective,SL,10,0,100000
AF_rr0.1,0.25,0,10,retrospective,AP,4.0763,0.00608585,100000
AF_rr0.1,0.25,0,10,retrospective,SL,4.0763,0.00608585,100000
AF_rr0.1,0.25,0,13,prospective,AP,13,0,100000
AF_rr0.1,0.25,0,13,prospective,SL,13,0,100000
AF_rr0.1,0.25,0,13,retrospective,AP,4.0681,0.00614078,100000
AF_rr0.1,0.25,0,13,retrospective,SL,4.0681,0.00614078,100000
AF_rr0.1,0.25,0.1,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.1,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.1,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.1,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.1,3,prospective,AP,5.541,0.00529264,100000
AF_rr0.1,0.25,0.1,3,prospective,SL,5.90981,0.00627595,100000
AF_rr0.1,0.25,0.1,3,retrospective,AP,3.62346,0.00464605,100000
AF_rr0.1,0.25,0.1,3,retrospective,SL,3.67737,0.00481697,100000
AF_rr0.1,0.25,0.1,5,prospective,AP,11.0993,0.00920342,100000
AF_rr0.1,0.25,0.1,5,prospective,SL,12.0542,0.0113599,100000
AF_rr0.1,0.25,0.1,5,retrospective,AP,4.0514,0.00599603,100000
AF_rr0.1,0.25,0.1,5,retrospective,SL,4.05625,0.00602523,100000
AF_rr0.1,0.25,0.1,7,prospective,AP,17.0779,0.0126115,100000
AF_rr0.1,0.25,0.1,7,prospective,SL,18.4929,0.0149679,100000
AF_rr0.1,0.25,0.1,7,retrospective,AP,4.07448,0.00613383,100000
AF_rr0.1,0.25,0.1,7,retrospective,SL,4.07471,0.00613637,100000
AF_rr0.1,0.25,0.1,10,prospective,AP,25.5009,0.0129405,100000
AF_rr0.1,0.25,0.1,10,prospective,SL,26.5855,0.0124231,100000
AF_rr0.1,0.25,0.1,10,retrospective,AP,4.07357,0.00614922,100000
AF_rr0.1,0.25,0.1,10,retrospective,SL,4.07357,0.00614922,100000
AF_rr0.1,0.25,0.1,13,prospective,AP,29.3769,0.00534759,100000
AF_rr0.1,0.25,0.1,13,prospective,SL,29.5899,0.00439199,100000
AF_rr0.1,0.25,0.1,13,retrospective,AP,4.07188,0.00614226,100000
AF_rr0.1,0.25,0.1,13,retrospective,SL,4.07188,0.00614226,100000
AF_rr0.1,0.25,0.15,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.15,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.15,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.15,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.15,3,prospective,AP,4.59352,0.00400538,100000
AF_rr0.1,0.25,0.15,3,prospective,SL,4.88299,0.00477054,100000
AF_rr0.1,0.25,0.15,3,retrospective,AP,3.3944,0.00399368,100000
AF_rr0.1,0.25,0.15,3,retrospective,SL,3.46446,0.0042143,100000
AF_rr0.1,0.25,0.15,5,prospective,AP,8.75288,0.00677655,100000
AF_rr0.1,0.25,0.15,5,prospective,SL,9.44442,0.00851938,100000
AF_rr0.1,0.25,0.15,5,retrospective,AP,4.01076,0.00580031,100000
AF_rr0.1,0.25,0.15,5,retrospective,SL,4.02341,0.00587236,100000
AF_rr0.1,0.25,0.15,7,prospective,AP,13.1029,0.00920094,100000
AF_rr0.1,0.25,0.15,7,prospective,SL,14.2098,0.0116643,100000
AF_rr0.1,0.25,0.15,7,retrospective,AP,4.07314,0.00610959,100000
AF_rr0.1,0.25,0.15,7,retrospective,SL,4.07414,0.00611846,100000
AF_rr0.1,0.25,0.15,10,prospective,AP,19.8009,0.0122433,100000
AF_rr0.1,0.25,0.15,10,prospective,SL,21.3118,0.0142544,100000
AF_rr0.1,0.25,0.15,10,retrospective,AP,4.07521,0.00614823,100000
AF_rr0.1,0.25,0.15,10,retrospective,SL,4.07517,0.00614775,100000
AF_rr0.1,0.25,0.15,13,prospective,AP,25.8427,0.0115339,100000
AF_rr0.1,0.25,0.15,13,prospective,SL,26.9176,0.0110567,100000
AF_rr0.1,0.25,0.15,13,retrospective,AP,4.07457,0.00616049,100000
AF_rr0.1,0.25,0.15,13,retrospective,SL,4.07457,0.00616049,100000
AF_rr0.1,0.25,0.2,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.2,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.2,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.2,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.2,3,prospective,AP,4.04991,0.00320744,100000
AF_rr0.1,0.25,0.2,3,prospective,SL,4.29451,0.00386361,100000
AF_rr0.1,0.25,0.2,3,retrospective,AP,3.21347,0.00349962,100000
AF_rr0.1,0.25,0.2,3,retrospective,SL,3.28708,0.0037321,100000
AF_rr0.1,0.25,0.2,5,prospective,AP,7.4634,0.00531523,100000
AF_rr0.1,0.25,0.2,5,prospective,SL,8.02763,0.00682168,100000
AF_rr0.1,0.25,0.2,5,retrospective,AP,3.96001,0.00550376,100000
AF_rr0.1,0.25,0.2,5,retrospective,SL,3.98372,0.00562397,100000
AF_rr0.1,0.25,0.2,7,prospective,AP,10.992,0.00722895,100000
AF_rr0.1,0.25,0.2,7,prospective,SL,11.8782,0.0095418,100000
AF_rr0.1,0.25,0.2,7,retrospective,AP,4.06517,0.00608899,100000
AF_rr0.1,0.25,0.2,7,retrospective,SL,4.06774,0.00610923,100000
AF_rr0.1,0.25,0.2,10,prospective,AP,16.39,0.0096987,100000
AF_rr0.1,0.25,0.2,10,prospective,SL,17.708,0.0125254,100000
AF_rr0.1,0.25,0.2,10,retrospective,AP,4.07252,0.00612611,100000
AF_rr0.1,0.25,0.2,10,retrospective,SL,4.07257,0.00612673,100000
AF_rr0.1,0.25,0.2,13,prospective,AP,21.7357,0.0113415,100000
AF_rr0.1,0.25,0.2,13,prospective,SL,23.242,0.0130091,100000
AF_rr0.1,0.25,0.2,13,retrospective,AP,4.07842,0.00613269,100000
AF_rr0.1,0.25,0.2,13,retrospective,SL,4.07842,0.00613269,100000
AF_rr0.1,0.25,0.25,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.25,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.25,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.25,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.25,3,prospective,AP,3.71243,0.00262648,100000
AF_rr0.1,0.25,0.25,3,prospective,SL,3.92492,0.00327297,100000
AF_rr0.1,0.25,0.25,3,retrospective,AP,3.07062,0.00311895,100000
AF_rr0.1,0.25,0.25,3,retrospective,SL,3.15038,0.00337093,100000
AF_rr0.1,0.25,0.25,5,prospective,AP,6.66752,0.00431156,100000
AF_rr0.1,0.25,0.25,5,prospective,SL,7.12876,0.00566338,100000
AF_rr0.1,0.25,0.25,5,retrospective,AP,3.89769,0.00520558,100000
AF_rr0.1,0.25,0.25,5,retrospective,SL,3.92679,0.00535031,100000
AF_rr0.1,0.25,0.25,7,prospective,AP,9.69411,0.00583064,100000
AF_rr0.1,0.25,0.25,7,prospective,SL,10.4295,0.00792787,100000
AF_rr0.1,0.25,0.25,7,retrospective,AP,4.06369,0.00601243,100000
AF_rr0.1,0.25,0.25,7,retrospective,SL,4.06705,0.00603693,100000
AF_rr0.1,0.25,0.25,10,prospective,AP,14.2792,0.0077949,100000
AF_rr0.1,0.25,0.25,10,prospective,SL,15.4263,0.0106717,100000
AF_rr0.1,0.25,0.25,10,retrospective,AP,4.0684,0.00610772,100000
AF_rr0.1,0.25,0.25,10,retrospective,SL,4.06864,0.00611088,100000
AF_rr0.1,0.25,0.25,13,prospective,AP,18.908,0.0094974,100000
AF_rr0.1,0.25,0.25,13,prospective,SL,20.3551,0.0122318,100000
AF_rr0.1,0.25,0.25,13,retrospective,AP,4.08074,0.00613394,100000
AF_rr0.1,0.25,0.25,13,retrospective,SL,4.08073,0.00613377,100000
AF_rr0.1,0.3,0,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0,3,prospective,AP,3,0,100000
AF_rr0.1,0.3,0,3,prospective,SL,3,0,100000
AF_rr0.1,0.3,0,3,retrospective,AP,2.7014,0.00189188,100000
AF_rr0.1,0.3,0,3,retrospective,SL,2.7014,0.00189188,100000
AF_rr0.1,0.3,0,5,prospective,AP,5,0,100000
AF_rr0.1,0.3,0,5,prospective,SL,5,0,100000
AF_rr0.1,0.3,0,5,retrospective,AP,3.66131,0.00414193,100000
AF_rr0.1,0.3,0,5,retrospective,SL,3.66131,0.00414193,100000
AF_rr0.1,0.3,0,7,prospective,AP,7,0,100000
AF_rr0.1,0.3,0,7,prospective,SL,7,0,100000
AF_rr0.1,0.3,0,7,retrospective,AP,3.98305,0.00554622,100000
AF_rr0.1,0.3,0,7,retrospective,SL,3.98305,0.00554622,100000
AF_rr0.1,0.3,0,10,prospective,AP,10,0,100000
AF_rr0.1,0.3,0,10,prospective,SL,10,0,100000
AF_rr0.1,0.3,0,10,retrospective,AP,4.07208,0.00608334,100000
AF_rr0.1,0.3,0,10,retrospective,SL,4.07208,0.00608334,100000
AF_rr0.1,0.3,0,13,prospective,AP,13,0,100000
AF_rr0.1,0.3,0,13,prospective,SL,13,0,100000
AF_rr0.1,0.3,0,13,retrospective,AP,4.07564,0.0061338,100000
AF_rr0.1,0.3,0,13,retrospective,SL,4.07564,0.0061338,100000
AF_rr0.1,0.3,0.1,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.1,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.1,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.1,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.1,3,prospective,AP,5.93956,0.00582148,100000
AF_rr0.1,0.3,0.1,3,prospective,SL,6.2666,0.00665331,100000
AF_rr0.1,0.3,0.1,3,retrospective,AP,3.69633,0.00485471,100000
AF_rr0.1,0.3,0.1,3,retrospective,SL,3.73481,0.00498621,100000
AF_rr0.1,0.3,0.1,5,prospective,AP,12.13,0.0100953,100000
AF_rr0.1,0.3,0.1,5,prospective,SL,12.9577,0.0119512,100000
AF_rr0.1,0.3,0.1,5,retrospective,AP,4.05425,0.00602495,100000
AF_rr0.1,0.3,0.1,5,retrospective,SL,4.0568,0.00603852,100000
AF_rr0.1,0.3,0.1,7,prospective,AP,18.7717,0.0137517,100000
AF_rr0.1,0.3,0.1,7,prospective,SL,19.9766,0.0154563,100000
AF_rr0.1,0.3,0.1,7,retrospective,AP,4.07738,0.00613944,100000
AF_rr0.1,0.3,0.1,7,retrospective,SL,4.07738,0.00613962,100000
AF_rr0.1,0.3,0.1,10,prospective,AP,27.202,0.0112996,100000
AF_rr0.1,0.3,0.1,10,prospective,SL,27.7793,0.0105534,100000
AF_rr0.1,0.3,0.1,10,retrospective,AP,4.07236,0.00614054,100000
AF_rr0.1,0.3,0.1,10,retrospective,SL,4.07236,0.00614054,100000
AF_rr0.1,0.3,0.1,13,prospective,AP,29.7611,0.00331744,100000
AF_rr0.1,0.3,0.1,13,prospective,SL,29.8309,0.00275674,100000
AF_rr0.1,0.3,0.1,13,retrospective,AP,4.07886,0.00614666,100000
AF_rr0.1,0.3,0.1,13,retrospective,SL,4.07886,0.00614666,100000
AF_rr0.1,0.3,0.15,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.15,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.15,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.15,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.15,3,prospective,AP,4.89741,0.00440523,100000
AF_rr0.1,0.3,0.15,3,prospective,SL,5.14356,0.00508562,100000
AF_rr0.1,0.3,0.15,3,retrospective,AP,3.47888,0.00425188,100000
AF_rr0.1,0.3,0.15,3,retrospective,SL,3.53027,0.00441364,100000
AF_rr0.1,0.3,0.15,5,prospective,AP,9.48418,0.00745404,100000
AF_rr0.1,0.3,0.15,5,prospective,SL,10.1085,0.00909209,100000
AF_rr0.1,0.3,0.15,5,retrospective,AP,4.03217,0.00588907,100000
AF_rr0.1,0.3,0.15,5,retrospective,SL,4.04039,0.0059354,100000
AF_rr0.1,0.3,0.15,7,prospective,AP,14.3477,0.0101871,100000
AF_rr0.1,0.3,0.15,7,prospective,SL,15.3099,0.0123581,100000
AF_rr0.1,0.3,0.15,7,retrospective,AP,4.0752,0.00612657,100000
AF_rr0.1,0.3,0.15,7,retrospective,SL,4.07547,0.00612948,100000
AF_rr0.1,0.3,0.15,10,prospective,AP,21.7489,0.0130495,100000
AF_rr0.1,0.3,0.15,10,prospective,SL,22.9645,0.0141677,100000
AF_rr0.1,0.3,0.15,10,retrospective,AP,4.07294,0.00613974,100000
AF_rr0.1,0.3,0.15,10,retrospective,SL,4.07294,0.00613977,100000
AF_rr0.1,0.3,0.15,13,prospective,AP,27.5904,0.00975256,100000
AF_rr0.1,0.3,0.15,13,prospective,SL,28.1512,0.00903559,100000
AF_rr0.1,0.3,0.15,13,retrospective,AP,4.07314,0.00614139,100000
AF_rr0.1,0.3,0.15,13,retrospective,SL,4.07314,0.00614139,100000
AF_rr0.1,0.3,0.2,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.2,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.2,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.2,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.2,3,prospective,AP,4.3013,0.00355296,100000
AF_rr0.1,0.3,0.2,3,prospective,SL,4.51637,0.00416208,100000
AF_rr0.1,0.3,0.2,3,retrospective,AP,3.30328,0.00374082,100000
AF_rr0.1,0.3,0.2,3,retrospective,SL,3.36505,0.00393437,100000
AF_rr0.1,0.3,0.2,5,prospective,AP,8.05226,0.00594204,100000
AF_rr0.1,0.3,0.2,5,prospective,SL,8.55268,0.00725174,100000
AF_rr0.1,0.3,0.2,5,retrospective,AP,3.9849,0.00564856,100000
AF_rr0.1,0.3,0.2,5,retrospective,SL,4.00017,0.0057301,100000
AF_rr0.1,0.3,0.2,7,prospective,AP,11.9632,0.00803217,100000
AF_rr0.1,0.3,0.2,7,prospective,SL,12.7668,0.010134,100000
AF_rr0.1,0.3,0.2,7,retrospective,AP,4.06312,0.00608997,100000
AF_rr0.1,0.3,0.2,7,retrospective,SL,4.0642,0.00609924,100000
AF_rr0.1,0.3,0.2,10,prospective,AP,17.9575,0.0107961,100000
AF_rr0.1,0.3,0.2,10,prospective,SL,19.1291,0.0130584,100000
AF_rr0.1,0.3,0.2,10,retrospective,AP,4.08055,0.00615841,100000
AF_rr0.1,0.3,0.2,10,retrospective,SL,4.08062,0.00615927,100000
AF_rr0.1,0.3,0.2,13,prospective,AP,23.7728,0.0118884,100000
AF_rr0.1,0.3,0.2,13,prospective,SL,24.8971,0.0124771,100000
AF_rr0.1,0.3,0.2,13,retrospective,AP,4.06699,0.00613863,100000
AF_rr0.1,0.3,0.2,13,retrospective,SL,4.06699,0.00613863,100000
AF_rr0.1,0.3,0.25,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.25,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.25,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.25,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.25,3,prospective,AP,3.91974,0.00297067,100000
AF_rr0.1,0.3,0.25,3,prospective,SL,4.10679,0.00352945,100000
AF_rr0.1,0.3,0.25,3,retrospective,AP,3.16098,0.00335317,100000
AF_rr0.1,0.3,0.25,3,retrospective,SL,3.2195,0.00354676,100000
AF_rr0.1,0.3,0.25,5,prospective,AP,7.14446,0.00488235,100000
AF_rr0.1,0.3,0.25,5,prospective,SL,7.57061,0.00606214,100000
AF_rr0.1,0.3,0.25,5,retrospective,AP,3.93702,0.00542104,100000
AF_rr0.1,0.3,0.25,5,retrospective,SL,3.95791,0.00552696,100000
AF_rr0.1,0.3,0.25,7,prospective,AP,10.4753,0.00661279,100000
AF_rr0.1,0.3,0.25,7,prospective,SL,11.1502,0.00842493,100000
AF_rr0.1,0.3,0.25,7,retrospective,AP,4.0654,0.00605822,100000
AF_rr0.1,0.3,0.25,7,retrospective,SL,4.06789,0.00607824,100000
AF_rr0.1,0.3,0.25,10,prospective,AP,15.5459,0.00885037,100000
AF_rr0.1,0.3,0.25,10,prospective,SL,16.5501,0.0112712,100000
AF_rr0.1,0.3,0.25,10,retrospective,AP,4.07824,0.0061414,100000
AF_rr0.1,0.3,0.25,10,retrospective,SL,4.07819,0.00614084,100000
AF_rr0.1,0.3,0.25,13,prospective,AP,20.6477,0.010533,100000
AF_rr0.1,0.3,0.25,13,prospective,SL,21.8613,0.0124768,100000
AF_rr0.1,0.3,0.25,13,retrospective,AP,4.0728,0.00614742,100000
AF_rr0.1,0.3,0.25,13,retrospective,SL,4.0728,0.00614742,100000
AF_rr0.2,0.05,0,1,prospective,AP,1,0,100000
AF_rr0.2,0.05,0,1,prospective,SL,1,0,100000
AF_rr0.2,0.05,0,1,retrospective,AP,1,0,100000
AF_rr0.2,0.05,0,1,retrospective,SL,1,0,100000
AF_rr0.2,0.05,0,3,prospective,AP,3,0,100000
AF_rr0.2,0.05,0,3,prospective,SL,3,0,100000
