rhythm_state,p_beat_cv,p_N_beats,p_data_mode,axis,estimator,estimand,metric,W,v_win,se_win,v_none,se_none,diff,mcse_diff,lo95,hi95,ratio
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,relbias_pct,0.15,-3.02012,0.0874843,-3.13125,0.0872027,0.111136,0.123522,-0.130968,0.35324,0.964507
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,relbias_pct,0.2,-3.10233,0.0875791,-3.13125,0.0872027,0.0289233,0.12359,-0.213313,0.271159,0.990763
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,relbias_pct,0.25,-3.15148,0.0868646,-3.13125,0.0872027,-0.0202278,0.123084,-0.261473,0.221018,1.00646
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,rmse_mm,0.1,1.66305,0.00434658,1.65537,0.00428601,0.00768148,0.00610431,-0.00428298,0.0196459,1.00464
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,rmse_mm,0.15,1.65482,0.00438853,1.65537,0.00428601,-0.00054436,0.00613425,-0.0125675,0.0114788,0.999671
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,rmse_mm,0.2,1.65558,0.00425483,1.65537,0.00428601,0.000212966,0.00603933,-0.0116241,0.01205,1.00013
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,rmse_mm,0.25,1.66106,0.00433625,1.65537,0.00428601,0.00569234,0.00609696,-0.00625771,0.0176424,1.00344
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,sd_err_mm,0.1,1.64913,0.00368758,1.64104,0.00366948,0.0080931,0.00520225,-0.0021033,0.0182895,1.00493
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,sd_err_mm,0.15,1.64105,0.00366951,1.64104,0.00366948,1.15521e-05,0.00518945,-0.0101598,0.0101829,1.00001
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,sd_err_mm,0.2,1.64139,0.00367028,1.64104,0.00366948,0.000353973,0.00518999,-0.00981842,0.0105264,1.00022
AF_rr0.3,0.05,13,retrospective,SL,A6,T1,sd_err_mm,0.25,1.64618,0.00368099,1.64104,0.00366948,0.00514473,0.00519758,-0.00504252,0.015332,1.00314
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,bias_mm,0.1,0.0590816,0.00502236,0.0571405,0.00500408,0.00194111,0.00708977,-0.0119548,0.0158371,1.03397
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,bias_mm,0.15,0.060345,0.00501634,0.0571405,0.00500408,0.0032045,0.00708551,-0.0106831,0.0170921,1.05608
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,bias_mm,0.2,0.0570767,0.00500054,0.0571405,0.00500408,-6.37952e-05,0.00707433,-0.0139295,0.0138019,0.998884
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,bias_mm,0.25,0.0521873,0.00502437,0.0571405,0.00500408,-0.00495318,0.00709119,-0.0188519,0.00894556,0.913316
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,relbias_pct,0.1,0.891579,0.0891237,0.850497,0.0891157,0.0410825,0.126034,-0.205945,0.28811,1.0483
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,relbias_pct,0.15,0.968866,0.0894198,0.850497,0.0891157,0.118369,0.126244,-0.129069,0.365807,1.13918
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,relbias_pct,0.2,0.86349,0.0894408,0.850497,0.0891157,0.0129935,0.126259,-0.234474,0.260461,1.01528
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,relbias_pct,0.25,0.8381,0.0888805,0.850497,0.0891157,-0.0123966,0.125862,-0.259087,0.234294,0.985424
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,rmse_mm,0.1,1.5893,0.00398182,1.58345,0.00398854,0.00584834,0.0056359,-0.00519802,0.0168947,1.00369
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,rmse_mm,0.15,1.58744,0.00421504,1.58345,0.00398854,0.00399302,0.00580302,-0.0073809,0.0153669,1.00252
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,rmse_mm,0.2,1.58233,0.00399932,1.58345,0.00398854,-0.00111992,0.00564827,-0.0121905,0.0099507,0.999293
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,rmse_mm,0.25,1.58969,0.00405848,1.58345,0.00398854,0.00624251,0.00569032,-0.00491051,0.0173955,1.00394
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,sd_err_mm,0.1,1.58821,0.00355136,1.58243,0.00353843,0.00578114,0.00501325,-0.00404483,0.0156071,1.00365
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,sd_err_mm,0.15,1.5863,0.0035471,1.58243,0.00353843,0.00387697,0.00501023,-0.00594309,0.013697,1.00245
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,sd_err_mm,0.2,1.58131,0.00353593,1.58243,0.00353843,-0.00111835,0.00500233,-0.0109229,0.00868622,0.999293
AF_rr0.3,0.05,13,retrospective,SL,A6,T2,sd_err_mm,0.25,1.58884,0.00355278,1.58243,0.00353843,0.00641702,0.00501426,-0.00341092,0.016245,1.00406
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,bias_mm,0.1,0.0221717,0.00442896,0.0266067,0.00443637,-0.00443495,0.00626873,-0.0167217,0.00785177,0.833315
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,bias_mm,0.15,0.0278495,0.00443474,0.0266067,0.00443637,0.00124281,0.00627282,-0.0110519,0.0135375,1.04671
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,bias_mm,0.2,0.0255693,0.0044306,0.0266067,0.00443637,-0.0010374,0.0062699,-0.0133264,0.0112516,0.96101
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,bias_mm,0.25,0.0204636,0.00444707,0.0266067,0.00443637,-0.00614306,0.00628155,-0.0184549,0.00616877,0.769116
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,relbias_pct,0.1,0.323783,0.0836863,0.377846,0.0838669,-0.0540631,0.118478,-0.28628,0.178154,0.856918
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,relbias_pct,0.15,0.474148,0.0840545,0.377846,0.0838669,0.0963022,0.118738,-0.136425,0.329029,1.25487
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,relbias_pct,0.2,0.356264,0.0840664,0.377846,0.0838669,-0.0215814,0.118747,-0.254325,0.211162,0.942883
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,relbias_pct,0.25,0.351399,0.0835642,0.377846,0.0838669,-0.0264473,0.118392,-0.258495,0.205601,0.930005
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,rmse_mm,0.1,1.40073,0.00324377,1.40315,0.00327481,-0.0024213,0.00460938,-0.0114557,0.00661309,0.998274
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,rmse_mm,0.15,1.40266,0.00338162,1.40315,0.00327481,-0.00049193,0.00470741,-0.00971846,0.0087346,0.999649
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,rmse_mm,0.2,1.40131,0.00326039,1.40315,0.00327481,-0.00184336,0.00462109,-0.0109007,0.00721398,0.998686
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,rmse_mm,0.25,1.40643,0.00327569,1.40315,0.00327481,0.00328085,0.0046319,-0.00579767,0.0123594,1.00234
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,sd_err_mm,0.1,1.40056,0.00313176,1.4029,0.003137,-0.00234451,0.00443269,-0.0110326,0.00634355,0.998329
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,sd_err_mm,0.15,1.40239,0.00313585,1.4029,0.003137,-0.000516151,0.00443558,-0.00920988,0.00817758,0.999632
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,sd_err_mm,0.2,1.40108,0.00313292,1.4029,0.003137,-0.00182438,0.00443351,-0.0105141,0.00686529,0.9987
AF_rr0.3,0.05,13,retrospective,SL,A6,Tv,sd_err_mm,0.25,1.40629,0.00314457,1.4029,0.003137,0.00338427,0.00444175,-0.00532155,0.0120901,1.00241
AF_rr0.3,0.1,1,prospective,AP,A1,T1,bias_mm,0.1,-0.298439,0.00736985,-0.302918,0.0074024,0.0044784,0.0104456,-0.015995,0.0249517,0.985216
AF_rr0.3,0.1,1,prospective,AP,A1,T1,bias_mm,0.15,-0.288885,0.00738386,-0.302918,0.0074024,0.0140328,0.0104555,-0.00645994,0.0345255,0.953675
AF_rr0.3,0.1,1,prospective,AP,A1,T1,bias_mm,0.2,-0.298265,0.0073656,-0.302918,0.0074024,0.00465244,0.0104426,-0.015815,0.0251199,0.984641
AF_rr0.3,0.1,1,prospective,AP,A1,T1,bias_mm,0.25,-0.293543,0.00738671,-0.302918,0.0074024,0.00937476,0.0104575,-0.0111219,0.0298714,0.969052
AF_rr0.3,0.1,1,prospective,AP,A1,T1,relbias_pct,0.1,-2.72751,0.07054,-2.86024,0.0705766,0.132738,0.0997845,-0.0628397,0.328315,0.953592
AF_rr0.3,0.1,1,prospective,AP,A1,T1,relbias_pct,0.15,-2.68203,0.070552,-2.86024,0.0705766,0.178218,0.099793,-0.0173763,0.373812,0.937691
AF_rr0.3,0.1,1,prospective,AP,A1,T1,relbias_pct,0.2,-2.76749,0.0707102,-2.86024,0.0705766,0.0927504,0.0999049,-0.103063,0.288564,0.967573
AF_rr0.3,0.1,1,prospective,AP,A1,T1,relbias_pct,0.25,-2.69349,0.0703654,-2.86024,0.0705766,0.166756,0.0996611,-0.0285795,0.362092,0.941699
AF_rr0.3,0.1,1,prospective,AP,A1,T1,rmse_mm,0.1,2.34957,0.00751561,2.36035,0.00736639,-0.0107797,0.0105237,-0.0314061,0.00984677,0.995433
AF_rr0.3,0.1,1,prospective,AP,A1,T1,rmse_mm,0.15,2.35277,0.00725364,2.36035,0.00736639,-0.00757961,0.0103382,-0.0278425,0.0126833,0.996789
AF_rr0.3,0.1,1,prospective,AP,A1,T1,rmse_mm,0.2,2.34821,0.00722117,2.36035,0.00736639,-0.0121373,0.0103155,-0.0323557,0.00808099,0.994858
AF_rr0.3,0.1,1,prospective,AP,A1,T1,rmse_mm,0.25,2.35424,0.00748786,2.36035,0.00736639,-0.00610844,0.0105039,-0.0266961,0.0144792,0.997412
AF_rr0.3,0.1,1,prospective,AP,A1,T1,sd_err_mm,0.1,2.33055,0.0052113,2.34084,0.00523431,-0.0102922,0.00738618,-0.0247691,0.00418475,0.995603
AF_rr0.3,0.1,1,prospective,AP,A1,T1,sd_err_mm,0.15,2.33498,0.0052212,2.34084,0.00523431,-0.00586405,0.00739317,-0.0203547,0.00862656,0.997495
AF_rr0.3,0.1,1,prospective,AP,A1,T1,sd_err_mm,0.2,2.32921,0.00520829,2.34084,0.00523431,-0.0116386,0.00738406,-0.0261114,0.00283411,0.995028
AF_rr0.3,0.1,1,prospective,AP,A1,T1,sd_err_mm,0.25,2.33588,0.00522322,2.34084,0.00523431,-0.00496231,0.00739459,-0.0194557,0.0095311,0.99788
AF_rr0.3,0.1,1,prospective,AP,A1,T2,bias_mm,0.1,0.128218,0.00705239,0.125394,0.00710379,0.00282373,0.01001,-0.0167959,0.0224433,1.02252
AF_rr0.3,0.1,1,prospective,AP,A1,T2,bias_mm,0.15,0.137614,0.00706672,0.125394,0.00710379,0.0122202,0.0100201,-0.00741914,0.0318596,1.09745
AF_rr0.3,0.1,1,prospective,AP,A1,T2,bias_mm,0.2,0.127387,0.00706815,0.125394,0.00710379,0.00199254,0.0100211,-0.0176488,0.0216339,1.01589
AF_rr0.3,0.1,1,prospective,AP,A1,T2,bias_mm,0.25,0.133306,0.00707648,0.125394,0.00710379,0.00791152,0.010027,-0.0117414,0.0275644,1.06309
AF_rr0.3,0.1,1,prospective,AP,A1,T2,relbias_pct,0.1,1.26177,0.0711282,1.13275,0.0712011,0.12902,0.100642,-0.0682379,0.326279,1.1139
AF_rr0.3,0.1,1,prospective,AP,A1,T2,relbias_pct,0.15,1.31812,0.0711024,1.13275,0.0712011,0.185367,0.100624,-0.011856,0.382589,1.16364
AF_rr0.3,0.1,1,prospective,AP,A1,T2,relbias_pct,0.2,1.22768,0.0714144,1.13275,0.0712011,0.0949277,0.100844,-0.102727,0.292583,1.0838
AF_rr0.3,0.1,1,prospective,AP,A1,T2,relbias_pct,0.25,1.29614,0.0711017,1.13275,0.0712011,0.163393,0.100623,-0.0338287,0.360614,1.14424
AF_rr0.3,0.1,1,prospective,AP,A1,T2,rmse_mm,0.1,2.23383,0.00719372,2.2499,0.00710903,-0.0160684,0.0101137,-0.0358914,0.00375453,0.992858
AF_rr0.3,0.1,1,prospective,AP,A1,T2,rmse_mm,0.15,2.23891,0.00700354,2.2499,0.00710903,-0.0109876,0.00997937,-0.0305472,0.00857197,0.995116
AF_rr0.3,0.1,1,prospective,AP,A1,T2,rmse_mm,0.2,2.23876,0.00681552,2.2499,0.00710903,-0.0111417,0.00984833,-0.0304445,0.00816097,0.995048
AF_rr0.3,0.1,1,prospective,AP,A1,T2,rmse_mm,0.25,2.24174,0.00689355,2.2499,0.00710903,-0.00816636,0.00990249,-0.0275752,0.0112425,0.99637
AF_rr0.3,0.1,1,prospective,AP,A1,T2,sd_err_mm,0.1,2.23016,0.00498682,2.24642,0.00502316,-0.0162542,0.00707817,-0.0301275,-0.00238102,0.992764
AF_rr0.3,0.1,1,prospective,AP,A1,T2,sd_err_mm,0.15,2.23469,0.00499695,2.24642,0.00502316,-0.0117239,0.00708531,-0.0256111,0.00216335,0.994781
AF_rr0.3,0.1,1,prospective,AP,A1,T2,sd_err_mm,0.2,2.23514,0.00499796,2.24642,0.00502316,-0.0112719,0.00708603,-0.0251605,0.00261671,0.994982
AF_rr0.3,0.1,1,prospective,AP,A1,T2,sd_err_mm,0.25,2.23778,0.00500385,2.24642,0.00502316,-0.00863642,0.00709018,-0.0225332,0.00526034,0.996155
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,bias_mm,0.1,0.0753805,0.00606414,0.0731391,0.00607401,0.00224133,0.00858297,-0.0145813,0.019064,1.03064
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,bias_mm,0.15,0.0823886,0.00607091,0.0731391,0.00607401,0.00924941,0.00858775,-0.00758258,0.0260814,1.12646
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,bias_mm,0.2,0.080951,0.00605239,0.0731391,0.00607401,0.00781182,0.00857467,-0.00899453,0.0246182,1.10681
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,bias_mm,0.25,0.0847834,0.00607246,0.0731391,0.00607401,0.0116442,0.00858885,-0.00518993,0.0284783,1.15921
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,relbias_pct,0.1,0.772011,0.0636706,0.626231,0.0635628,0.14578,0.0899676,-0.0305563,0.322117,1.23279
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,relbias_pct,0.15,0.760814,0.0634901,0.626231,0.0635628,0.134583,0.08984,-0.0415033,0.310669,1.21491
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,relbias_pct,0.2,0.746819,0.063649,0.626231,0.0635628,0.120588,0.0899524,-0.0557181,0.296895,1.19256
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,relbias_pct,0.25,0.829303,0.0636081,0.626231,0.0635628,0.203072,0.0899234,0.026822,0.379322,1.32428
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,rmse_mm,0.1,1.91912,0.00549968,1.92215,0.00550462,-0.00303051,0.00778122,-0.0182817,0.0122207,0.998423
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,rmse_mm,0.15,1.92155,0.00542349,1.92215,0.00550462,-0.000604917,0.00772755,-0.0157509,0.0145411,0.999685
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,rmse_mm,0.2,1.91564,0.00538381,1.92215,0.00550462,-0.00651605,0.00769976,-0.0216076,0.00857547,0.99661
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,rmse_mm,0.25,1.92214,0.00542655,1.92215,0.00550462,-1.08744e-05,0.0077297,-0.0151611,0.0151393,0.999994
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,sd_err_mm,0.1,1.91765,0.00428802,1.92077,0.00429499,-0.00311952,0.00606911,-0.015015,0.00877593,0.998376
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,sd_err_mm,0.15,1.91979,0.0042928,1.92077,0.00429499,-0.000979986,0.00607249,-0.0128821,0.0109221,0.99949
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,sd_err_mm,0.2,1.91393,0.00427971,1.92077,0.00429499,-0.00683526,0.00606324,-0.0187192,0.00504868,0.996441
AF_rr0.3,0.1,1,prospective,AP,A1,Tv,sd_err_mm,0.25,1.92028,0.0042939,1.92077,0.00429499,-0.000489633,0.00607326,-0.0123932,0.011414,0.999745
AF_rr0.3,0.1,1,prospective,AP,A6,T1,bias_mm,0.1,-0.298439,0.00736985,-0.302918,0.0074024,0.0044784,0.0104456,-0.015995,0.0249517,0.985216
AF_rr0.3,0.1,1,prospective,AP,A6,T1,bias_mm,0.15,-0.288885,0.00738386,-0.302918,0.0074024,0.0140328,0.0104555,-0.00645994,0.0345255,0.953675
AF_rr0.3,0.1,1,prospective,AP,A6,T1,bias_mm,0.2,-0.298265,0.0073656,-0.302918,0.0074024,0.00465244,0.0104426,-0.015815,0.0251199,0.984641
AF_rr0.3,0.1,1,prospective,AP,A6,T1,bias_mm,0.25,-0.293543,0.00738671,-0.302918,0.0074024,0.00937476,0.0104575,-0.0111219,0.0298714,0.969052
AF_rr0.3,0.1,1,prospective,AP,A6,T1,relbias_pct,0.1,-2.72751,0.07054,-2.86024,0.0705766,0.132738,0.0997845,-0.0628397,0.328315,0.953592
AF_rr0.3,0.1,1,prospective,AP,A6,T1,relbias_pct,0.15,-2.68203,0.070552,-2.86024,0.0705766,0.178218,0.099793,-0.0173763,0.373812,0.937691
AF_rr0.3,0.1,1,prospective,AP,A6,T1,relbias_pct,0.2,-2.76749,0.0707102,-2.86024,0.0705766,0.0927504,0.0999049,-0.103063,0.288564,0.967573
AF_rr0.3,0.1,1,prospective,AP,A6,T1,relbias_pct,0.25,-2.69349,0.0703654,-2.86024,0.0705766,0.166756,0.0996611,-0.0285795,0.362092,0.941699
AF_rr0.3,0.1,1,prospective,AP,A6,T1,rmse_mm,0.1,2.34957,0.00751561,2.36035,0.00736639,-0.0107797,0.0105237,-0.0314061,0.00984677,0.995433
AF_rr0.3,0.1,1,prospective,AP,A6,T1,rmse_mm,0.15,2.35277,0.00725364,2.36035,0.00736639,-0.00757961,0.0103382,-0.0278425,0.0126833,0.996789
AF_rr0.3,0.1,1,prospective,AP,A6,T1,rmse_mm,0.2,2.34821,0.00722117,2.36035,0.00736639,-0.0121373,0.0103155,-0.0323557,0.00808099,0.994858
AF_rr0.3,0.1,1,prospective,AP,A6,T1,rmse_mm,0.25,2.35424,0.00748786,2.36035,0.00736639,-0.00610844,0.0105039,-0.0266961,0.0144792,0.997412
AF_rr0.3,0.1,1,prospective,AP,A6,T1,sd_err_mm,0.1,2.33055,0.0052113,2.34084,0.00523431,-0.0102922,0.00738618,-0.0247691,0.00418475,0.995603
AF_rr0.3,0.1,1,prospective,AP,A6,T1,sd_err_mm,0.15,2.33498,0.0052212,2.34084,0.00523431,-0.00586405,0.00739317,-0.0203547,0.00862656,0.997495
AF_rr0.3,0.1,1,prospective,AP,A6,T1,sd_err_mm,0.2,2.32921,0.00520829,2.34084,0.00523431,-0.0116386,0.00738406,-0.0261114,0.00283411,0.995028
AF_rr0.3,0.1,1,prospective,AP,A6,T1,sd_err_mm,0.25,2.33588,0.00522322,2.34084,0.00523431,-0.00496231,0.00739459,-0.0194557,0.0095311,0.99788
AF_rr0.3,0.1,1,prospective,AP,A6,T2,bias_mm,0.1,0.128218,0.00705239,0.125394,0.00710379,0.00282373,0.01001,-0.0167959,0.0224433,1.02252
AF_rr0.3,0.1,1,prospective,AP,A6,T2,bias_mm,0.15,0.137614,0.00706672,0.125394,0.00710379,0.0122202,0.0100201,-0.00741914,0.0318596,1.09745
AF_rr0.3,0.1,1,prospective,AP,A6,T2,bias_mm,0.2,0.127387,0.00706815,0.125394,0.00710379,0.00199254,0.0100211,-0.0176488,0.0216339,1.01589
AF_rr0.3,0.1,1,prospective,AP,A6,T2,bias_mm,0.25,0.133306,0.00707648,0.125394,0.00710379,0.00791152,0.010027,-0.0117414,0.0275644,1.06309
AF_rr0.3,0.1,1,prospective,AP,A6,T2,relbias_pct,0.1,1.26177,0.0711282,1.13275,0.0712011,0.12902,0.100642,-0.0682379,0.326279,1.1139
AF_rr0.3,0.1,1,prospective,AP,A6,T2,relbias_pct,0.15,1.31812,0.0711024,1.13275,0.0712011,0.185367,0.100624,-0.011856,0.382589,1.16364
AF_rr0.3,0.1,1,prospective,AP,A6,T2,relbias_pct,0.2,1.22768,0.0714144,1.13275,0.0712011,0.0949277,0.100844,-0.102727,0.292583,1.0838
AF_rr0.3,0.1,1,prospective,AP,A6,T2,relbias_pct,0.25,1.29614,0.0711017,1.13275,0.0712011,0.163393,0.100623,-0.0338287,0.360614,1.14424
AF_rr0.3,0.1,1,prospective,AP,A6,T2,rmse_mm,0.1,2.23383,0.00719372,2.2499,0.00710903,-0.0160684,0.0101137,-0.0358914,0.00375453,0.992858
AF_rr0.3,0.1,1,prospective,AP,A6,T2,rmse_mm,0.15,2.23891,0.00700354,2.2499,0.00710903,-0.0109876,0.00997937,-0.0305472,0.00857197,0.995116
AF_rr0.3,0.1,1,prospective,AP,A6,T2,rmse_mm,0.2,2.23876,0.00681552,2.2499,0.00710903,-0.0111417,0.00984833,-0.0304445,0.00816097,0.995048
AF_rr0.3,0.1,1,prospective,AP,A6,T2,rmse_mm,0.25,2.24174,0.00689355,2.2499,0.00710903,-0.00816636,0.00990249,-0.0275752,0.0112425,0.99637
AF_rr0.3,0.1,1,prospective,AP,A6,T2,sd_err_mm,0.1,2.23016,0.00498682,2.24642,0.00502316,-0.0162542,0.00707817,-0.0301275,-0.00238102,0.992764
AF_rr0.3,0.1,1,prospective,AP,A6,T2,sd_err_mm,0.15,2.23469,0.00499695,2.24642,0.00502316,-0.0117239,0.00708531,-0.0256111,0.00216335,0.994781
AF_rr0.3,0.1,1,prospective,AP,A6,T2,sd_err_mm,0.2,2.23514,0.00499796,2.24642,0.00502316,-0.0112719,0.00708603,-0.0251605,0.00261671,0.994982
AF_rr0.3,0.1,1,prospective,AP,A6,T2,sd_err_mm,0.25,2.23778,0.00500385,2.24642,0.00502316,-0.00863642,0.00709018,-0.0225332,0.00526034,0.996155
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,bias_mm,0.1,0.0753805,0.00606414,0.0731391,0.00607401,0.00224133,0.00858297,-0.0145813,0.019064,1.03064
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,bias_mm,0.15,0.0823886,0.00607091,0.0731391,0.00607401,0.00924941,0.00858775,-0.00758258,0.0260814,1.12646
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,bias_mm,0.2,0.080951,0.00605239,0.0731391,0.00607401,0.00781182,0.00857467,-0.00899453,0.0246182,1.10681
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,bias_mm,0.25,0.0847834,0.00607246,0.0731391,0.00607401,0.0116442,0.00858885,-0.00518993,0.0284783,1.15921
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,relbias_pct,0.1,0.772011,0.0636706,0.626231,0.0635628,0.14578,0.0899676,-0.0305563,0.322117,1.23279
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,relbias_pct,0.15,0.760814,0.0634901,0.626231,0.0635628,0.134583,0.08984,-0.0415033,0.310669,1.21491
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,relbias_pct,0.2,0.746819,0.063649,0.626231,0.0635628,0.120588,0.0899524,-0.0557181,0.296895,1.19256
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,relbias_pct,0.25,0.829303,0.0636081,0.626231,0.0635628,0.203072,0.0899234,0.026822,0.379322,1.32428
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,rmse_mm,0.1,1.91912,0.00549968,1.92215,0.00550462,-0.00303051,0.00778122,-0.0182817,0.0122207,0.998423
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,rmse_mm,0.15,1.92155,0.00542349,1.92215,0.00550462,-0.000604917,0.00772755,-0.0157509,0.0145411,0.999685
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,rmse_mm,0.2,1.91564,0.00538381,1.92215,0.00550462,-0.00651605,0.00769976,-0.0216076,0.00857547,0.99661
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,rmse_mm,0.25,1.92214,0.00542655,1.92215,0.00550462,-1.08744e-05,0.0077297,-0.0151611,0.0151393,0.999994
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,sd_err_mm,0.1,1.91765,0.00428802,1.92077,0.00429499,-0.00311952,0.00606911,-0.015015,0.00877593,0.998376
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,sd_err_mm,0.15,1.91979,0.0042928,1.92077,0.00429499,-0.000979986,0.00607249,-0.0128821,0.0109221,0.99949
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,sd_err_mm,0.2,1.91393,0.00427971,1.92077,0.00429499,-0.00683526,0.00606324,-0.0187192,0.00504868,0.996441
AF_rr0.3,0.1,1,prospective,AP,A6,Tv,sd_err_mm,0.25,1.92028,0.0042939,1.92077,0.00429499,-0.000489633,0.00607326,-0.0123932,0.011414,0.999745
AF_rr0.3,0.1,1,prospective,SL,A1,T1,bias_mm,0.1,-0.189331,0.00563105,-0.193811,0.00564315,0.00447991,0.00797207,-0.0111454,0.0201052,0.976885
AF_rr0.3,0.1,1,prospective,SL,A1,T1,bias_mm,0.15,-0.186172,0.00566841,-0.193811,0.00564315,0.00763855,0.0079985,-0.00803851,0.0233156,0.960588
AF_rr0.3,0.1,1,prospective,SL,A1,T1,bias_mm,0.2,-0.193489,0.00562623,-0.193811,0.00564315,0.000322217,0.00796867,-0.0152964,0.0159408,0.998337
AF_rr0.3,0.1,1,prospective,SL,A1,T1,bias_mm,0.25,-0.197682,0.0056517,-0.193811,0.00564315,-0.00387149,0.00798667,-0.0195254,0.0117824,1.01998
AF_rr0.3,0.1,1,prospective,SL,A1,T1,relbias_pct,0.1,-2.72858,0.0918551,-2.81668,0.0914881,0.0881022,0.129643,-0.165999,0.342203,0.968721
AF_rr0.3,0.1,1,prospective,SL,A1,T1,relbias_pct,0.15,-2.67841,0.0921614,-2.81668,0.0914881,0.138266,0.129861,-0.116261,0.392793,0.950912
AF_rr0.3,0.1,1,prospective,SL,A1,T1,relbias_pct,0.2,-2.76489,0.0920387,-2.81668,0.0914881,0.0517872,0.129774,-0.202569,0.306144,0.981614
AF_rr0.3,0.1,1,prospective,SL,A1,T1,relbias_pct,0.25,-2.8891,0.0920089,-2.81668,0.0914881,-0.0724223,0.129752,-0.326737,0.181893,1.02571
AF_rr0.3,0.1,1,prospective,SL,A1,T1,rmse_mm,0.1,1.79072,0.00497746,1.79501,0.0049709,-0.0042848,0.00703455,-0.0180725,0.00950293,0.997613
AF_rr0.3,0.1,1,prospective,SL,A1,T1,rmse_mm,0.15,1.80214,0.00510392,1.79501,0.0049709,0.00713451,0.00712459,-0.00682969,0.0210987,1.00397
AF_rr0.3,0.1,1,prospective,SL,A1,T1,rmse_mm,0.2,1.78965,0.00490965,1.79501,0.0049709,-0.00535437,0.00698674,-0.0190484,0.00833963,0.997017
AF_rr0.3,0.1,1,prospective,SL,A1,T1,rmse_mm,0.25,1.79811,0.00504105,1.79501,0.0049709,0.00310671,0.00707969,-0.0107695,0.0169829,1.00173
