u,view_errors,r_mean,beat_cv,N_beats,cell,axis,tau,false_alarm,false_alarm_mcse,n_nonevent_pairs,miss,hit_mcse,n_event_pairs,prev_event,prev_event_mcse,n_pairs,hit,n_fired_pairs,n_fired_event,ppv,ppv_mcse,ppv_mcse_conservative,false_alarm_lo95,false_alarm_hi95,hit_lo95,hit_hi95,ppv_lo95,ppv_hi95,role
low,False,0.64,0.05,5,326,AP,6.0,3.3333333333333333e-06,3.333327777773148e-06,300000,,,,0.0,0.0,300000,,1,0,0.0,0.0,0.0,-3.1998691113020375e-06,9.866535777968703e-06,,,0.0,0.0,t_adj only
low,False,0.64,0.05,5,326,SL,2.0,0.006946666666666667,0.00015164003966508855,300000,,,,0.0,0.0,300000,,2084,0,0.0,0.0,0.0,0.0066494576479645216,0.007243875685368812,,,0.0,0.0,t_warn only
low,False,0.64,0.05,5,326,SL,3.0,0.00011333333333333333,1.943540488291826e-05,300000,,,,0.0,0.0,300000,,34,0,0.0,0.0,0.0,7.524063943738931e-05,0.00015142602722927734,,,0.0,0.0,t_warn only
low,False,0.64,0.05,5,326,SL,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,5,326,SL,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,5,326,SL,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,7,327,AP,2.0,0.0031966666666666667,0.00010306062922521042,300000,,,,0.0,0.0,300000,,959,0,0.0,0.0,0.0,0.0029946715435679064,0.003398661789765427,,,0.0,0.0,t_warn only
low,False,0.64,0.05,7,327,AP,3.0,6e-05,1.4141711353298088e-05,300000,,,,0.0,0.0,300000,,18,0,0.0,0.0,0.0,3.228275484914447e-05,8.771724515085554e-05,,,0.0,0.0,t_warn only
low,False,0.64,0.05,7,327,AP,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,7,327,AP,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,7,327,AP,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,7,327,SL,2.0,0.00237,8.877655659012688e-05,300000,,,,0.0,0.0,300000,,711,0,0.0,0.0,0.0,0.002196001145039389,0.0025439988549606114,,,0.0,0.0,t_warn only
low,False,0.64,0.05,7,327,SL,3.0,6.666666666666667e-06,4.714029494400101e-06,300000,,,,0.0,0.0,300000,,2,0,0.0,0.0,0.0,-2.572661437295733e-06,1.5905994770629068e-05,,,0.0,0.0,t_warn only
low,False,0.64,0.05,7,327,SL,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,7,327,SL,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,7,327,SL,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,10,328,AP,2.0,0.0007733333333333333,5.075218513814254e-05,300000,,,,0.0,0.0,300000,,232,0,0.0,0.0,0.0,0.000673860877541239,0.0008728057891254277,,,0.0,0.0,t_warn only
low,False,0.64,0.05,10,328,AP,3.0,1.3333333333333333e-05,6.666622222074073e-06,300000,,,,0.0,0.0,300000,,4,0,0.0,0.0,0.0,2.669937764681437e-07,2.6399672890198523e-05,,,0.0,0.0,t_warn only
low,False,0.64,0.05,10,328,AP,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,10,328,AP,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,10,328,AP,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,10,328,SL,2.0,0.0006866666666666667,4.782590495939607e-05,300000,,,,0.0,0.0,300000,,206,0,0.0,0.0,0.0,0.000592929614678829,0.0007804037186545044,,,0.0,0.0,t_warn only
low,False,0.64,0.05,10,328,SL,3.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn only
low,False,0.64,0.05,10,328,SL,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,10,328,SL,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,10,328,SL,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,13,329,AP,2.0,0.00022,2.7077149037518704e-05,300000,,,,0.0,0.0,300000,,66,0,0.0,0.0,0.0,0.0001669297626638287,0.0002730702373361713,,,0.0,0.0,t_warn only
low,False,0.64,0.05,13,329,AP,3.0,3.3333333333333333e-06,3.333327777773148e-06,300000,,,,0.0,0.0,300000,,1,0,0.0,0.0,0.0,-3.1998691113020375e-06,9.866535777968703e-06,,,0.0,0.0,t_warn only
low,False,0.64,0.05,13,329,AP,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,13,329,AP,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,13,329,AP,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,13,329,SL,2.0,0.00013333333333333334,2.108044556419966e-05,300000,,,,0.0,0.0,300000,,40,0,0.0,0.0,0.0,9.201641892354231e-05,0.00017465024774312437,,,0.0,0.0,t_warn only
low,False,0.64,0.05,13,329,SL,3.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn only
low,False,0.64,0.05,13,329,SL,4.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_warn and t_adj
low,False,0.64,0.05,13,329,SL,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.05,13,329,SL,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.1,1,330,AP,2.0,0.16846666666666665,0.0006833389810064716,300000,,,,0.0,0.0,300000,,50540,0,0.0,0.0,0.0,0.16712734686409728,0.16980598646923603,,,0.0,0.0,t_warn only
low,False,0.64,0.1,1,330,AP,3.0,0.07913333333333333,0.000492853084562695,300000,,,,0.0,0.0,300000,,23740,0,0.0,0.0,0.0,0.07816735903030149,0.08009930763636518,,,0.0,0.0,t_warn only
low,False,0.64,0.1,1,330,AP,4.0,0.0346,0.0003336806856861811,300000,,,,0.0,0.0,300000,,10380,0,0.0,0.0,0.0,0.03394599786855977,0.035254002131440226,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,1,330,AP,5.0,0.01446,0.0002179518937747502,300000,,,,0.0,0.0,300000,,4338,0,0.0,0.0,0.0,0.014032822134469667,0.014887177865530335,,,0.0,0.0,t_adj only
low,False,0.64,0.1,1,330,AP,6.0,0.006103333333333333,0.00014219801517081213,300000,,,,0.0,0.0,300000,,1831,0,0.0,0.0,0.0,0.005824630342727087,0.006382036323939579,,,0.0,0.0,t_adj only
low,False,0.64,0.1,1,330,SL,2.0,0.12677333333333332,0.0006074587922619083,300000,,,,0.0,0.0,300000,,38032,0,0.0,0.0,0.0,0.1255827359690165,0.12796393069765014,,,0.0,0.0,t_warn only
low,False,0.64,0.1,1,330,SL,3.0,0.04548,0.0003804014090405029,300000,,,,0.0,0.0,300000,,13644,0,0.0,0.0,0.0,0.04473442693273134,0.04622557306726866,,,0.0,0.0,t_warn only
low,False,0.64,0.1,1,330,SL,4.0,0.013826666666666666,0.00021319388636915738,300000,,,,0.0,0.0,300000,,4148,0,0.0,0.0,0.0,0.013408814324363028,0.014244519008970304,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,1,330,SL,5.0,0.00383,0.00011277309223983057,300000,,,,0.0,0.0,300000,,1149,0,0.0,0.0,0.0,0.0036089687990412526,0.004051031200958747,,,0.0,0.0,t_adj only
low,False,0.64,0.1,1,330,SL,6.0,0.0011166666666666666,6.097594395120703e-05,300000,,,,0.0,0.0,300000,,335,0,0.0,0.0,0.0,0.000997156011656283,0.0012361773216770502,,,0.0,0.0,t_adj only
low,False,0.64,0.1,3,331,AP,2.0,0.07778666666666667,0.0004889986406100927,300000,,,,0.0,0.0,300000,,23336,0,0.0,0.0,0.0,0.07682824693502195,0.07874508639831139,,,0.0,0.0,t_warn only
low,False,0.64,0.1,3,331,AP,3.0,0.0208,0.0002605593982185252,300000,,,,0.0,0.0,300000,,6240,0,0.0,0.0,0.0,0.020289312959630025,0.021310687040369973,,,0.0,0.0,t_warn only
low,False,0.64,0.1,3,331,AP,4.0,0.005176666666666667,0.000131019957625914,300000,,,,0.0,0.0,300000,,1553,0,0.0,0.0,0.0,0.00491987226643835,0.005433461066894984,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,3,331,AP,5.0,0.00139,6.802126873265449e-05,300000,,,,0.0,0.0,300000,,417,0,0.0,0.0,0.0,0.0012566807620496714,0.0015233192379503285,,,0.0,0.0,t_adj only
low,False,0.64,0.1,3,331,AP,6.0,0.00043,3.7851248328159536e-05,300000,,,,0.0,0.0,300000,,129,0,0.0,0.0,0.0,0.00035581291592174714,0.0005041870840782528,,,0.0,0.0,t_adj only
low,False,0.64,0.1,3,331,SL,2.0,0.045783333333333336,0.00038160721395269866,300000,,,,0.0,0.0,300000,,13735,0,0.0,0.0,0.0,0.04503539693184575,0.04653126973482092,,,0.0,0.0,t_warn only
low,False,0.64,0.1,3,331,SL,3.0,0.007243333333333333,0.00015482105213821917,300000,,,,0.0,0.0,300000,,2173,0,0.0,0.0,0.0,0.0069398896447003,0.007546777021966366,,,0.0,0.0,t_warn only
low,False,0.64,0.1,3,331,SL,4.0,0.0010533333333333334,5.922341378830454e-05,300000,,,,0.0,0.0,300000,,316,0,0.0,0.0,0.0,0.0009372575743511529,0.001169409092315514,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,3,331,SL,5.0,0.00020666666666666666,2.624398061496233e-05,300000,,,,0.0,0.0,300000,,62,0,0.0,0.0,0.0,0.00015522940944464263,0.0002581039238886907,,,0.0,0.0,t_adj only
low,False,0.64,0.1,3,331,SL,6.0,2.6666666666666667e-05,9.42796470711036e-06,300000,,,,0.0,0.0,300000,,8,0,0.0,0.0,0.0,8.188195247459815e-06,4.514513808587352e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,5,332,AP,2.0,0.04384,0.00037380054574599,300000,,,,0.0,0.0,300000,,13152,0,0.0,0.0,0.0,0.0431073643871575,0.04457263561284249,,,0.0,0.0,t_warn only
low,False,0.64,0.1,5,332,AP,3.0,0.0075966666666666665,0.00015852399736551164,300000,,,,0.0,0.0,300000,,2279,0,0.0,0.0,0.0,0.007285965338694169,0.007907367994639165,,,0.0,0.0,t_warn only
low,False,0.64,0.1,5,332,AP,4.0,0.00136,6.728423292272863e-05,300000,,,,0.0,0.0,300000,,408,0,0.0,0.0,0.0,0.0012281253257038372,0.001491874674296163,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,5,332,AP,5.0,0.00027666666666666665,3.036391071772663e-05,300000,,,,0.0,0.0,300000,,83,0,0.0,0.0,0.0,0.0002171544947607083,0.000336178838572625,,,0.0,0.0,t_adj only
low,False,0.64,0.1,5,332,AP,6.0,7.333333333333333e-05,1.563414591586373e-05,300000,,,,0.0,0.0,300000,,22,0,0.0,0.0,0.0,4.269097016749339e-05,0.00010397569649917327,,,0.0,0.0,t_adj only
low,False,0.64,0.1,5,332,SL,2.0,0.021206666666666665,0.00026303956581697965,300000,,,,0.0,0.0,300000,,6362,0,0.0,0.0,0.0,0.020691118587089753,0.021722214746243577,,,0.0,0.0,t_warn only
low,False,0.64,0.1,5,332,SL,3.0,0.0019,7.950660349933206e-05,300000,,,,0.0,0.0,300000,,570,0,0.0,0.0,0.0,0.0017441699193790352,0.002055830080620965,,,0.0,0.0,t_warn only
low,False,0.64,0.1,5,332,SL,4.0,0.00020333333333333333,2.6031518644961205e-05,300000,,,,0.0,0.0,300000,,61,0,0.0,0.0,0.0,0.0001523124939238806,0.0002543541727427861,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,5,332,SL,5.0,1.3333333333333333e-05,6.666622222074073e-06,300000,,,,0.0,0.0,300000,,4,0,0.0,0.0,0.0,2.669937764681437e-07,2.6399672890198523e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,5,332,SL,6.0,3.3333333333333333e-06,3.333327777773148e-06,300000,,,,0.0,0.0,300000,,1,0,0.0,0.0,0.0,-3.1998691113020375e-06,9.866535777968703e-06,,,0.0,0.0,t_adj only
low,False,0.64,0.1,7,333,AP,2.0,0.02672,0.00029442623071549405,300000,,,,0.0,0.0,300000,,8016,0,0.0,0.0,0.0,0.026142935187141936,0.027297064812858065,,,0.0,0.0,t_warn only
low,False,0.64,0.1,7,333,AP,3.0,0.00373,0.00011129670704922047,300000,,,,0.0,0.0,300000,,1119,0,0.0,0.0,0.0,0.0035118624608649813,0.003948137539135018,,,0.0,0.0,t_warn only
low,False,0.64,0.1,7,333,AP,4.0,0.00059,4.433403132282619e-05,300000,,,,0.0,0.0,300000,,177,0,0.0,0.0,0.0,0.0005031068946323883,0.0006768931053676118,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,7,333,AP,5.0,0.00012333333333333334,2.0274624716808136e-05,300000,,,,0.0,0.0,300000,,37,0,0.0,0.0,0.0,8.35957987748792e-05,0.00016307086789178749,,,0.0,0.0,t_adj only
low,False,0.64,0.1,7,333,AP,6.0,2.6666666666666667e-05,9.42796470711036e-06,300000,,,,0.0,0.0,300000,,8,0,0.0,0.0,0.0,8.188195247459815e-06,4.514513808587352e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,7,333,SL,2.0,0.01169,0.0001962425701353642,300000,,,,0.0,0.0,300000,,3507,0,0.0,0.0,0.0,0.011305371627267212,0.01207462837273279,,,0.0,0.0,t_warn only
low,False,0.64,0.1,7,333,SL,3.0,0.00076,5.03130996858671e-05,300000,,,,0.0,0.0,300000,,228,0,0.0,0.0,0.0,0.0006613881358872892,0.0008586118641127109,,,0.0,0.0,t_warn only
low,False,0.64,0.1,7,333,SL,4.0,8e-05,1.632927840822531e-05,300000,,,,0.0,0.0,300000,,24,0,0.0,0.0,0.0,4.79952021739011e-05,0.00011200479782609891,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,7,333,SL,5.0,1.3333333333333333e-05,6.666622222074073e-06,300000,,,,0.0,0.0,300000,,4,0,0.0,0.0,0.0,2.669937764681437e-07,2.6399672890198523e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,7,333,SL,6.0,3.3333333333333333e-06,3.333327777773148e-06,300000,,,,0.0,0.0,300000,,1,0,0.0,0.0,0.0,-3.1998691113020375e-06,9.866535777968703e-06,,,0.0,0.0,t_adj only
low,False,0.64,0.1,10,334,AP,2.0,0.014396666666666667,0.00021748105400666942,300000,,,,0.0,0.0,300000,,4319,0,0.0,0.0,0.0,0.01397041163013154,0.014822921703201795,,,0.0,0.0,t_warn only
low,False,0.64,0.1,10,334,AP,3.0,0.0013333333333333333,6.662220739752263e-05,300000,,,,0.0,0.0,300000,,400,0,0.0,0.0,0.0,0.0012027562052336553,0.0014639104614330113,,,0.0,0.0,t_warn only
low,False,0.64,0.1,10,334,AP,4.0,0.00016666666666666666,2.3568261772200405e-05,300000,,,,0.0,0.0,300000,,50,0,0.0,0.0,0.0,0.00012047372205057766,0.00021285961128275567,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,10,334,AP,5.0,3e-05,9.999849998874983e-06,300000,,,,0.0,0.0,300000,,9,0,0.0,0.0,0.0,1.0400653996804993e-05,4.9599346003195005e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,10,334,AP,6.0,6.666666666666667e-06,4.714029494400101e-06,300000,,,,0.0,0.0,300000,,2,0,0.0,0.0,0.0,-2.572661437295733e-06,1.5905994770629068e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,10,334,SL,2.0,0.00514,0.00013055752755011867,300000,,,,0.0,0.0,300000,,1542,0,0.0,0.0,0.0,0.004884111946072759,0.00539588805392724,,,0.0,0.0,t_warn only
low,False,0.64,0.1,10,334,SL,3.0,0.00015333333333333334,2.2606033281863956e-05,300000,,,,0.0,0.0,300000,,46,0,0.0,0.0,0.0,0.00010902632191807813,0.00019764034474858855,,,0.0,0.0,t_warn only
low,False,0.64,0.1,10,334,SL,4.0,1e-05,5.77347382431063e-06,300000,,,,0.0,0.0,300000,,3,0,0.0,0.0,0.0,-1.3158008505911584e-06,2.131580085059116e-05,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,10,334,SL,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.1,10,334,SL,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.1,13,335,AP,2.0,0.008196666666666666,0.0001646155250092593,300000,,,,0.0,0.0,300000,,2459,0,0.0,0.0,0.0,0.007874026163807418,0.008519307169525914,,,0.0,0.0,t_warn only
low,False,0.64,0.1,13,335,AP,3.0,0.0006166666666666666,4.532425358417899e-05,300000,,,,0.0,0.0,300000,,185,0,0.0,0.0,0.0,0.0005278327613148048,0.0007055005720185284,,,0.0,0.0,t_warn only
low,False,0.64,0.1,13,335,AP,4.0,8.333333333333333e-05,1.6665972207754027e-05,300000,,,,0.0,0.0,300000,,25,0,0.0,0.0,0.0,5.0668627781134914e-05,0.00011599803888553175,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,13,335,AP,5.0,1.3333333333333333e-05,6.666622222074073e-06,300000,,,,0.0,0.0,300000,,4,0,0.0,0.0,0.0,2.669937764681437e-07,2.6399672890198523e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,13,335,AP,6.0,6.666666666666667e-06,4.714029494400101e-06,300000,,,,0.0,0.0,300000,,2,0,0.0,0.0,0.0,-2.572661437295733e-06,1.5905994770629068e-05,,,0.0,0.0,t_adj only
low,False,0.64,0.1,13,335,SL,2.0,0.0023333333333333335,8.808875995057277e-05,300000,,,,0.0,0.0,300000,,700,0,0.0,0.0,0.0,0.002160682535025569,0.002505984131641098,,,0.0,0.0,t_warn only
low,False,0.64,0.1,13,335,SL,3.0,9.666666666666667e-05,1.7949681726261167e-05,300000,,,,0.0,0.0,300000,,29,0,0.0,0.0,0.0,6.148593667173693e-05,0.0001318473966615964,,,0.0,0.0,t_warn only
low,False,0.64,0.1,13,335,SL,4.0,1.3333333333333333e-05,6.666622222074073e-06,300000,,,,0.0,0.0,300000,,4,0,0.0,0.0,0.0,2.669937764681437e-07,2.6399672890198523e-05,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.1,13,335,SL,5.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.1,13,335,SL,6.0,0.0,0.0,300000,,,,0.0,0.0,300000,,0,0,,,,0.0,0.0,,,,,t_adj only
low,False,0.64,0.15,1,336,AP,2.0,0.21946666666666667,0.0007556477329392952,300000,,,,0.0,0.0,300000,,65840,0,0.0,0.0,0.0,0.21798562431342403,0.22094770901990932,,,0.0,0.0,t_warn only
low,False,0.64,0.15,1,336,AP,3.0,0.12911,0.0006122107695339353,300000,,,,0.0,0.0,300000,,38733,0,0.0,0.0,0.0,0.12791008893130118,0.13030991106869882,,,0.0,0.0,t_warn only
low,False,0.64,0.15,1,336,AP,4.0,0.07281333333333333,0.0004743822362547675,300000,,,,0.0,0.0,300000,,21844,0,0.0,0.0,0.0,0.07188356122803449,0.07374310543863216,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,1,336,AP,5.0,0.03999,0.000357728015397173,300000,,,,0.0,0.0,300000,,11997,0,0.0,0.0,0.0,0.03928886596803009,0.0406911340319699,,,0.0,0.0,t_adj only
low,False,0.64,0.15,1,336,AP,6.0,0.022196666666666667,0.00026897319975266156,300000,,,,0.0,0.0,300000,,6659,0,0.0,0.0,0.0,0.021669488878186642,0.02272384445514669,,,0.0,0.0,t_adj only
low,False,0.64,0.15,1,336,SL,2.0,0.16277666666666665,0.0006739941232571581,300000,,,,0.0,0.0,300000,,48833,0,0.0,0.0,0.0,0.16145566244887105,0.16409767088446225,,,0.0,0.0,t_warn only
low,False,0.64,0.15,1,336,SL,3.0,0.07508666666666666,0.00048113982429073414,300000,,,,0.0,0.0,300000,,22526,0,0.0,0.0,0.0,0.0741436499320905,0.07602968340124283,,,0.0,0.0,t_warn only
low,False,0.64,0.15,1,336,SL,4.0,0.03255,0.00032398815564770267,300000,,,,0.0,0.0,300000,,9765,0,0.0,0.0,0.0,0.03191499487850411,0.03318500512149589,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,1,336,SL,5.0,0.0138,0.0002129910796254153,300000,,,,0.0,0.0,300000,,4140,0,0.0,0.0,0.0,0.013382545151613053,0.014217454848386947,,,0.0,0.0,t_adj only
low,False,0.64,0.15,1,336,SL,6.0,0.006006666666666667,0.00014107429038420647,300000,,,,0.0,0.0,300000,,1802,0,0.0,0.0,0.0,0.0057301661361880765,0.006283167197145258,,,0.0,0.0,t_adj only
low,False,0.64,0.15,3,337,AP,2.0,0.13427333333333333,0.0006224789294663953,300000,,,,0.0,0.0,300000,,40282,0,0.0,0.0,0.0,0.13305329704082067,0.135493369625846,,,0.0,0.0,t_warn only
low,False,0.64,0.15,3,337,AP,3.0,0.05626333333333333,0.00042070484766859037,300000,,,,0.0,0.0,300000,,16879,0,0.0,0.0,0.0,0.05543876697727741,0.05708789968938925,,,0.0,0.0,t_warn only
low,False,0.64,0.15,3,337,AP,4.0,0.02280333333333333,0.0002725395465018011,300000,,,,0.0,0.0,300000,,6841,0,0.0,0.0,0.0,0.022269165633613475,0.02333750103305319,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,3,337,AP,5.0,0.009343333333333334,0.0001756515058817274,300000,,,,0.0,0.0,300000,,2803,0,0.0,0.0,0.0,0.00899906270525936,0.009687603961407307,,,0.0,0.0,t_adj only
low,False,0.64,0.15,3,337,AP,6.0,0.0039033333333333333,0.00011384342057144719,300000,,,,0.0,0.0,300000,,1171,0,0.0,0.0,0.0,0.0036802043273764374,0.00412646233929023,,,0.0,0.0,t_adj only
low,False,0.64,0.15,3,337,SL,2.0,0.07805666666666666,0.0004897748579893812,300000,,,,0.0,0.0,300000,,23417,0,0.0,0.0,0.0,0.07709672557690236,0.07901660775643096,,,0.0,0.0,t_warn only
low,False,0.64,0.15,3,337,SL,3.0,0.021323333333333333,0.00026374639832541717,300000,,,,0.0,0.0,300000,,6397,0,0.0,0.0,0.0,0.020806399887485855,0.02184026677918081,,,0.0,0.0,t_warn only
low,False,0.64,0.15,3,337,SL,4.0,0.005783333333333333,0.0001384423633248254,300000,,,,0.0,0.0,300000,,1735,0,0.0,0.0,0.0,0.005511991285141755,0.006054675381524911,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,3,337,SL,5.0,0.0016966666666666666,7.513960315947218e-05,300000,,,,0.0,0.0,300000,,509,0,0.0,0.0,0.0,0.001549395749499815,0.0018439375838335183,,,0.0,0.0,t_adj only
low,False,0.64,0.15,3,337,SL,6.0,0.0005133333333333333,4.1354960291853025e-05,300000,,,,0.0,0.0,300000,,154,0,0.0,0.0,0.0,0.0004322790999398719,0.0005943875667267948,,,0.0,0.0,t_adj only
low,False,0.64,0.15,5,338,AP,2.0,0.09616666666666666,0.0005382646154971514,300000,,,,0.0,0.0,300000,,28850,0,0.0,0.0,0.0,0.0951116873978184,0.09722164593551492,,,0.0,0.0,t_warn only
low,False,0.64,0.15,5,338,AP,3.0,0.03285,0.0003254272960278532,300000,,,,0.0,0.0,300000,,9855,0,0.0,0.0,0.0,0.03221217421516806,0.033487825784831934,,,0.0,0.0,t_warn only
low,False,0.64,0.15,5,338,AP,4.0,0.011026666666666667,0.00019065745276882387,300000,,,,0.0,0.0,300000,,3308,0,0.0,0.0,0.0,0.010652984922908072,0.011400348410425263,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,5,338,AP,5.0,0.004063333333333334,0.000116143914398697,300000,,,,0.0,0.0,300000,,1219,0,0.0,0.0,0.0,0.0038356954422928058,0.004290971224373862,,,0.0,0.0,t_adj only
low,False,0.64,0.15,5,338,AP,6.0,0.0015866666666666666,7.266702956076562e-05,300000,,,,0.0,0.0,300000,,476,0,0.0,0.0,0.0,0.00144424190474063,0.001729091428592703,,,0.0,0.0,t_adj only
low,False,0.64,0.15,5,338,SL,2.0,0.047336666666666666,0.00038771083148636927,300000,,,,0.0,0.0,300000,,14201,0,0.0,0.0,0.0,0.04657676739454331,0.04809656593879002,,,0.0,0.0,t_warn only
low,False,0.64,0.15,5,338,SL,3.0,0.009606666666666666,0.00017808592141830697,300000,,,,0.0,0.0,300000,,2882,0,0.0,0.0,0.0,0.009257624671779955,0.009955708661553377,,,0.0,0.0,t_warn only
low,False,0.64,0.15,5,338,SL,4.0,0.002023333333333333,8.20414418765613e-05,300000,,,,0.0,0.0,300000,,607,0,0.0,0.0,0.0,0.0018625350607471805,0.0021841316059194858,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,5,338,SL,5.0,0.0005266666666666667,4.188831535121654e-05,300000,,,,0.0,0.0,300000,,158,0,0.0,0.0,0.0,0.00044456707655763495,0.0006087662567756985,,,0.0,0.0,t_adj only
low,False,0.64,0.15,5,338,SL,6.0,0.00016,2.3092163172816877e-05,300000,,,,0.0,0.0,300000,,48,0,0.0,0.0,0.0,0.00011474019149915315,0.00020525980850084687,,,0.0,0.0,t_adj only
low,False,0.64,0.15,7,339,AP,2.0,0.07284,0.0004744622724727436,300000,,,,0.0,0.0,300000,,21852,0,0.0,0.0,0.0,0.07191007102659523,0.07376992897340477,,,0.0,0.0,t_warn only
low,False,0.64,0.15,7,339,AP,3.0,0.02114,0.0002626347298689443,300000,,,,0.0,0.0,300000,,6342,0,0.0,0.0,0.0,0.020625245384307142,0.021654754615692856,,,0.0,0.0,t_warn only
low,False,0.64,0.15,7,339,AP,4.0,0.0062766666666666665,0.0001441905004062591,300000,,,,0.0,0.0,300000,,1883,0,0.0,0.0,0.0,0.005994058476728414,0.006559274856604919,,,0.0,0.0,t_warn and t_adj
low,False,0.64,0.15,7,339,AP,5.0,0.0020266666666666666,8.210885638161267e-05,300000,,,,0.0,0.0,300000,,608,0,0.0,0.0,0.0,0.0018657362640775354,0.0021875970692557976,,,0.0,0.0,t_adj only
low,False,0.64,0.15,7,339,AP,6.0,0.0006866666666666667,4.782590495939607e-05,300000,,,,0.0,0.0,300000,,206,0,0.0,0.0,0.0,0.000592929614678829,0.0007804037186545044,,,0.0,0.0,t_adj only
