u,view_over,K,beat_cv,s_det,f_rej,axis,estimand,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
base,True,3,0.3,1.0,0.0,AP,T2,0.008562486503346744,0.07896158031021568,0.011183708937243277,0.0060546225435231735,1.5092562121753523,15.513636971685454,3.099902983935834,2.707695978502667
base,True,3,0.3,1.0,0.0,SL,T1,0.00590003473584717,0.0869995308485911,0.007274775128798454,0.004171975430883019,0.9057727154944057,15.003329717374452,2.0739890043451394,1.865754803938695
base,True,3,0.3,1.0,0.0,SL,T2,0.0058629506496073154,0.0901387798666859,0.007391567264764587,0.004145752890915684,1.1812958524964383,19.900132972594626,2.1983731596132747,1.8540277861922903
base,True,3,0.3,1.0,0.1,AP,T1,0.00863539157770496,0.07684365977181652,0.010978728796038794,0.006106174473745073,1.0307423394074473,10.434216712273985,2.918793238701435,2.730750587298257
base,True,3,0.3,1.0,0.1,AP,T2,0.008558430013607735,0.07904660261160211,0.011109051893075756,0.006051754157778942,1.4591783403872032,15.08667588874044,3.074703337252722,2.70641320381463
base,True,3,0.3,1.0,0.1,SL,T1,0.005895254853335279,0.08702391907348193,0.007236168721149025,0.0041685955266460226,0.8825372542843515,14.730807215379556,2.0625809631981222,1.864243272370137
base,True,3,0.3,1.0,0.1,SL,T2,0.005849022776482185,0.09012713525623192,0.007345171588200317,0.0041359043481385615,1.1580603912863845,19.613119600223172,2.1822411422158807,1.8496234059885643
base,True,3,0.3,1.0,0.3,AP,T1,0.00865679717284378,0.07708223007702333,0.010896608983184383,0.006121310590903842,0.9282130025618271,9.595973431137836,2.890591317907663,2.7375196308292673
base,True,3,0.3,1.0,0.3,AP,T2,0.008547608576912741,0.07912954642987004,0.0110088934933198,0.006044102208249889,1.356649003541583,14.20183808520995,3.024332107360105,2.7029911650634797
base,True,3,0.3,1.0,0.3,SL,T1,0.0058899494535967194,0.08710543731877934,0.0071462208946779515,0.0041648440237564205,0.8396272203518295,14.228901443510614,2.043058891526038,1.862565557662986
base,True,3,0.3,1.0,0.3,SL,T2,0.005829507840587244,0.09012976134401465,0.007237071378642837,0.004122105135636592,1.1151503573538624,19.084195886648065,2.15449356060574,1.8434522414065453
base,True,4,0.05,0.0,0.0,AP,T1,0.005671224392982355,0.05391429226903671,0.00717241364900406,0.004010181276864897,0.33703812365739433,3.9386424050413935,1.8247852327241663,1.793398620373008
base,True,4,0.05,0.0,0.0,AP,T2,0.005532035332878657,0.05540019422363313,0.007666331013936572,0.003911759256487258,0.7654165496942209,8.335822900557684,1.9094955835384042,1.7493831748424324
base,True,4,0.05,0.0,0.0,SL,T1,0.004222638316499281,0.06914222272905164,0.004548532121650308,0.0029858711174877,0.41614928419802294,7.964907190220723,1.3986528630296238,1.3353154815236692
base,True,4,0.05,0.0,0.0,SL,T2,0.00413873238542371,0.07164092059448945,0.004731698552104068,0.002926540367987903,0.6881698435916181,12.509254881582665,1.4786721003449876,1.3087820963840786
base,True,4,0.05,0.0,0.1,AP,T1,0.005672970458849913,0.05392217189336364,0.007172850910636352,0.004011415938053568,0.3360102182435852,3.9317424723585375,1.825138369239071,1.7939507748816244
base,True,4,0.05,0.0,0.1,AP,T2,0.005530403223688365,0.05539633616643334,0.007664042851766335,0.003910605175240746,0.7643886442804116,8.32794691107712,1.9086108549946204,1.7488670565992908
base,True,4,0.05,0.0,0.1,SL,T1,0.0042224881318293946,0.06914110960358678,0.00454871382982809,0.002985764920358206,0.4158632993585588,7.961141757780829,1.398522454839883,1.335267988961021
base,True,4,0.05,0.0,0.1,SL,T2,0.0041380930902503174,0.07163469857732303,0.004731596718405109,0.002926088315775351,0.6878838587521539,12.504999563521316,1.4783600784907147,1.3085799334995714
base,True,4,0.05,0.0,0.3,AP,T1,0.005674726812377051,0.05393117689477007,0.00717483345421921,0.004012657873752461,0.3342033983931433,3.9191481550839438,1.8253526093564039,1.7945061826338469
base,True,4,0.05,0.0,0.3,AP,T2,0.00552750607524439,0.05539277350846418,0.00765984199806709,0.003908556571686863,0.7625818244299698,8.314128555274394,1.9070481972970412,1.7479508978190335
base,True,4,0.05,0.0,0.3,SL,T1,0.0042230611231326145,0.06914080745244632,0.004549332164166322,0.0029861700884201187,0.4153244321354755,7.95480405459709,1.3985353319293778,1.3354491847207852
base,True,4,0.05,0.0,0.3,SL,T2,0.00413770934087113,0.07162719332996752,0.004729931838683886,0.002925816962630282,0.6873449915290706,12.497985259363375,1.4780019877167718,1.3084585812906804
base,True,4,0.05,0.5,0.0,AP,T1,0.005464528477858624,0.05278032781733011,0.006209280016622992,0.003864024462851451,0.271731585988741,3.4421202788317187,1.749261370489059,1.7280356328886246
base,True,4,0.05,0.5,0.0,AP,T2,0.005276197431618749,0.05401188349599871,0.006353141440383511,0.0037308536370914847,0.7001100120255674,7.810454035356394,1.8094065669221862,1.6684801268645753
base,True,4,0.05,0.5,0.0,SL,T1,0.004145640804717142,0.06871834740749448,0.004204525164824771,0.0029314253825427025,0.3927025754452079,7.715537372404391,1.3685144846135888,1.310966730383948
base,True,4,0.05,0.5,0.0,SL,T2,0.0040403510973810505,0.07110333911315651,0.004263778739475334,0.0028569739442380836,0.6647231348388031,12.244606312548363,1.4402375569897357,1.2776712014484894
base,True,4,0.05,0.5,0.1,AP,T1,0.005466137210511346,0.052787973504186576,0.006210095160065996,0.003865162014307078,0.27062679587583977,3.434730666154864,1.7495926910008786,1.7285443588215132
base,True,4,0.05,0.5,0.1,AP,T2,0.005274046675656585,0.05400636526760339,0.006347296101690563,0.003729332815361833,0.6990052219126663,7.802016300354156,1.8083521002264098,1.6677999981114124
base,True,4,0.05,0.5,0.1,SL,T1,0.004145456452660388,0.06871714341634044,0.004204679327166776,0.002931295025301459,0.3923667278925742,7.711348723099121,1.3683623001377558,1.3109084331448804
base,True,4,0.05,0.5,0.1,SL,T2,0.004039586296809597,0.07109669282740318,0.004263421098964216,0.0028564331458637553,0.6643872872861692,12.239893196317631,1.439868012766175,1.2774293502723304
base,True,4,0.05,0.5,0.3,AP,T1,0.005468316865084313,0.052798082783335205,0.006213436206423922,0.003866703270542568,0.26863149481148435,3.4211220792294044,1.7499662600209949,1.729233626117811
base,True,4,0.05,0.5,0.3,AP,T2,0.005270917906462402,0.05400249073096884,0.006337915305774493,0.003727120430385906,0.6970099208483108,7.7870833224279306,1.8066689250806276,1.6668105944187537
base,True,4,0.05,0.5,0.3,SL,T1,0.004146009550640345,0.06871660901604582,0.004205385897924428,0.0029316861265892584,0.3918278606694908,7.705011019915379,1.3683754610492442,1.3110833380834706
base,True,4,0.05,0.5,0.3,SL,T2,0.004039161841539649,0.07108886919872164,0.004261187021337805,0.002856133009163377,0.6638484200630861,12.23287889215969,1.439500346719955,1.2772951257305405
base,True,4,0.05,0.8,0.0,AP,T1,0.005334462344972816,0.05209118008166283,0.005794295013689528,0.0037720533584285135,0.2317382599028948,3.1389981760820094,1.7027398555291995,1.6869051102516963
base,True,4,0.05,0.8,0.0,AP,T2,0.005111039358982693,0.053136349513965495,0.005680453642920801,0.003614068660036484,0.6601166859397212,7.4887696543218505,1.7458522988041496,1.6162525585152285
base,True,4,0.05,0.8,0.0,SL,T1,0.004098877120792096,0.06845240740436428,0.0038537518799391895,0.0028983582991902084,0.37817139443855924,7.5604972470318454,1.3502133786602928,1.2961787550856134
base,True,4,0.05,0.8,0.0,SL,T2,0.0039811676083971285,0.07077819542972114,0.003792198061655328,0.002815124688596472,0.6501919538321543,12.080597539939317,1.4169344655796894,1.2589557389420216
base,True,4,0.05,0.8,0.1,AP,T1,0.005336027486368484,0.052098496954590186,0.005795416344350537,0.0037731600860565584,0.2306334697899936,3.1316085634051563,1.7030802264503082,1.687400051418749
base,True,4,0.05,0.8,0.1,AP,T2,0.00510873258599356,0.05313022947445896,0.005672410878902262,0.0036124375170574746,0.6590118958268201,7.48033191931961,1.7447594227319334,1.615523092846167
base,True,4,0.05,0.8,0.1,SL,T1,0.004098751518429585,0.06845183625761028,0.0038537987427975356,0.002898269484463869,0.3778089210795219,7.555998919141834,1.350073769120097,1.29613903613111
base,True,4,0.05,0.8,0.1,SL,T2,0.003980416225154202,0.07077193490172634,0.0037914988015851723,0.002814593377753568,0.649829480473117,12.075541293973169,1.4165570382182704,1.2587181306976885
base,True,4,0.05,0.8,0.3,AP,T1,0.005338440447993816,0.0521082632324684,0.005799893538595199,0.003774866316115745,0.22859456996539237,3.117879606440734,1.7035614518264046,1.6881630968830121
base,True,4,0.05,0.8,0.3,AP,T2,0.005105391944218202,0.05312556699436715,0.005659502617238943,0.003610075314793563,0.6569729960022187,7.465263924512909,1.743011802271585,1.614466689160483
base,True,4,0.05,0.8,0.3,SL,T1,0.0040993553408974915,0.06845157114763618,0.003854590672734027,0.00289869645356041,0.3772313670949214,7.549370489285721,1.3500955968747443,1.296329981561207
base,True,4,0.05,0.8,0.3,SL,T2,0.003979994755198891,0.07076431393635715,0.00378862408242372,0.0028142953519999683,0.6492519264885166,12.068221402808096,1.4161737353982622,1.2585848501952772
base,True,4,0.05,1.0,0.0,AP,T1,0.005230333796179103,0.0515133658125484,0.005154940029202599,0.0036984229873085884,0.20302449572272616,2.915644324201624,1.6663825345391672,1.6539767718880851
base,True,4,0.05,1.0,0.0,AP,T2,0.00498136300630641,0.05242138883661448,0.004698435132732105,0.0035223731732209654,0.6314029217595526,7.252061863878871,1.6970688187839944,1.575245295203196
base,True,4,0.05,1.0,0.0,SL,T1,0.004069519769569365,0.0682851826535485,0.0036577931630764372,0.002877599413268251,0.36887244430202554,7.462277767035452,1.3387118564746432,1.2868951454922775
base,True,4,0.05,1.0,0.0,SL,T2,0.00394319980572002,0.07057268522526645,0.0035324666087875193,0.002788277263619275,0.6408930036956207,11.97642300213864,1.402002412317585,1.2469492655208714
base,True,4,0.05,1.0,0.1,AP,T1,0.005231869454105329,0.0515204443853645,0.005156564018188765,0.003699508866871218,0.20191970560982497,2.9082547115247706,1.6667303301781047,1.6544623895634618
base,True,4,0.05,1.0,0.1,AP,T2,0.0049789324404655505,0.052414804263168455,0.004686578737587949,0.0035206544950393613,0.6302981316466515,7.2436241288766325,1.6959445066572896,1.5744766827971841
base,True,4,0.05,1.0,0.1,SL,T1,0.004069354741033333,0.06828405580179094,0.0036578102294527897,0.002877482719887865,0.3685011787779202,7.457630628825816,1.338559434597416,1.286842958886999
base,True,4,0.05,1.0,0.1,SL,T2,0.003942405333018179,0.0705659005177737,0.0035315463064620207,0.0027877154837754295,0.6405217381715154,11.971215466585452,1.4016092663404691,1.246698031193207
base,True,4,0.05,1.0,0.3,AP,T1,0.0052341985227850815,0.05152979499477927,0.005162274444150342,0.003701155775363083,0.19983479075339944,2.8942261630436765,1.6672102339998496,1.6551989057489598
base,True,4,0.05,1.0,0.3,AP,T2,0.0049751938729611376,0.052408597846485286,0.00466725782532314,0.003518010915387136,0.6282132167902259,7.228205335820345,1.694072755388875,1.5732944439471606
base,True,4,0.05,1.0,0.3,SL,T1,0.004069949716389405,0.06828369455153004,0.003658666309822658,0.0028779034331003536,0.36792362479331975,7.4510021989697,1.3385814501120885,1.2870311066146847
base,True,4,0.05,1.0,0.3,SL,T2,0.00394196616172714,0.07055814906732376,0.0035282278632967844,0.0027874049412247165,0.6399441841869149,11.963895575420377,1.401221874578618,1.2465591530369429
base,True,4,0.1,0.0,0.0,AP,T1,0.006013448454059371,0.0562038392017823,0.007985546221620453,0.004252171441091501,0.5303319092242365,5.648137088931139,1.9741762847684141,1.9016193706846027
base,True,4,0.1,0.0,0.0,AP,T2,0.005898389892009993,0.05777357825492298,0.00817389182040223,0.0041708123448363135,0.9515583783367421,10.067419733000618,2.0939266673396415,1.8652346586466182
base,True,4,0.1,0.0,0.0,SL,T1,0.004417076608734152,0.07074195954862436,0.005181734892438376,0.00312336043989764,0.5328672382241275,9.549719575561593,1.4949864747714214,1.3968022683052317
base,True,4,0.1,0.0,0.0,SL,T2,0.004352556555582823,0.07344594462122177,0.00532791231226855,0.003077737644677272,0.8063430804008743,14.188701767783071,1.5951943691965889,1.3763992360338992
base,True,4,0.1,0.0,0.1,AP,T1,0.006018447212353606,0.05622117276100598,0.00799397802974227,0.004255706114652279,0.5261145803914702,5.620204249271903,1.974571096411151,1.9032001168528467
base,True,4,0.1,0.0,0.1,AP,T2,0.005896490970638202,0.05777194702165126,0.00817256416317178,0.004169469597943629,0.9473410495039756,10.037177632420407,2.091478154834832,1.864634166983375
base,True,4,0.1,0.0,0.1,SL,T1,0.0044174681869042845,0.07074199395963761,0.005180771689387337,0.003123637328861553,0.5313449322382765,9.533184468395563,1.4945602835688026,1.3969260961951935
base,True,4,0.1,0.0,0.1,SL,T2,0.004351329380004339,0.0734385966255058,0.00532444004558219,0.0030768698961652656,0.8048207744150233,14.171016056912029,1.5940904247223617,1.3760111690422046
base,True,4,0.1,0.0,0.3,AP,T1,0.0060239014907136285,0.056237031372301224,0.007996365308189656,0.00425956289115106,0.518183393646731,5.565926700337744,1.974136940296762,1.9049249111138706
base,True,4,0.1,0.0,0.3,AP,T2,0.005891712878295125,0.05775436855508817,0.00816255860708417,0.0041660909595534696,0.9394098627592365,9.978758106042132,2.0865484039426336,1.8631232015159018
base,True,4,0.1,0.0,0.3,SL,T1,0.004418849463432277,0.07075617553412927,0.005183562161469669,0.003124614043744777,0.5287104453830538,9.505480886883056,1.4940342254694634,1.397362894185892
base,True,4,0.1,0.0,0.3,SL,T2,0.004348973036252315,0.07343790406867622,0.00532002353137551,0.0030752037011884076,0.8021862875598006,14.141155471879067,1.5921182661434023,1.3752660277215345
base,True,4,0.1,0.5,0.0,AP,T1,0.00580987687748942,0.05506230936753802,0.0073102625850323495,0.004108223879102442,0.45039401583646393,5.023482093998964,1.8916363149375692,1.8372443858013614
base,True,4,0.1,0.5,0.0,AP,T2,0.005647934586064763,0.05637939661351283,0.0073679795663665155,0.003993712814118423,0.8716204849489695,9.408588282703503,1.9873617887702892,1.7860337367604944
base,True,4,0.1,0.5,0.0,SL,T1,0.004318904492129446,0.07023378641788411,0.004727971275253338,0.003053941923429565,0.5009069409944721,9.207977623795774,1.4547105250921981,1.3657575191861808
base,True,4,0.1,0.5,0.0,SL,T2,0.0042307544559370466,0.07282343063229102,0.004761298639786174,0.0029916101234163006,0.7743827831712189,13.827117892817167,1.5458263557825163,1.3378820301667549
base,True,4,0.1,0.5,0.1,AP,T1,0.0058150629148229546,0.055079529586288395,0.007322300770094987,0.004111890979604019,0.4460001980684868,4.994191378538322,1.8921886882801489,1.838884354801825
base,True,4,0.1,0.5,0.1,AP,T2,0.0056458610907054296,0.05637671128834814,0.007364920929172166,0.003992246624158111,0.8672266671809922,9.376903294777335,1.984848851191583,1.7853780399551662
base,True,4,0.1,0.5,0.1,SL,T1,0.004319463444231575,0.07023395755742835,0.004726874491494226,0.003054337164227548,0.4993538895990318,9.191233766809313,1.4543424953904518,1.3659342753607475
base,True,4,0.1,0.5,0.1,SL,T2,0.004229583352129739,0.0728160538525746,0.0047561455750730775,0.002990782023832172,0.7728297317757786,13.80920420228676,1.5447282732579841,1.3375116946259962
base,True,4,0.1,0.5,0.3,AP,T1,0.0058197129534510615,0.05509139941310085,0.007324944410323612,0.004115179069891226,0.43740756309165196,4.936107031749593,1.8916123792277117,1.8403548261290832
base,True,4,0.1,0.5,0.3,AP,T2,0.005638685444901593,0.056350855275456725,0.007347989275063763,0.0039871726509808966,0.8586340322041576,9.314360899225841,1.9790649209008109,1.783108901512891
base,True,4,0.1,0.5,0.3,SL,T1,0.004321255090070152,0.07025031289935768,0.004729653509888764,0.0030556040554839624,0.4965531990463277,9.162227801654211,1.453915734003628,1.366500843521774
base,True,4,0.1,0.5,0.3,SL,T2,0.0042270901022144446,0.07281635617730073,0.0047490987103821145,0.002989019021094839,0.7700290412230745,13.777878342737981,1.542645756244812,1.336723259775161
base,True,4,0.1,0.8,0.0,AP,T1,0.005683438541724912,0.05432060275183738,0.006993586381201294,0.004018818027451041,0.4002869466023258,4.633996810989573,1.841288870303347,1.7972610733436643
base,True,4,0.1,0.8,0.0,AP,T2,0.0054884378936918814,0.05545685502089269,0.006890789860325762,0.0038809310574545405,0.8215134157148312,8.997248497100678,1.9201950996032235,1.7355964540443432
base,True,4,0.1,0.8,0.0,SL,T1,0.004263409383078067,0.06992707551580442,0.004270679508844122,0.003014700759290337,0.4805430686429354,8.987149480598429,1.4312824392596355,1.3482084248260024
base,True,4,0.1,0.8,0.0,SL,T2,0.004160821586544983,0.07244948989825306,0.004232677195439421,0.0029421598699894544,0.7540189108196821,13.59395362626074,1.5164995327870352,1.3157673151077554
base,True,4,0.1,0.8,0.1,AP,T1,0.0056881962224071695,0.05433562026814654,0.007007048318641516,0.004022182232545254,0.3956997662745356,4.603513215295553,1.841766428164597,1.798765584077236
base,True,4,0.1,0.8,0.1,AP,T2,0.00548548085165631,0.05545078841519051,0.006884930758552053,0.0038788401025241334,0.8169262353870409,8.964292031367616,1.917391040177322,1.7346613552474166
base,True,4,0.1,0.8,0.1,SL,T1,0.004263896191404195,0.06992683971922523,0.004269182128063881,0.0030150449864800206,0.478959813940631,8.97004338729821,1.430896710341607,1.3483623671354523
base,True,4,0.1,0.8,0.1,SL,T2,0.00415956255990284,0.07244178935558901,0.004225774881269508,0.0029412695992617355,0.7524356561173778,13.575673657579268,1.515367342795352,1.3153691759253547
base,True,4,0.1,0.8,0.3,AP,T1,0.005693289453954071,0.054351233621038234,0.0070096833441163665,0.004025783709117649,0.3864673670851633,4.54090380068301,1.8413796710421773,1.8003762053111192
base,True,4,0.1,0.8,0.3,AP,T2,0.005477442563205287,0.0554234846766435,0.006862254053233988,0.003873156145831427,0.8076938361976689,8.896778033012422,1.9111716390675026,1.7321194252479506
base,True,4,0.1,0.8,0.3,SL,T1,0.0042654893278952,0.06994475838149568,0.004271993568607616,0.003016171509728796,0.47605107351567955,8.939901855280729,1.4304007658118087,1.3488661611289625
base,True,4,0.1,0.8,0.3,SL,T2,0.004156605240734119,0.07244265010111994,0.004215011687471616,0.0029391784483676197,0.7495269156924265,13.543065405580586,1.513112696632379,1.3144339894912316
base,True,4,0.1,1.0,0.0,AP,T1,0.005568055056257659,0.053757131417489785,0.00616399797423124,0.003937229174494922,0.3648451513748638,4.363557917735716,1.7981670367894877,1.7607736114991186
base,True,4,0.1,1.0,0.0,AP,T2,0.005346385472853544,0.054771350925904065,0.005522802874199019,0.0037804843251608698,0.7860716204873692,8.711775152335363,1.8644741272358691,1.6906755343453521
base,True,4,0.1,1.0,0.0,SL,T1,0.004224410780894219,0.06970659999949698,0.004057586704409878,0.0029871244453474268,0.4679530983784826,8.847163057233832,1.4154599610052931,1.3358759839796246
base,True,4,0.1,1.0,0.0,SL,T2,0.004112071780716007,0.07217205500969257,0.003946033523271764,0.0029076883793483737,0.7414289405552295,13.445549346891086,1.4968678624830625,1.3003512729167037
base,True,4,0.1,1.0,0.1,AP,T1,0.005572766283975904,0.05377135415215803,0.006180472325391774,0.003940560532219038,0.3601957689750324,4.332662817210968,1.7986890620241511,1.7622634325156559
base,True,4,0.1,1.0,0.1,AP,T2,0.0053431539321733505,0.05476366347968441,0.005509944125194256,0.0037781992694069172,0.7814222380875379,8.67836695632981,1.8615911364136186,1.689653631455262
base,True,4,0.1,1.0,0.1,SL,T1,0.004224938348930876,0.06970735646873019,0.00405579650759647,0.002987497494148933,0.4663486119900143,8.829720962779557,1.4150878357994732,1.3360428156412787
base,True,4,0.1,1.0,0.1,SL,T2,0.004110823066830393,0.07216522749022099,0.003937887615321802,0.002906805400877191,0.7398244541667611,13.426904105056423,1.4957305749349858,1.2999563949142618
base,True,4,0.1,1.0,0.3,AP,T1,0.005577889511613527,0.053786112798834385,0.006183113059814947,0.003944183219336644,0.3508193647940775,4.269245460999092,1.7984238249756188,1.7638835393462968
base,True,4,0.1,1.0,0.3,AP,T2,0.005334477369768005,0.05473399871871662,0.005468021391097771,0.0037720639826161993,0.7720458339065829,8.60996554520839,1.8551795583879207,1.686909861509114
base,True,4,0.1,1.0,0.3,SL,T1,0.004226399900245863,0.06972383190001065,0.004058589254020226,0.0029885309721622154,0.4633960316436156,8.799060451281004,1.414554216481913,1.336504998748536
base,True,4,0.1,1.0,0.3,SL,T2,0.0041076522525838165,0.07216429172300065,0.003924908453374807,0.0029045632854109485,0.7368718738203623,13.393744594756285,1.493400143443208,1.2989536954086125
base,True,4,0.15,0.0,0.0,AP,T1,0.006535777769900493,0.06023353897657435,0.008433322584104348,0.004621515889062144,0.7812165924306991,7.984978690843166,2.209501245451227,2.066794403358144
base,True,4,0.15,0.0,0.0,AP,T2,0.0064582756215376255,0.06203689871696578,0.008642272048924128,0.004566713320384707,1.2076617795312294,12.52999502907291,2.372622528931067,2.042286072119849
base,True,4,0.15,0.0,0.0,SL,T1,0.004685182644794197,0.07342388600872579,0.005347031692736059,0.0033129409839778323,0.6873894504667445,11.744451562162759,1.6332715472892536,1.4815848411441292
base,True,4,0.15,0.0,0.0,SL,T2,0.004644137605728947,0.0761811478887708,0.005594810309646104,0.0032839176134035115,0.9603686669459873,16.456473502317078,1.7547329764189457,1.4686052601344515
base,True,4,0.15,0.0,0.1,AP,T1,0.006541763512288096,0.06027247743245668,0.008428394228255108,0.004625748469257809,0.7699246990492784,7.900266320332426,2.207307915223126,2.0686872613013283
base,True,4,0.15,0.0,0.1,AP,T2,0.006455568836563416,0.06203965883723251,0.008632745486529687,0.004564799324804227,1.1963698861498089,12.439592005162137,2.366156404483435,2.0414301115543667
base,True,4,0.15,0.0,0.1,SL,T1,0.0046842407343924974,0.07343029434798815,0.005339665087119552,0.0033122749494153393,0.6835384843192113,11.704175895528277,1.631384088192705,1.4812869829220119
base,True,4,0.15,0.0,0.1,SL,T2,0.004640579579756604,0.07617491112941195,0.0055851662312835625,0.0032814016965312144,0.956517700798454,16.413721256048714,1.7516856055146777,1.4674801135297877
base,True,4,0.15,0.0,0.3,AP,T1,0.00654505803725029,0.06030741358676936,0.008428394079995693,0.004628078061847356,0.7472508875659123,7.733187601073965,2.2004816568835097,2.0697290815702094
base,True,4,0.15,0.0,0.3,AP,T2,0.006443643689684181,0.06201703074372293,0.008625633468102535,0.004556366930417197,1.1736960746664427,12.262017079782748,2.3515049128386045,2.0376590489973236
base,True,4,0.15,0.0,0.3,SL,T1,0.004683106945214104,0.07344008483294703,0.005335648148157543,0.003311473235390281,0.6760299979594677,11.623654875290253,1.6279261938680376,1.4809284473029944
base,True,4,0.15,0.0,0.3,SL,T2,0.0046331084796448485,0.07615228717876887,0.005575245262181491,0.0032761188045647427,0.9490092144387107,16.327767748058015,1.7456134858012227,1.465117544231759
base,True,4,0.15,0.5,0.0,AP,T1,0.006340891369433926,0.059091631830550766,0.007925411556325555,0.004483709704698553,0.6815176838511037,7.177955030139048,2.117809359313198,2.0051659123115386
base,True,4,0.15,0.5,0.0,AP,T2,0.00622193585908185,0.06062312845989442,0.008037270780538659,0.0043995950360947,1.1079628709516343,11.679763108130196,2.2580503967747076,1.9675488770175091
base,True,4,0.15,0.5,0.0,SL,T1,0.004588186708566605,0.07275405447000445,0.005035701138014931,0.003244354156788771,0.6458842716390781,11.264984820278423,1.5881722728218735,1.4509120329181662
base,True,4,0.15,0.5,0.0,SL,T2,0.004529246341399771,0.07536999780977766,0.0052441341679430355,0.0032026768150922487,0.9188634881183209,15.951174416697775,1.7016747156354144,1.4322734522807863
base,True,4,0.15,0.5,0.1,AP,T1,0.006346777452797842,0.05912840307790171,0.007918228131373104,0.0044878718149704115,0.6695937281721666,7.089139943176061,2.1157679179810276,2.007027255304299
base,True,4,0.15,0.5,0.1,AP,T2,0.006218286761361056,0.060621004452675334,0.008020952471952615,0.004397014721449508,1.0960389152726973,11.584992761506633,2.251215596373151,1.966394930997285
base,True,4,0.15,0.5,0.1,SL,T1,0.004587556731742169,0.07276294428786884,0.005026491953365545,0.0032439086936769004,0.6418573992305894,11.223178447002716,1.5863566912789753,1.4507128167543324
base,True,4,0.15,0.5,0.1,SL,T2,0.004525702462862132,0.07536539749452575,0.005231313148066502,0.003200170902016986,0.9148366157098321,15.90676592691293,1.6985593394686784,1.4311527794877936
base,True,4,0.15,0.5,0.3,AP,T1,0.00634880839267887,0.05915570681458002,0.007913107980890371,0.004489307913512979,0.6454407835289248,6.911846912918214,2.108859952289244,2.007669494885791
base,True,4,0.15,0.5,0.3,AP,T2,0.006203601853157622,0.06058603473473094,0.007999616012180605,0.004386630871358378,1.0718859706294555,11.396632485029913,2.235479511113078,1.9617511552819509
base,True,4,0.15,0.5,0.3,SL,T1,0.004585733682217763,0.07277007362263035,0.00501951531870721,0.0032426195965502527,0.63389069587426,11.138311848119745,1.5826217886106577,1.4501363178758915
base,True,4,0.15,0.5,0.3,SL,T2,0.004516856911630458,0.07533751687103608,0.005215844264963235,0.003193916121483755,0.9068699123535028,15.816172908479736,1.691919700207452,1.4283555705826139
base,True,4,0.15,0.8,0.0,AP,T1,0.006197247083694248,0.058199470359892584,0.007380316087264232,0.004382137348310278,0.618745517106158,6.673567416802281,2.0550899617056273,1.959741600730996
base,True,4,0.15,0.8,0.0,AP,T2,0.006047844472191041,0.05953997991494824,0.007338436134317964,0.00427649322036742,1.0451907042066886,11.14806396164649,2.1794561954117104,1.9124963466582552
base,True,4,0.15,0.8,0.0,SL,T1,0.004526994109388254,0.07233964680459253,0.0046797988763971855,0.0032010842386011973,0.620206815478895,10.976659159394368,1.5601293430143546,1.4315612339832327
base,True,4,0.15,0.8,0.0,SL,T2,0.004453155161313327,0.07487472467387449,0.0048316610800981505,0.003148871956639672,0.893186031958138,15.647340762153156,1.6675792473425022,1.408211308388465
base,True,4,0.15,0.8,0.1,AP,T1,0.006202481876978153,0.05823127710575742,0.007370632086297589,0.004385838924647364,0.6065177210049857,6.582875684138906,2.0530229951308123,1.9613969877167254
base,True,4,0.15,0.8,0.1,AP,T2,0.006042811456043588,0.059530723199671044,0.007313778137835959,0.004272934322725202,1.032962908105516,11.051284207616003,2.172218424394903,1.9109047672056196
base,True,4,0.15,0.8,0.1,SL,T1,0.004526159701631617,0.07234794933508988,0.0046686070625266115,0.003200494220268105,0.6160808402937763,10.933849449204523,1.558251353319753,1.431297371082404
base,True,4,0.15,0.8,0.1,SL,T2,0.004449306296782116,0.0748692644167596,0.004815406016010556,0.0031461503848218917,0.8890600567730191,15.601879170180633,1.6643439069138388,1.406994190556059
base,True,4,0.15,0.8,0.3,AP,T1,0.006202746960117553,0.0582482160779183,0.007359996998083557,0.004386026367670029,0.5816588513916185,6.400298887394973,2.045897243376881,1.9614808143657063
base,True,4,0.15,0.8,0.3,AP,T2,0.006025309812232687,0.05948126298792769,0.007275469359795549,0.004260558729826483,1.0081040384921491,10.857305043298117,2.155614362868414,1.905370261481676
base,True,4,0.15,0.8,0.3,SL,T1,0.00452443948359523,0.0723568178762042,0.004658956752068373,0.0031992778363475216,0.6078666658842099,10.846448920853598,1.5545213658911519,1.4307533903756955
base,True,4,0.15,0.8,0.3,SL,T2,0.004440095662613679,0.07484121447938748,0.004793955095162584,0.0031396374503776074,0.8808458823634527,15.508508529753023,1.6575025500261642,1.4040815322893756
base,True,4,0.15,1.0,0.0,AP,T1,0.006069262561420012,0.05741821274130098,0.0066280178326067075,0.004291638172226233,0.5722673614198961,6.298741125177626,2.0027600707383577,1.9192693411674822
base,True,4,0.15,1.0,0.0,AP,T2,0.00590245160598525,0.058651664790053765,0.0064922605890966175,0.004173684424691894,0.9987125485204265,10.754873833716424,2.116904677054919,1.8665190853832132
base,True,4,0.15,1.0,0.0,SL,T1,0.004473079321687008,0.0720254705467318,0.0043825684968905034,0.0031629605359924234,0.6015784644903385,10.76743650698406,1.5371143426272251,1.4145118811131956
