cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,anchor_alpha,metric,value,mcse,n,test,lo95_mc,hi95_mc,nominal_outside_mc95
30,0.2,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.1555,0.008103078118838545,2000,either_unadjusted,0.13961825859788873,0.17138174140211127,True
30,0.2,0.75,1.0,100,0.0,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean,0.04683923584742414,0.06716076415257587,False
30,0.2,0.75,1.0,100,0.0,power_reject_f_variance,0.1085,0.006954414065900879,2000,f_variance,0.09486959878974065,0.12213040121025935,True
30,0.2,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.162,0.008238810593768981,2000,either_unadjusted,0.1458522278333942,0.17814777216660582,True
31,0.2,0.75,2.0,10,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,False
31,0.2,0.75,2.0,10,0.0,power_reject_f_variance,0.073,0.005816829033072916,2000,f_variance,0.06159922450102227,0.08440077549897772,True
31,0.2,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.1245,0.007382403064043577,2000,either_unadjusted,0.1100307557609849,0.1389692442390151,True
31,0.2,0.75,2.0,25,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,False
31,0.2,0.75,2.0,25,0.0,power_reject_f_variance,0.079,0.006031542091372653,2000,f_variance,0.06717839463642489,0.09082160536357511,True
31,0.2,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.1315,0.007556710593902615,2000,either_unadjusted,0.11668911927753225,0.14631088072246776,True
31,0.2,0.75,2.0,50,0.0,power_reject_welch_mean,0.0595,0.005289600646551685,2000,welch_mean,0.04913257315838197,0.06986742684161802,False
31,0.2,0.75,2.0,50,0.0,power_reject_f_variance,0.082,0.006134981662564282,2000,f_variance,0.06997565680071387,0.09402434319928614,True
31,0.2,0.75,2.0,50,0.0,power_reject_either_unadjusted,0.138,0.007712198130234985,2000,either_unadjusted,0.12288436930387213,0.15311563069612788,True
31,0.2,0.75,2.0,100,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,False
31,0.2,0.75,2.0,100,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance,0.07792642612152866,0.10307357387847134,True
31,0.2,0.75,2.0,100,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416,True
32,0.2,0.75,3.0,10,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,False
32,0.2,0.75,3.0,10,0.0,power_reject_f_variance,0.056,0.005141206084179081,2000,f_variance,0.045923421158428034,0.06607657884157198,False
32,0.2,0.75,3.0,10,0.0,power_reject_either_unadjusted,0.1085,0.006954414065900879,2000,either_unadjusted,0.09486959878974065,0.12213040121025935,True
32,0.2,0.75,3.0,25,0.0,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean,0.03456035624959686,0.052439643750403137,False
32,0.2,0.75,3.0,25,0.0,power_reject_f_variance,0.062,0.005392402062161166,2000,f_variance,0.05143108608463835,0.07256891391536165,True
32,0.2,0.75,3.0,25,0.0,power_reject_either_unadjusted,0.105,0.006854742883580682,2000,either_unadjusted,0.09156495071892568,0.11843504928107432,True
32,0.2,0.75,3.0,50,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,False
32,0.2,0.75,3.0,50,0.0,power_reject_f_variance,0.0695,0.005686376262612245,2000,f_variance,0.05835490723482546,0.08064509276517455,True
32,0.2,0.75,3.0,50,0.0,power_reject_either_unadjusted,0.111,0.007024208140424087,2000,either_unadjusted,0.09723280491626185,0.12476719508373815,True
32,0.2,0.75,3.0,100,0.0,power_reject_welch_mean,0.039,0.004328914413568372,2000,welch_mean,0.03051548359032488,0.04748451640967512,True
32,0.2,0.75,3.0,100,0.0,power_reject_f_variance,0.0705,0.0057240610583745525,2000,f_variance,0.05928104639178397,0.08171895360821602,True
32,0.2,0.75,3.0,100,0.0,power_reject_either_unadjusted,0.1075,0.0069261731858220234,2000,either_unadjusted,0.09392494989802352,0.12107505010197647,True
33,0.2,2.0,1.0,10,0.0,power_reject_welch_mean,0.059,0.0052687284993630104,2000,welch_mean,0.04867348181547447,0.06932651818452552,False
33,0.2,2.0,1.0,10,0.0,power_reject_f_variance,0.0855,0.006252589463574272,2000,f_variance,0.07324514974461513,0.09775485025538488,True
33,0.2,2.0,1.0,10,0.0,power_reject_either_unadjusted,0.1445,0.007861925654698091,2000,either_unadjusted,0.12909090874611528,0.1599090912538847,True
33,0.2,2.0,1.0,25,0.0,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean,0.04683923584742414,0.06716076415257587,False
33,0.2,2.0,1.0,25,0.0,power_reject_f_variance,0.092,0.006462816723379984,2000,f_variance,0.07933311188357728,0.10466688811642272,True
33,0.2,2.0,1.0,25,0.0,power_reject_either_unadjusted,0.1485,0.007951344225978398,2000,either_unadjusted,0.13291565156547447,0.16408434843452552,True
33,0.2,2.0,1.0,50,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855,False
33,0.2,2.0,1.0,50,0.0,power_reject_f_variance,0.106,0.0068834584330843464,2000,f_variance,0.09250866927565826,0.11949133072434173,True
33,0.2,2.0,1.0,50,0.0,power_reject_either_unadjusted,0.1475,0.007929178709046731,2000,either_unadjusted,0.13195909518070192,0.16304090481929806,True
33,0.2,2.0,1.0,100,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean,0.043181480185101026,0.06281851981489897,False
33,0.2,2.0,1.0,100,0.0,power_reject_f_variance,0.1185,0.007226954752867904,2000,f_variance,0.10433542885475,0.13266457114525,True
33,0.2,2.0,1.0,100,0.0,power_reject_either_unadjusted,0.1665,0.008329998499399626,2000,either_unadjusted,0.1501735028211227,0.1828264971788773,True
34,0.2,2.0,2.0,10,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,False
34,0.2,2.0,2.0,10,0.0,power_reject_f_variance,0.064,0.005472842040475863,2000,f_variance,0.05327342662298077,0.07472657337701924,True
34,0.2,2.0,2.0,10,0.0,power_reject_either_unadjusted,0.1155,0.007147018609182433,2000,either_unadjusted,0.10149210081867237,0.12950789918132766,True
34,0.2,2.0,2.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,False
34,0.2,2.0,2.0,25,0.0,power_reject_f_variance,0.074,0.005853375094763704,2000,f_variance,0.06252759553576655,0.08547240446423345,True
34,0.2,2.0,2.0,25,0.0,power_reject_either_unadjusted,0.1235,0.007356893026271349,2000,either_unadjusted,0.10908075451665711,0.1379192454833429,True
34,0.2,2.0,2.0,50,0.0,power_reject_welch_mean,0.051,0.004919298730510275,2000,welch_mean,0.04135835158295416,0.060641648417045835,False
34,0.2,2.0,2.0,50,0.0,power_reject_f_variance,0.085,0.0062359842847781455,2000,f_variance,0.07277769529726909,0.09722230470273092,True
34,0.2,2.0,2.0,50,0.0,power_reject_either_unadjusted,0.134,0.007617217339685143,2000,either_unadjusted,0.11907052823404135,0.14892947176595867,True
34,0.2,2.0,2.0,100,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003,False
34,0.2,2.0,2.0,100,0.0,power_reject_f_variance,0.073,0.005816829033072916,2000,f_variance,0.06159922450102227,0.08440077549897772,True
34,0.2,2.0,2.0,100,0.0,power_reject_either_unadjusted,0.118,0.007213736895673421,2000,either_unadjusted,0.10386133537900834,0.13213866462099166,True
35,0.2,2.0,3.0,10,0.0,power_reject_welch_mean,0.0485,0.004803527349771208,2000,welch_mean,0.03908525932143302,0.05791474067856698,False
35,0.2,2.0,3.0,10,0.0,power_reject_f_variance,0.054,0.005053909377897471,2000,f_variance,0.04409451956005856,0.06390548043994143,False
35,0.2,2.0,3.0,10,0.0,power_reject_either_unadjusted,0.1025,0.006782099601155972,2000,either_unadjusted,0.08920732893731993,0.11579267106268006,True
35,0.2,2.0,3.0,25,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695,False
35,0.2,2.0,3.0,25,0.0,power_reject_f_variance,0.0555,0.005119558086397693,2000,f_variance,0.045465850454751634,0.06553414954524837,False
35,0.2,2.0,3.0,25,0.0,power_reject_either_unadjusted,0.1005,0.006723085229267884,2000,either_unadjusted,0.0873229949817032,0.1136770050182968,True
35,0.2,2.0,3.0,50,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003,False
35,0.2,2.0,3.0,50,0.0,power_reject_f_variance,0.061,0.005351588549206675,2000,f_variance,0.050511079100742685,0.0714889208992573,True
35,0.2,2.0,3.0,50,0.0,power_reject_either_unadjusted,0.107,0.0069119823495145,2000,either_unadjusted,0.09345276342631616,0.12054723657368384,True
35,0.2,2.0,3.0,100,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean,0.043181480185101026,0.06281851981489897,False
35,0.2,2.0,3.0,100,0.0,power_reject_f_variance,0.06,0.0053103672189407005,2000,f_variance,0.04959187142409611,0.0704081285759039,False
35,0.2,2.0,3.0,100,0.0,power_reject_either_unadjusted,0.1125,0.0070655413805312895,2000,either_unadjusted,0.09865179325364837,0.12634820674635164,True
36,0.25,0.0,1.0,10,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003,False
36,0.25,0.0,1.0,10,0.0,power_reject_f_variance,0.102,0.0067674219611311365,2000,f_variance,0.08873609658337357,0.11526390341662641,True
36,0.25,0.0,1.0,10,0.0,power_reject_either_unadjusted,0.149,0.007962380297373393,2000,either_unadjusted,0.13339402126283884,0.16460597873716115,True
36,0.25,0.0,1.0,25,0.0,power_reject_welch_mean,0.051,0.004919298730510275,2000,welch_mean,0.04135835158295416,0.060641648417045835,False
36,0.25,0.0,1.0,25,0.0,power_reject_f_variance,0.125,0.00739509972887452,2000,f_variance,0.11050587075499618,0.13949412924500382,True
36,0.25,0.0,1.0,25,0.0,power_reject_either_unadjusted,0.1745,0.008486747021091178,2000,either_unadjusted,0.15786628136155403,0.19113371863844594,True
36,0.25,0.0,1.0,50,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855,False
36,0.25,0.0,1.0,50,0.0,power_reject_f_variance,0.1185,0.007226954752867904,2000,f_variance,0.10433542885475,0.13266457114525,True
36,0.25,0.0,1.0,50,0.0,power_reject_either_unadjusted,0.158,0.008155856791288085,2000,either_unadjusted,0.14201481429991986,0.17398518570008015,True
36,0.25,0.0,1.0,100,0.0,power_reject_welch_mean,0.051,0.004919298730510275,2000,welch_mean,0.04135835158295416,0.060641648417045835,False
36,0.25,0.0,1.0,100,0.0,power_reject_f_variance,0.13,0.007519973404208289,2000,f_variance,0.11526112284679431,0.14473887715320571,True
36,0.25,0.0,1.0,100,0.0,power_reject_either_unadjusted,0.174,0.008477145746063352,2000,either_unadjusted,0.15738509951496268,0.1906149004850373,True
37,0.25,0.0,2.0,10,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,False
37,0.25,0.0,2.0,10,0.0,power_reject_f_variance,0.0725,0.005798437289477226,2000,f_variance,0.06113527165636705,0.08386472834363294,True
37,0.25,0.0,2.0,10,0.0,power_reject_either_unadjusted,0.1235,0.007356893026271349,2000,either_unadjusted,0.10908075451665711,0.1379192454833429,True
37,0.25,0.0,2.0,25,0.0,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean,0.044551396686256343,0.06444860331374366,False
37,0.25,0.0,2.0,25,0.0,power_reject_f_variance,0.0755,0.005907611615534657,2000,f_variance,0.06392129390757023,0.08707870609242976,True
37,0.25,0.0,2.0,25,0.0,power_reject_either_unadjusted,0.1295,0.007507654427316164,2000,either_unadjusted,0.1147852675980197,0.1442147324019803,True
37,0.25,0.0,2.0,50,0.0,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean,0.038631454087220844,0.05736854591277916,False
37,0.25,0.0,2.0,50,0.0,power_reject_f_variance,0.087,0.006302023484564303,2000,f_variance,0.0746482608430994,0.09935173915690058,True
37,0.25,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.1345,0.007629211951440331,2000,either_unadjusted,0.11954701922680722,0.1494529807731928,True
37,0.25,0.0,2.0,100,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,False
37,0.25,0.0,2.0,100,0.0,power_reject_f_variance,0.0765,0.005943389184631947,2000,f_variance,0.06485117116013203,0.08814882883986797,True
37,0.25,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.118,0.007213736895673421,2000,either_unadjusted,0.10386133537900834,0.13213866462099166,True
38,0.25,0.0,3.0,10,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,False
38,0.25,0.0,3.0,10,0.0,power_reject_f_variance,0.0565,0.005162739098579358,2000,f_variance,0.04638121722539201,0.06661878277460799,False
38,0.25,0.0,3.0,10,0.0,power_reject_either_unadjusted,0.108,0.0069403169956422026,2000,either_unadjusted,0.09439722853995312,0.12160277146004687,True
38,0.25,0.0,3.0,25,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,False
38,0.25,0.0,3.0,25,0.0,power_reject_f_variance,0.067,0.005590661857061291,2000,f_variance,0.05604250402398673,0.07795749597601329,True
38,0.25,0.0,3.0,25,0.0,power_reject_either_unadjusted,0.118,0.007213736895673421,2000,either_unadjusted,0.10386133537900834,0.13213866462099166,True
38,0.25,0.0,3.0,50,0.0,power_reject_welch_mean,0.0605,0.005331029450303197,2000,welch_mean,0.05005137419446594,0.07094862580553406,True
38,0.25,0.0,3.0,50,0.0,power_reject_f_variance,0.076,0.005925537950262406,2000,f_variance,0.06438615893685189,0.08761384106314811,True
38,0.25,0.0,3.0,50,0.0,power_reject_either_unadjusted,0.1335,0.007605187374417543,2000,either_unadjusted,0.1185941065328871,0.14840589346711291,True
38,0.25,0.0,3.0,100,0.0,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean,0.045465850454751634,0.06553414954524837,False
38,0.25,0.0,3.0,100,0.0,power_reject_f_variance,0.0715,0.005761412587204634,2000,f_variance,0.060207838739932046,0.08279216126006794,True
38,0.25,0.0,3.0,100,0.0,power_reject_either_unadjusted,0.124,0.007369667563737186,2000,either_unadjusted,0.1095557168831074,0.13844428311689258,True
39,0.25,0.75,1.0,10,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,False
39,0.25,0.75,1.0,10,0.0,power_reject_f_variance,0.0895,0.006383171233799075,2000,f_variance,0.07698921417591822,0.10201078582408177,True
39,0.25,0.75,1.0,10,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416,True
39,0.25,0.75,1.0,25,0.0,power_reject_welch_mean,0.059,0.0052687284993630104,2000,welch_mean,0.04867348181547447,0.06932651818452552,False
39,0.25,0.75,1.0,25,0.0,power_reject_f_variance,0.1115,0.007038030619427568,2000,f_variance,0.09770571335502427,0.12529428664497574,True
39,0.25,0.75,1.0,25,0.0,power_reject_either_unadjusted,0.169,0.008379707632131327,2000,either_unadjusted,0.15257607471049736,0.18542392528950266,True
39,0.25,0.75,1.0,50,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003,False
39,0.25,0.75,1.0,50,0.0,power_reject_f_variance,0.112,0.007051808278732484,2000,f_variance,0.09817870963878236,0.12582129036121764,True
39,0.25,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.1545,0.008081761874739938,2000,either_unadjusted,0.1386600376689372,0.1703399623310628,True
39,0.25,0.75,1.0,100,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean,0.03817792927347588,0.05682207072652412,False
39,0.25,0.75,1.0,100,0.0,power_reject_f_variance,0.121,0.007292427579345577,2000,f_variance,0.10670710447187552,0.13529289552812446,True
39,0.25,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.162,0.008238810593768981,2000,either_unadjusted,0.1458522278333942,0.17814777216660582,True
40,0.25,0.75,2.0,10,0.0,power_reject_welch_mean,0.062,0.005392402062161166,2000,welch_mean,0.05143108608463835,0.07256891391536165,True
40,0.25,0.75,2.0,10,0.0,power_reject_f_variance,0.079,0.006031542091372653,2000,f_variance,0.06717839463642489,0.09082160536357511,True
40,0.25,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416,True
40,0.25,0.75,2.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,False
40,0.25,0.75,2.0,25,0.0,power_reject_f_variance,0.08,0.00606630035524124,2000,f_variance,0.06811026969053996,0.09188973030946004,True
40,0.25,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.128,0.007470475219154402,2000,either_unadjusted,0.11335813750756527,0.14264186249243474,True
40,0.25,0.75,2.0,50,0.0,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean,0.038631454087220844,0.05736854591277916,False
40,0.25,0.75,2.0,50,0.0,power_reject_f_variance,0.086,0.0062691307212403855,2000,f_variance,0.0737127294750748,0.09828727052492518,True
40,0.25,0.75,2.0,50,0.0,power_reject_either_unadjusted,0.133,0.00759312188760328,2000,either_unadjusted,0.11811775445268553,0.1478822455473145,True
40,0.25,0.75,2.0,100,0.0,power_reject_welch_mean,0.0535,0.005031786462082826,2000,welch_mean,0.043637879678630295,0.0633621203213697,False
40,0.25,0.75,2.0,100,0.0,power_reject_f_variance,0.099,0.006678285708173917,2000,f_variance,0.08591080043026462,0.11208919956973538,True
40,0.25,0.75,2.0,100,0.0,power_reject_either_unadjusted,0.147,0.007918049002121673,2000,either_unadjusted,0.13148090900560558,0.1625190909943944,True
41,0.25,0.75,3.0,10,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,False
41,0.25,0.75,3.0,10,0.0,power_reject_f_variance,0.0715,0.005761412587204634,2000,f_variance,0.060207838739932046,0.08279216126006794,True
41,0.25,0.75,3.0,10,0.0,power_reject_either_unadjusted,0.118,0.007213736895673421,2000,either_unadjusted,0.10386133537900834,0.13213866462099166,True
41,0.25,0.75,3.0,25,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,False
41,0.25,0.75,3.0,25,0.0,power_reject_f_variance,0.0665,0.005571254347092763,2000,f_variance,0.055580542044854686,0.07741945795514532,True
41,0.25,0.75,3.0,25,0.0,power_reject_either_unadjusted,0.1155,0.007147018609182433,2000,either_unadjusted,0.10149210081867237,0.12950789918132766,True
41,0.25,0.75,3.0,50,0.0,power_reject_welch_mean,0.0575,0.005205465877325487,2000,welch_mean,0.04729747427721363,0.06770252572278637,False
41,0.25,0.75,3.0,50,0.0,power_reject_f_variance,0.068,0.005629209535982827,2000,f_variance,0.05696695196101696,0.07903304803898305,True
41,0.25,0.75,3.0,50,0.0,power_reject_either_unadjusted,0.1245,0.007382403064043577,2000,either_unadjusted,0.1100307557609849,0.1389692442390151,True
41,0.25,0.75,3.0,100,0.0,power_reject_welch_mean,0.0425,0.0045107510461119445,2000,welch_mean,0.03365909033665825,0.051340909663341754,False
41,0.25,0.75,3.0,100,0.0,power_reject_f_variance,0.081,0.006100778638829638,2000,f_variance,0.06904269349592491,0.09295730650407509,True
41,0.25,0.75,3.0,100,0.0,power_reject_either_unadjusted,0.122,0.007318333143551201,2000,either_unadjusted,0.10765633049863281,0.13634366950136717,True
42,0.25,2.0,1.0,10,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,False
42,0.25,2.0,1.0,10,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance,0.07792642612152866,0.10307357387847134,True
42,0.25,2.0,1.0,10,0.0,power_reject_either_unadjusted,0.139,0.0077355995242773526,2000,either_unadjusted,0.12383850341399927,0.15416149658600076,True
42,0.25,2.0,1.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,False
42,0.25,2.0,1.0,25,0.0,power_reject_f_variance,0.104,0.0068258332824644935,2000,f_variance,0.09062161249636776,0.11737838750363223,True
42,0.25,2.0,1.0,25,0.0,power_reject_either_unadjusted,0.15,0.007984359711335657,2000,either_unadjusted,0.1343509424027317,0.16564905759726828,True
42,0.25,2.0,1.0,50,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean,0.04409451956005856,0.06390548043994143,False
42,0.25,2.0,1.0,50,0.0,power_reject_f_variance,0.128,0.007470475219154402,2000,f_variance,0.11335813750756527,0.14264186249243474,True
42,0.25,2.0,1.0,50,0.0,power_reject_either_unadjusted,0.178,0.008553244998244818,2000,either_unadjusted,0.1612359477202601,0.1947640522797399,True
42,0.25,2.0,1.0,100,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,False
42,0.25,2.0,1.0,100,0.0,power_reject_f_variance,0.1325,0.007581020709640622,2000,f_variance,0.11764147232584993,0.14735852767415009,True
42,0.25,2.0,1.0,100,0.0,power_reject_either_unadjusted,0.1745,0.008486747021091178,2000,either_unadjusted,0.15786628136155403,0.19113371863844594,True
43,0.25,2.0,2.0,10,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,False
43,0.25,2.0,2.0,10,0.0,power_reject_f_variance,0.072,0.005779965397820302,2000,f_variance,0.06067147589902652,0.08332852410097347,True
43,0.25,2.0,2.0,10,0.0,power_reject_either_unadjusted,0.124,0.007369667563737186,2000,either_unadjusted,0.1095557168831074,0.13844428311689258,True
43,0.25,2.0,2.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,False
43,0.25,2.0,2.0,25,0.0,power_reject_f_variance,0.0925,0.006478570444164361,2000,f_variance,0.07980223515797384,0.10519776484202616,True
43,0.25,2.0,2.0,25,0.0,power_reject_either_unadjusted,0.141,0.007781998457979801,2000,either_unadjusted,0.12574756317430408,0.1562524368256959,True
43,0.25,2.0,2.0,50,0.0,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean,0.03456035624959686,0.052439643750403137,False
43,0.25,2.0,2.0,50,0.0,power_reject_f_variance,0.0815,0.006117914268768401,2000,f_variance,0.06950910827812762,0.09349089172187239,True
43,0.25,2.0,2.0,50,0.0,power_reject_either_unadjusted,0.121,0.007292427579345577,2000,either_unadjusted,0.10670710447187552,0.13529289552812446,True
43,0.25,2.0,2.0,100,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,False
43,0.25,2.0,2.0,100,0.0,power_reject_f_variance,0.093,0.0064942667022536114,2000,f_variance,0.0802714710571842,0.1057285289428158,True
43,0.25,2.0,2.0,100,0.0,power_reject_either_unadjusted,0.141,0.007781998457979801,2000,either_unadjusted,0.12574756317430408,0.1562524368256959,True
44,0.25,2.0,3.0,10,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,False
44,0.25,2.0,3.0,10,0.0,power_reject_f_variance,0.0545,0.005075911248239078,2000,f_variance,0.044551396686256343,0.06444860331374366,False
44,0.25,2.0,3.0,10,0.0,power_reject_either_unadjusted,0.101,0.006737915107805975,2000,either_unadjusted,0.08779392895364417,0.11420607104635584,True
44,0.25,2.0,3.0,25,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,False
44,0.25,2.0,3.0,25,0.0,power_reject_f_variance,0.067,0.005590661857061291,2000,f_variance,0.05604250402398673,0.07795749597601329,True
44,0.25,2.0,3.0,25,0.0,power_reject_either_unadjusted,0.1125,0.0070655413805312895,2000,either_unadjusted,0.09865179325364837,0.12634820674635164,True
44,0.25,2.0,3.0,50,0.0,power_reject_welch_mean,0.039,0.004328914413568372,2000,welch_mean,0.03051548359032488,0.04748451640967512,True
44,0.25,2.0,3.0,50,0.0,power_reject_f_variance,0.063,0.005432816948876522,2000,f_variance,0.05235187436161218,0.07364812563838782,True
44,0.25,2.0,3.0,50,0.0,power_reject_either_unadjusted,0.101,0.006737915107805975,2000,either_unadjusted,0.08779392895364417,0.11420607104635584,True
44,0.25,2.0,3.0,100,0.0,power_reject_welch_mean,0.0595,0.005289600646551685,2000,welch_mean,0.04913257315838197,0.06986742684161802,False
44,0.25,2.0,3.0,100,0.0,power_reject_f_variance,0.0665,0.005571254347092763,2000,f_variance,0.055580542044854686,0.07741945795514532,True
44,0.25,2.0,3.0,100,0.0,power_reject_either_unadjusted,0.1225,0.007331226022978693,2000,either_unadjusted,0.10813106091909859,0.13686893908090142,True
45,0.3,0.0,1.0,10,0.0,power_reject_welch_mean,0.06,0.0053103672189407005,2000,welch_mean,0.04959187142409611,0.0704081285759039,False
45,0.3,0.0,1.0,10,0.0,power_reject_f_variance,0.0915,0.00644700511865781,2000,f_variance,0.07886410205961496,0.10413589794038504,True
45,0.3,0.0,1.0,10,0.0,power_reject_either_unadjusted,0.151,0.008006216334823834,2000,either_unadjusted,0.13530810420753334,0.16669189579246665,True
45,0.3,0.0,1.0,25,0.0,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean,0.04683923584742414,0.06716076415257587,False
45,0.3,0.0,1.0,25,0.0,power_reject_f_variance,0.0955,0.006571900410079264,2000,f_variance,0.08261931178465941,0.1083806882153406,True
45,0.3,0.0,1.0,25,0.0,power_reject_either_unadjusted,0.151,0.008006216334823834,2000,either_unadjusted,0.13530810420753334,0.16669189579246665,True
45,0.3,0.0,1.0,50,0.0,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean,0.045465850454751634,0.06553414954524837,False
45,0.3,0.0,1.0,50,0.0,power_reject_f_variance,0.125,0.00739509972887452,2000,f_variance,0.11050587075499618,0.13949412924500382,True
45,0.3,0.0,1.0,50,0.0,power_reject_either_unadjusted,0.178,0.008553244998244818,2000,either_unadjusted,0.1612359477202601,0.1947640522797399,True
45,0.3,0.0,1.0,100,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean,0.03817792927347588,0.05682207072652412,False
45,0.3,0.0,1.0,100,0.0,power_reject_f_variance,0.1365,0.007676840170278394,2000,f_variance,0.12145366963250048,0.15154633036749954,True
45,0.3,0.0,1.0,100,0.0,power_reject_either_unadjusted,0.179,0.008572018432084709,2000,either_unadjusted,0.1621991524657775,0.19580084753422247,True
46,0.3,0.0,2.0,10,0.0,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean,0.04638121722539201,0.06661878277460799,False
46,0.3,0.0,2.0,10,0.0,power_reject_f_variance,0.08,0.00606630035524124,2000,f_variance,0.06811026969053996,0.09188973030946004,True
46,0.3,0.0,2.0,10,0.0,power_reject_either_unadjusted,0.1365,0.007676840170278394,2000,either_unadjusted,0.12145366963250048,0.15154633036749954,True
