rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,estimator,subset,estimand,metric,value,mcse,n
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,all,Tv,rmse_mm,2.3384,0.00860183,100000
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,all,Tv,sd_err_mm,2.32861,0.00520695,100000
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T1,bias_mm,-0.0262731,0.00786425,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T1,relbias_pct,-0.349605,0.116258,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T1,rmse_mm,2.48644,0.00907372,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T1,sd_err_mm,2.48631,0.0055609,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T2,bias_mm,0.248243,0.00775077,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T2,relbias_pct,3.72866,0.11964,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T2,rmse_mm,2.46296,0.00936251,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,T2,sd_err_mm,2.45043,0.00548065,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,Tv,bias_mm,0.213841,0.00736644,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,Tv,relbias_pct,3.18219,0.115052,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,Tv,rmse_mm,2.33871,0.00860431,99953
AF_rr0.2,0.25,0.1,7,retrospective,SL,A6,limited,Tv,sd_err_mm,2.32892,0.00520888,99953
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T1,bias_mm,-0.0124767,0.00751935,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T1,relbias_pct,0.799984,0.0654697,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T1,rmse_mm,2.0942,0.00798366,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T1,sd_err_mm,2.09418,0.00531702,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T2,bias_mm,0.426665,0.00708109,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T2,relbias_pct,4.89416,0.0649617,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T2,rmse_mm,2.01773,0.00737433,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,T2,sd_err_mm,1.97212,0.00500712,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,Tv,bias_mm,0.348053,0.00574575,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,Tv,relbias_pct,4.10542,0.0541686,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,Tv,rmse_mm,1.63762,0.00538754,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,accepted,Tv,sd_err_mm,1.60022,0.00406288,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T1,bias_mm,-0.114557,0.00627649,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T1,relbias_pct,-0.708535,0.0569296,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T1,rmse_mm,1.98809,0.00681832,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T1,sd_err_mm,1.9848,0.00443817,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T2,bias_mm,0.312891,0.00590751,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T2,relbias_pct,3.38182,0.0563476,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T2,rmse_mm,1.89413,0.0063111,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,T2,sd_err_mm,1.86812,0.00417726,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,Tv,bias_mm,0.259706,0.00469241,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,Tv,relbias_pct,2.85535,0.0463121,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,Tv,rmse_mm,1.50642,0.00466143,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,all,Tv,sd_err_mm,1.48387,0.00331805,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T1,bias_mm,-0.467479,0.00998442,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T1,relbias_pct,-5.92397,0.107676,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T1,rmse_mm,1.56683,0.0106253,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T1,sd_err_mm,1.4955,0.00706021,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T2,bias_mm,-0.0804606,0.00922612,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T2,relbias_pct,-1.84679,0.105205,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T2,rmse_mm,1.38423,0.00892305,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,T2,sd_err_mm,1.38192,0.006524,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,Tv,bias_mm,-0.045741,0.00612278,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,Tv,relbias_pct,-1.46655,0.0804127,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,Tv,rmse_mm,0.918209,0.00487084,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A1,limited,Tv,sd_err_mm,0.917089,0.00432956,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T1,bias_mm,0.0877968,0.0126981,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T1,relbias_pct,1.30975,0.108963,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T1,rmse_mm,3.53755,0.0155378,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T1,sd_err_mm,3.53649,0.00897898,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T2,bias_mm,0.526938,0.01245,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T2,relbias_pct,5.41616,0.111236,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T2,rmse_mm,3.50718,0.0158737,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,T2,sd_err_mm,3.4674,0.00880356,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,Tv,bias_mm,0.448327,0.0117062,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,Tv,relbias_pct,4.5961,0.104152,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,Tv,rmse_mm,3.29091,0.0148961,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,accepted,Tv,sd_err_mm,3.26025,0.00827761,77565
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T1,bias_mm,-0.0430378,0.0110849,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T1,relbias_pct,-0.390112,0.0996051,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T1,rmse_mm,3.50559,0.0133889,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T1,sd_err_mm,3.50534,0.00783822,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T2,bias_mm,0.38441,0.010885,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T2,relbias_pct,3.70447,0.101872,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T2,rmse_mm,3.46353,0.013749,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,T2,sd_err_mm,3.44215,0.00769691,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,Tv,bias_mm,0.331224,0.0102525,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,Tv,relbias_pct,3.15348,0.0960303,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,Tv,rmse_mm,3.259,0.0129007,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,all,Tv,sd_err_mm,3.24214,0.00724968,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T1,bias_mm,-0.495375,0.0224088,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T1,relbias_pct,-6.26707,0.230672,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T1,rmse_mm,3.39275,0.0257739,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T1,sd_err_mm,3.35646,0.0158458,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T2,bias_mm,-0.108357,0.0220749,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T2,relbias_pct,-2.21338,0.23722,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T2,rmse_mm,3.30815,0.0270202,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,T2,sd_err_mm,3.30645,0.0156097,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,Tv,bias_mm,-0.0736371,0.0209996,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,Tv,relbias_pct,-1.83412,0.228314,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,Tv,rmse_mm,3.14618,0.0254015,22435
AF_rr0.2,0.25,0.1,10,prospective,AP,A6,limited,Tv,sd_err_mm,3.14539,0.0148493,22435
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T1,bias_mm,0.243855,0.00604432,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T1,relbias_pct,5.32865,0.0832157,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T1,rmse_mm,1.54621,0.00619374,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T1,sd_err_mm,1.52687,0.00427401,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T2,bias_mm,0.533205,0.00570865,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T2,relbias_pct,9.48529,0.0835821,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T2,rmse_mm,1.53748,0.0057791,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,T2,sd_err_mm,1.44208,0.00403666,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,Tv,bias_mm,0.461814,0.00485234,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,Tv,relbias_pct,8.38586,0.0740838,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,Tv,rmse_mm,1.30986,0.00430542,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,accepted,Tv,sd_err_mm,1.22576,0.00343115,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T1,bias_mm,-0.00170531,0.00447291,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T1,relbias_pct,0.421609,0.0685122,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T1,rmse_mm,1.41445,0.00460494,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T1,sd_err_mm,1.41446,0.00316284,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T2,bias_mm,0.271247,0.00426004,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T2,relbias_pct,4.53814,0.0689538,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T2,rmse_mm,1.37417,0.00437758,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,T2,sd_err_mm,1.34714,0.00301232,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,Tv,bias_mm,0.236432,0.00356343,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,Tv,relbias_pct,3.99962,0.0609686,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,Tv,rmse_mm,1.15139,0.00329594,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,all,Tv,sd_err_mm,1.12686,0.00251974,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T1,bias_mm,-0.434732,0.00557279,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T1,relbias_pct,-8.23158,0.105209,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T1,rmse_mm,1.14577,0.00506319,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T1,sd_err_mm,1.0601,0.00394061,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T2,bias_mm,-0.190695,0.00529216,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T2,relbias_pct,-4.1858,0.106251,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T2,rmse_mm,1.02461,0.00470374,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,T2,sd_err_mm,1.00672,0.00374217,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,Tv,bias_mm,-0.161011,0.00411234,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,Tv,relbias_pct,-3.73517,0.0934265,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,Tv,rmse_mm,0.798674,0.00305519,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A1,limited,Tv,sd_err_mm,0.782286,0.00290791,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T1,bias_mm,0.214359,0.0100019,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T1,relbias_pct,4.23832,0.13286,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T1,rmse_mm,2.53565,0.0115542,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T1,sd_err_mm,2.52659,0.00707244,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T2,bias_mm,0.50371,0.00980861,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T2,relbias_pct,8.33904,0.136065,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T2,rmse_mm,2.52844,0.0116149,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,T2,sd_err_mm,2.47778,0.00693579,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,Tv,bias_mm,0.432319,0.00930744,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,Tv,relbias_pct,7.21112,0.129038,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,Tv,rmse_mm,2.39057,0.0106557,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,accepted,Tv,sd_err_mm,2.35117,0.0065814,63813
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T1,bias_mm,-0.0206664,0.00778982,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T1,relbias_pct,-0.257381,0.116301,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T1,rmse_mm,2.46343,0.00888323,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T1,sd_err_mm,2.46336,0.00550826,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T2,bias_mm,0.252286,0.00767543,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T2,relbias_pct,3.82577,0.119706,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T2,rmse_mm,2.44025,0.00905298,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,T2,sd_err_mm,2.42718,0.00542738,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,Tv,bias_mm,0.217471,0.00729123,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,Tv,relbias_pct,3.26173,0.11501,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,Tv,rmse_mm,2.31591,0.00830987,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,all,Tv,sd_err_mm,2.30569,0.0051557,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T1,bias_mm,-0.435116,0.0120365,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T1,relbias_pct,-8.1852,0.213727,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T1,rmse_mm,2.33063,0.0134552,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T1,sd_err_mm,2.28969,0.0085112,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T2,bias_mm,-0.19108,0.0119247,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T2,relbias_pct,-4.13304,0.221617,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T2,rmse_mm,2.27642,0.0141563,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,T2,sd_err_mm,2.26842,0.00843215,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,Tv,bias_mm,-0.161396,0.0114182,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,Tv,relbias_pct,-3.7027,0.217102,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,Tv,rmse_mm,2.17802,0.0130377,36187
AF_rr0.2,0.25,0.1,10,prospective,SL,A6,limited,Tv,sd_err_mm,2.17207,0.00807398,36187
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T1,bias_mm,-0.029742,0.00753135,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T1,relbias_pct,-0.215788,0.0689732,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T1,rmse_mm,2.3818,0.00906255,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T1,sd_err_mm,2.38162,0.0053255,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T2,bias_mm,0.395679,0.0072588,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T2,relbias_pct,3.86087,0.0693359,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T2,rmse_mm,2.32928,0.0091191,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,T2,sd_err_mm,2.29543,0.00513277,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,Tv,bias_mm,0.344713,0.00626315,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,Tv,relbias_pct,3.33058,0.061056,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,Tv,rmse_mm,2.01035,0.00793748,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,all,Tv,sd_err_mm,1.98058,0.00442874,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T1,bias_mm,-0.029742,0.00753135,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T1,relbias_pct,-0.215788,0.0689732,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T1,rmse_mm,2.3818,0.00906255,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T1,sd_err_mm,2.38162,0.0053255,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T2,bias_mm,0.395679,0.0072588,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T2,relbias_pct,3.86087,0.0693359,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T2,rmse_mm,2.32928,0.0091191,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,T2,sd_err_mm,2.29543,0.00513277,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,Tv,bias_mm,0.344713,0.00626315,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,Tv,relbias_pct,3.33058,0.061056,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,Tv,rmse_mm,2.01035,0.00793748,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A1,limited,Tv,sd_err_mm,1.98058,0.00442874,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T1,bias_mm,-0.0403507,0.0110974,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T1,relbias_pct,-0.352102,0.100289,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T1,rmse_mm,3.50953,0.0133093,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T1,sd_err_mm,3.50932,0.00784711,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T2,bias_mm,0.385071,0.0109166,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T2,relbias_pct,3.71952,0.102686,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T2,rmse_mm,3.47352,0.0136822,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,T2,sd_err_mm,3.45213,0.00771924,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,Tv,bias_mm,0.334105,0.0102995,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,Tv,relbias_pct,3.19799,0.0970311,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,Tv,rmse_mm,3.27405,0.0126828,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,all,Tv,sd_err_mm,3.25698,0.00728286,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T1,bias_mm,-0.0403507,0.0110974,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T1,relbias_pct,-0.352102,0.100289,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T1,rmse_mm,3.50953,0.0133093,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T1,sd_err_mm,3.50932,0.00784711,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T2,bias_mm,0.385071,0.0109166,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T2,relbias_pct,3.71952,0.102686,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T2,rmse_mm,3.47352,0.0136822,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,T2,sd_err_mm,3.45213,0.00771924,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,Tv,bias_mm,0.334105,0.0102995,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,Tv,relbias_pct,3.19799,0.0970311,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,Tv,rmse_mm,3.27405,0.0126828,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,A6,limited,Tv,sd_err_mm,3.25698,0.00728286,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T1,bias_mm,-0.0187215,0.00543654,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T1,relbias_pct,-0.218997,0.0826658,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T1,rmse_mm,1.71928,0.00632116,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T1,sd_err_mm,1.71919,0.00384423,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T2,bias_mm,0.254729,0.00526546,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T2,relbias_pct,3.88894,0.0841096,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T2,rmse_mm,1.68445,0.00628418,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,T2,sd_err_mm,1.66508,0.00372326,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,Tv,bias_mm,0.222281,0.00468418,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,Tv,relbias_pct,3.34926,0.0775613,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,Tv,rmse_mm,1.49785,0.00560671,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,all,Tv,sd_err_mm,1.48127,0.00331223,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T1,bias_mm,-0.0187215,0.00543654,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T1,relbias_pct,-0.218997,0.0826658,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T1,rmse_mm,1.71928,0.00632116,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T1,sd_err_mm,1.71919,0.00384423,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T2,bias_mm,0.254729,0.00526546,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T2,relbias_pct,3.88894,0.0841096,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T2,rmse_mm,1.68445,0.00628418,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,T2,sd_err_mm,1.66508,0.00372326,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,Tv,bias_mm,0.222281,0.00468418,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,Tv,relbias_pct,3.34926,0.0775613,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,Tv,rmse_mm,1.49785,0.00560671,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A1,limited,Tv,sd_err_mm,1.48127,0.00331223,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T1,bias_mm,-0.0215024,0.00786646,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T1,relbias_pct,-0.283137,0.116944,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T1,rmse_mm,2.48767,0.00888229,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T1,sd_err_mm,2.48759,0.00556245,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T2,bias_mm,0.251948,0.00775136,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T2,relbias_pct,3.82117,0.120427,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T2,rmse_mm,2.4641,0.00906214,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,T2,sd_err_mm,2.4512,0.00548107,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,Tv,bias_mm,0.2195,0.0073711,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,Tv,relbias_pct,3.27918,0.11571,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,Tv,rmse_mm,2.34125,0.00847623,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,all,Tv,sd_err_mm,2.33095,0.00521218,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,limited,T1,bias_mm,-0.0215024,0.00786646,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,limited,T1,relbias_pct,-0.283137,0.116944,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,limited,T1,rmse_mm,2.48767,0.00888229,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,A6,limited,T1,sd_err_mm,2.48759,0.00556245,100000
