rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,value,mcse,n
AF_rr0.2,0.05,0,7,retrospective,AP,0.88834,0.000995952,100000
AF_rr0.2,0.05,0,7,retrospective,SL,0.88834,0.000995952,100000
AF_rr0.2,0.05,0,10,prospective,AP,0,0,100000
AF_rr0.2,0.05,0,10,prospective,SL,0,0,100000
AF_rr0.2,0.05,0,10,retrospective,AP,0.9921,0.000279957,100000
AF_rr0.2,0.05,0,10,retrospective,SL,0.9921,0.000279957,100000
AF_rr0.2,0.05,0,13,prospective,AP,0,0,100000
AF_rr0.2,0.05,0,13,prospective,SL,0,0,100000
AF_rr0.2,0.05,0,13,retrospective,AP,0.99973,5.19545e-05,100000
AF_rr0.2,0.05,0,13,retrospective,SL,0.99973,5.19545e-05,100000
AF_rr0.2,0.05,0.1,1,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.1,1,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.1,1,retrospective,AP,0,0,100000
AF_rr0.2,0.05,0.1,1,retrospective,SL,0,0,100000
AF_rr0.2,0.05,0.1,3,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.1,3,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.2,0.05,0.1,3,retrospective,AP,0.42833,0.00156481,100000
AF_rr0.2,0.05,0.1,3,retrospective,SL,0.53187,0.00157792,100000
AF_rr0.2,0.05,0.1,5,prospective,AP,5e-05,2.23601e-05,100000
AF_rr0.2,0.05,0.1,5,prospective,SL,0.00086,9.26963e-05,100000
AF_rr0.2,0.05,0.1,5,retrospective,AP,0.86297,0.00108744,100000
AF_rr0.2,0.05,0.1,5,retrospective,SL,0.91939,0.000860883,100000
AF_rr0.2,0.05,0.1,7,prospective,AP,0.00044,6.63179e-05,100000
AF_rr0.2,0.05,0.1,7,prospective,SL,0.01039,0.000320656,100000
AF_rr0.2,0.05,0.1,7,retrospective,AP,0.98294,0.000409499,100000
AF_rr0.2,0.05,0.1,7,retrospective,SL,0.99195,0.000282581,100000
AF_rr0.2,0.05,0.1,10,prospective,AP,0.01226,0.00034799,100000
AF_rr0.2,0.05,0.1,10,prospective,SL,0.09275,0.000917319,100000
AF_rr0.2,0.05,0.1,10,retrospective,AP,0.99957,6.55603e-05,100000
AF_rr0.2,0.05,0.1,10,retrospective,SL,0.99984,3.99968e-05,100000
AF_rr0.2,0.05,0.1,13,prospective,AP,0.07998,0.000857807,100000
AF_rr0.2,0.05,0.1,13,prospective,SL,0.30786,0.00145973,100000
AF_rr0.2,0.05,0.1,13,retrospective,AP,1,0,100000
AF_rr0.2,0.05,0.1,13,retrospective,SL,1,0,100000
AF_rr0.2,0.05,0.15,1,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.15,1,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.15,1,retrospective,AP,0,0,100000
AF_rr0.2,0.05,0.15,1,retrospective,SL,0,0,100000
AF_rr0.2,0.05,0.15,3,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.15,3,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.15,3,retrospective,AP,0.32282,0.00147854,100000
AF_rr0.2,0.05,0.15,3,retrospective,SL,0.4096,0.00155508,100000
AF_rr0.2,0.05,0.15,5,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.2,0.05,0.15,5,prospective,SL,0.00019,4.35848e-05,100000
AF_rr0.2,0.05,0.15,5,retrospective,AP,0.76406,0.00134266,100000
AF_rr0.2,0.05,0.15,5,retrospective,SL,0.84084,0.00115684,100000
AF_rr0.2,0.05,0.15,7,prospective,AP,0.00012,3.46389e-05,100000
AF_rr0.2,0.05,0.15,7,prospective,SL,0.00279,0.0001668,100000
AF_rr0.2,0.05,0.15,7,retrospective,AP,0.95308,0.000668719,100000
AF_rr0.2,0.05,0.15,7,retrospective,SL,0.97459,0.000497638,100000
AF_rr0.2,0.05,0.15,10,prospective,AP,0.00122,0.000110386,100000
AF_rr0.2,0.05,0.15,10,prospective,SL,0.02193,0.000463131,100000
AF_rr0.2,0.05,0.15,10,retrospective,AP,0.99801,0.000140927,100000
AF_rr0.2,0.05,0.15,10,retrospective,SL,0.99918,9.05167e-05,100000
AF_rr0.2,0.05,0.15,13,prospective,AP,0.01108,0.000331017,100000
AF_rr0.2,0.05,0.15,13,prospective,SL,0.09033,0.000906479,100000
AF_rr0.2,0.05,0.15,13,retrospective,AP,0.99996,1.99996e-05,100000
AF_rr0.2,0.05,0.15,13,retrospective,SL,1,0,100000
AF_rr0.2,0.05,0.2,1,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.2,1,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.2,1,retrospective,AP,0,0,100000
AF_rr0.2,0.05,0.2,1,retrospective,SL,0,0,100000
AF_rr0.2,0.05,0.2,3,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.2,3,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.2,3,retrospective,AP,0.27213,0.00140739,100000
AF_rr0.2,0.05,0.2,3,retrospective,SL,0.33819,0.00149605,100000
AF_rr0.2,0.05,0.2,5,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.2,5,prospective,SL,7e-05,2.64566e-05,100000
AF_rr0.2,0.05,0.2,5,retrospective,AP,0.7037,0.00144397,100000
AF_rr0.2,0.05,0.2,5,retrospective,SL,0.77816,0.00131388,100000
AF_rr0.2,0.05,0.2,7,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.2,0.05,0.2,7,prospective,SL,0.001,9.995e-05,100000
AF_rr0.2,0.05,0.2,7,retrospective,AP,0.9281,0.000816887,100000
AF_rr0.2,0.05,0.2,7,retrospective,SL,0.95458,0.000658461,100000
AF_rr0.2,0.05,0.2,10,prospective,AP,0.00033,5.74361e-05,100000
AF_rr0.2,0.05,0.2,10,prospective,SL,0.00759,0.000274452,100000
AF_rr0.2,0.05,0.2,10,retrospective,AP,0.99598,0.000200096,100000
AF_rr0.2,0.05,0.2,10,retrospective,SL,0.99786,0.000146131,100000
AF_rr0.2,0.05,0.2,13,prospective,AP,0.00234,0.000152792,100000
AF_rr0.2,0.05,0.2,13,prospective,SL,0.03265,0.000561996,100000
AF_rr0.2,0.05,0.2,13,retrospective,AP,0.99989,3.31644e-05,100000
AF_rr0.2,0.05,0.2,13,retrospective,SL,0.99997,1.73202e-05,100000
AF_rr0.2,0.05,0.25,1,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.25,1,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.25,1,retrospective,AP,0,0,100000
AF_rr0.2,0.05,0.25,1,retrospective,SL,0,0,100000
AF_rr0.2,0.05,0.25,3,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.25,3,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.25,3,retrospective,AP,0.2503,0.00136985,100000
AF_rr0.2,0.05,0.25,3,retrospective,SL,0.29956,0.00144853,100000
AF_rr0.2,0.05,0.25,5,prospective,AP,0,0,100000
AF_rr0.2,0.05,0.25,5,prospective,SL,0,0,100000
AF_rr0.2,0.05,0.25,5,retrospective,AP,0.66467,0.00149293,100000
AF_rr0.2,0.05,0.25,5,retrospective,SL,0.72726,0.00140838,100000
AF_rr0.2,0.05,0.25,7,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.05,0.25,7,prospective,SL,0.00047,6.85404e-05,100000
AF_rr0.2,0.05,0.25,7,retrospective,AP,0.90907,0.000909185,100000
AF_rr0.2,0.05,0.25,7,retrospective,SL,0.93508,0.000779137,100000
AF_rr0.2,0.05,0.25,10,prospective,AP,0.00012,3.46389e-05,100000
AF_rr0.2,0.05,0.25,10,prospective,SL,0.00312,0.000176359,100000
AF_rr0.2,0.05,0.25,10,retrospective,AP,0.99427,0.000238687,100000
AF_rr0.2,0.05,0.25,10,retrospective,SL,0.99651,0.000186489,100000
AF_rr0.2,0.05,0.25,13,prospective,AP,0.00074,8.59914e-05,100000
AF_rr0.2,0.05,0.25,13,prospective,SL,0.01327,0.000361855,100000
AF_rr0.2,0.05,0.25,13,retrospective,AP,0.99981,4.35848e-05,100000
AF_rr0.2,0.05,0.25,13,retrospective,SL,0.99991,2.99986e-05,100000
AF_rr0.2,0.1,0,1,prospective,AP,0,0,100000
AF_rr0.2,0.1,0,1,prospective,SL,0,0,100000
AF_rr0.2,0.1,0,1,retrospective,AP,0,0,100000
AF_rr0.2,0.1,0,1,retrospective,SL,0,0,100000
AF_rr0.2,0.1,0,3,prospective,AP,0,0,100000
AF_rr0.2,0.1,0,3,prospective,SL,0,0,100000
AF_rr0.2,0.1,0,3,retrospective,AP,0.2253,0.00132114,100000
AF_rr0.2,0.1,0,3,retrospective,SL,0.2253,0.00132114,100000
AF_rr0.2,0.1,0,5,prospective,AP,0,0,100000
AF_rr0.2,0.1,0,5,prospective,SL,0,0,100000
AF_rr0.2,0.1,0,5,retrospective,AP,0.62335,0.00153227,100000
AF_rr0.2,0.1,0,5,retrospective,SL,0.62335,0.00153227,100000
AF_rr0.2,0.1,0,7,prospective,AP,0,0,100000
AF_rr0.2,0.1,0,7,prospective,SL,0,0,100000
AF_rr0.2,0.1,0,7,retrospective,AP,0.88623,0.00100412,100000
AF_rr0.2,0.1,0,7,retrospective,SL,0.88623,0.00100412,100000
AF_rr0.2,0.1,0,10,prospective,AP,0,0,100000
AF_rr0.2,0.1,0,10,prospective,SL,0,0,100000
AF_rr0.2,0.1,0,10,retrospective,AP,0.99181,0.000285007,100000
AF_rr0.2,0.1,0,10,retrospective,SL,0.99181,0.000285007,100000
AF_rr0.2,0.1,0,13,prospective,AP,0,0,100000
AF_rr0.2,0.1,0,13,prospective,SL,0,0,100000
AF_rr0.2,0.1,0,13,retrospective,AP,0.99971,5.38438e-05,100000
AF_rr0.2,0.1,0,13,retrospective,SL,0.99971,5.38438e-05,100000
AF_rr0.2,0.1,0.1,1,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.1,1,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.1,1,retrospective,AP,0,0,100000
AF_rr0.2,0.1,0.1,1,retrospective,SL,0,0,100000
AF_rr0.2,0.1,0.1,3,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.1,3,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.1,3,retrospective,AP,0.48117,0.00158002,100000
AF_rr0.2,0.1,0.1,3,retrospective,SL,0.56368,0.00156826,100000
AF_rr0.2,0.1,0.1,5,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.1,0.1,5,prospective,SL,0.00103,0.000101437,100000
AF_rr0.2,0.1,0.1,5,retrospective,AP,0.90405,0.000931362,100000
AF_rr0.2,0.1,0.1,5,retrospective,SL,0.93944,0.000754271,100000
AF_rr0.2,0.1,0.1,7,prospective,AP,0.00081,8.99635e-05,100000
AF_rr0.2,0.1,0.1,7,prospective,SL,0.01163,0.000339039,100000
AF_rr0.2,0.1,0.1,7,retrospective,AP,0.99098,0.000298976,100000
AF_rr0.2,0.1,0.1,7,retrospective,SL,0.99579,0.00020475,100000
AF_rr0.2,0.1,0.1,10,prospective,AP,0.01748,0.000414421,100000
AF_rr0.2,0.1,0.1,10,prospective,SL,0.11044,0.000991176,100000
AF_rr0.2,0.1,0.1,10,retrospective,AP,0.99987,3.60532e-05,100000
AF_rr0.2,0.1,0.1,10,retrospective,SL,0.99996,1.99996e-05,100000
AF_rr0.2,0.1,0.1,13,prospective,AP,0.13453,0.00107904,100000
AF_rr0.2,0.1,0.1,13,prospective,SL,0.3831,0.00153732,100000
AF_rr0.2,0.1,0.1,13,retrospective,AP,1,0,100000
AF_rr0.2,0.1,0.1,13,retrospective,SL,1,0,100000
AF_rr0.2,0.1,0.15,1,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.15,1,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.15,1,retrospective,AP,0,0,100000
AF_rr0.2,0.1,0.15,1,retrospective,SL,0,0,100000
AF_rr0.2,0.1,0.15,3,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.15,3,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.15,3,retrospective,AP,0.36414,0.00152165,100000
AF_rr0.2,0.1,0.15,3,retrospective,SL,0.43917,0.00156939,100000
AF_rr0.2,0.1,0.15,5,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.15,5,prospective,SL,0.00028,5.29076e-05,100000
AF_rr0.2,0.1,0.15,5,retrospective,AP,0.81091,0.00123828,100000
AF_rr0.2,0.1,0.15,5,retrospective,SL,0.86534,0.00107948,100000
AF_rr0.2,0.1,0.15,7,prospective,AP,0.0001,3.16212e-05,100000
AF_rr0.2,0.1,0.15,7,prospective,SL,0.00267,0.000163183,100000
AF_rr0.2,0.1,0.15,7,retrospective,AP,0.96981,0.000541097,100000
AF_rr0.2,0.1,0.15,7,retrospective,SL,0.98215,0.000418705,100000
AF_rr0.2,0.1,0.15,10,prospective,AP,0.0016,0.00012639,100000
AF_rr0.2,0.1,0.15,10,prospective,SL,0.02364,0.000480428,100000
AF_rr0.2,0.1,0.15,10,retrospective,AP,0.99911,9.42978e-05,100000
AF_rr0.2,0.1,0.15,10,retrospective,SL,0.9996,6.32329e-05,100000
AF_rr0.2,0.1,0.15,13,prospective,AP,0.01602,0.000397031,100000
AF_rr0.2,0.1,0.15,13,prospective,SL,0.10801,0.000981549,100000
AF_rr0.2,0.1,0.15,13,retrospective,AP,1,0,100000
AF_rr0.2,0.1,0.15,13,retrospective,SL,1,0,100000
AF_rr0.2,0.1,0.2,1,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.2,1,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.2,1,retrospective,AP,0,0,100000
AF_rr0.2,0.1,0.2,1,retrospective,SL,0,0,100000
AF_rr0.2,0.1,0.2,3,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.2,3,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.2,3,retrospective,AP,0.29726,0.00144533,100000
AF_rr0.2,0.1,0.2,3,retrospective,SL,0.36023,0.00151811,100000
AF_rr0.2,0.1,0.2,5,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.2,5,prospective,SL,6e-05,2.44942e-05,100000
AF_rr0.2,0.1,0.2,5,retrospective,AP,0.7379,0.0013907,100000
AF_rr0.2,0.1,0.2,5,retrospective,SL,0.80159,0.00126112,100000
AF_rr0.2,0.1,0.2,7,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.2,0.1,0.2,7,prospective,SL,0.00092,9.58725e-05,100000
AF_rr0.2,0.1,0.2,7,retrospective,AP,0.94432,0.000725119,100000
AF_rr0.2,0.1,0.2,7,retrospective,SL,0.96522,0.000579399,100000
AF_rr0.2,0.1,0.2,10,prospective,AP,0.00037,6.08164e-05,100000
AF_rr0.2,0.1,0.2,10,prospective,SL,0.00816,0.000284489,100000
AF_rr0.2,0.1,0.2,10,retrospective,AP,0.99782,0.000147487,100000
AF_rr0.2,0.1,0.2,10,retrospective,SL,0.99889,0.000105298,100000
AF_rr0.2,0.1,0.2,13,prospective,AP,0.00304,0.000174091,100000
AF_rr0.2,0.1,0.2,13,prospective,SL,0.03609,0.000589809,100000
AF_rr0.2,0.1,0.2,13,retrospective,AP,0.99998,1.4142e-05,100000
AF_rr0.2,0.1,0.2,13,retrospective,SL,0.99999,9.99995e-06,100000
AF_rr0.2,0.1,0.25,1,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.25,1,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.25,1,retrospective,AP,0,0,100000
AF_rr0.2,0.1,0.25,1,retrospective,SL,0,0,100000
AF_rr0.2,0.1,0.25,3,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.25,3,prospective,SL,0,0,100000
AF_rr0.2,0.1,0.25,3,retrospective,AP,0.26245,0.00139129,100000
AF_rr0.2,0.1,0.25,3,retrospective,SL,0.31269,0.001466,100000
AF_rr0.2,0.1,0.25,5,prospective,AP,0,0,100000
AF_rr0.2,0.1,0.25,5,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.2,0.1,0.25,5,retrospective,AP,0.69033,0.0014621,100000
AF_rr0.2,0.1,0.25,5,retrospective,SL,0.74811,0.00137274,100000
AF_rr0.2,0.1,0.25,7,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.1,0.25,7,prospective,SL,0.00033,5.74361e-05,100000
AF_rr0.2,0.1,0.25,7,retrospective,AP,0.92196,0.000848232,100000
AF_rr0.2,0.1,0.25,7,retrospective,SL,0.94488,0.000721677,100000
AF_rr0.2,0.1,0.25,10,prospective,AP,0.00012,3.46389e-05,100000
AF_rr0.2,0.1,0.25,10,prospective,SL,0.00315,0.000177203,100000
AF_rr0.2,0.1,0.25,10,retrospective,AP,0.99583,0.00020378,100000
AF_rr0.2,0.1,0.25,10,retrospective,SL,0.99757,0.000155695,100000
AF_rr0.2,0.1,0.25,13,prospective,AP,0.00091,9.53505e-05,100000
AF_rr0.2,0.1,0.25,13,prospective,SL,0.01553,0.000391009,100000
AF_rr0.2,0.1,0.25,13,retrospective,AP,0.99993,2.64566e-05,100000
AF_rr0.2,0.1,0.25,13,retrospective,SL,0.99993,2.64566e-05,100000
AF_rr0.2,0.15,0,1,prospective,AP,0,0,100000
AF_rr0.2,0.15,0,1,prospective,SL,0,0,100000
AF_rr0.2,0.15,0,1,retrospective,AP,0,0,100000
AF_rr0.2,0.15,0,1,retrospective,SL,0,0,100000
AF_rr0.2,0.15,0,3,prospective,AP,0,0,100000
AF_rr0.2,0.15,0,3,prospective,SL,0,0,100000
AF_rr0.2,0.15,0,3,retrospective,AP,0.22442,0.0013193,100000
AF_rr0.2,0.15,0,3,retrospective,SL,0.22442,0.0013193,100000
AF_rr0.2,0.15,0,5,prospective,AP,0,0,100000
AF_rr0.2,0.15,0,5,prospective,SL,0,0,100000
AF_rr0.2,0.15,0,5,retrospective,AP,0.62459,0.00153127,100000
AF_rr0.2,0.15,0,5,retrospective,SL,0.62459,0.00153127,100000
AF_rr0.2,0.15,0,7,prospective,AP,0,0,100000
AF_rr0.2,0.15,0,7,prospective,SL,0,0,100000
AF_rr0.2,0.15,0,7,retrospective,AP,0.88692,0.00100146,100000
AF_rr0.2,0.15,0,7,retrospective,SL,0.88692,0.00100146,100000
AF_rr0.2,0.15,0,10,prospective,AP,0,0,100000
AF_rr0.2,0.15,0,10,prospective,SL,0,0,100000
AF_rr0.2,0.15,0,10,retrospective,AP,0.99153,0.000289797,100000
AF_rr0.2,0.15,0,10,retrospective,SL,0.99153,0.000289797,100000
AF_rr0.2,0.15,0,13,prospective,AP,0,0,100000
AF_rr0.2,0.15,0,13,prospective,SL,0,0,100000
AF_rr0.2,0.15,0,13,retrospective,AP,0.99977,4.79528e-05,100000
AF_rr0.2,0.15,0,13,retrospective,SL,0.99977,4.79528e-05,100000
AF_rr0.2,0.15,0.1,1,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.1,1,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.1,1,retrospective,AP,0,0,100000
AF_rr0.2,0.15,0.1,1,retrospective,SL,0,0,100000
AF_rr0.2,0.15,0.1,3,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.1,3,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.1,3,retrospective,AP,0.54265,0.00157538,100000
AF_rr0.2,0.15,0.1,3,retrospective,SL,0.60789,0.00154389,100000
AF_rr0.2,0.15,0.1,5,prospective,AP,5e-05,2.23601e-05,100000
AF_rr0.2,0.15,0.1,5,prospective,SL,0.00134,0.000115681,100000
AF_rr0.2,0.15,0.1,5,retrospective,AP,0.93797,0.000762773,100000
AF_rr0.2,0.15,0.1,5,retrospective,SL,0.95661,0.000644262,100000
AF_rr0.2,0.15,0.1,7,prospective,AP,0.00113,0.000106241,100000
AF_rr0.2,0.15,0.1,7,prospective,SL,0.01459,0.000379172,100000
AF_rr0.2,0.15,0.1,7,retrospective,AP,0.99639,0.000189657,100000
AF_rr0.2,0.15,0.1,7,retrospective,SL,0.99799,0.000141632,100000
AF_rr0.2,0.15,0.1,10,prospective,AP,0.03301,0.000564981,100000
AF_rr0.2,0.15,0.1,10,prospective,SL,0.15092,0.001132,100000
AF_rr0.2,0.15,0.1,10,retrospective,AP,0.99996,1.99996e-05,100000
AF_rr0.2,0.15,0.1,10,retrospective,SL,0.99996,1.99996e-05,100000
AF_rr0.2,0.15,0.1,13,prospective,AP,0.30294,0.00145316,100000
AF_rr0.2,0.15,0.1,13,prospective,SL,0.53332,0.00157762,100000
AF_rr0.2,0.15,0.1,13,retrospective,AP,1,0,100000
AF_rr0.2,0.15,0.1,13,retrospective,SL,1,0,100000
AF_rr0.2,0.15,0.15,1,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.15,1,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.15,1,retrospective,AP,0,0,100000
AF_rr0.2,0.15,0.15,1,retrospective,SL,0,0,100000
AF_rr0.2,0.15,0.15,3,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.15,3,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.15,3,retrospective,AP,0.41822,0.00155985,100000
AF_rr0.2,0.15,0.15,3,retrospective,SL,0.47954,0.00157981,100000
AF_rr0.2,0.15,0.15,5,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.15,5,prospective,SL,0.00022,4.6899e-05,100000
AF_rr0.2,0.15,0.15,5,retrospective,AP,0.86067,0.00109507,100000
AF_rr0.2,0.15,0.15,5,retrospective,SL,0.89654,0.000963099,100000
AF_rr0.2,0.15,0.15,7,prospective,AP,0.00011,3.31644e-05,100000
AF_rr0.2,0.15,0.15,7,prospective,SL,0.00277,0.000166202,100000
AF_rr0.2,0.15,0.15,7,retrospective,AP,0.98316,0.000406896,100000
AF_rr0.2,0.15,0.15,7,retrospective,SL,0.98904,0.00032924,100000
AF_rr0.2,0.15,0.15,10,prospective,AP,0.00234,0.000152792,100000
AF_rr0.2,0.15,0.15,10,prospective,SL,0.02847,0.000525923,100000
AF_rr0.2,0.15,0.15,10,retrospective,AP,0.99957,6.55603e-05,100000
AF_rr0.2,0.15,0.15,10,retrospective,SL,0.99984,3.99968e-05,100000
AF_rr0.2,0.15,0.15,13,prospective,AP,0.02934,0.000533659,100000
AF_rr0.2,0.15,0.15,13,prospective,SL,0.14446,0.00111172,100000
AF_rr0.2,0.15,0.15,13,retrospective,AP,1,0,100000
AF_rr0.2,0.15,0.15,13,retrospective,SL,1,0,100000
AF_rr0.2,0.15,0.2,1,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.2,1,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.2,1,retrospective,AP,0,0,100000
AF_rr0.2,0.15,0.2,1,retrospective,SL,0,0,100000
AF_rr0.2,0.15,0.2,3,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.2,3,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.2,3,retrospective,AP,0.33953,0.0014975,100000
AF_rr0.2,0.15,0.2,3,retrospective,SL,0.39571,0.00154636,100000
AF_rr0.2,0.15,0.2,5,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.2,5,prospective,SL,9e-05,2.99986e-05,100000
AF_rr0.2,0.15,0.2,5,retrospective,AP,0.78946,0.00128924,100000
AF_rr0.2,0.15,0.2,5,retrospective,SL,0.83648,0.00116953,100000
AF_rr0.2,0.15,0.2,7,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.2,0.15,0.2,7,prospective,SL,0.0009,9.48256e-05,100000
AF_rr0.2,0.15,0.2,7,retrospective,AP,0.96276,0.000598775,100000
AF_rr0.2,0.15,0.2,7,retrospective,SL,0.97416,0.00050172,100000
AF_rr0.2,0.15,0.2,10,prospective,AP,0.00056,7.48122e-05,100000
AF_rr0.2,0.15,0.2,10,prospective,SL,0.00852,0.000290644,100000
AF_rr0.2,0.15,0.2,10,retrospective,AP,0.9989,0.000104823,100000
AF_rr0.2,0.15,0.2,10,retrospective,SL,0.99932,8.24341e-05,100000
AF_rr0.2,0.15,0.2,13,prospective,AP,0.00471,0.000216514,100000
AF_rr0.2,0.15,0.2,13,prospective,SL,0.0457,0.00066039,100000
AF_rr0.2,0.15,0.2,13,retrospective,AP,0.99998,1.4142e-05,100000
AF_rr0.2,0.15,0.2,13,retrospective,SL,1,0,100000
AF_rr0.2,0.15,0.25,1,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.25,1,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.25,1,retrospective,AP,0,0,100000
AF_rr0.2,0.15,0.25,1,retrospective,SL,0,0,100000
AF_rr0.2,0.15,0.25,3,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.25,3,prospective,SL,0,0,100000
AF_rr0.2,0.15,0.25,3,retrospective,AP,0.292,0.00143783,100000
AF_rr0.2,0.15,0.25,3,retrospective,SL,0.33854,0.00149643,100000
AF_rr0.2,0.15,0.25,5,prospective,AP,0,0,100000
AF_rr0.2,0.15,0.25,5,prospective,SL,2e-05,1.4142e-05,100000
AF_rr0.2,0.15,0.25,5,retrospective,AP,0.72777,0.00140755,100000
AF_rr0.2,0.15,0.25,5,retrospective,SL,0.77998,0.00131,100000
AF_rr0.2,0.15,0.25,7,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.15,0.25,7,prospective,SL,0.0004,6.32329e-05,100000
AF_rr0.2,0.15,0.25,7,retrospective,AP,0.94237,0.000736945,100000
AF_rr0.2,0.15,0.25,7,retrospective,SL,0.95822,0.000632728,100000
AF_rr0.2,0.15,0.25,10,prospective,AP,0.00016,3.99968e-05,100000
AF_rr0.2,0.15,0.25,10,prospective,SL,0.00347,0.000185956,100000
AF_rr0.2,0.15,0.25,10,retrospective,AP,0.99778,0.000148831,100000
AF_rr0.2,0.15,0.25,10,retrospective,SL,0.99858,0.000119079,100000
AF_rr0.2,0.15,0.25,13,prospective,AP,0.00114,0.00010671,100000
AF_rr0.2,0.15,0.25,13,prospective,SL,0.0182,0.000422715,100000
AF_rr0.2,0.15,0.25,13,retrospective,AP,0.99994,2.44942e-05,100000
AF_rr0.2,0.15,0.25,13,retrospective,SL,0.99996,1.99996e-05,100000
AF_rr0.2,0.2,0,1,prospective,AP,0,0,100000
AF_rr0.2,0.2,0,1,prospective,SL,0,0,100000
AF_rr0.2,0.2,0,1,retrospective,AP,0,0,100000
AF_rr0.2,0.2,0,1,retrospective,SL,0,0,100000
AF_rr0.2,0.2,0,3,prospective,AP,0,0,100000
AF_rr0.2,0.2,0,3,prospective,SL,0,0,100000
AF_rr0.2,0.2,0,3,retrospective,AP,0.22737,0.00132542,100000
AF_rr0.2,0.2,0,3,retrospective,SL,0.22737,0.00132542,100000
AF_rr0.2,0.2,0,5,prospective,AP,0,0,100000
AF_rr0.2,0.2,0,5,prospective,SL,0,0,100000
AF_rr0.2,0.2,0,5,retrospective,AP,0.6196,0.00153524,100000
AF_rr0.2,0.2,0,5,retrospective,SL,0.6196,0.00153524,100000
AF_rr0.2,0.2,0,7,prospective,AP,0,0,100000
AF_rr0.2,0.2,0,7,prospective,SL,0,0,100000
AF_rr0.2,0.2,0,7,retrospective,AP,0.88775,0.000998248,100000
AF_rr0.2,0.2,0,7,retrospective,SL,0.88775,0.000998248,100000
AF_rr0.2,0.2,0,10,prospective,AP,0,0,100000
AF_rr0.2,0.2,0,10,prospective,SL,0,0,100000
AF_rr0.2,0.2,0,10,retrospective,AP,0.99144,0.00029132,100000
AF_rr0.2,0.2,0,10,retrospective,SL,0.99144,0.00029132,100000
AF_rr0.2,0.2,0,13,prospective,AP,0,0,100000
AF_rr0.2,0.2,0,13,prospective,SL,0,0,100000
AF_rr0.2,0.2,0,13,retrospective,AP,0.99978,4.6899e-05,100000
