u,view_over,rho,N_beats,estimator,axis,estimand,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
base,True,0.9,5,A7,AP,T2,0.005671654700754539,0.057297183883511286,0.006302923404404109,0.0040104855519299855,0.6919761337968819,7.491678867207694,1.9223853688936936,1.7935346956385056
base,True,0.9,5,A7,SL,T1,0.004088969364952693,0.06876400515670716,0.004008840804356547,0.0028913524228203562,0.2938099464563758,5.370095102775562,1.325999476515128,1.2930456475902785
base,True,0.9,5,A7,SL,T2,0.004350515974979245,0.07650165345023947,0.004562343581690478,0.003076294729080328,0.5674408883457646,10.097663881406556,1.4881764544677971,1.3757539477882523
base,True,0.9,7,A1,AP,T1,0.005714332888872836,0.053426451840546396,0.0059957882039423606,0.004040663739048501,-0.2115003262957522,-1.5836045375742482,1.819356966323053,1.8070307237248011
base,True,0.9,7,A1,AP,T2,0.005308430264514424,0.05266070162577449,0.0052663437148913195,0.003753645805769997,0.21751327194281542,2.4799769898836272,1.6926981512841157,1.6786730436035684
base,True,0.9,7,A1,SL,T1,0.004280786214785025,0.06744094234025573,0.0041779433700237355,0.003026988096262703,-0.034128610048333785,0.3998616593493294,1.3541268399092328,1.3537034614971444
base,True,0.9,7,A1,SL,T2,0.004041956654292339,0.06797918336609772,0.0036321603318570325,0.00285810925009418,0.23654952112862795,4.511240560523991,1.2998771857565623,1.278178923123759
base,True,0.9,7,A2,AP,T1,0.006405564019608878,0.05566027952505446,0.0074025220890760425,0.0045294404028486295,-1.1810160366952158,-10.489046987857185,2.344756466802395,2.0256171999987522
base,True,0.9,7,A2,AP,T2,0.005556574134721156,0.052646014955660035,0.005880824929414755,0.003929110896430698,-0.752002438456648,-7.008655882334755,1.9112897225156227,1.7571430253298155
base,True,0.9,7,A2,SL,T1,0.004545813489920347,0.06632549901071721,0.005055571065908908,0.0032143916167302264,-0.647137948304623,-8.418395927203893,1.5764545309744307,1.437512444646717
base,True,0.9,7,A2,SL,T2,0.004045146424593062,0.06472024289785709,0.004033178873952612,0.0028603647695818746,-0.37645981712766124,-4.8797555130001395,1.3334266347804815,1.2791876170600636
base,True,0.9,7,A3,AP,T1,0.006080238806164453,0.056093057115928616,0.0076896086464471256,0.004299399588124167,0.22543303300824918,2.7234333113078133,1.9359012053992248,1.9227403345222709
base,True,0.9,7,A3,AP,T2,0.005593260834393641,0.05422801799868064,0.007422610074908438,0.003955052440256511,0.6544466312468168,6.904553494641428,1.8859283615078624,1.768744378409776
base,True,0.9,7,A3,SL,T1,0.0044103439716097126,0.06903878845164595,0.004910598657363964,0.0031185997227280346,0.31668747644970713,6.093444254874041,1.4301695358934021,1.394673221507968
base,True,0.9,7,A3,SL,T2,0.004111877795216531,0.06845098187439706,0.004593740952481686,0.002907551210200395,0.5873656076266689,10.369493463381804,1.4267919784478464,1.3002899293155648
base,True,0.9,7,A4,AP,T1,0.00583870227906917,0.0546843105482311,0.006360145843297776,0.004128606617943858,0.16217122679947438,2.2459610259174903,1.8534588872478654,1.846359778147464
base,True,0.9,7,A4,AP,T2,0.005349311247966762,0.05290772407036913,0.005841411904750839,0.003782553170927908,0.5911848250380419,6.416899203759642,1.7919218635272034,1.6916007456732727
base,True,0.9,7,A4,SL,T1,0.004316786779038263,0.06845068791973667,0.004386339875149156,0.0030524444666548797,0.2943287748526933,5.8631974019393835,1.3964510741970686,1.3650878395062915
base,True,0.9,7,A4,SL,T2,0.004014209995758306,0.06791071684461429,0.003994914331629632,0.00283848930158951,0.5650069060296552,10.13417598538105,1.3894620826002786,1.2694046592811097
base,True,0.9,7,A5,AP,T1,0.007115967617200666,0.06107177678042129,0.00918746980061376,0.005031774115759947,-1.3048003966810136,-11.576728650303519,2.6011829906964747,2.2502665426355284
base,True,0.9,7,A5,AP,T2,0.0062457766119548026,0.058531760429490653,0.007466759894794889,0.004416453078410179,-0.8757867984424459,-8.197875962764293,2.1605406858573026,1.9750879850386822
base,True,0.9,7,A5,SL,T1,0.0049608449223163,0.07117107262616834,0.00611953129712552,0.003507864624351678,-0.7149758644777902,-9.330322663489026,1.723996551948571,1.5687569073400576
base,True,0.9,7,A5,SL,T2,0.004443549545906411,0.06989034852408565,0.004937513284157987,0.0031420797268867377,-0.4442977333008284,-5.876698020980251,1.4737347072577867,1.405173746087119
base,True,0.9,7,A6,AP,T1,0.0077925773674129145,0.0732750262983601,0.008032603204443038,0.005510211850546618,-0.24566802623774384,-2.234031810449269,2.4764325667308453,2.4642293324103584
base,True,0.9,7,A6,AP,T2,0.007514452051453751,0.07411347814282741,0.007845114999168713,0.005313546570283382,0.18334557200082383,1.7957101222080638,2.3833292041055563,2.3762783850718647
base,True,0.9,7,A6,SL,T1,0.005869863585778698,0.09364459847066985,0.005490896370871342,0.004150641099401482,-0.15490962789929702,-2.1532260030480765,1.8626573461274243,1.8562138485543835
base,True,0.9,7,A6,SL,T2,0.005706421262765036,0.09583697009329574,0.005340296983836379,0.004035069346605431,0.11576850327766476,1.8347639527857655,1.8082295611788934,1.8045288478751709
base,True,0.9,7,A7,AP,T1,0.005105313946418721,0.049821706708460395,0.005060836524445983,0.003610020161744867,0.2690900752629232,2.9846656220873005,1.6367059765041077,1.614442024090599
base,True,0.9,7,A7,AP,T2,0.005576674303559065,0.0562510016332412,0.00629712789001541,0.00394332393318434,0.6981036735014908,7.581384355461232,1.896641048922433,1.7634992568179888
base,True,0.9,7,A7,SL,T1,0.004027436495341114,0.06774210734629833,0.0039302313914345325,0.002847841895898963,0.29524516472497947,5.380336431243122,1.3073553302179588,1.2735872456964037
base,True,0.9,7,A7,SL,T2,0.004302649778500337,0.07519123155604365,0.004736967174404209,0.0030424480477266543,0.5659232959019413,10.063982677872865,1.473611270210804,1.360617327408004
base,True,0.9,10,A1,AP,T1,0.005509930863237628,0.05158801265352184,0.00576872109639182,0.0038961289579578667,-0.21148326662133535,-1.552025407968462,1.7551719643637682,1.7423931277888627
base,True,0.9,10,A1,AP,T2,0.0050774577980652125,0.05059605092988727,0.004954371745195839,0.003590322791859267,0.21333523588002787,2.4790064700527736,1.619735753573286,1.6056331365269354
base,True,0.9,10,A1,SL,T1,0.004121419848732268,0.06558774780596746,0.0038735118543360677,0.0029142984946843244,-0.04638649167658525,0.07425941144434603,1.3041260972240851,1.3033073915820594
base,True,0.9,10,A1,SL,T2,0.003872919403228679,0.06591116272577448,0.003434142442752135,0.002738581265952518,0.228319344081736,4.210121260958588,1.245819085488631,1.2247246508462704
base,True,0.9,10,A2,AP,T1,0.006302348089121346,0.05494350638549588,0.007362293144875589,0.004456455353548257,-1.1854030409765803,-10.538873676266764,2.3188574327910367,1.9929774568833307
base,True,0.9,10,A2,AP,T2,0.0054327742575998915,0.05174522863700327,0.005667001441236475,0.0038415707261062453,-0.7605845384752172,-7.094122305796582,1.878819559866096,1.717994066754599
base,True,0.9,10,A2,SL,T1,0.0045283097709821595,0.06680406847948914,0.005042213741643355,0.0032020145564875956,-0.6714789324915273,-8.93946122715252,1.581588565141968,1.4319772827099075
base,True,0.9,10,A2,SL,T2,0.004008744856351926,0.06517260740564744,0.003921117080624126,0.0028346248451327984,-0.3967730967332061,-5.395145073541853,1.3283133487956587,1.2676764304556596
base,True,0.9,10,A3,AP,T1,0.005869148783145329,0.05426294925859696,0.006930383007936043,0.004150135655084989,0.1696854344315178,2.176357602488836,1.8637192502145823,1.8559878081144905
base,True,0.9,10,A3,AP,T2,0.005371116701889032,0.05232470029809149,0.006631279313392517,0.0037979720323576957,0.5945039369328811,6.307546729233048,1.7995264779005617,1.6984962356540951
base,True,0.9,10,A3,SL,T1,0.00428634934648537,0.06801836274748438,0.004528767117143673,0.0030309218440814386,0.2512904886692308,4.8484774051501205,1.3785527225740974,1.3554626782068018
base,True,0.9,10,A3,SL,T2,0.0039831581198974605,0.06739905474483782,0.004304348297179702,0.00281653219981396,0.5259963244275521,9.119687707290938,1.364994918881823,1.2595851939470024
base,True,0.9,10,A4,AP,T1,0.005647386740735658,0.052973968269749865,0.0061484468699140845,0.003993325427034231,0.11405483942418365,1.7665298713415072,1.7894899590002646,1.7858604928559487
base,True,0.9,10,A4,AP,T2,0.005137777333988853,0.05109826791141944,0.005557687980033013,0.0036329753580122623,0.5388733419255469,5.888686261770455,1.7117341134787947,1.6247078486192406
base,True,0.9,10,A4,SL,T1,0.004197582906883362,0.06749738274724482,0.004043669547557857,0.002968154178857962,0.2327322070737705,4.66448257870296,1.347633810247838,1.3273922653141903
base,True,0.9,10,A4,SL,T2,0.003890737278001828,0.06692657804216938,0.003711221617357764,0.0027511804690271177,0.5074380428320917,8.932554103111135,1.3308876309140472,1.2303591575809512
base,True,0.9,10,A5,AP,T1,0.0070182299878758115,0.060467894347241063,0.009133651965326917,0.00496266282972995,-1.3088275885493763,-11.644944012721226,2.576535584320105,2.2193591904583476
base,True,0.9,10,A5,AP,T2,0.0061250195118451945,0.057739652117349195,0.007265489989618761,0.004331064487102228,-0.884009086048013,-8.305014535176673,2.129089230257825,1.936901237040349
base,True,0.9,10,A5,SL,T1,0.004957449363205448,0.0719595313953304,0.006058169858971218,0.0035054635894732704,-0.7447332410318517,-9.977521003116399,1.7355787054663434,1.5676831372680549
base,True,0.9,10,A5,SL,T2,0.004420002954502108,0.07067743743154407,0.0047853195135418,0.00312542968918053,-0.4700274052735305,-6.532072187807948,1.4746351538813884,1.397727660090025
base,True,0.9,10,A6,AP,T1,0.007915846216021314,0.07413286846147339,0.00826510071858713,0.005597376525131138,-0.24119964400874366,-2.193099464485508,2.514791589619014,2.5032103650252604
base,True,0.9,10,A6,AP,T2,0.007614699813564143,0.07490312771314615,0.007915467468218465,0.005384432797102437,0.18361885849261958,1.799437404054659,2.414958224609747,2.4079795109322215
base,True,0.9,10,A6,SL,T1,0.005901978159204464,0.094353654171448,0.005338483121354885,0.004173349645588769,-0.1579915470389913,-2.2225113346690724,1.8730352678906594,1.8663693683653972
base,True,0.9,10,A6,SL,T2,0.005736960081862777,0.09667302256297279,0.005201587193610891,0.004056663660650713,0.11671428871932994,1.8028125172903677,1.8179275042115886,1.814186070415242
base,True,0.9,10,A7,AP,T1,0.0049859564447023354,0.04901011103036829,0.0047126014756092155,0.0035256212409000664,0.2578068028271203,2.8664549228895746,1.5976281340378147,1.5766978679654755
base,True,0.9,10,A7,AP,T2,0.005465320206960733,0.05532314935825249,0.005921152708666921,0.0038645843026676213,0.6826253053284835,7.417660832754898,1.858203415724762,1.7282859996138753
base,True,0.9,10,A7,SL,T1,0.0039574864907928435,0.06751891562265351,0.0035641616122057784,0.0027983795260263836,0.27275907050104065,4.765142678183142,1.2808402637807934,1.2514671120252365
base,True,0.9,10,A7,SL,T2,0.004211747424421547,0.07437398966359784,0.0042200409944643975,0.002978170055340956,0.5474649062593618,9.435200483165941,1.4399936532781519,1.3318714790519968
base,True,0.9,13,A1,AP,T1,0.005366706011728755,0.05028886712225058,0.005680556226914862,0.0037948531878413895,-0.22663264424917146,-1.8041198696379996,1.7121585485983801,1.6971014529581183
base,True,0.9,13,A1,AP,T2,0.004932027767399701,0.049191739571348946,0.004845167958348673,0.003487487716810855,0.19961608084771987,2.2291563078077172,1.572358751899602,1.5596441228178204
base,True,0.9,13,A1,SL,T1,0.004055268382603347,0.06473888610066568,0.003977549835525483,0.002867522110516627,-0.07602310014181521,-0.6861169603177304,1.2846335010608103,1.2823884612293723
base,True,0.9,13,A1,SL,T2,0.003803075165561702,0.06488954767488553,0.003395604365301271,0.002689193684932871,0.1969838537029072,3.3825230628333434,1.2186575592553266,1.202637963599693
base,True,0.9,13,A2,AP,T1,0.006286379620470718,0.05525014377344993,0.00730249489167274,0.0044451638846227486,-1.2041821363948222,-10.844703280936715,2.3241927571332424,1.987927783715233
base,True,0.9,13,A2,AP,T2,0.0054192999059054624,0.0521337109049992,0.0055989282761654624,0.0038320428730116373,-0.7779334112979307,-7.403475879763144,1.8820287379891043,1.7137331026197444
base,True,0.9,13,A2,SL,T1,0.004529427884299515,0.06779187760682333,0.005062357400950748,0.003202805185949589,-0.7066108993284637,-9.853371424210613,1.5971381102584146,1.4323308611864083
base,True,0.9,13,A2,SL,T2,0.004013184337874261,0.06619655577316684,0.0038973280800392585,0.002837764048318249,-0.4336039454837413,-6.38596270927885,1.341104443683066,1.2690803177797407
base,True,0.9,13,A3,AP,T1,0.005758839734762497,0.053592148817582015,0.006871372160675004,0.004072134988942947,0.11607397659774879,1.5144675977983457,1.8247913614646643,1.821105024172944
base,True,0.9,13,A3,AP,T2,0.005267391958092359,0.05168627097895623,0.006543092553699634,0.003724627195917132,0.5423227016946401,5.634992803935749,1.751749973989707,1.6656955916426044
base,True,0.9,13,A3,SL,T1,0.004277147369230064,0.06791479573303164,0.004832282227264815,0.0030244150310297416,0.17967897473725147,3.2493642209814344,1.3644285257147692,1.352552757496419
base,True,0.9,13,A3,SL,T2,0.0039856916714651565,0.06727730000662291,0.004675421694823132,0.002818323700265488,0.4526859285819739,7.4225420613687945,1.3392096453493363,1.2603863732993432
base,True,0.9,13,A4,AP,T1,0.005553950525498988,0.0524468716747736,0.006082837106998687,0.003927255715282591,0.06729039093187818,1.1620425834691142,1.7575931822564557,1.7563133672465883
base,True,0.9,13,A4,AP,T2,0.0050560368812193526,0.05059833549146736,0.005516262488520907,0.00357517584056338,0.4935391160287695,5.274997916160374,1.6732920217244052,1.5988592478467365
base,True,0.9,13,A4,SL,T1,0.0041953074203031505,0.06744508057211371,0.004157052536058942,0.0029665451588214756,0.16436274492028075,3.099609287225043,1.3368088668162126,1.3266726932763289
base,True,0.9,13,A4,SL,T2,0.0038980016142286735,0.06682940913154138,0.003743003253083173,0.0027563171561174387,0.4373696987650032,7.269375977027945,1.3079444626719208,1.2326563423975616
base,True,0.9,13,A5,AP,T1,0.007001480380752886,0.06090003280763525,0.008993671454728971,0.004950819009731871,-1.3331782204269367,-12.028855818560503,2.5844511794382905,2.214062499616205
base,True,0.9,13,A5,AP,T2,0.006107544545768376,0.05824461075930427,0.007088814766763693,0.004318707758304507,-0.9069294953300456,-8.700283426005399,2.133704254402127,1.9313751675566568
base,True,0.9,13,A5,SL,T1,0.004963602797254029,0.07284299801907783,0.006080758066393522,0.003509814746172444,-0.7896966696635782,-11.068338210337272,1.7570803810912636,1.5696290239705695
base,True,0.9,13,A5,SL,T2,0.004425188450800978,0.07154871452614969,0.004805525655619822,0.003129096407110914,-0.5166897158188558,-7.7149942124991195,1.4917030410408034,1.3993674580003053
base,True,0.9,13,A6,AP,T1,0.007875281145524268,0.07415013228384558,0.008261888809954347,0.005568692545283108,-0.2424224948395926,-2.2726961648235333,2.502141474428681,2.4903825634036636
base,True,0.9,13,A6,AP,T2,0.007604633818219783,0.07512933888442186,0.008030277491683453,0.005377315027946113,0.18382623025729874,1.7399599569412492,2.4118001167999603,2.4047963637117387
base,True,0.9,13,A6,SL,T1,0.0059228854082830915,0.09471135796336363,0.005524678204391804,0.004188133377107065,-0.16016730008651434,-2.3164216794207966,1.8798073410354372,1.8729808210350893
base,True,0.9,13,A6,SL,T2,0.005753876131364905,0.09696171760321662,0.005268437239078957,0.00406862517377227,0.11283965375820806,1.6772082071412378,1.823021868733015,1.81953539495913
base,True,0.9,13,A7,AP,T1,0.004962782914400487,0.04918519107661075,0.0047744438153617215,0.0035092349985481807,0.23581413829289083,2.5079725799588233,1.5869798688550223,1.5693697542473986
base,True,0.9,13,A7,AP,T2,0.005433872028992544,0.05532718534504412,0.005759993837957934,0.0038423469715834196,0.6620628633897822,7.047064065417069,1.8414652401990663,1.7183412125496946
base,True,0.9,13,A7,SL,T1,0.00399702277724343,0.06818512018263298,0.003794954869421959,0.0028263360420614564,0.22051783985127502,3.542886211539316,1.2830554351554218,1.2639695835661071
base,True,0.9,13,A7,SL,T2,0.004255687222449852,0.07467155857130986,0.004306751057179964,0.003009240339842549,0.49352479369599744,8.113179994942083,1.4334001481272547,1.3457664632217188
low,False,0.0,1,A1,AP,T1,0.007764044628726796,0.07349290978193909,0.0074147522769859985,0.005490036056656618,-0.08312992766908556,-0.7276895632006065,2.4566011487767834,2.455206488197305
low,False,0.0,1,A1,AP,T2,0.007734926197833669,0.07507893035325632,0.007678066962689423,0.005469446113764605,0.17545908643786698,1.7013433585216045,2.4522712718057296,2.4459984318460557
low,False,0.0,1,A1,SL,T1,0.005870441314537604,0.09404460756976087,0.00528731926269484,0.0041510496173671856,-0.05926327056980167,-0.833572975531196,1.8573329792744224,1.8563965424291762
low,False,0.0,1,A1,SL,T2,0.005854101411817661,0.0961602774977389,0.0054023936119870644,0.004139495503579272,0.10627333284284685,1.5907252113682502,1.8542680725166847,1.8512294114951162
low,False,0.0,1,A2,AP,T1,0.005717915951072096,0.05400764251033694,0.005268054897327497,0.004043197359295143,-0.495995581695231,-4.569305172294967,1.8749493872771175,1.8081637874795722
low,False,0.0,1,A2,AP,T2,0.0057036433832818026,0.05547883538241765,0.005320455180246715,0.004033105079364157,-0.2374065675882785,-2.2109221825851364,1.8191987607602513,1.803650405251924
low,False,0.0,1,A2,SL,T1,0.0043645535484254944,0.07015294593176372,0.003742884372411548,0.003086220842086264,-0.3238418540578291,-4.633364904991824,1.4176696599769965,1.380193018279457
low,False,0.0,1,A2,SL,T2,0.004351212814915206,0.0719605475481778,0.0036910186662024486,0.0030767874717881672,-0.15830525064518056,-2.2792231499915805,1.3850440120794374,1.3759743079244726
low,False,0.0,1,A3,AP,T1,0.007122563452857183,0.06602264332135956,0.008646428951269712,0.005036438099200237,1.206793459191081,11.930285896926641,2.555267253387387,2.2523523290102028
low,False,0.0,1,A3,AP,T2,0.007183571491788353,0.06777722555429504,0.009003278285457985,0.005079577512932968,1.4653824732980336,14.694747276422202,2.7032691555065544,2.2716447648704747
low,False,0.0,1,A3,SL,T1,0.005237858078332712,0.08361456134855785,0.0058084988996608845,0.0037037434848455207,0.9575916960896338,15.63653840303255,1.9132355176867533,1.6563561588244013
low,False,0.0,1,A3,SL,T2,0.005268209476490617,0.085753473830356,0.006012297237518034,0.0037252052716106702,1.1231282995022824,18.49017601624879,2.0091770782910987,1.6659541136593632
low,False,0.0,1,A4,AP,T1,0.007115160285076745,0.06605061741764334,0.008588429093758237,0.005031203242886081,1.157627956925927,11.52586888987234,2.530336430078805,2.250011241801547
low,False,0.0,1,A4,AP,T2,0.007168572866425751,0.06778644564141065,0.00894509442697627,0.00506897183020205,1.4162169710328796,14.279276733546661,2.6729127959456807,2.266901783078736
low,False,0.0,1,A4,SL,T1,0.0052413362080796,0.08374696423966269,0.005774029516585764,0.00370620290627253,0.9326740845009414,15.30257333424905,1.9018448940192383,1.6574560400241765
low,False,0.0,1,A4,SL,T2,0.005268126886374537,0.08587395977202715,0.005977290768268374,0.003725146871287529,1.0982106879135898,18.146938747840434,1.9953333182656419,1.6659279963714602
low,False,0.0,1,A5,AP,T1,0.0061026764206413096,0.057669830407836825,0.005567362285394478,0.004315265456803943,-0.5397209209837018,-4.937145171322512,2.0038780849625417,1.9298357312230343
low,False,0.0,1,A5,AP,T2,0.006084331598633317,0.05921580771717137,0.005598575385201722,0.004302293643903205,-0.28113190687674927,-2.5879636328441173,1.9444555099528351,1.92403458914147
low,False,0.0,1,A5,SL,T1,0.004659088130688871,0.0747574527906572,0.004014281550619144,0.0032944892838434573,-0.34473913009809737,-4.9222985507662536,1.5131204782406376,1.4733330312433073
low,False,0.0,1,A5,SL,T2,0.00464442952817206,0.07666835971570017,0.003961303524704039,0.003284124034774727,-0.1792025266854489,-2.5757200946275205,1.4795825556759115,1.4686975741164874
low,False,0.0,1,A6,AP,T1,0.007764044628726796,0.07349290978193909,0.0074147522769859985,0.005490036056656618,-0.08312992766908556,-0.7276895632006065,2.4566011487767834,2.455206488197305
low,False,0.0,1,A6,AP,T2,0.007734926197833669,0.07507893035325632,0.007678066962689423,0.005469446113764605,0.17545908643786698,1.7013433585216045,2.4522712718057296,2.4459984318460557
low,False,0.0,1,A6,SL,T1,0.005870441314537604,0.09404460756976087,0.00528731926269484,0.0041510496173671856,-0.05926327056980167,-0.833572975531196,1.8573329792744224,1.8563965424291762
low,False,0.0,1,A6,SL,T2,0.005854101411817661,0.0961602774977389,0.0054023936119870644,0.004139495503579272,0.10627333284284685,1.5907252113682502,1.8542680725166847,1.8512294114951162
low,False,0.0,1,A7,AP,T1,0.0059406416916105076,0.056755140571932185,0.005697586950891397,0.0042006890282349635,0.177795964856407,1.6545808588651698,1.8869813154097759,1.87859585084448
low,False,0.0,1,A7,AP,T2,0.006003271456289669,0.05854640107454528,0.006135157813780453,0.004244975180975033,0.4363849789633595,4.1793112567738095,1.9479021095493745,1.8984011214151315
low,False,0.0,1,A7,SL,T1,0.004567777824237803,0.07427905873059464,0.003987896777702727,0.00322992282412658,0.10544749735876482,1.5713442484905953,1.4482947680858478,1.4444581770199734
low,False,0.0,1,A7,SL,T2,0.004599390880111289,0.0763864605332227,0.0041758761987275815,0.0032522767420786196,0.2709841007714133,4.091238542480038,1.4794765544879422,1.454455103055811
low,False,0.0,3,A1,AP,T1,0.006141031452128868,0.05819470669060662,0.0058861916177747635,0.004342386695267951,-0.051481063749513924,-0.19206550294562863,1.9426372068044733,1.9419646571458504
low,False,0.0,3,A1,AP,T2,0.006097867400602071,0.05936773073150724,0.006051168312162963,0.004311864949120755,0.2078272996626827,2.255583987286906,1.9394725277844989,1.9283149855592958
low,False,0.0,3,A1,SL,T1,0.0046425500471133,0.07390473120722635,0.004377831529065322,0.003282795034327947,0.045466927787354505,1.366861766382955,1.4687997760915716,1.4681032300200045
low,False,0.0,3,A1,SL,T2,0.00461884637323516,0.07554556712623457,0.004472367244046969,0.003266033921983909,0.21125052715323295,3.855921012155879,1.4757979649787631,1.4606074701831289
low,False,0.0,3,A2,AP,T1,0.005034635315349359,0.04719892473305274,0.004748210484645869,0.003560042572542167,-0.45398659439145717,-3.904456341957979,1.6555463618366864,1.592091478482406
low,False,0.0,3,A2,AP,T2,0.005006448860176679,0.04852374797577901,0.004646158315670027,0.00354011163929704,-0.19467823097926062,-1.5257537964446943,1.5950948460964514,1.583178138731216
low,False,0.0,3,A2,SL,T1,0.003823548781261736,0.060429478172389646,0.00350412149734564,0.002703670789815478,-0.21215876733138758,-2.33639044298223,1.2275786130831303,1.209112289354802
low,False,0.0,3,A2,SL,T2,0.003803906247425847,0.06205982639871491,0.00344429205957647,0.0026897813514930695,-0.04637516796550918,0.08322290570051717,1.203788378587212,1.2029007747609688
low,False,0.0,3,A3,AP,T1,0.005721534170253067,0.053979293933821774,0.0063070915312409825,0.0040457558394062605,0.7561164633923068,7.790687476456022,1.9609371984836677,1.8093079688481302
low,False,0.0,3,A3,AP,T2,0.005757959854769729,0.05543429484216403,0.006598989770757094,0.004071512816722561,1.0154248268045034,10.456230480344436,2.084817640395258,1.820826781688468
low,False,0.0,3,A3,SL,T1,0.004260988607148239,0.06882921340561156,0.004543830723479578,0.0030129890036558232,0.6881826402281336,11.757936543079975,1.513003496794427,1.3474429082616857
low,False,0.0,3,A3,SL,T2,0.004280149062072979,0.07064385484979364,0.004712695724520987,0.003026537559006672,0.8539662395940119,14.524369478073645,1.6003773361450617,1.3535019761184024
low,False,0.0,3,A4,AP,T1,0.005718636861452734,0.05398770333542323,0.006271875889124804,0.004043707122462743,0.7393059285508403,7.667503982547212,1.953668679305543,1.8083917593587397
low,False,0.0,3,A4,AP,T2,0.005749997452092798,0.05543227476523875,0.006557661825501378,0.00406588251964361,0.9986142919630371,10.32947807089898,2.0744745145577244,1.8183088488778156
low,False,0.0,3,A4,SL,T1,0.004258697619063964,0.06884476134804553,0.004533708381805659,0.0030113690223458876,0.6828723352664536,11.704829472003322,1.5099493471070335,1.346718434217824
low,False,0.0,3,A4,SL,T2,0.00427605989584939,0.07065716763579438,0.004697328929624764,0.003023646067383079,0.8486559346323318,14.469784809720036,1.5964546451395336,1.3522088682186455
low,False,0.0,3,A5,AP,T1,0.005297380472667342,0.04967641489454114,0.004960573675702085,0.0037458323839570187,-0.4651369593686313,-4.002518208245706,1.7385477606181978,1.6751787926128145
low,False,0.0,3,A5,AP,T2,0.0052696972382695875,0.051052200458492396,0.004873092665674698,0.0037262572833134423,-0.20582859595643466,-1.626197484408198,1.6790796703870328,1.6664245852430923
low,False,0.0,3,A5,SL,T1,0.004011908873002708,0.06338177365086468,0.0035764094098556065,0.0028368621539489255,-0.21771030272046366,-2.408411146652863,1.2872151960824643,1.2686769803727764
low,False,0.0,3,A5,SL,T2,0.00399262180427085,0.06508006707701783,0.0035213217308621403,0.0028232240686688202,-0.05192670335458528,0.009396901621356193,1.2636389233821126,1.2625778737146875
low,False,0.0,3,A6,AP,T1,0.007499679942661015,0.07113210221322734,0.007320785903198078,0.0053031010597559295,-0.08715904519164831,-0.7599509115010473,2.373196236764813,2.37160703410898
low,False,0.0,3,A6,AP,T2,0.007468957776402684,0.07265095132474632,0.007560032177391774,0.005281377099041849,0.17214931822054833,1.672094992099394,2.368145398619381,2.3618918321059104
low,False,0.0,3,A6,SL,T1,0.005697374885217384,0.09127189009477517,0.005392051603147833,0.004028672559712298,-0.03555647364750691,-0.43098850268955285,1.8020099503077789,1.801668132112732
low,False,0.0,3,A6,SL,T2,0.005683247294736779,0.09337903657503457,0.005515347058428327,0.004018682794732686,0.1302271257183715,2.013639437388779,1.801903656216488,1.7972005957358494
low,False,0.0,3,A7,AP,T1,0.005178680212760994,0.04943897932577605,0.005012667362700948,0.0036618982055766944,0.2233792933124562,2.367926881547069,1.6527989486190546,1.6376424745970124
low,False,0.0,3,A7,AP,T2,0.00523796490798974,0.051103255683235725,0.005330797852846066,0.00370381902519814,0.4826876567246529,4.9143011576818205,1.7252789848054013,1.6563899413281877
low,False,0.0,3,A7,SL,T1,0.0039559748226481225,0.0637977353309927,0.0036754907034468776,0.0027973106098857533,0.22643148465089225,4.048208504811603,1.27131005157947,1.2509890805848725
low,False,0.0,3,A7,SL,T2,0.003988332792068495,0.06574826715748544,0.0038469410946944432,0.0028201912638918815,0.3922150840167707,6.63885997232703,1.3207939322092261,1.261221568967518
low,False,0.0,5,A1,AP,T1,0.00566688565589583,0.053638447301248206,0.0054743457746683055,0.004007113311109363,-0.033688683806698795,0.007362317863958992,1.7923342650084506,1.7920265912368019
low,False,0.0,5,A1,AP,T2,0.005622221850148991,0.05468385568942433,0.005640014605900439,0.00397553107328059,0.225473940992425,2.467194651926565,1.7921341305598188,1.777902655723669
low,False,0.0,5,A1,SL,T1,0.004280665114174871,0.06842138912408806,0.0037825390569410098,0.0030269024647718986,0.06764667783301263,1.835594940066089,1.3553476051918933,1.353665166121732
low,False,0.0,5,A1,SL,T2,0.004250387876107332,0.06991665125840905,0.0038457939676679763,0.003005493117371738,0.233128129827729,4.334684767192809,1.364151886285357,1.3440906627664744
low,False,0.0,5,A2,AP,T1,0.004865639406896782,0.04554968277030057,0.004642235882213597,0.0034405438221873238,-0.4380842018104133,-3.716049854657275,1.5997933545379277,1.5386502798864616
low,False,0.0,5,A2,AP,T2,0.004840465400760266,0.046846281846664624,0.004573893874139785,0.0034227430227343415,-0.17892157701128952,-1.3257459622294867,1.5411035105438682,1.530689560164217
low,False,0.0,5,A2,SL,T1,0.003681801323001895,0.05829363384387282,0.0032695648640686187,0.0026034396997072842,-0.19118644547970692,-1.8937641639433542,1.1798749084034434,1.1642878072907277
low,False,0.0,5,A2,SL,T2,0.0036561761732032388,0.05988544469433867,0.0031819686929044967,0.0025853198919164678,-0.02570499348499051,0.5349384295742085,1.1564643531107053,1.1561844234160519
low,False,0.0,5,A3,AP,T1,0.005359896115933535,0.050585907408295036,0.0058829833799446864,0.0037900378402686173,0.611192165105432,6.39743085017261,1.8017701772312225,1.6949479748239884
