cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,design,n_double,overlap_frac,mcse_ba_bias_empirical_sd,mcse_ba_bias_mean,mcse_icc_ci_width_mean,mcse_icc_empirical_sd,mcse_icc_mean,mcse_loa_ci_width_each_mean,mcse_loa_hi_empirical_sd,mcse_loa_hi_mean,mcse_loa_lo_empirical_sd,mcse_loa_lo_mean,mcse_loa_width_mean,ba_bias_empirical_sd,ba_bias_mean,icc_ci_width_mean,icc_empirical_sd,icc_mean,loa_ci_width_each_mean,loa_hi_empirical_sd,loa_hi_mean,loa_lo_empirical_sd,loa_lo_mean,loa_width_mean,icc_emp95_range,loa_hi_emp95_range
14,0.1,0.75,3.0,gold,25,,0.016788516955666768,0.023736611991601715,0.007416353525724642,0.0007278822844596505,0.0010291236210681245,0.008056999850305164,0.018819348150443487,0.026607922913117317,0.018209018446935933,0.025745002180013604,0.022087697993208734,1.061533559375162,0.004351666527575518,0.31890147096012633,0.04602380747918122,0.9418280946106431,1.5352064181286387,1.189942487476091,2.108681835999825,1.151351499107814,-2.099978502944674,4.208660338944499,0.1804100116042519,4.664488875047179
14,0.1,0.75,3.0,gold,50,,0.016525349475162886,0.02336453002688597,0.007257342615953529,0.0005979585370036153,0.0008454296360662029,0.004038453361374674,0.017669852597565656,0.024982697171213836,0.017280802826925557,0.02443263527620002,0.01608019264398765,1.0448935480490404,0.00363585562907976,0.28330279600195873,0.03780876272873875,0.9459117803338902,1.0694101547229702,1.1172601827225168,2.132708518427944,1.0926606669408518,-2.1254368071697844,4.258145325597728,0.14820762766573944,4.37957947353911
14,0.1,0.75,3.0,gold,100,,0.01641021898140144,0.023201751631031622,0.007184293003074262,0.000534775837449227,0.0007560981466997023,0.002154733063494455,0.0171131562301616,0.024195606464804297,0.016837497027755288,0.023805862954599577,0.012288525193585993,1.0376138768810665,0.0035331692786491117,0.26666426914116154,0.03381373707364285,0.9479606840159812,0.7516105019413799,1.0820604162427157,2.1467649099870796,1.064630556590573,-2.139698571429782,4.286463481416861,0.13254741473961068,4.241598923321476
14,0.1,0.75,3.0,gold,200,,0.016409544823727366,0.0232007984664863,0.0071216786218164406,0.0004962372655022943,0.0007016100027242454,0.0011300452745767959,0.016690731519106397,0.023598357077710738,0.016763125671352883,0.023700712271256037,0.009170836381375534,1.037571250066725,0.002668501994593564,0.257201208984264,0.03137695319570451,0.9491960217651705,0.530936917425744,1.05535061166149,2.1570669619885483,1.0599280750738387,-2.1517299579993616,4.30879691998791,0.12299539738653158,4.136898412469001
14,0.1,0.75,3.0,overlap,50,0.1,0.016525349475162886,0.02336453002688597,0.007257342615953529,0.0005979585370036153,0.0008454296360662029,0.004038453361374674,0.017669852597565656,0.024982697171213836,0.017280802826925557,0.02443263527620002,0.01608019264398765,1.0448935480490404,0.00363585562907976,0.28330279600195873,0.03780876272873875,0.9459117803338902,1.0694101547229702,1.1172601827225168,2.132708518427944,1.0926606669408518,-2.1254368071697844,4.258145325597728,0.14820762766573944,4.37957947353911
14,0.1,0.75,3.0,overlap,100,0.2,0.01641021898140144,0.023201751631031622,0.007184293003074262,0.000534775837449227,0.0007560981466997023,0.002154733063494455,0.0171131562301616,0.024195606464804297,0.016837497027755288,0.023805862954599577,0.012288525193585993,1.0376138768810665,0.0035331692786491117,0.26666426914116154,0.03381373707364285,0.9479606840159812,0.7516105019413799,1.0820604162427157,2.1467649099870796,1.064630556590573,-2.139698571429782,4.286463481416861,0.13254741473961068,4.241598923321476
14,0.1,0.75,3.0,overlap,150,0.3,0.01640349578139275,0.023192245967704146,0.007147337064562601,0.0005084390586774474,0.0007188616295930872,0.0014898261556485785,0.0168819646774351,0.023868733984209606,0.016746915930491657,0.023677793967612933,0.010449291184449953,1.0371887706936374,0.003232422230971544,0.26102197805208366,0.03214846940372835,0.9486435618538831,0.6125193920121264,1.0674422345110415,2.1512660901157385,1.0589031373763396,-2.1448012456537957,4.296067335769534,0.12601968537281805,4.1842967034423975
14,0.1,0.75,3.0,overlap,250,0.5,0.016406532367666492,0.023196539275466183,0.007130266160981948,0.0004921012637801336,0.0006957622754750327,0.0009103492445932853,0.016638610712373336,0.023524665555738965,0.01669168429851777,0.023599704174375746,0.008270073507645378,1.0373807732537221,0.0034082993405797576,0.2554867650029293,0.031115434882842158,0.9493891877512316,0.47461707738927844,1.052055026611604,2.159239229780229,1.0554108556557944,-2.152422631099069,4.311661860879298,0.1219702644294297,4.123979956355572
15,0.1,2.0,1.0,gold,25,,0.04484677147103997,0.06340705473241912,0.008357267579672527,0.0023747530129525373,0.003357568211247804,0.00839525834740094,0.04557577798202178,0.06443776785235826,0.04558292660846153,0.06444787500908457,0.023015009854484885,2.8356496926947776,-0.08505655910101481,0.6652495283140152,0.15015501518884927,0.8343348795986834,1.539106203005385,2.881744584724474,2.0246191032467737,2.8821965905144595,-2.1947322214488034,4.219351324695578,0.5885968483791956,11.296231286509839
15,0.1,2.0,1.0,gold,50,,0.0447678106074329,0.06329541512858083,0.008566331238588009,0.0022287056140768403,0.0031510776410175983,0.0042269319136468975,0.04509574491183133,0.06375906831264687,0.04522765549291226,0.0639455714021677,0.016830670898555285,2.830657017831507,-0.08208685238524283,0.6494613744692429,0.1409204761539006,0.8424989795240573,1.070985990132866,2.851392218582624,2.05012311753331,2.85973289030627,-2.2142968223037958,4.264419939837105,0.5523981202490073,11.17725219660415
15,0.1,2.0,1.0,gold,100,,0.04466345908196739,0.0631478766844617,0.008657072815196516,0.002152762090692328,0.00304370413372011,0.0022302976217370243,0.044906625779084254,0.06349168034228238,0.04487215835633899,0.06344294823317378,0.012719472763583402,2.8240588980246084,-0.0866910515653779,0.6413277129600887,0.13611858692790552,0.8463280054425395,0.7520767900044409,2.83943426502061,2.0578703184849583,2.8372548988475352,-2.2312524216157144,4.289122740100673,0.5335750602191308,11.130377879613711
15,0.1,2.0,1.0,gold,200,,0.04470678099599104,0.06320912780429727,0.008723788089852507,0.0021023784041040343,0.0029724686563750353,0.001149033476963416,0.04492409049589165,0.06351637300617252,0.04473218195131319,0.06324504119809436,0.00932493436415711,2.8267981313776147,-0.08553105350117458,0.6377824916696955,0.13293283953284085,0.8485908659940247,0.5292343596771539,2.8405385545206885,2.061958887474367,2.828404227174275,-2.2330209944767168,4.294979881951084,0.5210871598042898,11.134706614945173
15,0.1,2.0,1.0,overlap,50,0.1,0.0447678106074329,0.06329541512858083,0.008566331238588009,0.0022287056140768403,0.0031510776410175983,0.0042269319136468975,0.04509574491183133,0.06375906831264687,0.04522765549291226,0.0639455714021677,0.016830670898555285,2.830657017831507,-0.08208685238524283,0.6494613744692429,0.1409204761539006,0.8424989795240573,1.070985990132866,2.851392218582624,2.05012311753331,2.85973289030627,-2.2142968223037958,4.264419939837105,0.5523981202490073,11.17725219660415
15,0.1,2.0,1.0,overlap,100,0.2,0.04466345908196739,0.0631478766844617,0.008657072815196516,0.002152762090692328,0.00304370413372011,0.0022302976217370243,0.044906625779084254,0.06349168034228238,0.04487215835633899,0.06344294823317378,0.012719472763583402,2.8240588980246084,-0.0866910515653779,0.6413277129600887,0.13611858692790552,0.8463280054425395,0.7520767900044409,2.83943426502061,2.0578703184849583,2.8372548988475352,-2.2312524216157144,4.289122740100673,0.5335750602191308,11.130377879613711
15,0.1,2.0,1.0,overlap,150,0.3,0.044693060856734614,0.06318972944869145,0.008709251665612365,0.002119629264215161,0.0029968589568441307,0.0014904640892527184,0.044849079208415195,0.06341031754990316,0.04484231753509226,0.06340075749069697,0.01045376550110813,2.8259306105418878,-0.0870226727650341,0.6388491028511213,0.1340236069296517,0.8479357604459198,0.6125483854352491,2.8357956103286277,2.0611126716541044,2.8353680714835483,-2.2351580171841725,4.296270688838276,0.5253628894645358,11.116114615204276
15,0.1,2.0,1.0,overlap,250,0.5,0.04468370252603317,0.06317649807957552,0.008725836552734418,0.0021013150320394972,0.0029709651971853235,0.0009240843504105182,0.04482239868140698,0.06337259502092708,0.04474199716406273,0.0632589185344467,0.008394850163877516,2.8253388857263158,-0.08648703145689333,0.637316804623973,0.132865602793849,0.8488079165557051,0.4732105077588941,2.8341086075471535,2.062954903602144,2.829024840522884,-2.2359289665159303,4.298883870118074,0.520823596628487,11.109501685765098
16,0.1,2.0,2.0,gold,25,,0.043669752208481134,0.0617429143193155,0.008358909214154461,0.002239273366634354,0.0031660189632763394,0.00841922699906783,0.044671813588536585,0.06315968878682537,0.04417884220216715,0.06246269627985687,0.023080718225982833,2.7612270709386926,0.016871242723777102,0.664790335173972,0.14158867239878611,0.8404574700249516,1.5523874928215937,2.824587151301455,2.144751765681659,2.793416698793664,-2.1110092802341045,4.255761045915763,0.5550174014188288,11.07217826282681
16,0.1,2.0,2.0,gold,50,,0.04361219017443848,0.06166152966389145,0.008596858172426393,0.0021254396480545343,0.0030050740259346094,0.004348954147902877,0.04417102707603488,0.062451646785898776,0.04390865212668081,0.06208068534924659,0.017316535376390437,2.757587438501621,0.020053741640882885,0.6486152800364771,0.13439099598817505,0.8474168516206141,1.0779267998024276,2.7929225504015185,2.1660820655930957,2.776332650613813,-2.12597458231133,4.292056647904427,0.526803028121935,10.948055307150323
16,0.1,2.0,2.0,gold,100,,0.04356687208020009,0.061597456224767776,0.008728456266135763,0.0020628989978916006,0.0029166503044980962,0.002320553237184375,0.04395763307014929,0.06214993754425369,0.0436769861986308,0.06175314216837371,0.013234203995529447,2.7547219871929665,0.02113923035725932,0.6405943652507134,0.13043656694906408,0.8508260462867174,0.7592756093252062,2.779429702926352,2.1862281715685064,2.7616844742538476,-2.1439497108539873,4.330177882422493,0.5113019510075109,10.89516431653269
16,0.1,2.0,2.0,gold,200,,0.043536265502053355,0.061554182809267284,0.008786533807510629,0.0020205095323305874,0.002856717536213074,0.0011813808242304984,0.043723299327607226,0.061818622447277045,0.043612810145598306,0.06166240621629364,0.009587447942888763,2.7527867412194125,0.022156916800179685,0.6373583438131603,0.12775629206976302,0.8528704884219973,0.5338076888949796,2.7646128413501176,2.1882041912376717,2.7576266391167636,-2.1438903576373116,4.332094548874983,0.500795466460442,10.837083285967884
16,0.1,2.0,2.0,overlap,50,0.1,0.04361219017443848,0.06166152966389145,0.008596858172426393,0.0021254396480545343,0.0030050740259346094,0.004348954147902877,0.04417102707603488,0.062451646785898776,0.04390865212668081,0.06208068534924659,0.017316535376390437,2.757587438501621,0.020053741640882885,0.6486152800364771,0.13439099598817505,0.8474168516206141,1.0779267998024276,2.7929225504015185,2.1660820655930957,2.776332650613813,-2.12597458231133,4.292056647904427,0.526803028121935,10.948055307150323
16,0.1,2.0,2.0,overlap,100,0.2,0.04356687208020009,0.061597456224767776,0.008728456266135763,0.0020628989978916006,0.0029166503044980962,0.002320553237184375,0.04395763307014929,0.06214993754425369,0.0436769861986308,0.06175314216837371,0.013234203995529447,2.7547219871929665,0.02113923035725932,0.6405943652507134,0.13043656694906408,0.8508260462867174,0.7592756093252062,2.779429702926352,2.1862281715685064,2.7616844742538476,-2.1439497108539873,4.330177882422493,0.5113019510075109,10.89516431653269
16,0.1,2.0,2.0,overlap,150,0.3,0.043571448821399725,0.061603927095919095,0.008774460673633543,0.0020434094915952783,0.0028890948718124517,0.001562654153017637,0.043862595573624784,0.06201556783276503,0.04362408656593675,0.06167834949555616,0.010960089674598864,2.755011373348326,0.02139898377582932,0.6377838627801093,0.12920425053637366,0.8519670890659543,0.6181043130640378,2.7734205067462385,2.1890183147570337,2.758339644241069,-2.146220347205375,4.33523866196241,0.5064713593965462,10.87160870016877
16,0.1,2.0,2.0,overlap,250,0.5,0.04352021085236811,0.06153148378282879,0.00879683193960617,0.0020241562775750763,0.0028618735233159995,0.0009629020808955769,0.043662985876541424,0.06173334767347755,0.04359702266109829,0.06164008492401453,0.008747490083576493,2.751771609896622,0.02218995601812643,0.636478865861962,0.12798687482282808,0.8535044306237348,0.4764316050415778,2.760799237530486,2.1862629304619285,2.756628400579129,-2.1418830184256756,4.328145948887604,0.5016993342504988,10.822134233574403
17,0.1,2.0,3.0,gold,25,,0.04358924643738288,0.06162909043262615,0.008278150276572417,0.002325428279478837,0.0032878299453160294,0.008373158519641592,0.04436292969416984,0.06272297021481574,0.0443144172787403,0.06265438045284527,0.02295442473219127,2.75613671197668,-0.05764290476343121,0.6682395790532921,0.14703622512372116,0.8379724782612984,1.540298157729003,2.8050565030204515,2.0536665875735594,2.8019890756139216,-2.168952397100422,4.222618984673982,0.5763714158767781,10.995619527771952
17,0.1,2.0,3.0,gold,50,,0.043442337303405146,0.061421381489634934,0.008485619363438519,0.002170316562080351,0.0030685236980184634,0.004285290226456232,0.043791922883879064,0.06191564654613044,0.04392680364455051,0.0621063490536625,0.01706304028068745,2.7468476856554203,-0.06261272912877777,0.6514682742296027,0.13722855158676642,0.8453477000113371,1.071897246761314,2.7689518909599546,2.071411447965436,2.777480366366382,-2.1966369062229916,4.268048354188428,0.5379260417644102,10.854092048026873
17,0.1,2.0,3.0,gold,100,,0.04341164153781207,0.0613779819755747,0.008580963069392282,0.002090411305138883,0.00295554885425368,0.002179267436173602,0.043577650799077716,0.06161269582386045,0.04368942064362498,0.0617707227323352,0.012428445660712247,2.7449068003828376,-0.06398012667493175,0.6437042039010503,0.13217616297865695,0.8496220757975637,0.7519866665880373,2.7554035227833875,2.0803242547275365,2.7624707009758613,-2.2082845080773996,4.288608762804936,0.5181210421926008,10.80098342025724
17,0.1,2.0,3.0,gold,200,,0.04337518379092276,0.06132643582684192,0.008621181234776967,0.002044868243005941,0.00289115734203055,0.0011352625688764513,0.04353168137559034,0.061547701496387754,0.04346305475007372,0.06145067305805204,0.009213177120682231,2.7426015865319413,-0.06276174961385127,0.6417152068171021,0.1292964870085584,0.8518670054876404,0.5309164614610259,2.752496888095771,2.0915537056060147,2.748157644418385,-2.2170772048337173,4.308630910439732,0.5068329197264843,10.789589621559479
17,0.1,2.0,3.0,overlap,50,0.1,0.043442337303405146,0.061421381489634934,0.008485619363438519,0.002170316562080351,0.0030685236980184634,0.004285290226456232,0.043791922883879064,0.06191564654613044,0.04392680364455051,0.0621063490536625,0.01706304028068745,2.7468476856554203,-0.06261272912877777,0.6514682742296027,0.13722855158676642,0.8453477000113371,1.071897246761314,2.7689518909599546,2.071411447965436,2.777480366366382,-2.1966369062229916,4.268048354188428,0.5379260417644102,10.854092048026873
17,0.1,2.0,3.0,overlap,100,0.2,0.04341164153781207,0.0613779819755747,0.008580963069392282,0.002090411305138883,0.00295554885425368,0.002179267436173602,0.043577650799077716,0.06161269582386045,0.04368942064362498,0.0617707227323352,0.012428445660712247,2.7449068003828376,-0.06398012667493175,0.6437042039010503,0.13217616297865695,0.8496220757975637,0.7519866665880373,2.7554035227833875,2.0803242547275365,2.7624707009758613,-2.2082845080773996,4.288608762804936,0.5181210421926008,10.80098342025724
17,0.1,2.0,3.0,overlap,150,0.3,0.043389845083570674,0.06134716484154869,0.008609406429075967,0.002053844993843125,0.0029038492106530254,0.0014972440069603876,0.04354700502677911,0.061569366993317776,0.04354995842503326,0.06157354268486935,0.010501318253531922,2.74352861625176,-0.0647905591149014,0.6431344110466097,0.12986408462858542,0.8514300452491329,0.6137944874318307,2.753465798573808,2.087714718856027,2.753652541177056,-2.21729583708583,4.305010555941857,0.5090578615299616,10.79338768087183
17,0.1,2.0,3.0,overlap,250,0.5,0.0433737880276288,0.06132446241300028,0.008621809008869562,0.002033831715276207,0.0028755532373233245,0.0009717148027661037,0.043478080151530756,0.06147191687162685,0.04349389237992325,0.06149427314830491,0.008827549311509674,2.7425133327819884,-0.06406299724719267,0.6410556615539298,0.12859865023149078,0.8523645470089287,0.4738941746888008,2.749107696643477,2.0884843261002697,2.750107499730996,-2.216610320594655,4.305094646694925,0.5040974498046272,10.776304235088272
18,0.15,0.0,1.0,gold,25,,0.004194656011112234,0.005930656200123932,0.0009711136970534789,0.0004183559571048748,0.0005914967387766618,0.009598948900142129,0.010037549544857057,0.014191689445941761,0.010375076726133414,0.014668905614572523,0.02631484278239774,0.26522700829315415,0.0006406310190171429,0.07740820794847945,0.026452538327481033,0.9558211913211321,1.854606093953668,0.6346716463338421,2.5427766655667643,0.6560134021942499,-2.5414954035287303,5.084272069095494,0.10369204566096607,2.487867157270125
18,0.15,0.0,1.0,gold,50,,0.002989423451489585,0.004226626135827427,0.00045111548015220454,0.0002860979507299792,0.0004045024385419392,0.004971633348764249,0.007669160797458275,0.010843119414965621,0.00755484671190093,0.010681495305985967,0.01979590076934544,0.18902046710374773,0.0003232524014962883,0.048256735466392794,0.01808989899288414,0.9584083313620915,1.299604585529022,0.4849190420002176,2.5876865603688364,0.4776909921105908,-2.5870400555658444,5.17472661593468,0.07091110157937834,1.900847730469829
18,0.15,0.0,1.0,gold,100,,0.0021020154827786704,0.0029719555364427397,0.00021919172040068866,0.00020158639758044677,0.00028501493698266837,0.0026267795859844286,0.005724526485688039,0.008093678815421473,0.005674467323806974,0.00802290217056753,0.014980624592086555,0.1329098921118564,-2.6731619711323428e-05,0.03190968085698379,0.012746255473921306,0.9598076277115337,0.917944110778316,0.36196032038664777,2.6175084802151845,0.35879509260439224,-2.617561943454607,5.235070423669791,0.0499644037273774,1.4188583947725915
18,0.15,0.0,1.0,gold,200,,0.0014887264482995486,0.0021048507237557985,0.0001094421560361169,0.0001437955070488348,0.00020330671053119608,0.0013461635786027983,0.004169756108673236,0.0058954512249385724,0.0041107341727418525,0.00581200247268154,0.01092473567181334,0.09413178601615195,0.0013596493020330254,0.021685761981381908,0.009092152500592537,0.9607604061306608,0.6451892019392141,0.26365259393994106,2.6193629891375503,0.25992065228625577,-2.616643690533484,5.236006679671035,0.035640583167342706,1.0334991852578053
18,0.15,0.0,1.0,overlap,50,0.1,0.002989423451489585,0.004226626135827427,0.00045111548015220454,0.0002860979507299792,0.0004045024385419392,0.004971633348764249,0.007669160797458275,0.010843119414965621,0.00755484671190093,0.010681495305985967,0.01979590076934544,0.18902046710374773,0.0003232524014962883,0.048256735466392794,0.01808989899288414,0.9584083313620915,1.299604585529022,0.4849190420002176,2.5876865603688364,0.4776909921105908,-2.5870400555658444,5.17472661593468,0.07091110157937834,1.900847730469829
18,0.15,0.0,1.0,overlap,100,0.2,0.0021020154827786704,0.0029719555364427397,0.00021919172040068866,0.00020158639758044677,0.00028501493698266837,0.0026267795859844286,0.005724526485688039,0.008093678815421473,0.005674467323806974,0.00802290217056753,0.014980624592086555,0.1329098921118564,-2.6731619711323428e-05,0.03190968085698379,0.012746255473921306,0.9598076277115337,0.917944110778316,0.36196032038664777,2.6175084802151845,0.35879509260439224,-2.617561943454607,5.235070423669791,0.0499644037273774,1.4188583947725915
18,0.15,0.0,1.0,overlap,150,0.3,0.0017098903380167387,0.00241754549308135,0.0001475790353986416,0.0001674572413170918,0.00023676108931028317,0.0017950095107145676,0.004791530511177623,0.0067745531597628375,0.004747011769544894,0.006711609893286057,0.012589775649460322,0.10811592122456294,0.0016931231840715787,0.025394815451838307,0.01058827780249384,0.9604153721827315,0.7470572541877807,0.30296722764831396,2.621535294321622,0.3001523191969547,-2.6181490479534797,5.239684342275102,0.041505286629774076,1.1876097187410002
18,0.15,0.0,1.0,overlap,250,0.5,0.0013284880191699086,0.0018782960239905997,8.572506954325964e-05,0.00012621261494416948,0.00017844696331941135,0.0010672707024264073,0.003712607728346543,0.005249107432031885,0.0036413403197725876,0.005148345296255745,0.009695627490267275,0.08399995183021114,0.0017931982621791662,0.01925251638740707,0.007980390807212306,0.9609192058677128,0.5762550012301402,0.23474722078445306,2.6192893117733647,0.2302410010813828,-2.6157029152490057,5.234992227022371,0.03128255737613412,0.9201922036751595
19,0.15,0.0,2.0,gold,25,,0.004301698474852945,0.006081999254138046,0.0010102161162177372,0.0004382764525910698,0.0006196615298231194,0.01007779811495403,0.010906585156063157,0.015420384104591813,0.010438955499044177,0.014759221254190151,0.027627574200737012,0.2719952754271138,-0.003754620529632103,0.07958868569307695,0.027712106074520165,0.95450084078627,1.8734053653630203,0.6896205419404905,2.564149853703913,0.6600524403865776,-2.571659094763177,5.13580894846709,0.10862946054048168,2.703262871727703
19,0.15,0.0,2.0,gold,50,,0.0030099694559680896,0.004255675308995719,0.0004635718858173551,0.000296735709105945,0.00041954273922469135,0.005144069103643684,0.008054735576967717,0.011388268159141847,0.007627367792608884,0.010784029958601326,0.020482500293730905,0.19031958562163703,-0.003536473027581535,0.04832854300773771,0.018762521687457547,0.9583153531284001,1.3021738006149495,0.5092988349967513,2.5889418467807626,0.48227648117653615,-2.596014792835926,5.184956639616688,0.07354773411327209,1.9964147636711456
19,0.15,0.0,2.0,gold,100,,0.0021183149324350906,0.002995000675759855,0.0002254082613919748,0.0002067648310450766,0.0002923365167385714,0.002637388457270475,0.005758677182277819,0.008141963118099019,0.005692040521917471,0.008047748211829062,0.015041127391381177,0.13394050207313685,-0.001723586191745416,0.031993382776595566,0.013073686474659016,0.9597171012125564,0.9153860054466825,0.3641196600473111,2.6085171392986,0.3599062413490432,-2.6119643116820908,5.220481450980691,0.051247909675237166,1.4273228507699363
19,0.15,0.0,2.0,gold,200,,0.001478177709055941,0.002089936283660387,0.00010521480112991787,0.00013807956022246804,0.00019522516215260042,0.001288718178394919,0.004022591411889448,0.005687380951927387,0.003943059791793794,0.005574934378340267,0.010458539867077649,0.09346479197815817,-0.0019039004270534879,0.021706010793490715,0.008730734669832674,0.9607233199399391,0.6447859123248935,0.25434740844894205,2.614462999192106,0.24931864480138738,-2.6182708000462136,5.23273379923832,0.03422385129284786,0.9970235281064446
19,0.15,0.0,2.0,overlap,50,0.1,0.0030099694559680896,0.004255675308995719,0.0004635718858173551,0.000296735709105945,0.00041954273922469135,0.005144069103643684,0.008054735576967717,0.011388268159141847,0.007627367792608884,0.010784029958601326,0.020482500293730905,0.19031958562163703,-0.003536473027581535,0.04832854300773771,0.018762521687457547,0.9583153531284001,1.3021738006149495,0.5092988349967513,2.5889418467807626,0.48227648117653615,-2.596014792835926,5.184956639616688,0.07354773411327209,1.9964147636711456
19,0.15,0.0,2.0,overlap,100,0.2,0.0021183149324350906,0.002995000675759855,0.0002254082613919748,0.0002067648310450766,0.0002923365167385714,0.002637388457270475,0.005758677182277819,0.008141963118099019,0.005692040521917471,0.008047748211829062,0.015041127391381177,0.13394050207313685,-0.001723586191745416,0.031993382776595566,0.013073686474659016,0.9597171012125564,0.9153860054466825,0.3641196600473111,2.6085171392986,0.3599062413490432,-2.6119643116820908,5.220481450980691,0.051247909675237166,1.4273228507699363
19,0.15,0.0,2.0,overlap,150,0.3,0.0017011951768734735,0.002405251752853601,0.00014573181871148673,0.0001649184224062328,0.0002331715548944002,0.0017567926309418913,0.0047130420477268335,0.00666358146359288,0.004642264386647282,0.006563511762191928,0.012321731419338742,0.1075661284476235,-0.003284879508303648,0.025335353548646345,0.010427748943264054,0.96051111819161,0.7446621641809097,0.2980044225240244,2.6081579918854914,0.2935291694276117,-2.6147277509020985,5.22288574278759,0.04087602505967118,1.168155879975754
19,0.15,0.0,2.0,overlap,250,0.5,0.0013133180782489906,0.0018568478518544774,8.298084458038493e-05,0.00012187504759989242,0.0001723142505068127,0.0010261447525760131,0.003597941646099531,0.005086985649024977,0.0034986140112221527,0.004946550282675837,0.009322018537050149,0.08304076041242141,-0.0009427460764994639,0.01916352291705178,0.007706127552503217,0.9611082866475315,0.5755055566603098,0.2274969142357147,2.613149200451952,0.22121645372367943,-2.6150346926049504,5.228183893056903,0.03020746516462883,0.8917715240261767
20,0.15,0.0,3.0,gold,25,,0.004134103667732354,0.005845043666045673,0.0009976444606963918,0.0004250678434279049,0.0006009864061369303,0.010066544609020723,0.010638438119903091,0.015041261745491412,0.010559133142782872,0.014929135613333557,0.027596723506305106,0.2613982993746541,0.00887504282262227,0.07841861089422152,0.026876929153509456,0.9552627495203674,1.8708204156843058,0.6726656746057188,2.573236288255627,0.667651241534537,-2.555486202610383,5.12872249086601,0.10535562714285801,2.6368010125258463
20,0.15,0.0,3.0,gold,50,,0.0029494536782494907,0.004170114473642032,0.0004359469708989565,0.00027374946776609376,0.0003870434128535673,0.004936739753949018,0.007597552739739348,0.010741875649001371,0.007504872665028957,0.010610839001835782,0.019656962498561702,0.18649318874038676,0.0059875661802793285,0.047927663456122135,0.017309107627681848,0.9587294257393785,1.3014800675977827,0.48039128314033475,2.597084743313283,0.4745311461282165,-2.5851096109527245,5.1821943542660085,0.06785045564476365,1.8830992417377261
20,0.15,0.0,3.0,gold,100,,0.0020863507344552105,0.0029498077759298877,0.00022095506006258037,0.00020221099283262775,0.00028589802720391705,0.0026553668833082865,0.00574755723336258,0.008126241067517394,0.005747398330808564,0.008126016401557969,0.015143659043700273,0.13191941415073394,0.0012607754656628351,0.03176963593159833,0.012785748469220853,0.9599941263228489,0.9170156607571469,0.363416548570387,2.6161484942840416,0.363406501203237,-2.613626943352716,5.229775437636757,0.05011921342545596,1.4245667044044201
20,0.15,0.0,3.0,gold,200,,0.0014976596335125655,0.0021174809966864236,0.00010637519975795547,0.00013905969840976654,0.00019661094029557112,0.0013267886305787762,0.00404571453858625,0.005720073815024469,0.004137320547891031,0.005849591884113513,0.010767499070569637,0.09469662899309701,-0.0017028003959012616,0.021559599222356722,0.008792708552420992,0.9610036378382956,0.6456424090615831,0.2558094777342254,2.618139531407294,0.2616017018701777,-2.621545132199097,5.23968466360639,0.03446678445047452,1.0027547344357668
20,0.15,0.0,3.0,overlap,50,0.1,0.0029494536782494907,0.004170114473642032,0.0004359469708989565,0.00027374946776609376,0.0003870434128535673,0.004936739753949018,0.007597552739739348,0.010741875649001371,0.007504872665028957,0.010610839001835782,0.019656962498561702,0.18649318874038676,0.0059875661802793285,0.047927663456122135,0.017309107627681848,0.9587294257393785,1.3014800675977827,0.48039128314033475,2.597084743313283,0.4745311461282165,-2.5851096109527245,5.1821943542660085,0.06785045564476365,1.8830992417377261
20,0.15,0.0,3.0,overlap,100,0.2,0.0020863507344552105,0.0029498077759298877,0.00022095506006258037,0.00020221099283262775,0.00028589802720391705,0.0026553668833082865,0.00574755723336258,0.008126241067517394,0.005747398330808564,0.008126016401557969,0.015143659043700273,0.13191941415073394,0.0012607754656628351,0.03176963593159833,0.012785748469220853,0.9599941263228489,0.9170156607571469,0.363416548570387,2.6161484942840416,0.363406501203237,-2.613626943352716,5.229775437636757,0.05011921342545596,1.4245667044044201
20,0.15,0.0,3.0,overlap,150,0.3,0.0017057273736524555,0.002411659644431896,0.00014327473914239793,0.0001617218264780041,0.00022865201588790756,0.0018217799224123192,0.004760090407614292,0.006730101256046191,0.004898707241191578,0.006926086047485311,0.012777537037523504,0.10785269807085383,-0.0008435308806939363,0.02517405715642869,0.010225629014354466,0.9607706395264052,0.7469091259404895,0.30097927807952,2.618479171866965,0.30974398440379985,-2.620166233628353,5.238645405495317,0.04008372949098047,1.1798170995636967
20,0.15,0.0,3.0,overlap,250,0.5,0.0013454586086192003,0.001902290060991625,8.577811751029525e-05,0.00012576008329562023,0.0001778071469387329,0.0010686040481450141,0.0036650102858072644,0.0051818113135998125,0.003709455295124832,0.005244650332908074,0.009707740277935823,0.0850729977859899,-0.0018740582180724443,0.019188206012802873,0.007951777348806009,0.961066237676838,0.576885952258722,0.23173764687573323,2.618487994610956,0.23454789325198713,-2.622236111047101,5.240724105658057,0.03117039467935044,0.9083948906422992
21,0.15,0.75,1.0,gold,25,,0.017027731155779928,0.02407482737214793,0.006613282569942344,0.0007761709701247359,0.0010973970604817032,0.010610085129777477,0.0196835800804028,0.02782982583916899,0.020101249877476815,0.028420352443748593,0.02908680158655875,1.076659011013908,0.011282073467705806,0.2887927712908781,0.04907708851091073,0.9322257258006945,1.8551328979610258,1.24458764756724,2.5541402060688423,1.2709968001744825,-2.531576059133431,5.085716265202273,0.19237865341239727,4.878693968152956
