cell,u,K,beat_cv,view_over,estimator,axis,estimand,cutoff_mm,metric,value,mcse,n
59,low,1,0.3,True,A3,SL,T1,13.0,nri_nonevents_vs_A1,0.0,0.0,95316
59,low,1,0.3,True,A3,SL,T1,13.0,nri_vs_A1,0.0,0.0,100000
59,low,1,0.3,True,A4,SL,T1,13.0,sensitivity,0.7213919726729291,0.006550493531578854,4684
59,low,1,0.3,True,A4,SL,T1,13.0,specificity,0.9606152167526963,0.0006300224953290947,95316
59,low,1,0.3,True,A4,SL,T1,13.0,ppv,0.4737137249404178,0.005911979153435301,7133
59,low,1,0.3,True,A4,SL,T1,13.0,prevalence,0.04684,0.0006681767311123608,100000
59,low,1,0.3,True,A4,SL,T1,13.0,nri_events_vs_A1,0.0,0.0,4684
59,low,1,0.3,True,A4,SL,T1,13.0,nri_nonevents_vs_A1,0.0,0.0,95316
59,low,1,0.3,True,A4,SL,T1,13.0,nri_vs_A1,0.0,0.0,100000
59,low,1,0.3,True,A5,SL,T1,13.0,sensitivity,0.7213919726729291,0.006550493531578854,4684
59,low,1,0.3,True,A5,SL,T1,13.0,specificity,0.9606152167526963,0.0006300224953290947,95316
59,low,1,0.3,True,A5,SL,T1,13.0,ppv,0.4737137249404178,0.005911979153435301,7133
59,low,1,0.3,True,A5,SL,T1,13.0,prevalence,0.04684,0.0006681767311123608,100000
59,low,1,0.3,True,A5,SL,T1,13.0,nri_events_vs_A1,0.0,0.0,4684
59,low,1,0.3,True,A5,SL,T1,13.0,nri_nonevents_vs_A1,0.0,0.0,95316
59,low,1,0.3,True,A5,SL,T1,13.0,nri_vs_A1,0.0,0.0,100000
59,low,1,0.3,True,A6,SL,T1,13.0,sensitivity,0.6761315115286081,0.006837407948049178,4684
59,low,1,0.3,True,A6,SL,T1,13.0,specificity,0.9440282848629821,0.0007445500663553341,95316
59,low,1,0.3,True,A6,SL,T1,13.0,ppv,0.3725005880969184,0.005243358985561309,8502
59,low,1,0.3,True,A6,SL,T1,13.0,prevalence,0.04684,0.0006681767311123608,100000
59,low,1,0.3,True,A6,SL,T1,13.0,nri_events_vs_A1,-0.0452604611443211,0.006629988746240387,4684
59,low,1,0.3,True,A6,SL,T1,13.0,nri_nonevents_vs_A1,-0.01658693188971421,0.0006989817053245421,95316
59,low,1,0.3,True,A6,SL,T1,13.0,nri_vs_A1,-0.06184739303403531,0.006666732797979276,100000
59,low,1,0.3,True,A7,SL,T1,13.0,sensitivity,0.7391118701964133,0.0064161396077463675,4684
59,low,1,0.3,True,A7,SL,T1,13.0,specificity,0.9572579629862772,0.000655177836512579,95316
59,low,1,0.3,True,A7,SL,T1,13.0,ppv,0.4593949044585987,0.005740671679725699,7536
59,low,1,0.3,True,A7,SL,T1,13.0,prevalence,0.04684,0.0006681767311123608,100000
59,low,1,0.3,True,A7,SL,T1,13.0,nri_events_vs_A1,0.0177198975234842,0.002485419084099414,4684
59,low,1,0.3,True,A7,SL,T1,13.0,nri_nonevents_vs_A1,-0.003357253766419069,0.00029205471205143396,95316
59,low,1,0.3,True,A7,SL,T1,13.0,nri_vs_A1,0.01436264375706513,0.0025025195260850648,100000
60,low,2,0.05,False,A1,AP,T1,7.0,sensitivity,0.9264929771142324,0.0009144190613312618,81448
60,low,2,0.05,False,A1,AP,T1,7.0,specificity,0.8052501078050884,0.0029074258066736783,18552
60,low,2,0.05,False,A1,AP,T1,7.0,ppv,0.954308622303159,0.0007425824761310787,79074
60,low,2,0.05,False,A1,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A1,AP,T1,7.0,nri_events_vs_A1,0.0,0.0,81448
60,low,2,0.05,False,A1,AP,T1,7.0,nri_nonevents_vs_A1,0.0,0.0,18552
60,low,2,0.05,False,A1,AP,T1,7.0,nri_vs_A1,0.0,0.0,100000
60,low,2,0.05,False,A2,AP,T1,7.0,sensitivity,0.9145098713289461,0.00097974255498848,81448
60,low,2,0.05,False,A2,AP,T1,7.0,specificity,0.8538163001293662,0.0025937990555299794,18552
60,low,2,0.05,False,A2,AP,T1,7.0,ppv,0.964869101130873,0.00066264148059122,77197
60,low,2,0.05,False,A2,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A2,AP,T1,7.0,nri_events_vs_A1,-0.01198310578528632,0.0006566375424952489,81448
60,low,2,0.05,False,A2,AP,T1,7.0,nri_nonevents_vs_A1,0.04856619232427771,0.0020843228415993596,18552
60,low,2,0.05,False,A2,AP,T1,7.0,nri_vs_A1,0.036583086538991394,0.0021853088043173735,100000
60,low,2,0.05,False,A3,AP,T1,7.0,sensitivity,0.9470091346626068,0.0007849416567371313,81448
60,low,2,0.05,False,A3,AP,T1,7.0,specificity,0.7604570935748167,0.003133528486634547,18552
60,low,2,0.05,False,A3,AP,T1,7.0,ppv,0.9455231930960086,0.0007946222326764662,81576
60,low,2,0.05,False,A3,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A3,AP,T1,7.0,nri_events_vs_A1,0.020516157548374422,0.0004967140432186161,81448
60,low,2,0.05,False,A3,AP,T1,7.0,nri_nonevents_vs_A1,-0.04479301423027167,0.0015186528910217463,18552
60,low,2,0.05,False,A3,AP,T1,7.0,nri_vs_A1,-0.024276856681897246,0.0015978208423159629,100000
60,low,2,0.05,False,A4,AP,T1,7.0,sensitivity,0.9469968568902858,0.0007850274964904812,81448
60,low,2,0.05,False,A4,AP,T1,7.0,specificity,0.7604570935748167,0.003133528486634547,18552
60,low,2,0.05,False,A4,AP,T1,7.0,ppv,0.9455225252834815,0.000794631693058482,81575
60,low,2,0.05,False,A4,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A4,AP,T1,7.0,nri_events_vs_A1,0.020503879776053432,0.000496568505394109,81448
60,low,2,0.05,False,A4,AP,T1,7.0,nri_nonevents_vs_A1,-0.04479301423027167,0.0015186528910217463,18552
60,low,2,0.05,False,A4,AP,T1,7.0,nri_vs_A1,-0.024289134454218236,0.001597775605007802,100000
60,low,2,0.05,False,A5,AP,T1,7.0,sensitivity,0.9145098713289461,0.00097974255498848,81448
60,low,2,0.05,False,A5,AP,T1,7.0,specificity,0.8538163001293662,0.0025937990555299794,18552
60,low,2,0.05,False,A5,AP,T1,7.0,ppv,0.964869101130873,0.00066264148059122,77197
60,low,2,0.05,False,A5,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A5,AP,T1,7.0,nri_events_vs_A1,-0.01198310578528632,0.0006566375424952489,81448
60,low,2,0.05,False,A5,AP,T1,7.0,nri_nonevents_vs_A1,0.04856619232427771,0.0020843228415993596,18552
60,low,2,0.05,False,A5,AP,T1,7.0,nri_vs_A1,0.036583086538991394,0.0021853088043173735,100000
60,low,2,0.05,False,A6,AP,T1,7.0,sensitivity,0.9123244278558098,0.0009910002038368876,81448
60,low,2,0.05,False,A6,AP,T1,7.0,specificity,0.7979732643380768,0.0029478353726058253,18552
60,low,2,0.05,False,A6,AP,T1,7.0,ppv,0.9519825763884441,0.0007652680166393968,78055
60,low,2,0.05,False,A6,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A6,AP,T1,7.0,nri_events_vs_A1,-0.014168549258422557,0.0007731731051654605,81448
60,low,2,0.05,False,A6,AP,T1,7.0,nri_nonevents_vs_A1,-0.007276843467011643,0.0024783552937089697,18552
60,low,2,0.05,False,A6,AP,T1,7.0,nri_vs_A1,-0.0214453927254342,0.0025961590113871055,100000
60,low,2,0.05,False,A7,AP,T1,7.0,sensitivity,0.9439642471270012,0.0008058796074885958,81448
60,low,2,0.05,False,A7,AP,T1,7.0,specificity,0.7859529969814575,0.0030113240666876156,18552
60,low,2,0.05,False,A7,AP,T1,7.0,ppv,0.9508873910085957,0.0007599895249503646,80855
60,low,2,0.05,False,A7,AP,T1,7.0,prevalence,0.81448,0.0012292368754637977,100000
60,low,2,0.05,False,A7,AP,T1,7.0,nri_events_vs_A1,0.017471270012768884,0.0006248576042829421,81448
60,low,2,0.05,False,A7,AP,T1,7.0,nri_nonevents_vs_A1,-0.019297110823630878,0.0021132902230857316,18552
60,low,2,0.05,False,A7,AP,T1,7.0,nri_vs_A1,-0.0018258408108619943,0.0022037337844258683,100000
60,low,2,0.05,False,A1,AP,T1,10.0,sensitivity,0.8768118843597341,0.0014705458447086825,49948
60,low,2,0.05,False,A1,AP,T1,10.0,specificity,0.8967873411651882,0.0013598797277819157,50052
60,low,2,0.05,False,A1,AP,T1,10.0,ppv,0.8944874491942566,0.0013883982164372276,48961
60,low,2,0.05,False,A1,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A1,AP,T1,10.0,nri_events_vs_A1,0.0,0.0,49948
60,low,2,0.05,False,A1,AP,T1,10.0,nri_nonevents_vs_A1,0.0,0.0,50052
60,low,2,0.05,False,A1,AP,T1,10.0,nri_vs_A1,0.0,0.0,100000
60,low,2,0.05,False,A2,AP,T1,10.0,sensitivity,0.8485625050052054,0.0016039823165273754,49948
60,low,2,0.05,False,A2,AP,T1,10.0,specificity,0.926896028130744,0.0011635238219015556,50052
60,low,2,0.05,False,A2,AP,T1,10.0,ppv,0.9205308081575918,0.001260482312079327,46043
60,low,2,0.05,False,A2,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A2,AP,T1,10.0,nri_events_vs_A1,-0.02824937935452871,0.001050881490841613,49948
60,low,2,0.05,False,A2,AP,T1,10.0,nri_nonevents_vs_A1,0.030108686965555825,0.0009450881856891909,50052
60,low,2,0.05,False,A2,AP,T1,10.0,nri_vs_A1,0.0018593076110271153,0.0014133448222294438,100000
60,low,2,0.05,False,A3,AP,T1,10.0,sensitivity,0.9011772243132858,0.0013352868622473677,49948
60,low,2,0.05,False,A3,AP,T1,10.0,specificity,0.876728202669224,0.0014694460125588634,50052
60,low,2,0.05,False,A3,AP,T1,10.0,ppv,0.8794498065726232,0.0014392321717183905,51182
60,low,2,0.05,False,A3,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A3,AP,T1,10.0,nri_events_vs_A1,0.024365339953551692,0.0006898756183207917,49948
60,low,2,0.05,False,A3,AP,T1,10.0,nri_nonevents_vs_A1,-0.020059138495964197,0.0006266793064590602,50052
60,low,2,0.05,False,A3,AP,T1,10.0,nri_vs_A1,0.004306201457587495,0.0009320168034416028,100000
60,low,2,0.05,False,A4,AP,T1,10.0,sensitivity,0.9011572034916313,0.0013354072812616377,49948
60,low,2,0.05,False,A4,AP,T1,10.0,specificity,0.8767481818908335,0.0014693436695297239,50052
60,low,2,0.05,False,A4,AP,T1,10.0,ppv,0.8794646346228996,0.0014391839055519593,51180
60,low,2,0.05,False,A4,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A4,AP,T1,10.0,nri_events_vs_A1,0.024345319131897174,0.0006895992026590413,49948
60,low,2,0.05,False,A4,AP,T1,10.0,nri_nonevents_vs_A1,-0.020039159274354672,0.000626373522634205,50052
60,low,2,0.05,False,A4,AP,T1,10.0,nri_vs_A1,0.004306159857542503,0.0009316065962439125,100000
60,low,2,0.05,False,A5,AP,T1,10.0,sensitivity,0.8485625050052054,0.0016039823165273754,49948
60,low,2,0.05,False,A5,AP,T1,10.0,specificity,0.926896028130744,0.0011635238219015556,50052
60,low,2,0.05,False,A5,AP,T1,10.0,ppv,0.9205308081575918,0.001260482312079327,46043
60,low,2,0.05,False,A5,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A5,AP,T1,10.0,nri_events_vs_A1,-0.02824937935452871,0.001050881490841613,49948
60,low,2,0.05,False,A5,AP,T1,10.0,nri_nonevents_vs_A1,0.030108686965555825,0.0009450881856891909,50052
60,low,2,0.05,False,A5,AP,T1,10.0,nri_vs_A1,0.0018593076110271153,0.0014133448222294438,100000
60,low,2,0.05,False,A6,AP,T1,10.0,sensitivity,0.8600144149915913,0.0015525138102643564,49948
60,low,2,0.05,False,A6,AP,T1,10.0,specificity,0.8841205146647486,0.0014306990698438938,50052
60,low,2,0.05,False,A6,AP,T1,10.0,ppv,0.8810402822216753,0.001466168251641154,48756
60,low,2,0.05,False,A6,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A6,AP,T1,10.0,nri_events_vs_A1,-0.01679746936814287,0.0011527033791474822,49948
60,low,2,0.05,False,A6,AP,T1,10.0,nri_nonevents_vs_A1,-0.012666826500439543,0.0011287763780225826,50052
60,low,2,0.05,False,A6,AP,T1,10.0,nri_vs_A1,-0.029464295868582412,0.0016133385236458604,100000
60,low,2,0.05,False,A7,AP,T1,10.0,sensitivity,0.9047008889244814,0.0013138260899484015,49948
60,low,2,0.05,False,A7,AP,T1,10.0,specificity,0.8806641093263007,0.0014490386523070284,50052
60,low,2,0.05,False,A7,AP,T1,10.0,ppv,0.8832509137819824,0.0014197088199854942,51161
60,low,2,0.05,False,A7,AP,T1,10.0,prevalence,0.49948,0.0015811379750040792,100000
60,low,2,0.05,False,A7,AP,T1,10.0,nri_events_vs_A1,0.027889004564747334,0.0009509680837643513,49948
60,low,2,0.05,False,A7,AP,T1,10.0,nri_nonevents_vs_A1,-0.01612323183888756,0.000952736274975962,50052
60,low,2,0.05,False,A7,AP,T1,10.0,nri_vs_A1,0.011765772725859776,0.0013461228420889061,100000
60,low,2,0.05,False,A1,AP,T1,13.0,sensitivity,0.8319347410327466,0.0023360684634052445,25621
60,low,2,0.05,False,A1,AP,T1,13.0,specificity,0.9488699767407467,0.0008076369503951154,74379
60,low,2,0.05,False,A1,AP,T1,13.0,ppv,0.8485946333306792,0.002261664842769142,25118
60,low,2,0.05,False,A1,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A1,AP,T1,13.0,nri_events_vs_A1,0.0,0.0,25621
60,low,2,0.05,False,A1,AP,T1,13.0,nri_nonevents_vs_A1,0.0,0.0,74379
60,low,2,0.05,False,A1,AP,T1,13.0,nri_vs_A1,0.0,0.0,100000
60,low,2,0.05,False,A2,AP,T1,13.0,sensitivity,0.7896256976698802,0.0025462963232543213,25621
60,low,2,0.05,False,A2,AP,T1,13.0,specificity,0.964842226972667,0.0006753262990786274,74379
60,low,2,0.05,False,A2,AP,T1,13.0,ppv,0.8855379497505034,0.002106343820595762,22846
60,low,2,0.05,False,A2,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A2,AP,T1,13.0,nri_events_vs_A1,-0.042309043362866394,0.0016596617684544112,25621
60,low,2,0.05,False,A2,AP,T1,13.0,nri_nonevents_vs_A1,0.0159722502319203,0.0005531989488033344,74379
60,low,2,0.05,False,A2,AP,T1,13.0,nri_vs_A1,-0.026336793130946095,0.0017494302680090847,100000
60,low,2,0.05,False,A3,AP,T1,13.0,sensitivity,0.8601537801022598,0.0021667827963566845,25621
60,low,2,0.05,False,A3,AP,T1,13.0,specificity,0.9400637276650667,0.000870358840285793,74379
60,low,2,0.05,False,A3,AP,T1,13.0,ppv,0.8317481884057971,0.002298188508707049,26496
60,low,2,0.05,False,A3,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A3,AP,T1,13.0,nri_events_vs_A1,0.02821903906951329,0.0010345637693585578,25621
60,low,2,0.05,False,A3,AP,T1,13.0,nri_nonevents_vs_A1,-0.008806249075679963,0.00034257020892132734,74379
60,low,2,0.05,False,A3,AP,T1,13.0,nri_vs_A1,0.019412789993833328,0.001089805735399566,100000
60,low,2,0.05,False,A4,AP,T1,13.0,sensitivity,0.8601147496194528,0.002167035977607015,25621
60,low,2,0.05,False,A4,AP,T1,13.0,specificity,0.9400906169752214,0.0008701760279765693,74379
60,low,2,0.05,False,A4,AP,T1,13.0,ppv,0.8318046276374892,0.0022980110765674173,26493
60,low,2,0.05,False,A4,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A4,AP,T1,13.0,nri_events_vs_A1,0.028180008586706218,0.0010338688172988031,25621
60,low,2,0.05,False,A4,AP,T1,13.0,nri_nonevents_vs_A1,-0.008779359765525215,0.0003420514406422698,74379
60,low,2,0.05,False,A4,AP,T1,13.0,nri_vs_A1,0.019400648821181005,0.0010889829748110288,100000
60,low,2,0.05,False,A5,AP,T1,13.0,sensitivity,0.7896256976698802,0.0025462963232543213,25621
60,low,2,0.05,False,A5,AP,T1,13.0,specificity,0.964842226972667,0.0006753262990786274,74379
60,low,2,0.05,False,A5,AP,T1,13.0,ppv,0.8855379497505034,0.002106343820595762,22846
60,low,2,0.05,False,A5,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A5,AP,T1,13.0,nri_events_vs_A1,-0.042309043362866394,0.0016596617684544112,25621
60,low,2,0.05,False,A5,AP,T1,13.0,nri_nonevents_vs_A1,0.0159722502319203,0.0005531989488033344,74379
60,low,2,0.05,False,A5,AP,T1,13.0,nri_vs_A1,-0.026336793130946095,0.0017494302680090847,100000
60,low,2,0.05,False,A6,AP,T1,13.0,sensitivity,0.8178837672222006,0.002411138096898346,25621
60,low,2,0.05,False,A6,AP,T1,13.0,specificity,0.9394990521518171,0.0008741864989528587,74379
60,low,2,0.05,False,A6,AP,T1,13.0,ppv,0.8232174425456689,0.0023910597974104017,25455
60,low,2,0.05,False,A6,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A6,AP,T1,13.0,nri_events_vs_A1,-0.014050973810546034,0.0017701697279694356,25621
60,low,2,0.05,False,A6,AP,T1,13.0,nri_nonevents_vs_A1,-0.009370924588929672,0.0006655400942962079,74379
60,low,2,0.05,False,A6,AP,T1,13.0,nri_vs_A1,-0.023421898399475706,0.0018911489848595195,100000
60,low,2,0.05,False,A7,AP,T1,13.0,sensitivity,0.8713164981850825,0.0020919503160640954,25621
60,low,2,0.05,False,A7,AP,T1,13.0,specificity,0.9373882413046694,0.0008883058752410964,74379
60,low,2,0.05,False,A7,AP,T1,13.0,ppv,0.8273970571883918,0.002300657993328768,26981
60,low,2,0.05,False,A7,AP,T1,13.0,prevalence,0.25621,0.0013804580250771842,100000
60,low,2,0.05,False,A7,AP,T1,13.0,nri_events_vs_A1,0.039381757152335974,0.0014879082520681429,25621
60,low,2,0.05,False,A7,AP,T1,13.0,nri_nonevents_vs_A1,-0.011481735436077388,0.0005704392391387404,74379
60,low,2,0.05,False,A7,AP,T1,13.0,nri_vs_A1,0.027900021716258584,0.001593509300920977,100000
60,low,2,0.05,False,A1,SL,T1,7.0,sensitivity,0.8528657393706225,0.0017591890819812907,40548
60,low,2,0.05,False,A1,SL,T1,7.0,specificity,0.891004507838256,0.0012780886685690228,59452
60,low,2,0.05,False,A1,SL,T1,7.0,ppv,0.842189859237251,0.001799088005688852,41062
60,low,2,0.05,False,A1,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A1,SL,T1,7.0,nri_events_vs_A1,0.0,0.0,40548
60,low,2,0.05,False,A1,SL,T1,7.0,nri_nonevents_vs_A1,0.0,0.0,59452
60,low,2,0.05,False,A1,SL,T1,7.0,nri_vs_A1,0.0,0.0,100000
60,low,2,0.05,False,A2,SL,T1,7.0,sensitivity,0.8280556377626517,0.0018738680679964582,40548
60,low,2,0.05,False,A2,SL,T1,7.0,specificity,0.9198513086187177,0.001113586093033114,59452
60,low,2,0.05,False,A2,SL,T1,7.0,ppv,0.8757205080722986,0.0016848093997200357,38341
60,low,2,0.05,False,A2,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A2,SL,T1,7.0,nri_events_vs_A1,-0.0248101016079708,0.001276974700244598,40548
60,low,2,0.05,False,A2,SL,T1,7.0,nri_nonevents_vs_A1,0.02884680078046155,0.0009141217822984959,59452
60,low,2,0.05,False,A2,SL,T1,7.0,nri_vs_A1,0.004036699172490749,0.001570440389807063,100000
60,low,2,0.05,False,A3,SL,T1,7.0,sensitivity,0.8904014994574332,0.0015513526384779808,40548
60,low,2,0.05,False,A3,SL,T1,7.0,specificity,0.8610812083697773,0.0014184672715865385,59452
60,low,2,0.05,False,A3,SL,T1,7.0,ppv,0.8138313459414377,0.001848034321215432,44363
60,low,2,0.05,False,A3,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A3,SL,T1,7.0,nri_events_vs_A1,0.03753576008681069,0.0009439091359751281,40548
60,low,2,0.05,False,A3,SL,T1,7.0,nri_nonevents_vs_A1,-0.029923299468478774,0.0006987543777594352,59452
60,low,2,0.05,False,A3,SL,T1,7.0,nri_vs_A1,0.007612460618331918,0.0011744028854763975,100000
60,low,2,0.05,False,A4,SL,T1,7.0,sensitivity,0.8903768373285982,0.0015515056862222658,40548
60,low,2,0.05,False,A4,SL,T1,7.0,specificity,0.8611148489537779,0.0014183232177237442,59452
60,low,2,0.05,False,A4,SL,T1,7.0,ppv,0.8138638412984671,0.0018479724048638285,44360
60,low,2,0.05,False,A4,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A4,SL,T1,7.0,nri_events_vs_A1,0.037511097957975734,0.0009436110858948029,40548
60,low,2,0.05,False,A4,SL,T1,7.0,nri_nonevents_vs_A1,-0.029889658884478233,0.0006983735968822894,59452
60,low,2,0.05,False,A4,SL,T1,7.0,nri_vs_A1,0.0076214390734975004,0.0011739367794927783,100000
60,low,2,0.05,False,A5,SL,T1,7.0,sensitivity,0.8280556377626517,0.0018738680679964582,40548
60,low,2,0.05,False,A5,SL,T1,7.0,specificity,0.9198513086187177,0.001113586093033114,59452
60,low,2,0.05,False,A5,SL,T1,7.0,ppv,0.8757205080722986,0.0016848093997200357,38341
60,low,2,0.05,False,A5,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A5,SL,T1,7.0,nri_events_vs_A1,-0.0248101016079708,0.001276974700244598,40548
60,low,2,0.05,False,A5,SL,T1,7.0,nri_nonevents_vs_A1,0.02884680078046155,0.0009141217822984959,59452
60,low,2,0.05,False,A5,SL,T1,7.0,nri_vs_A1,0.004036699172490749,0.001570440389807063,100000
60,low,2,0.05,False,A6,SL,T1,7.0,sensitivity,0.8312370523823617,0.001860014282294749,40548
60,low,2,0.05,False,A6,SL,T1,7.0,specificity,0.8791630222700666,0.0013367537138679962,59452
60,low,2,0.05,False,A6,SL,T1,7.0,ppv,0.824304825258627,0.001882004222554122,40889
60,low,2,0.05,False,A6,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A6,SL,T1,7.0,nri_events_vs_A1,-0.02162868698826083,0.0014640316372059156,40548
60,low,2,0.05,False,A6,SL,T1,7.0,nri_nonevents_vs_A1,-0.011841485568189463,0.0011108607293112388,59452
60,low,2,0.05,False,A6,SL,T1,7.0,nri_vs_A1,-0.033470172556450295,0.0018377704412319105,100000
60,low,2,0.05,False,A7,SL,T1,7.0,sensitivity,0.8823369833284009,0.0016001198471328236,40548
60,low,2,0.05,False,A7,SL,T1,7.0,specificity,0.8785743120500572,0.001339557321329273,59452
60,low,2,0.05,False,A7,SL,T1,7.0,ppv,0.8321006605265606,0.0018025959877483822,42996
60,low,2,0.05,False,A7,SL,T1,7.0,prevalence,0.40548,0.0015526299288626379,100000
60,low,2,0.05,False,A7,SL,T1,7.0,nri_events_vs_A1,0.029471243957778438,0.0012171658486972625,40548
60,low,2,0.05,False,A7,SL,T1,7.0,nri_nonevents_vs_A1,-0.01243019578819888,0.0009535509557662827,59452
60,low,2,0.05,False,A7,SL,T1,7.0,nri_vs_A1,0.01704104816957956,0.0015462057199731602,100000
60,low,2,0.05,False,A1,SL,T1,10.0,sensitivity,0.8033554701153443,0.00332315716725424,14305
60,low,2,0.05,False,A1,SL,T1,10.0,specificity,0.9631833829278255,0.000643277985974085,85695
60,low,2,0.05,False,A1,SL,T1,10.0,ppv,0.7845975285041306,0.003396835128443834,14647
60,low,2,0.05,False,A1,SL,T1,10.0,prevalence,0.14305,0.0011071887711677716,100000
60,low,2,0.05,False,A1,SL,T1,10.0,nri_events_vs_A1,0.0,0.0,14305
60,low,2,0.05,False,A1,SL,T1,10.0,nri_nonevents_vs_A1,0.0,0.0,85695
60,low,2,0.05,False,A1,SL,T1,10.0,nri_vs_A1,0.0,0.0,100000
60,low,2,0.05,False,A2,SL,T1,10.0,sensitivity,0.7618315274379588,0.0035614567555378607,14305
60,low,2,0.05,False,A2,SL,T1,10.0,specificity,0.9748760137697648,0.0005346151039450893,85695
60,low,2,0.05,False,A2,SL,T1,10.0,ppv,0.8350317983296299,0.003248850537408798,13051
60,low,2,0.05,False,A2,SL,T1,10.0,prevalence,0.14305,0.0011071887711677716,100000
60,low,2,0.05,False,A2,SL,T1,10.0,nri_events_vs_A1,-0.04152394267738553,0.0023658018223360307,14305
60,low,2,0.05,False,A2,SL,T1,10.0,nri_nonevents_vs_A1,0.011692630841939437,0.00044927290211533807,85695
60,low,2,0.05,False,A2,SL,T1,10.0,nri_vs_A1,-0.029831311835446093,0.0024080831387524025,100000
60,low,2,0.05,False,A3,SL,T1,10.0,sensitivity,0.8424327158336246,0.003046188020446389,14305
60,low,2,0.05,False,A3,SL,T1,10.0,specificity,0.954979870470856,0.0007083089626926668,85695
60,low,2,0.05,False,A3,SL,T1,10.0,ppv,0.7574957571186121,0.003398038789312492,15909
60,low,2,0.05,False,A3,SL,T1,10.0,prevalence,0.14305,0.0011071887711677716,100000
60,low,2,0.05,False,A3,SL,T1,10.0,nri_events_vs_A1,0.03907724571828032,0.0016201763205610181,14305
60,low,2,0.05,False,A3,SL,T1,10.0,nri_nonevents_vs_A1,-0.008203512456969484,0.00030812962993048443,85695
60,low,2,0.05,False,A3,SL,T1,10.0,nri_vs_A1,0.030873733261310835,0.0016492165347666559,100000
60,low,2,0.05,False,A4,SL,T1,10.0,sensitivity,0.8422929045788186,0.003047286282214704,14305
60,low,2,0.05,False,A4,SL,T1,10.0,specificity,0.9549915397631134,0.0007082214862996395,85695
60,low,2,0.05,False,A4,SL,T1,10.0,ppv,0.7575128882182824,0.003398277612725254,15906
60,low,2,0.05,False,A4,SL,T1,10.0,prevalence,0.14305,0.0011071887711677716,100000
60,low,2,0.05,False,A4,SL,T1,10.0,nri_events_vs_A1,0.03893743446347431,0.0016173930258262517,14305
60,low,2,0.05,False,A4,SL,T1,10.0,nri_nonevents_vs_A1,-0.00819184316471206,0.00030791220997864534,85695
60,low,2,0.05,False,A4,SL,T1,10.0,nri_vs_A1,0.030745591298762247,0.00164644165673896,100000
60,low,2,0.05,False,A5,SL,T1,10.0,sensitivity,0.7618315274379588,0.0035614567555378607,14305
60,low,2,0.05,False,A5,SL,T1,10.0,specificity,0.9748760137697648,0.0005346151039450893,85695
60,low,2,0.05,False,A5,SL,T1,10.0,ppv,0.8350317983296299,0.003248850537408798,13051
60,low,2,0.05,False,A5,SL,T1,10.0,prevalence,0.14305,0.0011071887711677716,100000
60,low,2,0.05,False,A5,SL,T1,10.0,nri_events_vs_A1,-0.04152394267738553,0.0023658018223360307,14305
60,low,2,0.05,False,A5,SL,T1,10.0,nri_nonevents_vs_A1,0.011692630841939437,0.00044927290211533807,85695
60,low,2,0.05,False,A5,SL,T1,10.0,nri_vs_A1,-0.029831311835446093,0.0024080831387524025,100000
60,low,2,0.05,False,A6,SL,T1,10.0,sensitivity,0.7845508563439357,0.003437470703038655,14305
60,low,2,0.05,False,A6,SL,T1,10.0,specificity,0.9549448625940836,0.000708571313620029,85695
