cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,anchor_alpha,metric,value,mcse,n,test
28,0.2,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.1375,0.00770044641563072,2000,either_unadjusted
28,0.2,0.0,2.0,50,0.1,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean
28,0.2,0.0,2.0,50,0.1,power_reject_f_variance,0.281,0.010050845735558775,2000,f_variance
28,0.2,0.0,2.0,50,0.1,power_reject_either_unadjusted,0.329,0.010506164856882839,2000,either_unadjusted
28,0.2,0.0,2.0,50,0.2,power_reject_welch_mean,0.06,0.0053103672189407005,2000,welch_mean
28,0.2,0.0,2.0,50,0.2,power_reject_f_variance,0.643,0.010713332814768708,2000,f_variance
28,0.2,0.0,2.0,50,0.2,power_reject_either_unadjusted,0.6755,0.010468995892634595,2000,either_unadjusted
28,0.2,0.0,2.0,50,0.3,power_reject_welch_mean,0.064,0.005472842040475863,2000,welch_mean
28,0.2,0.0,2.0,50,0.3,power_reject_f_variance,0.9255,0.005871530890662162,2000,f_variance
28,0.2,0.0,2.0,50,0.3,power_reject_either_unadjusted,0.9375,0.005412658773652742,2000,either_unadjusted
28,0.2,0.0,2.0,50,0.5,power_reject_welch_mean,0.084,0.0062025801083097675,2000,welch_mean
28,0.2,0.0,2.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
28,0.2,0.0,2.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
28,0.2,0.0,2.0,100,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean
28,0.2,0.0,2.0,100,0.0,power_reject_f_variance,0.08,0.00606630035524124,2000,f_variance
28,0.2,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.1235,0.007356893026271349,2000,either_unadjusted
28,0.2,0.0,2.0,100,0.1,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean
28,0.2,0.0,2.0,100,0.1,power_reject_f_variance,0.396,0.010935812726999306,2000,f_variance
28,0.2,0.0,2.0,100,0.1,power_reject_either_unadjusted,0.4285,0.011065436051055557,2000,either_unadjusted
28,0.2,0.0,2.0,100,0.2,power_reject_welch_mean,0.056,0.005141206084179081,2000,welch_mean
28,0.2,0.0,2.0,100,0.2,power_reject_f_variance,0.8265,0.008467518821945422,2000,f_variance
28,0.2,0.0,2.0,100,0.2,power_reject_either_unadjusted,0.843,0.008134832512104968,2000,either_unadjusted
28,0.2,0.0,2.0,100,0.3,power_reject_welch_mean,0.063,0.005432816948876522,2000,welch_mean
28,0.2,0.0,2.0,100,0.3,power_reject_f_variance,0.9895,0.0022792268425937726,2000,f_variance
28,0.2,0.0,2.0,100,0.3,power_reject_either_unadjusted,0.9925,0.0019292161620720412,2000,either_unadjusted
28,0.2,0.0,2.0,100,0.5,power_reject_welch_mean,0.1005,0.006723085229267884,2000,welch_mean
28,0.2,0.0,2.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
28,0.2,0.0,2.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
29,0.2,0.0,3.0,10,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean
29,0.2,0.0,3.0,10,0.0,power_reject_f_variance,0.051,0.004919298730510275,2000,f_variance
29,0.2,0.0,3.0,10,0.0,power_reject_either_unadjusted,0.1025,0.006782099601155972,2000,either_unadjusted
29,0.2,0.0,3.0,10,0.1,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean
29,0.2,0.0,3.0,10,0.1,power_reject_f_variance,0.121,0.007292427579345577,2000,f_variance
29,0.2,0.0,3.0,10,0.1,power_reject_either_unadjusted,0.1725,0.008448187675472178,2000,either_unadjusted
29,0.2,0.0,3.0,10,0.2,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean
29,0.2,0.0,3.0,10,0.2,power_reject_f_variance,0.2735,0.00996739058129057,2000,f_variance
29,0.2,0.0,3.0,10,0.2,power_reject_either_unadjusted,0.3225,0.010452122990091534,2000,either_unadjusted
29,0.2,0.0,3.0,10,0.3,power_reject_welch_mean,0.0505,0.00489641450451246,2000,welch_mean
29,0.2,0.0,3.0,10,0.3,power_reject_f_variance,0.4745,0.011165790388503629,2000,f_variance
29,0.2,0.0,3.0,10,0.3,power_reject_either_unadjusted,0.519,0.01117226476592817,2000,either_unadjusted
29,0.2,0.0,3.0,10,0.5,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean
29,0.2,0.0,3.0,10,0.5,power_reject_f_variance,0.8825,0.0072004774147274445,2000,f_variance
29,0.2,0.0,3.0,10,0.5,power_reject_either_unadjusted,0.9045,0.006571900410079265,2000,either_unadjusted
29,0.2,0.0,3.0,25,0.0,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean
29,0.2,0.0,3.0,25,0.0,power_reject_f_variance,0.058,0.0052266624149642565,2000,f_variance
29,0.2,0.0,3.0,25,0.0,power_reject_either_unadjusted,0.1135,0.007092874946028584,2000,either_unadjusted
29,0.2,0.0,3.0,25,0.1,power_reject_welch_mean,0.058,0.0052266624149642565,2000,welch_mean
29,0.2,0.0,3.0,25,0.1,power_reject_f_variance,0.194,0.008842058583836685,2000,f_variance
29,0.2,0.0,3.0,25,0.1,power_reject_either_unadjusted,0.2475,0.009649967616525975,2000,either_unadjusted
29,0.2,0.0,3.0,25,0.2,power_reject_welch_mean,0.063,0.005432816948876522,2000,welch_mean
29,0.2,0.0,3.0,25,0.2,power_reject_f_variance,0.4635,0.011150510078018852,2000,f_variance
29,0.2,0.0,3.0,25,0.2,power_reject_either_unadjusted,0.513,0.011176560293757645,2000,either_unadjusted
29,0.2,0.0,3.0,25,0.3,power_reject_welch_mean,0.064,0.005472842040475863,2000,welch_mean
29,0.2,0.0,3.0,25,0.3,power_reject_f_variance,0.76,0.009549869109050658,2000,f_variance
29,0.2,0.0,3.0,25,0.3,power_reject_either_unadjusted,0.7905,0.009099718402236412,2000,either_unadjusted
29,0.2,0.0,3.0,25,0.5,power_reject_welch_mean,0.0675,0.005609979946488223,2000,welch_mean
29,0.2,0.0,3.0,25,0.5,power_reject_f_variance,0.9935,0.0017969070649312877,2000,f_variance
29,0.2,0.0,3.0,25,0.5,power_reject_either_unadjusted,0.996,0.0014113823011501884,2000,either_unadjusted
29,0.2,0.0,3.0,50,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean
29,0.2,0.0,3.0,50,0.0,power_reject_f_variance,0.0555,0.005119558086397693,2000,f_variance
29,0.2,0.0,3.0,50,0.0,power_reject_either_unadjusted,0.103,0.0067967271535644275,2000,either_unadjusted
29,0.2,0.0,3.0,50,0.1,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean
29,0.2,0.0,3.0,50,0.1,power_reject_f_variance,0.2775,0.010012336140981284,2000,f_variance
29,0.2,0.0,3.0,50,0.1,power_reject_either_unadjusted,0.3185,0.010417719280149566,2000,either_unadjusted
29,0.2,0.0,3.0,50,0.2,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean
29,0.2,0.0,3.0,50,0.2,power_reject_f_variance,0.6795,0.010435031145137996,2000,f_variance
29,0.2,0.0,3.0,50,0.2,power_reject_either_unadjusted,0.706,0.010187345090846782,2000,either_unadjusted
29,0.2,0.0,3.0,50,0.3,power_reject_welch_mean,0.056,0.005141206084179081,2000,welch_mean
29,0.2,0.0,3.0,50,0.3,power_reject_f_variance,0.935,0.005512485827646179,2000,f_variance
29,0.2,0.0,3.0,50,0.3,power_reject_either_unadjusted,0.941,0.005268728499363013,2000,either_unadjusted
29,0.2,0.0,3.0,50,0.5,power_reject_welch_mean,0.0655,0.005532167296819575,2000,welch_mean
29,0.2,0.0,3.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
29,0.2,0.0,3.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
29,0.2,0.0,3.0,100,0.0,power_reject_welch_mean,0.051,0.004919298730510275,2000,welch_mean
29,0.2,0.0,3.0,100,0.0,power_reject_f_variance,0.058,0.0052266624149642565,2000,f_variance
29,0.2,0.0,3.0,100,0.0,power_reject_either_unadjusted,0.105,0.006854742883580682,2000,either_unadjusted
29,0.2,0.0,3.0,100,0.1,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean
29,0.2,0.0,3.0,100,0.1,power_reject_f_variance,0.381,0.010859074546203282,2000,f_variance
29,0.2,0.0,3.0,100,0.1,power_reject_either_unadjusted,0.416,0.011021433663548495,2000,either_unadjusted
29,0.2,0.0,3.0,100,0.2,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean
29,0.2,0.0,3.0,100,0.2,power_reject_f_variance,0.8555,0.00786192565469809,2000,f_variance
29,0.2,0.0,3.0,100,0.2,power_reject_either_unadjusted,0.867,0.00759312188760328,2000,either_unadjusted
29,0.2,0.0,3.0,100,0.3,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean
29,0.2,0.0,3.0,100,0.3,power_reject_f_variance,0.997,0.0012229063741758816,2000,f_variance
29,0.2,0.0,3.0,100,0.3,power_reject_either_unadjusted,0.997,0.0012229063741758816,2000,either_unadjusted
29,0.2,0.0,3.0,100,0.5,power_reject_welch_mean,0.0745,0.005871530890662162,2000,welch_mean
29,0.2,0.0,3.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
29,0.2,0.0,3.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
30,0.2,0.75,1.0,10,0.0,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean
30,0.2,0.75,1.0,10,0.0,power_reject_f_variance,0.087,0.006302023484564303,2000,f_variance
30,0.2,0.75,1.0,10,0.0,power_reject_either_unadjusted,0.1305,0.007532255638253391,2000,either_unadjusted
30,0.2,0.75,1.0,10,0.1,power_reject_welch_mean,0.043,0.004536022486716748,2000,welch_mean
30,0.2,0.75,1.0,10,0.1,power_reject_f_variance,0.1505,0.007995303308818247,2000,f_variance
30,0.2,0.75,1.0,10,0.1,power_reject_either_unadjusted,0.1935,0.008833395440033238,2000,either_unadjusted
30,0.2,0.75,1.0,10,0.2,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean
30,0.2,0.75,1.0,10,0.2,power_reject_f_variance,0.285,0.010093933821855581,2000,f_variance
30,0.2,0.75,1.0,10,0.2,power_reject_either_unadjusted,0.3305,0.010518311413910506,2000,either_unadjusted
30,0.2,0.75,1.0,10,0.3,power_reject_welch_mean,0.055,0.005097793640389928,2000,welch_mean
30,0.2,0.75,1.0,10,0.3,power_reject_f_variance,0.4535,0.011131885509651992,2000,f_variance
30,0.2,0.75,1.0,10,0.3,power_reject_either_unadjusted,0.5015,0.011180289575856253,2000,either_unadjusted
30,0.2,0.75,1.0,10,0.5,power_reject_welch_mean,0.0745,0.005871530890662162,2000,welch_mean
30,0.2,0.75,1.0,10,0.5,power_reject_f_variance,0.847,0.008049565205649308,2000,f_variance
30,0.2,0.75,1.0,10,0.5,power_reject_either_unadjusted,0.883,0.007187176079657434,2000,either_unadjusted
30,0.2,0.75,1.0,25,0.0,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean
30,0.2,0.75,1.0,25,0.0,power_reject_f_variance,0.1025,0.006782099601155972,2000,f_variance
30,0.2,0.75,1.0,25,0.0,power_reject_either_unadjusted,0.1485,0.007951344225978398,2000,either_unadjusted
30,0.2,0.75,1.0,25,0.1,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean
30,0.2,0.75,1.0,25,0.1,power_reject_f_variance,0.2075,0.009067627859589299,2000,f_variance
30,0.2,0.75,1.0,25,0.1,power_reject_either_unadjusted,0.256,0.00975868843646522,2000,either_unadjusted
30,0.2,0.75,1.0,25,0.2,power_reject_welch_mean,0.0645,0.005492711079239468,2000,welch_mean
30,0.2,0.75,1.0,25,0.2,power_reject_f_variance,0.4325,0.011077990566885314,2000,f_variance
30,0.2,0.75,1.0,25,0.2,power_reject_either_unadjusted,0.4815,0.01117268432383194,2000,either_unadjusted
30,0.2,0.75,1.0,25,0.3,power_reject_welch_mean,0.087,0.006302023484564303,2000,welch_mean
30,0.2,0.75,1.0,25,0.3,power_reject_f_variance,0.698,0.010266352809055416,2000,f_variance
30,0.2,0.75,1.0,25,0.3,power_reject_either_unadjusted,0.7365,0.009850577394244461,2000,either_unadjusted
30,0.2,0.75,1.0,25,0.5,power_reject_welch_mean,0.1385,0.007723915781519112,2000,welch_mean
30,0.2,0.75,1.0,25,0.5,power_reject_f_variance,0.984,0.00280570846668003,2000,f_variance
30,0.2,0.75,1.0,25,0.5,power_reject_either_unadjusted,0.9895,0.0022792268425937726,2000,either_unadjusted
30,0.2,0.75,1.0,50,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean
30,0.2,0.75,1.0,50,0.0,power_reject_f_variance,0.113,0.0070792301841372555,2000,f_variance
30,0.2,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.1555,0.008103078118838545,2000,either_unadjusted
30,0.2,0.75,1.0,50,0.1,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean
30,0.2,0.75,1.0,50,0.1,power_reject_f_variance,0.286,0.010104553429023966,2000,f_variance
30,0.2,0.75,1.0,50,0.1,power_reject_either_unadjusted,0.3345,0.010550112558641259,2000,either_unadjusted
30,0.2,0.75,1.0,50,0.2,power_reject_welch_mean,0.0795,0.006048956521582875,2000,welch_mean
30,0.2,0.75,1.0,50,0.2,power_reject_f_variance,0.612,0.010896237882865811,2000,f_variance
30,0.2,0.75,1.0,50,0.2,power_reject_either_unadjusted,0.6585,0.010603719866160178,2000,either_unadjusted
30,0.2,0.75,1.0,50,0.3,power_reject_welch_mean,0.1205,0.007279414468211024,2000,welch_mean
30,0.2,0.75,1.0,50,0.3,power_reject_f_variance,0.8805,0.0072532665055132246,2000,f_variance
30,0.2,0.75,1.0,50,0.3,power_reject_either_unadjusted,0.91,0.0063992187023104614,2000,either_unadjusted
30,0.2,0.75,1.0,50,0.5,power_reject_welch_mean,0.225,0.00933742469849155,2000,welch_mean
30,0.2,0.75,1.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
30,0.2,0.75,1.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
30,0.2,0.75,1.0,100,0.0,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean
30,0.2,0.75,1.0,100,0.0,power_reject_f_variance,0.1085,0.006954414065900879,2000,f_variance
30,0.2,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.162,0.008238810593768981,2000,either_unadjusted
30,0.2,0.75,1.0,100,0.1,power_reject_welch_mean,0.065,0.005512485827646181,2000,welch_mean
30,0.2,0.75,1.0,100,0.1,power_reject_f_variance,0.377,0.01083676612278774,2000,f_variance
30,0.2,0.75,1.0,100,0.1,power_reject_either_unadjusted,0.426,0.01105721483918984,2000,either_unadjusted
30,0.2,0.75,1.0,100,0.2,power_reject_welch_mean,0.1055,0.006869124762296867,2000,welch_mean
30,0.2,0.75,1.0,100,0.2,power_reject_f_variance,0.7855,0.009178500694557909,2000,f_variance
30,0.2,0.75,1.0,100,0.2,power_reject_either_unadjusted,0.8265,0.008467518821945422,2000,either_unadjusted
30,0.2,0.75,1.0,100,0.3,power_reject_welch_mean,0.1855,0.008691655480977141,2000,welch_mean
30,0.2,0.75,1.0,100,0.3,power_reject_f_variance,0.9725,0.003656757443418962,2000,f_variance
30,0.2,0.75,1.0,100,0.3,power_reject_either_unadjusted,0.9825,0.002932042803234629,2000,either_unadjusted
30,0.2,0.75,1.0,100,0.5,power_reject_welch_mean,0.3445,0.010625905843738688,2000,welch_mean
30,0.2,0.75,1.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
30,0.2,0.75,1.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
31,0.2,0.75,2.0,10,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean
31,0.2,0.75,2.0,10,0.0,power_reject_f_variance,0.073,0.005816829033072916,2000,f_variance
31,0.2,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.1245,0.007382403064043577,2000,either_unadjusted
31,0.2,0.75,2.0,10,0.1,power_reject_welch_mean,0.0535,0.005031786462082826,2000,welch_mean
31,0.2,0.75,2.0,10,0.1,power_reject_f_variance,0.152,0.008027951170753344,2000,f_variance
31,0.2,0.75,2.0,10,0.1,power_reject_either_unadjusted,0.204,0.009010660353159474,2000,either_unadjusted
31,0.2,0.75,2.0,10,0.2,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean
31,0.2,0.75,2.0,10,0.2,power_reject_f_variance,0.276,0.009995599031573845,2000,f_variance
31,0.2,0.75,2.0,10,0.2,power_reject_either_unadjusted,0.328,0.01049799980948752,2000,either_unadjusted
31,0.2,0.75,2.0,10,0.3,power_reject_welch_mean,0.059,0.0052687284993630104,2000,welch_mean
31,0.2,0.75,2.0,10,0.3,power_reject_f_variance,0.4875,0.011176845485198405,2000,f_variance
31,0.2,0.75,2.0,10,0.3,power_reject_either_unadjusted,0.535,0.011152914417317117,2000,either_unadjusted
31,0.2,0.75,2.0,10,0.5,power_reject_welch_mean,0.068,0.005629209535982827,2000,welch_mean
31,0.2,0.75,2.0,10,0.5,power_reject_f_variance,0.874,0.007420377348895405,2000,f_variance
31,0.2,0.75,2.0,10,0.5,power_reject_either_unadjusted,0.9055,0.006541014829519959,2000,either_unadjusted
31,0.2,0.75,2.0,25,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean
31,0.2,0.75,2.0,25,0.0,power_reject_f_variance,0.079,0.006031542091372653,2000,f_variance
31,0.2,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.1315,0.007556710593902615,2000,either_unadjusted
31,0.2,0.75,2.0,25,0.1,power_reject_welch_mean,0.059,0.0052687284993630104,2000,welch_mean
31,0.2,0.75,2.0,25,0.1,power_reject_f_variance,0.228,0.009381257911389069,2000,f_variance
31,0.2,0.75,2.0,25,0.1,power_reject_either_unadjusted,0.283,0.010072512099769353,2000,either_unadjusted
31,0.2,0.75,2.0,25,0.2,power_reject_welch_mean,0.063,0.005432816948876522,2000,welch_mean
31,0.2,0.75,2.0,25,0.2,power_reject_f_variance,0.479,0.011170474475151,2000,f_variance
31,0.2,0.75,2.0,25,0.2,power_reject_either_unadjusted,0.5265,0.011164626057329463,2000,either_unadjusted
31,0.2,0.75,2.0,25,0.3,power_reject_welch_mean,0.0765,0.005943389184631947,2000,welch_mean
31,0.2,0.75,2.0,25,0.3,power_reject_f_variance,0.7565,0.009597076377730877,2000,f_variance
31,0.2,0.75,2.0,25,0.3,power_reject_either_unadjusted,0.79,0.00910768905925098,2000,either_unadjusted
31,0.2,0.75,2.0,25,0.5,power_reject_welch_mean,0.1175,0.007200477414727443,2000,welch_mean
31,0.2,0.75,2.0,25,0.5,power_reject_f_variance,0.9935,0.0017969070649312877,2000,f_variance
31,0.2,0.75,2.0,25,0.5,power_reject_either_unadjusted,0.9955,0.0014966211945579198,2000,either_unadjusted
31,0.2,0.75,2.0,50,0.0,power_reject_welch_mean,0.0595,0.005289600646551685,2000,welch_mean
31,0.2,0.75,2.0,50,0.0,power_reject_f_variance,0.082,0.006134981662564282,2000,f_variance
31,0.2,0.75,2.0,50,0.0,power_reject_either_unadjusted,0.138,0.007712198130234985,2000,either_unadjusted
31,0.2,0.75,2.0,50,0.1,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean
31,0.2,0.75,2.0,50,0.1,power_reject_f_variance,0.3015,0.010261524009619624,2000,f_variance
31,0.2,0.75,2.0,50,0.1,power_reject_either_unadjusted,0.351,0.010672370870617268,2000,either_unadjusted
31,0.2,0.75,2.0,50,0.2,power_reject_welch_mean,0.0705,0.0057240610583745525,2000,welch_mean
31,0.2,0.75,2.0,50,0.2,power_reject_f_variance,0.658,0.010607450211997226,2000,f_variance
31,0.2,0.75,2.0,50,0.2,power_reject_either_unadjusted,0.699,0.010256680749638258,2000,either_unadjusted
31,0.2,0.75,2.0,50,0.3,power_reject_welch_mean,0.0975,0.006633014020790247,2000,welch_mean
31,0.2,0.75,2.0,50,0.3,power_reject_f_variance,0.9265,0.005835141386461857,2000,f_variance
31,0.2,0.75,2.0,50,0.3,power_reject_either_unadjusted,0.943,0.005184158562389852,2000,either_unadjusted
31,0.2,0.75,2.0,50,0.5,power_reject_welch_mean,0.1765,0.008524897360085926,2000,welch_mean
31,0.2,0.75,2.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
31,0.2,0.75,2.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
31,0.2,0.75,2.0,100,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean
31,0.2,0.75,2.0,100,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance
31,0.2,0.75,2.0,100,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted
31,0.2,0.75,2.0,100,0.1,power_reject_welch_mean,0.057,0.00518415856238985,2000,welch_mean
31,0.2,0.75,2.0,100,0.1,power_reject_f_variance,0.3895,0.010903892653543504,2000,f_variance
31,0.2,0.75,2.0,100,0.1,power_reject_either_unadjusted,0.4305,0.011071805408333366,2000,either_unadjusted
31,0.2,0.75,2.0,100,0.2,power_reject_welch_mean,0.087,0.006302023484564303,2000,welch_mean
31,0.2,0.75,2.0,100,0.2,power_reject_f_variance,0.8285,0.00842875287334965,2000,f_variance
31,0.2,0.75,2.0,100,0.2,power_reject_either_unadjusted,0.8525,0.007929178709046731,2000,either_unadjusted
31,0.2,0.75,2.0,100,0.3,power_reject_welch_mean,0.1405,0.007770448828735699,2000,welch_mean
31,0.2,0.75,2.0,100,0.3,power_reject_f_variance,0.99,0.0022248595461287,2000,f_variance
31,0.2,0.75,2.0,100,0.3,power_reject_either_unadjusted,0.994,0.0017268468374467964,2000,either_unadjusted
31,0.2,0.75,2.0,100,0.5,power_reject_welch_mean,0.2775,0.010012336140981284,2000,welch_mean
31,0.2,0.75,2.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
31,0.2,0.75,2.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
32,0.2,0.75,3.0,10,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean
32,0.2,0.75,3.0,10,0.0,power_reject_f_variance,0.056,0.005141206084179081,2000,f_variance
32,0.2,0.75,3.0,10,0.0,power_reject_either_unadjusted,0.1085,0.006954414065900879,2000,either_unadjusted
32,0.2,0.75,3.0,10,0.1,power_reject_welch_mean,0.051,0.004919298730510275,2000,welch_mean
32,0.2,0.75,3.0,10,0.1,power_reject_f_variance,0.1405,0.007770448828735699,2000,f_variance
32,0.2,0.75,3.0,10,0.1,power_reject_either_unadjusted,0.191,0.008789738335126933,2000,either_unadjusted
32,0.2,0.75,3.0,10,0.2,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean
32,0.2,0.75,3.0,10,0.2,power_reject_f_variance,0.282,0.010061709596286309,2000,f_variance
32,0.2,0.75,3.0,10,0.2,power_reject_either_unadjusted,0.33,0.01051427600931229,2000,either_unadjusted
32,0.2,0.75,3.0,10,0.3,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean
32,0.2,0.75,3.0,10,0.3,power_reject_f_variance,0.4765,0.01116798437498907,2000,f_variance
32,0.2,0.75,3.0,10,0.3,power_reject_either_unadjusted,0.5225,0.011169014056755413,2000,either_unadjusted
32,0.2,0.75,3.0,10,0.5,power_reject_welch_mean,0.0585,0.0052477495176503994,2000,welch_mean
32,0.2,0.75,3.0,10,0.5,power_reject_f_variance,0.8825,0.0072004774147274445,2000,f_variance
32,0.2,0.75,3.0,10,0.5,power_reject_either_unadjusted,0.9045,0.006571900410079265,2000,either_unadjusted
32,0.2,0.75,3.0,25,0.0,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean
32,0.2,0.75,3.0,25,0.0,power_reject_f_variance,0.062,0.005392402062161166,2000,f_variance
32,0.2,0.75,3.0,25,0.0,power_reject_either_unadjusted,0.105,0.006854742883580682,2000,either_unadjusted
32,0.2,0.75,3.0,25,0.1,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean
32,0.2,0.75,3.0,25,0.1,power_reject_f_variance,0.1995,0.008935875726530668,2000,f_variance
32,0.2,0.75,3.0,25,0.1,power_reject_either_unadjusted,0.2395,0.00954305375652888,2000,either_unadjusted
32,0.2,0.75,3.0,25,0.2,power_reject_welch_mean,0.051,0.004919298730510275,2000,welch_mean
32,0.2,0.75,3.0,25,0.2,power_reject_f_variance,0.465,0.011152914417317117,2000,f_variance
32,0.2,0.75,3.0,25,0.2,power_reject_either_unadjusted,0.5015,0.011180289575856253,2000,either_unadjusted
32,0.2,0.75,3.0,25,0.3,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean
32,0.2,0.75,3.0,25,0.3,power_reject_f_variance,0.788,0.009139365404665686,2000,f_variance
32,0.2,0.75,3.0,25,0.3,power_reject_either_unadjusted,0.8085,0.00879851549978745,2000,either_unadjusted
32,0.2,0.75,3.0,25,0.5,power_reject_welch_mean,0.08,0.00606630035524124,2000,welch_mean
32,0.2,0.75,3.0,25,0.5,power_reject_f_variance,0.999,0.0007067531393633852,2000,f_variance
32,0.2,0.75,3.0,25,0.5,power_reject_either_unadjusted,0.999,0.0007067531393633852,2000,either_unadjusted
32,0.2,0.75,3.0,50,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean
32,0.2,0.75,3.0,50,0.0,power_reject_f_variance,0.0695,0.005686376262612245,2000,f_variance
32,0.2,0.75,3.0,50,0.0,power_reject_either_unadjusted,0.111,0.007024208140424087,2000,either_unadjusted
32,0.2,0.75,3.0,50,0.1,power_reject_welch_mean,0.0505,0.00489641450451246,2000,welch_mean
32,0.2,0.75,3.0,50,0.1,power_reject_f_variance,0.2805,0.010045390734063062,2000,f_variance
32,0.2,0.75,3.0,50,0.1,power_reject_either_unadjusted,0.32,0.010430723848324237,2000,either_unadjusted
32,0.2,0.75,3.0,50,0.2,power_reject_welch_mean,0.059,0.0052687284993630104,2000,welch_mean
32,0.2,0.75,3.0,50,0.2,power_reject_f_variance,0.668,0.010530337126607106,2000,f_variance
32,0.2,0.75,3.0,50,0.2,power_reject_either_unadjusted,0.6985,0.010261524009619624,2000,either_unadjusted
32,0.2,0.75,3.0,50,0.3,power_reject_welch_mean,0.075,0.005889609494694873,2000,welch_mean
32,0.2,0.75,3.0,50,0.3,power_reject_f_variance,0.942,0.005226662414964259,2000,f_variance
32,0.2,0.75,3.0,50,0.3,power_reject_either_unadjusted,0.949,0.004919298730510276,2000,either_unadjusted
32,0.2,0.75,3.0,50,0.5,power_reject_welch_mean,0.1145,0.007120033356663436,2000,welch_mean
32,0.2,0.75,3.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
32,0.2,0.75,3.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
32,0.2,0.75,3.0,100,0.0,power_reject_welch_mean,0.039,0.004328914413568372,2000,welch_mean
32,0.2,0.75,3.0,100,0.0,power_reject_f_variance,0.0705,0.0057240610583745525,2000,f_variance
32,0.2,0.75,3.0,100,0.0,power_reject_either_unadjusted,0.1075,0.0069261731858220234,2000,either_unadjusted
32,0.2,0.75,3.0,100,0.1,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean
32,0.2,0.75,3.0,100,0.1,power_reject_f_variance,0.393,0.010921332336304029,2000,f_variance
