u,view_errors,r_mean,beat_cv,N_beats,cell,axis,tau,value,mcse,n,quantity
base,True,0.8,0.3,13,251,AP-SL,4.0,0.16646,0.0011779264340356743,100000,measured anchor |AP-SL| >= tau
base,True,0.8,0.3,13,251,AP-SL,5.0,0.09644,0.0009334844744290073,100000,measured anchor |AP-SL| >= tau
base,True,0.8,0.3,13,251,AP-SL,6.0,0.05581,0.0007259148979047061,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,1,252,AP-SL,2.0,0.35466,0.0015128657719705341,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,1,252,AP-SL,3.0,0.17624,0.0012049044045068472,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,1,252,AP-SL,4.0,0.08136,0.0008645261731144987,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,1,252,AP-SL,5.0,0.03692,0.0005962961814400626,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,1,252,AP-SL,6.0,0.01745,0.0004140712197195067,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,3,253,AP-SL,2.0,0.25965,0.0013864771094396042,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,3,253,AP-SL,3.0,0.10951,0.000987509796913428,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,3,253,AP-SL,4.0,0.04572,0.0006605276799650412,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,3,253,AP-SL,5.0,0.02017,0.00044455788262047496,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,3,253,AP-SL,6.0,0.00974,0.0003105661346637782,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,5,254,AP-SL,2.0,0.23337,0.0013375666080610714,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,5,254,AP-SL,3.0,0.09435,0.0009243812930820268,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,5,254,AP-SL,4.0,0.03934,0.0006147549462997431,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,5,254,AP-SL,5.0,0.01692,0.00040784449977902115,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,5,254,AP-SL,6.0,0.00824,0.00028586889302615633,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,7,255,AP-SL,2.0,0.22,0.001309961831505025,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,7,255,AP-SL,3.0,0.08788,0.000895305007246134,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,7,255,AP-SL,4.0,0.03638,0.0005920852607521995,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,7,255,AP-SL,5.0,0.01623,0.00039958212047087394,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,7,255,AP-SL,6.0,0.00756,0.0002739132417390587,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,10,256,AP-SL,2.0,0.20823,0.0012840181739368023,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,10,256,AP-SL,3.0,0.08285,0.000871698786852431,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,10,256,AP-SL,4.0,0.03483,0.0005798005786475208,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,10,256,AP-SL,5.0,0.01564,0.0003923696012690076,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,10,256,AP-SL,6.0,0.00756,0.0002739132417390587,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,2.0,0.20208,0.0012698175995000227,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,3.0,0.08144,0.0008649134430681489,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,4.0,0.03498,0.0005810025783075321,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,5.0,0.0157,0.0003931095267225153,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,6.0,0.0074,0.00027102103239416676,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,2.0,0.41541,0.0015583469828635726,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,3.0,0.22999,0.0013307689502689787,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,4.0,0.12213,0.0010354432051059102,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,5.0,0.0647,0.0007779068710327734,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,6.0,0.03363,0.0005700791445053923,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,2.0,0.30581,0.0014570183385942677,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,3.0,0.14239,0.0011050569573555925,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,4.0,0.06548,0.0007822555183570136,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,5.0,0.03027,0.0005417908000326325,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,6.0,0.01429,0.0003753104834666892,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,2.0,0.26834,0.0014011910804740374,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,3.0,0.11785,0.0010196145227486708,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,4.0,0.05205,0.0007024300498982087,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,5.0,0.02403,0.00048427842301717304,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,6.0,0.0116,0.0003386065563452663,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,2.0,0.24975,0.0013688496539065202,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,3.0,0.10764,0.0009800695403898644,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,4.0,0.04709,0.0006698696283606236,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,5.0,0.02173,0.00046106189497723617,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,6.0,0.01084,0.0003274522010920067,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,2.0,0.22971,0.0013302004206133752,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,3.0,0.09572,0.0009303638084104518,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,4.0,0.04203,0.000634535098320022,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,5.0,0.01943,0.00043649140999566075,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,6.0,0.0093,0.0003035376418172876,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,2.0,0.21961,0.0013091273731001122,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,3.0,0.09213,0.0009145603484735165,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,4.0,0.03969,0.0006173710707508087,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,5.0,0.01825,0.00042328403584354564,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,6.0,0.00886,0.0002963359647427224,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,2.0,0.47578,0.0015792827219975529,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,3.0,0.29605,0.0014436218254792355,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,4.0,0.17953,0.00121366790803745,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,5.0,0.10705,0.0009777029073292152,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,6.0,0.06182,0.0007615660680466272,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,2.0,0.36251,0.001520185843573081,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,3.0,0.18867,0.0012372292879656542,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,4.0,0.09552,0.0009294941075660458,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,5.0,0.04924,0.0006842179652713016,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,6.0,0.02571,0.0005004897191751295,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,2.0,0.31733,0.0014718412655582123,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,3.0,0.15555,0.0011460985886912172,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,4.0,0.07398,0.0008276893112756743,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,5.0,0.03667,0.000594350999830908,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,6.0,0.01869,0.00042826024681261274,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,2.0,0.28999,0.0014349069652768434,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,3.0,0.13584,0.0010834550955161916,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,4.0,0.06376,0.0007726232095918424,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,5.0,0.03122,0.000549957376530218,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,6.0,0.01546,0.0003901408514882798,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,2.0,0.26711,0.001399150627702393,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,3.0,0.12014,0.001028136082432671,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,4.0,0.05562,0.0007247510993437677,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,5.0,0.02605,0.0005037002829064125,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,6.0,0.01286,0.0003562951080214265,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,2.0,0.25262,0.0013740565330436737,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,3.0,0.11219,0.000998015049485728,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,4.0,0.04978,0.0006877641427117294,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,5.0,0.02352,0.0004792369935637273,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,6.0,0.0111,0.00033131239035085906,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,2.0,0.5349,0.0015772824414162481,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,3.0,0.36611,0.0015233957722798105,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,4.0,0.24199,0.0013543664197697757,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,5.0,0.15809,0.0011536791230667216,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,6.0,0.1036,0.0009636754640437828,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,2.0,0.41743,0.0015594300083684423,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,3.0,0.24285,0.0013560010232297024,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,4.0,0.13933,0.0010950668979564672,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,5.0,0.07942,0.0008550582646814193,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,6.0,0.04583,0.0006612836842082224,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,2.0,0.36551,0.0015228671639378136,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,3.0,0.19629,0.0012560264165215635,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,4.0,0.10348,0.0009631816526491771,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,5.0,0.05569,0.0007251801424473784,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,6.0,0.03076,0.0005460203512690713,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,2.0,0.34081,0.0014988613808488093,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,3.0,0.17628,0.0012050118738004202,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,4.0,0.09003,0.0009051220862403038,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,5.0,0.04633,0.0006647069361756353,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,6.0,0.0247,0.0004908147308302798,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,2.0,0.30989,0.0014623890997268818,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,3.0,0.15251,0.0011368847782427206,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,4.0,0.07482,0.0008319974014382497,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,5.0,0.03711,0.0005977695868810992,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,6.0,0.01931,0.00043516805834068286,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,2.0,0.28544,0.0014281596773470396,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,3.0,0.13722,0.0010880747750039977,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,4.0,0.06653,0.0007880593829147649,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,5.0,0.03306,0.0005653939900635662,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,6.0,0.01668,0.00040499108138328184,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,2.0,0.58825,0.0015563159624574954,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,3.0,0.42957,0.001565374124929884,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,4.0,0.30505,0.0014560030820709139,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,5.0,0.21469,0.0012984537107652318,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,6.0,0.15098,0.001132188321791035,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,2.0,0.47089,0.0015784568663729775,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,3.0,0.29711,0.0014451146940641078,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,4.0,0.18355,0.0012241707295144741,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,5.0,0.11329,0.0010022742932950042,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,6.0,0.06942,0.0008037466242541861,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,2.0,0.41779,0.0015596201970351628,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,3.0,0.24317,0.0013566073532898161,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,4.0,0.14032,0.0010983182489606553,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,5.0,0.08154,0.0008653971828010535,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,6.0,0.04767,0.0006737771968536781,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,2.0,0.38654,0.0015398922962337332,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,3.0,0.21603,0.0013013878710822534,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,4.0,0.11888,0.0010234624839240568,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,5.0,0.06679,0.0007894877826793774,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,6.0,0.03679,0.0005952856112825171,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,2.0,0.35463,0.0015128369479226768,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,3.0,0.19118,0.0012435039509386368,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,4.0,0.10129,0.0009540981914876477,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,5.0,0.05476,0.0007194535593073399,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,6.0,0.02982,0.0005378732899112951,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,2.0,0.30634,0.001457723582851015,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,3.0,0.15652,0.0011490060469814768,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,4.0,0.08048,0.0008602497869805025,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,5.0,0.04123,0.0006287295690517506,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,6.0,0.02232,0.0004671382835949115,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,2.0,0.63189,0.001525139429363755,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,3.0,0.48055,0.0015799420796345667,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,4.0,0.35969,0.0015176070107244496,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,5.0,0.26774,0.001400197458932132,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,6.0,0.1993,0.0012632478379162183,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,2.0,0.51587,0.001580342187945383,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,3.0,0.34484,0.0015030814162912134,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,4.0,0.22674,0.0013241184705304885,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,5.0,0.14874,0.0011252395851550905,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,6.0,0.09712,0.0009364171378183977,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,2.0,0.45731,0.0015753652398729635,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,3.0,0.28921,0.0014337627973273683,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,4.0,0.17888,0.00121194861937295,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,5.0,0.10962,0.0009879446118077671,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,6.0,0.0683,0.0007977161775970197,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,2.0,0.43119,0.001566094454048031,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,3.0,0.26195,0.0013904394898736155,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,4.0,0.15593,0.0011472394479793658,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,5.0,0.09341,0.0009202422067043002,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,6.0,0.05614,0.0007279306313104293,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,2.0,0.39364,0.0015449516186599502,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,3.0,0.22412,0.0013186744313893404,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,4.0,0.12851,0.0010582777513488601,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,5.0,0.07265,0.0008208043463578883,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,6.0,0.04122,0.0006286565962431317,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,2.0,0.31351,0.0014670428756515604,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,3.0,0.16232,0.001166071256827815,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,4.0,0.08528,0.0008832175360577936,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,5.0,0.04512,0.0006563854477363129,100000,measured anchor |AP-SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,6.0,0.02493,0.0004930364601122315,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,2.0,0.88621,0.0010042003579963511,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,3.0,0.77142,0.0013278975246606946,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,4.0,0.6227,0.00153279062497133,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,5.0,0.46723,0.0015777392912011794,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,6.0,0.32866,0.001485404336872624,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,2.0,0.91463,0.0008836399894753517,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,3.0,0.78849,0.001291408223219908,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,4.0,0.61959,0.0015352466638947633,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,5.0,0.44721,0.0015723015483678695,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,6.0,0.30249,0.001452548794016917,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,2.0,0.92349,0.0008405725423781101,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,3.0,0.79304,0.0012811227825622338,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,4.0,0.61714,0.0015371344131207263,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,5.0,0.43981,0.0015696406082285205,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,6.0,0.29463,0.0014416073081806988,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,2.0,0.931,0.000801492358042171,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,3.0,0.80062,0.0012634382280111679,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,4.0,0.61827,0.0015362688797863479,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,5.0,0.43713,0.0015685896949170616,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,6.0,0.29048,0.0014356231037427616,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,2.0,0.93808,0.0007621411522808618,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,3.0,0.8032,0.0012572579687558157,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,4.0,0.61582,0.001538134349138592,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,5.0,0.4325,0.0015666644503530421,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,6.0,0.28619,0.0014292840302053333,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,13,293,AP-SL,2.0,0.94913,0.0006948542516240365,100000,measured anchor |AP-SL| >= tau
low,False,0.53,0.05,13,293,AP-SL,3.0,0.81347,0.0012318139433372232,100000,measured anchor |AP-SL| >= tau
