cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,K,beat_cv,view_over,window,S_median_mm,axis,estimand,estimator,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T1,A7,0.004118512969294311,0.07032498861276369,0.003471431889998392,0.0029122430102442053,0.04365666326929209,0.655386818994575,1.3031131378062593,1.302388155591314
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A1,0.0037616421730008263,0.07189513443763162,0.0029866390272956307,0.0026598959884393757,0.04131369912837936,0.653049127328421,1.1902469725034677,1.1895357009227752
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A2,0.003933422139153582,0.06966097017583547,0.003593873524404818,0.0027813633747164343,-0.4235073098905484,-6.39829324746514,1.313972580459485,1.243857295865709
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A3,0.003929223719652846,0.07370053922586431,0.0037908824213255285,0.002778394628973433,0.4977627931533511,9.464952281662589,1.3385186824833792,1.24252963904619
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A4,0.003924490629807457,0.07366943934565125,0.003763124635330893,0.002775047812313668,0.49589745002415264,9.440961160204264,1.336436137515896,1.2410329046180255
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A5,0.004086723437910898,0.07248313937327318,0.00394294085475516,0.002889764304638442,-0.34583727683590243,-5.303301966463852,1.3378032615216042,1.292335423099215
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A6,0.0046468877582870605,0.09120877072500413,0.0035491246082163933,0.0032858622746499816,0.03748572433700405,0.5741372151413033,1.4699456349726159,1.4694749347341092
528,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,10.0,SL,T2,A7,0.0046079771436104405,0.08627005167359246,0.0048146481975367885,0.003258348177581178,0.7352903216488035,12.648450951825248,1.6321690964053537,1.4571703179805797
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A1,0.006829823832646983,0.04701116566732936,0.007509912064622893,0.004829438893629015,-1.3262009295808233,-9.40372920939775,2.534445031486524,2.1597799328865137
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A2,0.006890346812899115,0.04392941887009071,0.008416773203321374,0.00487223531736557,-2.2706977372550443,-16.110047441084877,3.1470158336587497,2.1789189797243265
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A3,0.006240350967836543,0.043955100833619726,0.006323308460571045,0.00441261654947916,-0.658766226355985,-4.4228372227956365,2.0804163091037697,1.9733722457199627
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A4,0.006268392880452694,0.044014833829586854,0.006423784227961261,0.004432445275191358,-0.6730287600555588,-4.501476996970525,2.0933712880145325,1.9822398771014074
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A5,0.007167623879548635,0.046667192374318406,0.00905300655172705,0.0050683007917907835,-2.067045165809307,-14.720023462744125,3.067589860221071,2.266601687078606
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A6,0.0075173192528176285,0.05379003988751267,0.007741895847692079,0.005315573997947971,-1.325206467689897,-9.404987799949291,2.7216033044506402,2.377185073753884
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T1,A7,0.00593376796487265,0.04396458180080597,0.00577127235201771,0.004195828545144125,0.09392942476826684,0.6470914720517896,1.8787622929284928,1.876422187593957
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A1,0.0054659573925114925,0.04496843353592673,0.005383677769990593,0.0038650348631442447,0.08588913385549884,0.6545280761889212,1.7306114781484998,1.7284874953771299
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A2,0.00642564546598259,0.05006996192367266,0.006663222113115179,0.004543640200754683,-0.8586076738187224,-6.414390844527304,2.2059142807622885,2.031967510923898
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A3,0.006228484284599347,0.05126922568256568,0.007236089420292333,0.004404225495336571,0.7533238370803371,6.650783786447399,2.108757847133488,1.9696196709898346
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A4,0.0061890806587379206,0.051009580039871466,0.007137633745629487,0.004376362784972718,0.7390613033807633,6.548864203468878,2.0920433182589346,1.9571591504107124
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A5,0.0067329093202574955,0.052468036536428626,0.007723315681062987,0.004760909642075905,-0.6549551023729849,-4.888988267248208,2.2275833644417258,2.1291328731389747
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A6,0.006304570958988165,0.053612945716653704,0.005740206691588896,0.004458027167763871,0.08688359574642547,0.6485061694749324,1.9955627049247404,1.9936803900554612
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,AP,T2,A7,0.007261342749742138,0.05995985248829889,0.009097118407216217,0.005134570371778478,1.506019488204589,12.705131962207897,2.7460429393359376,2.2962381960335194
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A1,0.004996120761153696,0.05836648925925594,0.005164436476239902,0.0035328085339255046,-0.847712856086313,-9.401142661739453,1.7929624622825915,1.5799121070499775
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A2,0.004943377468208715,0.053251679317164305,0.005801625894817483,0.003495513207344901,-1.453779202716044,-16.09766217346332,2.1347476695357384,1.5632332133496145
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A3,0.00460322822649675,0.05483360704720377,0.0043522854180585695,0.003254990169296711,-0.33803442804529965,-3.145248616544427,1.4943952272927832,1.4556685785307182
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A4,0.004608873991503992,0.05485328768451229,0.004371067860422793,0.0032589823479792614,-0.3415768655172149,-3.1713720247815234,1.4969386962375215,1.4574539261864146
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A5,0.00510782681893709,0.05594264338694946,0.006182780809605063,0.0036117970398272755,-1.3361730093512518,-14.882412986964955,2.096263748255278,1.615236664153368
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A6,0.005731944675458188,0.07033862392780471,0.00538240241543208,0.0040531172150393485,-0.8406989468088036,-9.318088379980138,1.9980642732972873,1.812600059652252
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T1,A7,0.004613093609844637,0.058406134071755156,0.004135796079990738,0.0032619660836406654,0.06071163118449608,0.6400554589122799,1.4600437962086519,1.4587882866677202
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A1,0.004226414547215446,0.05955193284433932,0.003712345041070147,0.0029885413291855173,0.0565010177783632,0.6748814690942004,1.33769671260772,1.3365096305270063
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A2,0.004629410559972793,0.06046255798508537,0.00453565703979706,0.0032735039674141307,-0.5495653288513679,-6.38524987224178,1.5636958887559118,1.4639481593549553
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A3,0.004562925512526269,0.06315072254873338,0.004849044043384028,0.0032264917044552816,0.5661794458193767,8.094404676161888,1.5500216991595364,1.4429237413274174
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A4,0.0045502988039317375,0.06307508631241496,0.0048091530813501185,0.0032175632285415313,0.5626370083474613,8.059985803978613,1.5450118505853725,1.4389308254764233
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A5,0.004817958163822676,0.06302608058977541,0.005218025286437669,0.0034068279232943033,-0.43195913548657555,-5.051047995842816,1.5836153475020371,1.5235721469082313
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A6,0.005080927892330809,0.07413143318720528,0.004142386689696438,0.003592776531314554,0.06351492705587274,0.7688780647206288,1.6079773489813796,1.6067304766844126
529,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.0,13.0,SL,T2,A7,0.005366577438075649,0.07418968197760234,0.006130814748960491,0.003794762272084816,0.9649255050491724,12.713855113537434,1.9521956280115118,1.697060794399028
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A1,0.005645435747263296,0.05300246436671804,0.005736813621091029,0.003991945859422018,-0.960024529880029,-8.62979658650123,2.026995240417309,1.7852435345486704
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A2,0.005616895368792713,0.047993647763693206,0.006584880039598996,0.003971764663361605,-1.683316907240843,-15.263839442099714,2.447136207710105,1.7762182744236428
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A3,0.005192733147795617,0.049542717893958664,0.004927604689014687,0.0036718351809202506,-0.36897557918632995,-2.644091231446895,1.6830222125628294,1.6420864028489908
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A4,0.005209831329615283,0.04961494775779727,0.004976248779269673,0.003683925481682552,-0.3766876043959756,-2.6989888828876296,1.6900001944577379,1.6474933226887736
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A5,0.00583265728123674,0.05099846041644176,0.006983895476295677,0.004124332137611834,-1.5409557527430595,-14.046567565549594,2.403434981033888,1.8444481819873382
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A6,0.006212955085876023,0.06014087924392566,0.005936438466701692,0.004393244638708495,-0.9967277426451936,-9.137410330360549,2.203068015758696,1.9647089071695265
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T1,A7,0.005064703066544718,0.050687955805965676,0.00465570967790623,0.0035813037896137868,0.1541391718295729,1.7552223816492611,1.6089919043618277,1.6015997362720646
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A1,0.004708964480493949,0.05305397626375864,0.004139153736436734,0.0033297573653523088,0.11955412464907642,1.5044973675942315,1.493889441099807,1.4891053179192415
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A2,0.005273502385592404,0.054828951134975254,0.005260293556994309,0.0037289479422421483,-0.6037382527117375,-5.488824642008057,1.7735430102044014,1.6676278784803515
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A3,0.005133477080084304,0.05757260813840189,0.005710508905544573,0.0036299346041117238,0.7106030753427756,8.611177911904065,1.7720578634104378,1.6233479889336997
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A4,0.005113824187111206,0.05745031467731406,0.00564854131823591,0.0036160378407365224,0.7028910501331299,8.539762298776656,1.7632780435393043,1.617133198493049
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A5,0.00551266635209969,0.05761891173587844,0.005848661870543329,0.003898063250353577,-0.46137709821395406,-4.155985164695225,1.8032713240727891,1.7432581653206765
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A6,0.0053987640640339885,0.061776738644047605,0.004614629467561644,0.0038175217673612344,0.0828509118839119,0.9349392062581273,1.7092397341675205,1.7072390992214534
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,AP,T2,A7,0.005975353300467887,0.06699088788437653,0.007084278730969335,0.004225233964968902,1.2337178263586783,13.925081865916844,2.25665874176167,1.8895726253682994
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A1,0.004388969492643701,0.07000711814586044,0.004099080845958826,0.003103485608136077,-0.5514832279312736,-7.253806859838035,1.4934590079315875,1.3879140177747724
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A2,0.004191018015052365,0.06106613141164437,0.004669181938016227,0.0029635120761159366,-1.0054046486746198,-13.734104305739281,1.6635155975204683,1.325316264236332
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A3,0.004024752995700836,0.06613851442428487,0.0034280444154709037,0.002845944365618336,-0.048652849156734075,1.148664496530482,1.2736618737854557,1.2727386486000518
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A4,0.0040293504196391725,0.06616199846149605,0.003442784268963845,0.0028491952515155928,-0.05051734190548931,1.1286154268795854,1.275187141792541,1.274192481701504
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A5,0.0043369197018009635,0.06424282302401535,0.004933836278514156,0.003066680664046655,-0.9387190312169221,-12.912683763188355,1.6619452038750475,1.3714544286949297
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A6,0.0049849888106604096,0.08265860767347441,0.004397622250697887,0.003524937016886185,-0.6274926436459547,-8.881414432837765,1.6966830911980277,1.5763918752140753
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T1,A7,0.004124373492804465,0.0707020057445301,0.003654052602157363,0.002916387046879774,0.19001535012512483,3.7284016993964655,1.3180039808897683,1.3042414158486193
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A1,0.0038664464745627436,0.07412958720421226,0.0030382717952305042,0.002734004191313268,0.13738091872669667,3.018358606973656,1.2303655560392275,1.2226777310746553
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A2,0.003946351626343595,0.0696488904976892,0.003663278758497929,0.0027905059484987405,-0.31654050201664957,-3.807642344601848,1.2874592931818338,1.2479459587155501
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A3,0.003952380709640798,0.07619949283796898,0.0038875038122821496,0.0027947691754987196,0.6402112975012361,12.815436775800118,1.4042742650668394,1.2498525222577541
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A4,0.0039487137973574895,0.07616615257029301,0.0038804175267618674,0.002792176263992586,0.638346804752481,12.789199318180215,1.4023926397914348,1.2486929427782238
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A5,0.004119552332164374,0.0729117145936986,0.004038984779866479,0.002912977954452471,-0.24985488455895188,-2.9053836356275475,1.3264545353575612,1.302716830989795
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A6,0.004541474359262776,0.0889351928445261,0.0034896812253546335,0.0032113233726765453,0.06137150301201542,1.1802659785758804,1.4374438326337213,1.4361402910524181
530,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,10.0,SL,T2,A7,0.00460391068721309,0.0879520493107516,0.005040594111092413,0.0032554727443100096,0.8788794967830952,16.09981292893849,1.7005902902979253,1.4558843915584407
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A1,0.006844477250570246,0.047444153716928124,0.007634844993746397,0.004839800476618158,-1.2897649876777102,-9.057084729896525,2.5195503090686273,2.164413750500898
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A2,0.006956145238015877,0.043846718396613256,0.008703671861294298,0.004918762062591336,-2.2186514291743085,-15.621267813117559,3.1242857477282273,2.1997262687064265
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A3,0.006275621116362944,0.044235865788508626,0.006370736045414498,0.004437556435375376,-0.6062359651202678,-3.8587250063139935,2.075048120309251,1.9845256459955485
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A4,0.006303867186325398,0.04431863624720526,0.006581027498838408,0.004457529522853385,-0.6215643143639902,-3.9479090535410393,2.0881035914035215,1.9934578375985308
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A5,0.00722898098858342,0.04676373194927694,0.009395702499985859,0.005111687036595049,-2.022397907608993,-14.300982342924346,3.0521889934709407,2.286004508597928
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A6,0.007461164708600991,0.053229730075128115,0.007783311031129674,0.005275866540400164,-1.31367433481326,-9.32178655306997,2.7004781928124406,2.3594274476845634
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T1,A7,0.005955844535052051,0.04420278408175582,0.005696455481034513,0.004211439115676368,0.1403242786470415,1.1897702116639803,1.8886142654508957,1.8834034120631031
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A1,0.005519353948584889,0.0459406793070926,0.005176052301498152,0.003902792118822502,0.10874771485730649,1.0077342422196423,1.7487488107771902,1.745372969017213
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A2,0.006506808995381386,0.050301237428987074,0.006933615489980786,0.004601031769736167,-0.8201387266392921,-5.900347139789437,2.2150488758959317,2.0576336725077216
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A3,0.006241032220023453,0.05185711658034038,0.00741743102585023,0.004413098269928831,0.7922767374147487,7.238009568330369,2.126666827526699,1.9735876765771232
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A4,0.0062015567718615335,0.05159641102905831,0.007334980439058919,0.004385184773275327,0.7769483881710263,7.122877318793659,2.109393509527638,1.961104443792366
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A5,0.006812777864760379,0.052961420503713025,0.008013237745004584,0.004817385513877459,-0.6238852050739764,-4.451494414756012,2.2428955746144004,2.154389524542138
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A6,0.006268004113528249,0.05318329586555563,0.005678688340316896,0.0044321703740882725,0.08483836772175651,0.7042161910073538,1.9839218274626724,1.982116938205389
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,AP,T2,A7,0.007235565333657728,0.06053933569831776,0.009008852505020032,0.0051163428949261135,1.5388369811820581,13.266963371786547,2.7574095580835936,2.28808666133146
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A1,0.005088501322324899,0.05946783592303595,0.005200835027265448,0.0035981317817965364,-0.7795547365196228,-8.270343707103041,1.788005666969402,1.6091254055325288
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A2,0.004997509629400976,0.052829833913904285,0.006036856574461819,0.003533790616991758,-1.373607352154945,-14.822389500761723,2.0938678163597557,1.5803513057531062
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A3,0.004657772137354739,0.055709977855244085,0.004384394234115152,0.003293558731380122,-0.23035556625335799,-1.3698676131354586,1.490813912067645,1.4729168776111616
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A4,0.004666731610605803,0.05573147413151745,0.004440814493145988,0.0032998940673485684,-0.23494784468804522,-1.407667260138232,1.4943283119456636,1.4757501118220333
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A5,0.005172508680989451,0.05585722508364496,0.006334877360709935,0.003657534251790904,-1.2702552930167954,-13.799916586071292,2.0709916368933636,1.6356908648919952
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A6,0.005676642891093348,0.06911111047118464,0.005447606706395693,0.004014012752780454,-0.8305183976720047,-9.125128156356741,1.9779170953043574,1.7951120999258139
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T1,A7,0.004619752727244661,0.05847216216534828,0.004143460994574167,0.0032666748142546513,0.15840320908636019,2.3364414078072553,1.4694494753553267,1.4608940844867735
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A1,0.004306425200951161,0.061028290587074166,0.0036674020869553316,0.003045117687891711,0.11967128905858092,1.9187190307128301,1.3670524764125394,1.3618112208153983
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A2,0.004654176025099854,0.060020144092142715,0.004837612626662574,0.003291015883304513,-0.4743813265767414,-4.989884876863916,1.5463348372560402,1.4717796870664537
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A3,0.004582778363579645,0.0643478738185327,0.005068811175734474,0.0032405298602519645,0.6688704593248459,10.053328586424351,1.5961053982958875,1.4492017640650914
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A4,0.004570550623732323,0.06423737264172595,0.005033789725021715,0.0032318834992554257,0.6642781808901584,10.004053362830888,1.5906721573233522,1.445335013209738
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A5,0.0048608548881233175,0.06295782818147622,0.005382392544998257,0.0034371606396019377,-0.3710292674385915,-3.868963765691907,1.5812748381369413,1.5371372822032634
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A6,0.005001508989119358,0.07259508602367772,0.004144773013802331,0.003536618605509008,0.06870762790619891,0.948944290673096,1.5830997883470588,1.5816160143423479
531,0.125,0.25,10.0,20.0,10/20,3,0.05,False,0.15,13.0,SL,T2,A7,0.005330719724600375,0.07469329077816968,0.006203853595921188,0.003769406912951493,1.057629234664564,14.586953460520116,1.990027250986458,1.6857215897722702
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A1,0.005780184294283831,0.05416285085580049,0.00582134117113913,0.004087227947186902,-0.9162378461409368,-8.474119125181137,2.0446298999474344,1.8278547665469889
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A2,0.005692027486899777,0.05020848736007279,0.0063892138556740415,0.004024891359194162,-1.5167166346861065,-14.018041672818498,2.3537872975098866,1.7999771362887529
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A3,0.005814933477498261,0.05449585689782674,0.006439740522464868,0.004111799453136357,-0.14239718627435807,-0.9415050927686156,1.8443395240520408,1.838843423125798
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A4,0.005543340678214672,0.05261782628795943,0.005518863919134065,0.003919753382808741,-0.2668837127172721,-1.9005441285690488,1.77314939442869,1.752958238942089
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A5,0.005832532312022296,0.05225019387540678,0.006790267920714043,0.004124243770591025,-1.4034915433919473,-13.042282173060066,2.317670772784166,1.8444086632518335
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A6,0.006466077313661997,0.06314369987749667,0.006007541256385798,0.004572229977373933,-0.9160735565677048,-8.458023242080467,2.24057236739013,2.04475318379149
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T1,A7,0.004984540470431561,0.0499266932520029,0.0044206504647737776,0.003524619990884953,0.06983568430351034,0.6526215891853933,1.57778849891088,1.576250097585091
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A1,0.0046586780634473865,0.05157132797971621,0.004088395828225671,0.0032941993210664437,0.06604106071152978,0.6852366693019805,1.4746755061040362,1.473203356595616
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A2,0.0054848551260236085,0.056579089635868426,0.005453280989893236,0.0038783976454737972,-0.5344377278336396,-4.941584161450942,1.8149262179612085,1.734463483428448
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A3,0.00577479530462901,0.06192729976145467,0.00772102140006221,0.004083417337005135,0.8398817205781085,9.517645262863923,2.01002339223626,1.826150618387357
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A4,0.005286685861061681,0.05850477384192357,0.005981371436250384,0.0037382701137570547,0.7153951941351945,8.39641138537654,1.8184243382938123,1.6717968594763388
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A5,0.005641297851397801,0.058330247936767644,0.00620166167385677,0.003989019910565902,-0.4212126365394809,-3.8809365855161926,1.832979106743347,1.7839350169831145
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A6,0.005501195630932488,0.06295787337807908,0.0045860919501906254,0.0038899521850757203,0.06620535028476177,0.703763992706517,1.7408814497926124,1.73963080479137
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,AP,T2,A7,0.006082497465574182,0.06634181910668849,0.006954303736985878,0.004300996709494804,1.052114591155977,11.774042771151416,2.192392678791718,1.9234545853416023
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A1,0.00440791213327232,0.0703364299464549,0.004198475298638248,0.0031168801447510035,-0.5827377867181094,-8.380286608595085,1.5108053600132216,1.3939042067032203
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A2,0.004210788598997076,0.0633613008775373,0.004517197734266165,0.002977492059991354,-0.9724570609795744,-13.986862257610861,1.648856897142012,1.3315682718300164
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A3,0.004312729982354776,0.0684265176279213,0.0043058384667367874,0.003049575863867041,0.0031293862838577464,0.9259810492574494,1.363801739069428,1.3638049677538877
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A4,0.0042174735670050525,0.06772029054612386,0.0039179344938677085,0.0029822190698369174,-0.04138430498562544,0.4557485411884522,1.3343175043648672,1.3336822443290728
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A5,0.004325605032139213,0.06576005831176951,0.004788294568333725,0.003058679944398247,-0.9153451418741111,-13.221681345589742,1.6458808909822273,1.3678764159845758
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A6,0.005185924359962705,0.08647975894265139,0.004495966388002199,0.003667020616799057,-0.5795047441196682,-8.3578803713549,1.7393044590787419,1.6399332750833064
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T1,A7,0.004053259569080742,0.06954565181916425,0.0034061504722166865,0.0028661016577503718,0.04746368609923328,0.735948800447919,1.2826253100650449,1.2817532186167744
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T2,A1,0.0037759001792395438,0.07187143402781138,0.0030562246255618777,0.0026699779717470153,0.044809420390653186,0.7551852274903966,1.1948790077207418,1.194044478383499
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T2,A2,0.004078592743440989,0.07128091241189742,0.0037710464862071085,0.0028840150066964526,-0.34490985387081163,-4.932919215583782,1.33507979127218,1.2897642717508304
532,0.125,0.25,10.0,20.0,10/20,3,0.05,True,0.0,10.0,SL,T2,A3,0.004293379846963786,0.07759406819948866,0.005224934768558664,0.0030358931835016215,0.6306765933926204,11.567141709536601,1.4970122188460215,1.3576859176670717
