cell,p_beat_cv,p_view_over,p_ai_shared_lambda,ai,sigma_ai_mm,ref,m,true,mcse_true,apparent,mcse_apparent,diff,mcse_diff,rel_diff_pct
1,0.05,False,0.5,independent,1.0,adj_tol1,ba_bias,0.0023300968559766305,0.001571374655996877,0.10934243689140785,0.009072538282718316,0.10701234003543124,0.008981130119975237,
1,0.05,False,0.5,independent,1.0,adj_tol1,icc,0.975513530530167,9.848402404256553e-05,0.9227862936340061,0.0003396829730177406,-0.05272723689616099,0.00029103786057514414,
1,0.05,False,0.5,independent,1.0,adj_tol1,loa_width,3.9105488998038007,0.005371167220770034,6.797800536681366,0.021262601364620153,2.887251636877565,0.02103285718375853,73.83238800625722
1,0.05,False,0.5,independent,1.0,adj_tol1,mae,0.7971599685069269,0.0009479722035644844,1.3941243382257087,0.0025766159755543886,0.5969643697187815,0.002563520295053504,74.88639586818316
1,0.05,False,0.5,independent,1.0,adj_tol2,ba_bias,0.0023300968559766305,0.001571374655996877,0.10916866967869802,0.008946608199217554,0.10683857282272138,0.008852396470109982,
1,0.05,False,0.5,independent,1.0,adj_tol2,icc,0.975513530530167,9.848402404256553e-05,0.9259062351915247,0.0003108072784834151,-0.04960729533864226,0.00026047663702947875,
1,0.05,False,0.5,independent,1.0,adj_tol2,loa_width,3.9105488998038007,0.005371167220770034,6.648410034286336,0.020401492363356727,2.737861134482535,0.020170267820596267,70.01219533707655
1,0.05,False,0.5,independent,1.0,adj_tol2,mae,0.7971599685069269,0.0009479722035644844,1.3614735780092024,0.0023038424152673417,0.5643136095022755,0.0022927456071410706,70.79051028606335
1,0.05,False,0.5,independent,1.0,adj_tol3,ba_bias,0.0023300968559766305,0.001571374655996877,0.11077385880630523,0.008744620489530064,0.1084437619503286,0.008641502794503899,
1,0.05,False,0.5,independent,1.0,adj_tol3,icc,0.975513530530167,9.848402404256553e-05,0.9269951629649652,0.0002977550716946554,-0.048518367565201864,0.00024658082238136823,
1,0.05,False,0.5,independent,1.0,adj_tol3,loa_width,3.9105488998038007,0.005371167220770034,6.60182223743865,0.01978280365962636,2.691273337634849,0.019550103884098106,68.82085882546757
1,0.05,False,0.5,independent,1.0,adj_tol3,mae,0.7971599685069269,0.0009479722035644844,1.3504479942746495,0.0021686389960897325,0.5532880257677226,0.0021566420103494134,69.40740223120157
1,0.05,False,0.5,independent,1.0,mean2,ba_bias,0.0023300968559766305,0.001571374655996877,0.11108724590327762,0.00868905079948022,0.10875714904730098,0.008582528062642609,
1,0.05,False,0.5,independent,1.0,mean2,icc,0.975513530530167,9.848402404256553e-05,0.9272242031342988,0.00029416203037310024,-0.048289327395868116,0.00024263069077001505,
1,0.05,False,0.5,independent,1.0,mean2,loa_width,3.9105488998038007,0.005371167220770034,6.592178624442354,0.019620475110577587,2.681629724638554,0.019388224682896076,68.57425372619932
