beat_cv_param,source,axis,view,n_series,n_excluded_mean_le0,pooled_cv_pct,pooled_cv_mcse,mean_cv_pct,mean_cv_mcse,median_cv_pct,median_cv_ci_lo,median_cv_ci_hi,n_series_mean_ge3,pooled_cv_ge3_pct,pooled_cv_ge3_mcse,mean_cv_ge3_pct,mean_cv_ge3_mcse,p05_cv_pct,p95_cv_pct,mean_level_mm
0.25,true beat spans (no caliper),SL,long-axis view,30000,0,24.511589970474688,0.05217258091142912,22.988805339897837,0.04910372799868436,22.338655871554362,22.224586922276643,22.459134329345115,26019,24.59552436693181,0.05601620289479623,23.075135751881433,0.052779580332803305,10.315424215798341,38.01427124450408,5.9183018647222685
0.25,true beat spans (no caliper),SL,anchor view,30000,0,24.57118222469237,0.051944790224219876,23.059562714480805,0.04899046281383474,22.404086438710195,22.286419468020625,22.520086956382634,28320,24.614886878197115,0.05355022736300945,23.100709303583038,0.05051026248873706,10.362463888275633,38.00489766371859,6.877580088249295
0.25,true beat spans (no caliper),SL,all views,90000,0,24.557154803281517,0.03002626751958577,23.041560176162225,0.028311983769942282,22.374558831445775,22.31254346139516,22.44568759201583,80314,24.619954913136098,0.03180981446525699,23.10438177594917,0.030009964078529745,10.311129181586594,38.043535622838625,6.236377851896653
0.3,measured (with caliper),AP,long-axis view,29989,11,52.57471663896736,9.41886872473158,32.07114790266794,0.24057131975026624,29.59052182529951,29.422738787940574,29.783962069344273,29020,32.851905591156374,0.07865134776754173,30.541016579617885,0.07105075681193895,13.422888280110708,55.041113527019384,9.413572020131044
0.3,measured (with caliper),AP,anchor view,30000,0,32.531807500381554,0.10120355744697757,30.071573473261804,0.07165289066530847,28.789337198581364,28.611884546488504,28.938528676587516,29742,32.004366137264945,0.07485118282012398,29.803787679820825,0.0676259736375186,13.041555971395107,51.42124166425263,10.934161133723137
0.3,measured (with caliper),AP,all views,89982,18,41.39007621642923,3.9933418168114625,31.31653294065897,0.09021996742446033,29.338862026434125,29.239735285595646,29.432868869822297,87753,32.593716365879416,0.044813406198157484,30.31428474759757,0.040423853865150836,13.2645561284983,54.148343716030745,9.909059636031595
0.3,measured (with caliper),SL,long-axis view,29951,49,241.4368768531716,80.05067516533951,40.897022624693754,1.3749390521632467,33.12555438897097,32.88719381552642,33.31877481912417,25429,35.14699162171698,0.09303589862302503,32.53568076958025,0.0833704094610701,14.263330462434526,73.02692481030819,6.02931846326027
0.3,measured (with caliper),SL,anchor view,29988,12,497.04536027021015,245.08067831509527,37.383344977032976,2.8621849056045243,31.391326268221974,31.20626079725622,31.58747389286325,27707,34.44641716692477,0.08650717374380215,31.939779695829547,0.07749929352809491,14.044121701447617,62.07190498022385,6.994737075557248
0.3,measured (with caliper),SL,all views,89892,108,323.25519973827636,127.28720322368548,39.21907819892041,1.0702057442877597,32.41776051807433,32.30435569791511,32.52830361590156,78601,34.80213603949529,0.05183433491662441,32.25657658531746,0.046602364810624984,14.196857203337304,68.90936788219581,6.349681677917392
0.3,true beat spans (no caliper),AP,long-axis view,30000,0,29.261046772617238,0.06330277523889558,27.41517369701867,0.059053816344307064,26.532909816501416,26.38097648892052,26.682466240586283,29304,29.281274137775497,0.0639996043325669,27.437824617530303,0.05973436385765653,12.234184115332054,45.417612005854146,9.415544872664697
