cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,w_anchor,metric,value,mcse,n,test,mci_lo,mci_hi,size_valid_strict,size_valid_liberal,nominal_outside_mci,above_nominal_mci,below_nominal_mci
8,0.05,2.0,3.0,100,0.0,power_reject_bf_onesided,0.046,0.00468422885862764,2000,bf_onesided,0.036819080069328734,0.055180919930671264,True,True,False,False,False
8,0.05,2.0,3.0,10,0.0,power_reject_either_unadjusted,0.102,0.0067674219611311365,2000,either_unadjusted,0.08873609658337357,0.11526390341662641,False,False,True,True,False
8,0.05,2.0,3.0,25,0.0,power_reject_either_unadjusted,0.1025,0.006782099601155972,2000,either_unadjusted,0.08920732893731993,0.11579267106268006,False,False,True,True,False
8,0.05,2.0,3.0,50,0.0,power_reject_either_unadjusted,0.1045,0.006840312492861711,2000,either_unadjusted,0.09109323376524078,0.11790676623475921,False,False,True,True,False
8,0.05,2.0,3.0,100,0.0,power_reject_either_unadjusted,0.099,0.006678285708173917,2000,either_unadjusted,0.08591080043026462,0.11208919956973538,False,False,True,True,False
8,0.05,2.0,3.0,10,0.0,power_reject_f_variance,0.05,0.004873397172404482,2000,f_variance,0.040448316984385425,0.05955168301561458,True,True,False,False,False
8,0.05,2.0,3.0,25,0.0,power_reject_f_variance,0.058,0.0052266624149642565,2000,f_variance,0.047755929826516996,0.06824407017348301,True,True,False,False,False
8,0.05,2.0,3.0,50,0.0,power_reject_f_variance,0.062,0.005392402062161166,2000,f_variance,0.05143108608463835,0.07256891391536165,False,True,True,True,False
8,0.05,2.0,3.0,100,0.0,power_reject_f_variance,0.059,0.0052687284993630104,2000,f_variance,0.04867348181547447,0.06932651818452552,True,True,False,False,False
8,0.05,2.0,3.0,10,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,True,True,False,False,False
8,0.05,2.0,3.0,25,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,True,True,False,False,False
8,0.05,2.0,3.0,50,0.0,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean,0.03456035624959686,0.052439643750403137,True,True,False,False,False
8,0.05,2.0,3.0,100,0.0,power_reject_welch_mean,0.042,0.004485309353879618,2000,welch_mean,0.03320895513753269,0.05079104486246731,True,True,False,False,False
9,0.1,0.0,1.0,10,0.0,power_reject_bf,0.055,0.005097793640389928,2000,bf,0.045008507985406794,0.0649914920145932,True,True,False,False,False
9,0.1,0.0,1.0,25,0.0,power_reject_bf,0.04,0.004381780460041329,2000,bf,0.03141186804241556,0.04858813195758444,True,True,True,False,True
9,0.1,0.0,1.0,50,0.0,power_reject_bf,0.0525,0.004987171041783107,2000,bf,0.042725324296262614,0.06227467570373738,True,True,False,False,False
9,0.1,0.0,1.0,100,0.0,power_reject_bf,0.0545,0.005075911248239078,2000,bf,0.044551396686256343,0.06444860331374366,True,True,False,False,False
9,0.1,0.0,1.0,10,0.0,power_reject_bf_onesided,0.0415,0.004459694496263169,2000,bf_onesided,0.03275915933632606,0.050240840663673944,True,True,False,False,False
9,0.1,0.0,1.0,25,0.0,power_reject_bf_onesided,0.033,0.003994433626936364,2000,bf_onesided,0.025171053890815295,0.04082894610918471,True,True,True,False,True
9,0.1,0.0,1.0,50,0.0,power_reject_bf_onesided,0.046,0.00468422885862764,2000,bf_onesided,0.036819080069328734,0.055180919930671264,True,True,False,False,False
9,0.1,0.0,1.0,100,0.0,power_reject_bf_onesided,0.052,0.004964675215963275,2000,bf_onesided,0.04226941530501975,0.061730584694980245,True,True,False,False,False
9,0.1,0.0,1.0,10,0.0,power_reject_either_unadjusted,0.1205,0.007279414468211024,2000,either_unadjusted,0.10623260970122725,0.13476739029877274,False,False,True,True,False
9,0.1,0.0,1.0,25,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416,False,False,True,True,False
9,0.1,0.0,1.0,50,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416,False,False,True,True,False
9,0.1,0.0,1.0,100,0.0,power_reject_either_unadjusted,0.147,0.007918049002121673,2000,either_unadjusted,0.13148090900560558,0.1625190909943944,False,False,True,True,False
9,0.1,0.0,1.0,10,0.0,power_reject_f_variance,0.075,0.005889609494694873,2000,f_variance,0.06345657741633985,0.08654342258366014,False,True,True,True,False
9,0.1,0.0,1.0,25,0.0,power_reject_f_variance,0.087,0.006302023484564303,2000,f_variance,0.0746482608430994,0.09935173915690058,False,False,True,True,False
9,0.1,0.0,1.0,50,0.0,power_reject_f_variance,0.0985,0.006663248081829162,2000,f_variance,0.0854402736365458,0.11155972636345421,False,False,True,True,False
9,0.1,0.0,1.0,100,0.0,power_reject_f_variance,0.1115,0.007038030619427568,2000,f_variance,0.09770571335502427,0.12529428664497574,False,False,True,True,False
9,0.1,0.0,1.0,10,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695,True,True,False,False,False
9,0.1,0.0,1.0,25,0.0,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean,0.044551396686256343,0.06444860331374366,True,True,False,False,False
9,0.1,0.0,1.0,50,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855,True,True,False,False,False
9,0.1,0.0,1.0,100,0.0,power_reject_welch_mean,0.0395,0.00435544199823623,2000,welch_mean,0.030963490479368926,0.04803650952063107,True,True,True,False,True
10,0.1,0.0,2.0,10,0.0,power_reject_bf,0.046,0.00468422885862764,2000,bf,0.036819080069328734,0.055180919930671264,True,True,False,False,False
10,0.1,0.0,2.0,25,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916,True,True,False,False,False
10,0.1,0.0,2.0,50,0.0,power_reject_bf,0.052,0.004964675215963275,2000,bf,0.04226941530501975,0.061730584694980245,True,True,False,False,False
10,0.1,0.0,2.0,100,0.0,power_reject_bf,0.062,0.005392402062161166,2000,bf,0.05143108608463835,0.07256891391536165,False,True,True,True,False
10,0.1,0.0,2.0,10,0.0,power_reject_bf_onesided,0.0375,0.004248161366991607,2000,bf_onesided,0.02917375665450566,0.04582624334549434,True,True,True,False,True
10,0.1,0.0,2.0,25,0.0,power_reject_bf_onesided,0.0365,0.004193313129257103,2000,bf_onesided,0.02828125722592873,0.044718742774071264,True,True,True,False,True
10,0.1,0.0,2.0,50,0.0,power_reject_bf_onesided,0.04,0.004381780460041329,2000,bf_onesided,0.03141186804241556,0.04858813195758444,True,True,True,False,True
10,0.1,0.0,2.0,100,0.0,power_reject_bf_onesided,0.054,0.005053909377897471,2000,bf_onesided,0.04409451956005856,0.06390548043994143,True,True,False,False,False
10,0.1,0.0,2.0,10,0.0,power_reject_either_unadjusted,0.1145,0.007120033356663436,2000,either_unadjusted,0.1005449909421405,0.1284550090578595,False,False,True,True,False
10,0.1,0.0,2.0,25,0.0,power_reject_either_unadjusted,0.1,0.00670820393249937,2000,either_unadjusted,0.08685216178764281,0.1131478382123572,False,False,True,True,False
10,0.1,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.109,0.006968464680257768,2000,either_unadjusted,0.09534206009142326,0.12265793990857674,False,False,True,True,False
10,0.1,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.119,0.0072401312142805815,2000,either_unadjusted,0.10480960346473377,0.1331903965352662,False,False,True,True,False
10,0.1,0.0,2.0,10,0.0,power_reject_f_variance,0.0605,0.005331029450303197,2000,f_variance,0.05005137419446594,0.07094862580553406,False,True,True,True,False
10,0.1,0.0,2.0,25,0.0,power_reject_f_variance,0.0575,0.005205465877325487,2000,f_variance,0.04729747427721363,0.06770252572278637,True,True,False,False,False
10,0.1,0.0,2.0,50,0.0,power_reject_f_variance,0.066,0.005551756478809206,2000,f_variance,0.0551187571647672,0.07688124283523282,False,True,True,True,False
10,0.1,0.0,2.0,100,0.0,power_reject_f_variance,0.0715,0.005761412587204634,2000,f_variance,0.060207838739932046,0.08279216126006794,False,True,True,True,False
10,0.1,0.0,2.0,10,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean,0.04409451956005856,0.06390548043994143,True,True,False,False,False
10,0.1,0.0,2.0,25,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,True,True,False,False,False
10,0.1,0.0,2.0,50,0.0,power_reject_welch_mean,0.045,0.004635461142108733,2000,welch_mean,0.03591466303806799,0.054085336961932004,True,True,False,False,False
10,0.1,0.0,2.0,100,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,True,True,False,False,False
11,0.1,0.0,3.0,10,0.0,power_reject_bf,0.0465,0.004708383480558906,2000,bf,0.037271737879909846,0.055728262120090154,True,True,False,False,False
11,0.1,0.0,3.0,25,0.0,power_reject_bf,0.051,0.004919298730510275,2000,bf,0.04135835158295416,0.060641648417045835,True,True,False,False,False
11,0.1,0.0,3.0,50,0.0,power_reject_bf,0.0515,0.004942051699446294,2000,bf,0.04181375658294644,0.06118624341705355,True,True,False,False,False
11,0.1,0.0,3.0,100,0.0,power_reject_bf,0.0545,0.005075911248239078,2000,bf,0.044551396686256343,0.06444860331374366,True,True,False,False,False
11,0.1,0.0,3.0,10,0.0,power_reject_bf_onesided,0.0305,0.0038451105315712316,2000,bf_onesided,0.022963721782099523,0.038036278217900475,True,True,True,False,True
11,0.1,0.0,3.0,25,0.0,power_reject_bf_onesided,0.0415,0.004459694496263169,2000,bf_onesided,0.03275915933632606,0.050240840663673944,True,True,False,False,False
11,0.1,0.0,3.0,50,0.0,power_reject_bf_onesided,0.0485,0.004803527349771208,2000,bf_onesided,0.03908525932143302,0.05791474067856698,True,True,False,False,False
11,0.1,0.0,3.0,100,0.0,power_reject_bf_onesided,0.0505,0.00489641450451246,2000,bf_onesided,0.04090320384207774,0.060096796157922266,True,True,False,False,False
11,0.1,0.0,3.0,10,0.0,power_reject_either_unadjusted,0.1025,0.006782099601155972,2000,either_unadjusted,0.08920732893731993,0.11579267106268006,False,False,True,True,False
11,0.1,0.0,3.0,25,0.0,power_reject_either_unadjusted,0.1185,0.007226954752867904,2000,either_unadjusted,0.10433542885475,0.13266457114525,False,False,True,True,False
11,0.1,0.0,3.0,50,0.0,power_reject_either_unadjusted,0.111,0.007024208140424087,2000,either_unadjusted,0.09723280491626185,0.12476719508373815,False,False,True,True,False
11,0.1,0.0,3.0,100,0.0,power_reject_either_unadjusted,0.1125,0.0070655413805312895,2000,either_unadjusted,0.09865179325364837,0.12634820674635164,False,False,True,True,False
11,0.1,0.0,3.0,10,0.0,power_reject_f_variance,0.048,0.0047799581588126895,2000,f_variance,0.038631454087220844,0.05736854591277916,True,True,False,False,False
11,0.1,0.0,3.0,25,0.0,power_reject_f_variance,0.059,0.0052687284993630104,2000,f_variance,0.04867348181547447,0.06932651818452552,True,True,False,False,False
11,0.1,0.0,3.0,50,0.0,power_reject_f_variance,0.0625,0.005412658773652742,2000,f_variance,0.05189138365935648,0.07310861634064353,False,True,True,True,False
11,0.1,0.0,3.0,100,0.0,power_reject_f_variance,0.0625,0.005412658773652742,2000,f_variance,0.05189138365935648,0.07310861634064353,False,True,True,True,False
11,0.1,0.0,3.0,10,0.0,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean,0.044551396686256343,0.06444860331374366,True,True,False,False,False
11,0.1,0.0,3.0,25,0.0,power_reject_welch_mean,0.061,0.005351588549206675,2000,welch_mean,0.050511079100742685,0.0714889208992573,False,True,True,True,False
11,0.1,0.0,3.0,50,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,True,True,False,False,False
11,0.1,0.0,3.0,100,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,True,True,False,False,False
12,0.1,0.75,1.0,10,0.0,power_reject_bf,0.042,0.004485309353879618,2000,bf,0.03320895513753269,0.05079104486246731,True,True,False,False,False
12,0.1,0.75,1.0,25,0.0,power_reject_bf,0.047,0.00473238840333293,2000,bf,0.03772468909544997,0.05627531090455003,True,True,False,False,False
12,0.1,0.75,1.0,50,0.0,power_reject_bf,0.051,0.004919298730510275,2000,bf,0.04135835158295416,0.060641648417045835,True,True,False,False,False
12,0.1,0.75,1.0,100,0.0,power_reject_bf,0.0435,0.004561126505590478,2000,bf,0.03456035624959686,0.052439643750403137,True,True,False,False,False
12,0.1,0.75,1.0,10,0.0,power_reject_bf_onesided,0.0315,0.0039056209493497957,2000,bf_onesided,0.023845123541628578,0.03915487645837142,True,True,True,False,True
12,0.1,0.75,1.0,25,0.0,power_reject_bf_onesided,0.0465,0.004708383480558906,2000,bf_onesided,0.037271737879909846,0.055728262120090154,True,True,False,False,False
12,0.1,0.75,1.0,50,0.0,power_reject_bf_onesided,0.049,0.0048269555622566076,2000,bf_onesided,0.03953934086837729,0.05846065913162271,True,True,False,False,False
12,0.1,0.75,1.0,100,0.0,power_reject_bf_onesided,0.0415,0.004459694496263169,2000,bf_onesided,0.03275915933632606,0.050240840663673944,True,True,False,False,False
12,0.1,0.75,1.0,10,0.0,power_reject_either_unadjusted,0.133,0.00759312188760328,2000,either_unadjusted,0.11811775445268553,0.1478822455473145,False,False,True,True,False
12,0.1,0.75,1.0,25,0.0,power_reject_either_unadjusted,0.138,0.007712198130234985,2000,either_unadjusted,0.12288436930387213,0.15311563069612788,False,False,True,True,False
12,0.1,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.147,0.007918049002121673,2000,either_unadjusted,0.13148090900560558,0.1625190909943944,False,False,True,True,False
12,0.1,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.1475,0.007929178709046731,2000,either_unadjusted,0.13195909518070192,0.16304090481929806,False,False,True,True,False
12,0.1,0.75,1.0,10,0.0,power_reject_f_variance,0.0805,0.006083574196144894,2000,f_variance,0.06857641358422707,0.09242358641577293,False,False,True,True,False
12,0.1,0.75,1.0,25,0.0,power_reject_f_variance,0.09,0.006399218702310462,2000,f_variance,0.07745776171534477,0.10254223828465522,False,False,True,True,False
12,0.1,0.75,1.0,50,0.0,power_reject_f_variance,0.1055,0.006869124762296867,2000,f_variance,0.09203676275438957,0.11896323724561042,False,False,True,True,False
12,0.1,0.75,1.0,100,0.0,power_reject_f_variance,0.108,0.0069403169956422026,2000,f_variance,0.09439722853995312,0.12160277146004687,False,False,True,True,False
12,0.1,0.75,1.0,10,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,True,True,False,False,False
12,0.1,0.75,1.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,True,True,False,False,False
12,0.1,0.75,1.0,50,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855,True,True,False,False,False
12,0.1,0.75,1.0,100,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,True,True,False,False,False
13,0.1,0.75,2.0,10,0.0,power_reject_bf,0.061,0.005351588549206675,2000,bf,0.050511079100742685,0.0714889208992573,False,True,True,True,False
13,0.1,0.75,2.0,25,0.0,power_reject_bf,0.047,0.00473238840333293,2000,bf,0.03772468909544997,0.05627531090455003,True,True,False,False,False
13,0.1,0.75,2.0,50,0.0,power_reject_bf,0.0525,0.004987171041783107,2000,bf,0.042725324296262614,0.06227467570373738,True,True,False,False,False
13,0.1,0.75,2.0,100,0.0,power_reject_bf,0.0545,0.005075911248239078,2000,bf,0.044551396686256343,0.06444860331374366,True,True,False,False,False
13,0.1,0.75,2.0,10,0.0,power_reject_bf_onesided,0.05,0.004873397172404482,2000,bf_onesided,0.040448316984385425,0.05955168301561458,True,True,False,False,False
13,0.1,0.75,2.0,25,0.0,power_reject_bf_onesided,0.0435,0.004561126505590478,2000,bf_onesided,0.03456035624959686,0.052439643750403137,True,True,False,False,False
13,0.1,0.75,2.0,50,0.0,power_reject_bf_onesided,0.0465,0.004708383480558906,2000,bf_onesided,0.037271737879909846,0.055728262120090154,True,True,False,False,False
13,0.1,0.75,2.0,100,0.0,power_reject_bf_onesided,0.057,0.00518415856238985,2000,bf_onesided,0.04683923584742414,0.06716076415257587,True,True,False,False,False
13,0.1,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.126,0.007420377348895405,2000,either_unadjusted,0.11145632752974957,0.14054367247025043,False,False,True,True,False
13,0.1,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.1205,0.007279414468211024,2000,either_unadjusted,0.10623260970122725,0.13476739029877274,False,False,True,True,False
13,0.1,0.75,2.0,50,0.0,power_reject_either_unadjusted,0.1155,0.007147018609182433,2000,either_unadjusted,0.10149210081867237,0.12950789918132766,False,False,True,True,False
13,0.1,0.75,2.0,100,0.0,power_reject_either_unadjusted,0.1275,0.007458007441669658,2000,either_unadjusted,0.11288257390259537,0.14211742609740463,False,False,True,True,False
13,0.1,0.75,2.0,10,0.0,power_reject_f_variance,0.0705,0.0057240610583745525,2000,f_variance,0.05928104639178397,0.08171895360821602,False,True,True,True,False
13,0.1,0.75,2.0,25,0.0,power_reject_f_variance,0.0715,0.005761412587204634,2000,f_variance,0.060207838739932046,0.08279216126006794,False,True,True,True,False
13,0.1,0.75,2.0,50,0.0,power_reject_f_variance,0.079,0.006031542091372653,2000,f_variance,0.06717839463642489,0.09082160536357511,False,False,True,True,False
13,0.1,0.75,2.0,100,0.0,power_reject_f_variance,0.084,0.0062025801083097675,2000,f_variance,0.07184316628059675,0.09615683371940326,False,False,True,True,False
13,0.1,0.75,2.0,10,0.0,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean,0.045465850454751634,0.06553414954524837,True,True,False,False,False
13,0.1,0.75,2.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,True,True,False,False,False
13,0.1,0.75,2.0,50,0.0,power_reject_welch_mean,0.038,0.004275277768753745,2000,welch_mean,0.029620609483242334,0.046379390516757664,True,True,True,False,True
13,0.1,0.75,2.0,100,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003,True,True,False,False,False
14,0.1,0.75,3.0,10,0.0,power_reject_bf,0.045,0.004635461142108733,2000,bf,0.03591466303806799,0.054085336961932004,True,True,False,False,False
14,0.1,0.75,3.0,25,0.0,power_reject_bf,0.042,0.004485309353879618,2000,bf,0.03320895513753269,0.05079104486246731,True,True,False,False,False
14,0.1,0.75,3.0,50,0.0,power_reject_bf,0.044,0.0045860658521220555,2000,bf,0.03501147602821145,0.05298852397178855,True,True,False,False,False
14,0.1,0.75,3.0,100,0.0,power_reject_bf,0.0495,0.004850244839180801,2000,bf,0.03999369472401984,0.059006305275980164,True,True,False,False,False
14,0.1,0.75,3.0,10,0.0,power_reject_bf_onesided,0.0335,0.004023540107914919,2000,bf_onesided,0.025614006235930645,0.04138599376406936,True,True,True,False,True
14,0.1,0.75,3.0,25,0.0,power_reject_bf_onesided,0.0335,0.004023540107914919,2000,bf_onesided,0.025614006235930645,0.04138599376406936,True,True,True,False,True
14,0.1,0.75,3.0,50,0.0,power_reject_bf_onesided,0.034,0.0040524066923249445,2000,bf_onesided,0.026057428769684032,0.04194257123031597,True,True,True,False,True
14,0.1,0.75,3.0,100,0.0,power_reject_bf_onesided,0.0465,0.004708383480558906,2000,bf_onesided,0.037271737879909846,0.055728262120090154,True,True,False,False,False
14,0.1,0.75,3.0,10,0.0,power_reject_either_unadjusted,0.0975,0.006633014020790247,2000,either_unadjusted,0.08449953130775587,0.11050046869224414,False,False,True,True,False
14,0.1,0.75,3.0,25,0.0,power_reject_either_unadjusted,0.0885,0.0063508956061330436,2000,either_unadjusted,0.07605247324422106,0.10094752675577894,False,False,True,True,False
14,0.1,0.75,3.0,50,0.0,power_reject_either_unadjusted,0.0945,0.0065410148295199574,2000,either_unadjusted,0.08167984641067474,0.10732015358932526,False,False,True,True,False
14,0.1,0.75,3.0,100,0.0,power_reject_either_unadjusted,0.1105,0.0070103405766053905,2000,either_unadjusted,0.09675998484211419,0.12424001515788581,False,False,True,True,False
14,0.1,0.75,3.0,10,0.0,power_reject_f_variance,0.051,0.004919298730510275,2000,f_variance,0.04135835158295416,0.060641648417045835,True,True,False,False,False
14,0.1,0.75,3.0,25,0.0,power_reject_f_variance,0.047,0.00473238840333293,2000,f_variance,0.03772468909544997,0.05627531090455003,True,True,False,False,False
14,0.1,0.75,3.0,50,0.0,power_reject_f_variance,0.049,0.0048269555622566076,2000,f_variance,0.03953934086837729,0.05846065913162271,True,True,False,False,False
14,0.1,0.75,3.0,100,0.0,power_reject_f_variance,0.0575,0.005205465877325487,2000,f_variance,0.04729747427721363,0.06770252572278637,True,True,False,False,False
14,0.1,0.75,3.0,10,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean,0.03817792927347588,0.05682207072652412,True,True,False,False,False
14,0.1,0.75,3.0,25,0.0,power_reject_welch_mean,0.042,0.004485309353879618,2000,welch_mean,0.03320895513753269,0.05079104486246731,True,True,False,False,False
14,0.1,0.75,3.0,50,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695,True,True,False,False,False
14,0.1,0.75,3.0,100,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean,0.04409451956005856,0.06390548043994143,True,True,False,False,False
15,0.1,2.0,1.0,10,0.0,power_reject_bf,0.0465,0.004708383480558906,2000,bf,0.037271737879909846,0.055728262120090154,True,True,False,False,False
15,0.1,2.0,1.0,25,0.0,power_reject_bf,0.0585,0.0052477495176503994,2000,bf,0.04821459986438786,0.06878540013561216,True,True,False,False,False
15,0.1,2.0,1.0,50,0.0,power_reject_bf,0.059,0.0052687284993630104,2000,bf,0.04867348181547447,0.06932651818452552,True,True,False,False,False
15,0.1,2.0,1.0,100,0.0,power_reject_bf,0.0495,0.004850244839180801,2000,bf,0.03999369472401984,0.059006305275980164,True,True,False,False,False
15,0.1,2.0,1.0,10,0.0,power_reject_bf_onesided,0.0365,0.004193313129257103,2000,bf_onesided,0.02828125722592873,0.044718742774071264,True,True,True,False,True
15,0.1,2.0,1.0,25,0.0,power_reject_bf_onesided,0.0455,0.004659922209651144,2000,bf_onesided,0.0363667202262833,0.054633279773716695,True,True,False,False,False
15,0.1,2.0,1.0,50,0.0,power_reject_bf_onesided,0.051,0.004919298730510275,2000,bf_onesided,0.04135835158295416,0.060641648417045835,True,True,False,False,False
15,0.1,2.0,1.0,100,0.0,power_reject_bf_onesided,0.0515,0.004942051699446294,2000,bf_onesided,0.04181375658294644,0.06118624341705355,True,True,False,False,False
15,0.1,2.0,1.0,10,0.0,power_reject_either_unadjusted,0.1175,0.007200477414727443,2000,either_unadjusted,0.10338732348432114,0.13161267651567884,False,False,True,True,False
15,0.1,2.0,1.0,25,0.0,power_reject_either_unadjusted,0.134,0.007617217339685143,2000,either_unadjusted,0.11907052823404135,0.14892947176595867,False,False,True,True,False
15,0.1,2.0,1.0,50,0.0,power_reject_either_unadjusted,0.142,0.007804998398462359,2000,either_unadjusted,0.1267024841189561,0.15729751588104388,False,False,True,True,False
15,0.1,2.0,1.0,100,0.0,power_reject_either_unadjusted,0.1585,0.008166325673153136,2000,either_unadjusted,0.1424942956683441,0.1745057043316559,False,False,True,True,False
15,0.1,2.0,1.0,10,0.0,power_reject_f_variance,0.071,0.005742778073371807,2000,f_variance,0.05974436171620189,0.08225563828379809,False,True,True,True,False
15,0.1,2.0,1.0,25,0.0,power_reject_f_variance,0.0875,0.006318375978050055,2000,f_variance,0.0751162105445571,0.09988378945544289,False,False,True,True,False
15,0.1,2.0,1.0,50,0.0,power_reject_f_variance,0.0965,0.006602565789145913,2000,f_variance,0.08355920874564242,0.10944079125435759,False,False,True,True,False
15,0.1,2.0,1.0,100,0.0,power_reject_f_variance,0.1075,0.0069261731858220234,2000,f_variance,0.09392494989802352,0.12107505010197647,False,False,True,True,False
15,0.1,2.0,1.0,10,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,True,True,False,False,False
15,0.1,2.0,1.0,25,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean,0.03817792927347588,0.05682207072652412,True,True,False,False,False
15,0.1,2.0,1.0,50,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean,0.03817792927347588,0.05682207072652412,True,True,False,False,False
15,0.1,2.0,1.0,100,0.0,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean,0.045465850454751634,0.06553414954524837,True,True,False,False,False
16,0.1,2.0,2.0,10,0.0,power_reject_bf,0.0495,0.004850244839180801,2000,bf,0.03999369472401984,0.059006305275980164,True,True,False,False,False
16,0.1,2.0,2.0,25,0.0,power_reject_bf,0.05,0.004873397172404482,2000,bf,0.040448316984385425,0.05955168301561458,True,True,False,False,False
16,0.1,2.0,2.0,50,0.0,power_reject_bf,0.0465,0.004708383480558906,2000,bf,0.037271737879909846,0.055728262120090154,True,True,False,False,False
16,0.1,2.0,2.0,100,0.0,power_reject_bf,0.0525,0.004987171041783107,2000,bf,0.042725324296262614,0.06227467570373738,True,True,False,False,False
16,0.1,2.0,2.0,10,0.0,power_reject_bf_onesided,0.036,0.004165573189850348,2000,bf_onesided,0.027835626508528152,0.04416437349147184,True,True,True,False,True
16,0.1,2.0,2.0,25,0.0,power_reject_bf_onesided,0.037,0.0042208411483968455,2000,bf_onesided,0.028727303299423523,0.04527269670057647,True,True,True,False,True
16,0.1,2.0,2.0,50,0.0,power_reject_bf_onesided,0.04,0.004381780460041329,2000,bf_onesided,0.03141186804241556,0.04858813195758444,True,True,True,False,True
16,0.1,2.0,2.0,100,0.0,power_reject_bf_onesided,0.053,0.005009540897128199,2000,bf_onesided,0.043181480185101026,0.06281851981489897,True,True,False,False,False
16,0.1,2.0,2.0,10,0.0,power_reject_either_unadjusted,0.11,0.006996427659884721,2000,either_unadjusted,0.09628725365802171,0.12371274634197829,False,False,True,True,False
16,0.1,2.0,2.0,25,0.0,power_reject_either_unadjusted,0.1095,0.0069824691191583505,2000,either_unadjusted,0.09581461189533792,0.12318538810466208,False,False,True,True,False
16,0.1,2.0,2.0,50,0.0,power_reject_either_unadjusted,0.1065,0.006897744196474671,2000,either_unadjusted,0.09298066969370071,0.12001933030629929,False,False,True,True,False
16,0.1,2.0,2.0,100,0.0,power_reject_either_unadjusted,0.128,0.007470475219154402,2000,either_unadjusted,0.11335813750756527,0.14264186249243474,False,False,True,True,False
16,0.1,2.0,2.0,10,0.0,power_reject_f_variance,0.0575,0.005205465877325487,2000,f_variance,0.04729747427721363,0.06770252572278637,True,True,False,False,False
16,0.1,2.0,2.0,25,0.0,power_reject_f_variance,0.061,0.005351588549206675,2000,f_variance,0.050511079100742685,0.0714889208992573,False,True,True,True,False
16,0.1,2.0,2.0,50,0.0,power_reject_f_variance,0.0635,0.005452877680637995,2000,f_variance,0.05281255604954603,0.07418744395045397,False,True,True,True,False
16,0.1,2.0,2.0,100,0.0,power_reject_f_variance,0.074,0.005853375094763704,2000,f_variance,0.06252759553576655,0.08547240446423345,False,True,True,True,False
16,0.1,2.0,2.0,10,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,True,True,False,False,False
