K,beat_cv,view_over,window,S_median_mm,axis,estimand,maxabs_a1a6_winner,maxabs_a1a6_value,maxabs_a1a6_mcse,maxabs_a1a6_runnerup,maxabs_a1a6_runnerup_value,maxabs_a1a6_gap,maxabs_a1a6_gap_mcse,maxabs_a1a6_clear,rmse_a1a6_winner,rmse_a1a6_value,rmse_a1a6_mcse,rmse_a1a6_runnerup,rmse_a1a6_runnerup_value,rmse_a1a6_gap,rmse_a1a6_gap_mcse,rmse_a1a6_clear,maxabs_a1a4_winner,maxabs_a1a4_value,maxabs_a1a4_mcse,maxabs_a1a4_runnerup,maxabs_a1a4_runnerup_value,maxabs_a1a4_gap,maxabs_a1a4_gap_mcse,maxabs_a1a4_clear,rmse_a1a4_winner,rmse_a1a4_value,rmse_a1a4_mcse,rmse_a1a4_runnerup,rmse_a1a4_runnerup_value,rmse_a1a4_gap,rmse_a1a4_gap_mcse,rmse_a1a4_clear
2,0.05,False,0.15,10.0,SL,T2,A6,0.06644744489288804,0.00454550275718148,A1,0.14735675862990108,0.08090931373701304,0.005881970805226217,True,A1,1.2635273024638174,0.0031364373695386173,A6,1.474098658849064,0.2105713563852467,0.004762583202723663,True,A1,0.14735675862990108,0.0037330932533207787,A2,1.1032648982578492,0.9559081396279482,0.00622573417614894,True,A1,1.2635273024638174,0.0031364373695386173,A2,1.923420570586446,0.6598932681226286,0.0064786899418046795,True
2,0.05,False,0.15,13.0,AP,T1,A3,2.0299291831744357,0.008622743677260734,A4,2.0694261743541724,0.03949699117973671,0.012269507263708858,True,A3,3.399368910455102,0.011453095237655685,A4,3.4498345611128403,0.05046565065773834,0.016398356165782495,True,A3,2.0299291831744357,0.008622743677260734,A4,2.0694261743541724,0.03949699117973671,0.012269507263708858,True,A3,3.399368910455102,0.011453095237655685,A4,3.4498345611128403,0.05046565065773834,0.016398356165782495,True
2,0.05,False,0.15,13.0,AP,T2,A6,0.09911520144218068,0.006450795036550154,A1,0.11676092070330173,0.017645719261121046,0.008618693992322997,True,A1,1.857731847836603,0.005790586988530237,A6,2.0839750673171364,0.2262432194805335,0.008494729656485135,True,A1,0.11676092070330173,0.0057156915180688675,A4,1.9766238603365864,1.8598629396332846,0.0104767997608982,True,A1,1.857731847836603,0.005790586988530237,A4,3.408281848831084,1.5505500009944813,0.01370513433653883,True
2,0.05,False,0.15,13.0,SL,T1,A3,1.2039806016376062,0.00609504172370534,A4,1.221802270708684,0.01782166907107774,0.008658809926197542,True,A3,2.2725504396947795,0.007808231701095708,A4,2.296803982860528,0.024253543165748237,0.011138048567354288,True,A3,1.2039806016376062,0.00609504172370534,A4,1.221802270708684,0.01782166907107774,0.008658809926197542,True,A3,2.2725504396947795,0.007808231701095708,A4,2.296803982860528,0.024253543165748237,0.011138048567354288,True
2,0.05,False,0.15,13.0,SL,T2,A6,0.07130128852597385,0.005161403237567137,A1,0.12846234943748117,0.057161060911507314,0.006576366446474271,True,A1,1.417813784826632,0.0039685073450944925,A6,1.6362928605230147,0.2184790756963828,0.005954928424824537,True,A1,0.12846234943748117,0.0040753542493314745,A4,1.4055061169918317,1.2770437675543505,0.007292132498254878,True,A1,1.417813784826632,0.0039685073450944925,A4,2.373200221151478,0.9553864363248463,0.009314809844094423,True
2,0.05,True,0.0,10.0,AP,T1,A3,1.3972027471701276,0.007208910290400016,A4,1.5153954473214026,0.11819270015127503,0.010234475568077633,True,A3,2.673754346572568,0.008819802666019571,A4,2.752086634449238,0.07833228787666968,0.01270891464272272,True,A3,1.3972027471701276,0.007208910290400016,A4,1.5153954473214026,0.11819270015127503,0.010234475568077633,True,A3,2.673754346572568,0.008819802666019571,A4,2.752086634449238,0.07833228787666968,0.01270891464272272,True
2,0.05,True,0.0,10.0,AP,T2,A6,0.06730413368825797,0.005732022563741731,A1,0.07194115389782875,0.004637020209570783,0.00751447424932581,False,A1,1.543307385256822,0.004400257720596094,A6,1.813864729645871,0.270557344389049,0.00659867889059969,True,A1,0.07194115389782875,0.004859139900490247,A4,1.4680576616931178,1.396116507795289,0.008499486751608862,True,A1,1.543307385256822,0.004400257720596094,A4,2.6491787623422502,1.1058713770854283,0.010835387038667774,True
2,0.05,True,0.0,10.0,SL,T1,A3,0.8495076396388572,0.005174372769786139,A4,0.9013034948998848,0.05179585526102759,0.007346922622849385,True,A3,1.8436512174870958,0.005992819787864127,A4,1.879530428943214,0.035879211456118165,0.008655492296563665,True,A3,0.8495076396388572,0.005174372769786139,A4,0.9013034948998848,0.05179585526102759,0.007346922622849385,True,A3,1.8436512174870958,0.005992819787864127,A4,1.879530428943214,0.035879211456118165,0.008655492296563665,True
2,0.05,True,0.0,10.0,SL,T2,A1,0.051614453179447024,0.003885231882172495,A6,0.054847748300450985,0.003233295121003961,0.006144427521194032,False,A1,1.2348076831066634,0.00313273625212748,A6,1.517032036314504,0.28222435320784056,0.004854601631723677,True,A1,0.051614453179447024,0.003885231882172495,A4,1.063829580483631,1.012215127304184,0.006332872565861055,True,A1,1.2348076831066634,0.00313273625212748,A4,1.905973027558999,0.6711653444523356,0.007100567341909779,True
2,0.05,True,0.0,13.0,AP,T1,A3,1.821139437007869,0.008991835870800156,A4,1.9997211845810747,0.17858174757320566,0.01277276591852064,True,A3,3.3766520739711776,0.011258598782519565,A4,3.4968337412317525,0.12018166726057489,0.016380379854221687,True,A3,1.821139437007869,0.008991835870800156,A4,1.9997211845810747,0.17858174757320566,0.01277276591852064,True,A3,3.3766520739711776,0.011258598782519565,A4,3.4968337412317525,0.12018166726057489,0.016380379854221687,True
2,0.05,True,0.0,13.0,AP,T2,A6,0.09169723486325916,0.006645847957431477,A1,0.09376780451203075,0.0020705696487715863,0.00882398394166471,False,A1,1.8430229178580246,0.005576697899646693,A6,2.1092222091981876,0.26619929134016296,0.008228749967224865,True,A1,0.09376780451203075,0.0058047736846030895,A4,1.811797375772421,1.7180295712603904,0.01052603054400947,True,A1,1.8430229178580246,0.005576697899646693,A4,3.3155278278624545,1.4725049100044298,0.014482566219467807,True
2,0.05,True,0.0,13.0,SL,T1,A3,1.127467549898183,0.006259606611666683,A4,1.21719014684742,0.08972259694923701,0.008906191450684801,True,A3,2.2780279600304745,0.007517544822526332,A4,2.3441989758453103,0.06617101581483587,0.010951873616815667,True,A3,1.127467549898183,0.006259606611666683,A4,1.21719014684742,0.08972259694923701,0.008906191450684801,True,A3,2.2780279600304745,0.007517544822526332,A4,2.3441989758453103,0.06617101581483587,0.010951873616815667,True
2,0.05,True,0.0,13.0,SL,T2,A1,0.06140187479976832,0.004393531857678023,A6,0.06431714836996898,0.0029152735702006535,0.006850565692205671,False,A1,1.3940541351062212,0.00392513854828271,A6,1.6633766501684735,0.26932251506225224,0.005807875309235784,True,A1,0.06140187479976832,0.004393531857678023,A4,1.2735066017321663,1.2121047269323981,0.007476667757949337,True,A1,1.3940541351062212,0.00392513854828271,A4,2.2981571584749334,0.9041030233687122,0.009294681488019553,True
2,0.05,True,0.15,10.0,AP,T1,A3,1.3123360616709527,0.007171992620598204,A4,1.4284713851084065,0.11613532343745381,0.010184114908937189,True,A3,2.6202905022679044,0.008768263982984165,A4,2.6959877692985486,0.07569726703064417,0.01261018774834305,True,A3,1.3123360616709527,0.007171992620598204,A4,1.4284713851084065,0.11613532343745381,0.010184114908937189,True,A3,2.6202905022679044,0.008768263982984165,A4,2.6959877692985486,0.07569726703064417,0.01261018774834305,True
2,0.05,True,0.15,10.0,AP,T2,A6,0.08134658975120382,0.005599898211531697,A1,0.11770874875480984,0.03636215900360602,0.007160224655349256,True,A1,1.568235262345336,0.004531135998969044,A6,1.7865843968787891,0.21834913453345317,0.0066800337550326355,True,A1,0.11770874875480984,0.00446205750025204,A4,1.5282060951219743,1.4104973463671644,0.00829898313962978,True,A1,1.568235262345336,0.004531135998969044,A4,2.6891785562945283,1.1209432939491923,0.011024016125460083,True
2,0.05,True,0.15,10.0,SL,T1,A3,0.7188908432261899,0.005191548791708906,A4,0.7723764811665259,0.053485637940336006,0.007375634196089811,True,A3,1.7922039443001532,0.00594780310477201,A4,1.8279272618574751,0.03572331755732194,0.008560185210427325,True,A3,0.7188908432261899,0.005191548791708906,A4,0.7723764811665259,0.053485637940336006,0.007375634196089811,True,A3,1.7922039443001532,0.00594780310477201,A4,1.8279272618574751,0.03572331755732194,0.008560185210427325,True
2,0.05,True,0.15,10.0,SL,T2,A6,0.0642830473605046,0.004640147715344098,A1,0.14902782476233536,0.08474477740183077,0.005951650558413892,True,A1,1.2712690056227915,0.0032349691259275096,A6,1.4805270929072578,0.20925808728446627,0.004910268620121832,True,A1,0.14902782476233536,0.0037270864692485117,A2,1.0386961403820962,0.8896683156197609,0.0062620812063824,True,A1,1.2712690056227915,0.0032349691259275096,A2,1.900292897993467,0.6290238923706755,0.006452832637155743,True
2,0.05,True,0.15,13.0,AP,T1,A3,1.788067401306965,0.009005399085741498,A4,1.9699195365194444,0.18185213521247934,0.012806564398703693,True,A3,3.3625622973784934,0.011494253210326034,A4,3.488780298320473,0.12621800094197955,0.016696663193269776,True,A3,1.788067401306965,0.009005399085741498,A4,1.9699195365194444,0.18185213521247934,0.012806564398703693,True,A3,3.3625622973784934,0.011494253210326034,A4,3.488780298320473,0.12621800094197955,0.016696663193269776,True
2,0.05,True,0.15,13.0,AP,T2,A6,0.09961157389978012,0.006515976570967254,A1,0.11755067800649943,0.01793910410671931,0.008327181462216884,True,A1,1.860469460877312,0.005599339910133545,A6,2.0918578479469865,0.23138838706967446,0.00826505065691828,True,A1,0.11755067800649943,0.00518497834434189,A4,1.8364871508706055,1.7189364728641061,0.010176736624962443,True,A1,1.860469460877312,0.005599339910133545,A4,3.3227707058418425,1.4623012449645305,0.013998270880989669,True
2,0.05,True,0.15,13.0,SL,T1,A3,1.0488018933993162,0.006307440840197041,A4,1.1360984459115844,0.0872965525122682,0.008958208540442492,True,A3,2.2535142828583528,0.007690926310964143,A4,2.310248524133181,0.05673424127482818,0.01104393316213253,True,A3,1.0488018933993162,0.006307440840197041,A4,1.1360984459115844,0.0872965525122682,0.008958208540442492,True,A3,2.2535142828583528,0.007690926310964143,A4,2.310248524133181,0.05673424127482818,0.01104393316213253,True
2,0.05,True,0.15,13.0,SL,T2,A6,0.07540031196966288,0.005193894713975287,A1,0.1283968176230655,0.05299650565340264,0.006625830149165336,True,A1,1.4259932860513493,0.003978837813621556,A6,1.6441753131855694,0.21818202713422008,0.005950255205847671,True,A1,0.1283968176230655,0.004114010557318482,A4,1.3527646431469844,1.224367825523919,0.007311314316260553,True,A1,1.4259932860513493,0.003978837813621556,A4,2.3415719220338462,0.9155786359824969,0.009363998840229221,True
2,0.15,False,0.0,10.0,AP,T1,A3,1.4205567275763873,0.007348263539072612,A4,1.453217231097981,0.032660503521593665,0.010444346687001392,True,A3,2.723531737147906,0.008868508975150898,A4,2.7605298950057953,0.03699815785788907,0.012672598415789457,True,A3,1.4205567275763873,0.007348263539072612,A4,1.453217231097981,0.032660503521593665,0.010444346687001392,True,A3,2.723531737147906,0.008868508975150898,A4,2.7605298950057953,0.03699815785788907,0.012672598415789457,True
2,0.15,False,0.0,10.0,AP,T2,A1,0.17004889894193265,0.005740600859763667,A6,0.17866522552585742,0.008616326583924777,0.00951871945673411,False,A1,1.8247056187544222,0.005639801370143193,A6,2.464848223505781,0.6401426047513588,0.009962348081423326,True,A1,0.17004889894193265,0.005740600859763667,A4,1.7267152492510618,1.5566663503091291,0.009370309428402826,True,A1,1.8247056187544222,0.005639801370143193,A2,2.8886235748963056,1.0639179561418834,0.009900206326415119,True
2,0.15,False,0.0,10.0,SL,T1,A3,0.8733253351858241,0.005280705473861085,A4,0.8866354246845113,0.013310089498687172,0.007493043444575544,False,A3,1.8844771915291982,0.005901922465246316,A4,1.9005470508563411,0.016069859327142888,0.008491640946021199,False,A3,0.8733253351858241,0.005280705473861085,A4,0.8866354246845113,0.013310089498687172,0.007493043444575544,False,A3,1.8844771915291982,0.005901922465246316,A4,1.9005470508563411,0.016069859327142888,0.008491640946021199,False
2,0.15,False,0.0,10.0,SL,T2,A1,0.10962428141142457,0.004358961226411066,A6,0.10988200068628162,0.00025771927485705726,0.007243371325722649,False,A1,1.3885618490882117,0.003899509970534723,A6,1.861831510317824,0.47326966122961234,0.006654811023927989,True,A1,0.10962428141142457,0.004358961226411066,A2,1.1579890948166813,1.0483648134052568,0.006698335053934565,True,A1,1.3885618490882117,0.003899509970534723,A2,1.981824368784022,0.5932625196958103,0.00677330455548472,True
2,0.15,False,0.0,13.0,AP,T1,A3,1.885790204072314,0.00924156369489185,A4,1.9363460286694976,0.05055582459718355,0.013144824261026092,True,A3,3.4780410060765363,0.011504454454631398,A4,3.533742930023421,0.05570192394688478,0.016416840038736186,True,A3,1.885790204072314,0.00924156369489185,A4,1.9363460286694976,0.05055582459718355,0.013144824261026092,True,A3,3.4780410060765363,0.011504454454631398,A4,3.533742930023421,0.05570192394688478,0.016416840038736186,True
2,0.15,False,0.0,13.0,AP,T2,A1,0.2232120051131799,0.006878488413610187,A6,0.22500169203909356,0.0017896869259136639,0.01160482320528831,False,A1,2.245844487853192,0.007523489832060807,A6,3.0389021044084368,0.7930576165552448,0.012806419215613877,True,A1,0.2232120051131799,0.006878488413610187,A4,2.2043736589761886,1.9811616538630088,0.011691277176851072,True,A1,2.245844487853192,0.007523489832060807,A4,3.7143518644586995,1.4685073766055075,0.015630532175408128,True
2,0.15,False,0.0,13.0,SL,T1,A3,1.1751870787468823,0.006408135661969011,A4,1.1971043900221587,0.021917311275276408,0.009102540392564612,True,A3,2.3425293748576284,0.007796575250628059,A4,2.3690126682182435,0.026483293360615168,0.011280883222805967,True,A3,1.1751870787468823,0.006408135661969011,A4,1.1971043900221587,0.021917311275276408,0.009102540392564612,True,A3,2.3425293748576284,0.007796575250628059,A4,2.3690126682182435,0.026483293360615168,0.011280883222805967,True
2,0.15,False,0.0,13.0,SL,T2,A1,0.14173337005581743,0.005094923246040468,A6,0.14957122384252422,0.007837853786706789,0.008475589309061884,False,A1,1.620698682599531,0.004959326457477641,A6,2.1806357836092323,0.5599371010097012,0.008731876939072555,True,A1,0.14173337005581743,0.005094923246040468,A4,1.4729869438731933,1.3312535738173759,0.008246649936920846,True,A1,1.620698682599531,0.004959326457477641,A2,2.4830475934177674,0.8623489108182363,0.008802774892927693,True
2,0.15,False,0.15,10.0,AP,T1,A3,1.3192080846658016,0.0075467266085939705,A4,1.3523526536966402,0.03314456903083851,0.010725313624060512,True,A3,2.726822558959628,0.008776385358901146,A4,2.7634627921595567,0.036640233199928485,0.012569968634309222,True,A3,1.3192080846658016,0.0075467266085939705,A4,1.3523526536966402,0.03314456903083851,0.010725313624060512,True,A3,2.726822558959628,0.008776385358901146,A4,2.7634627921595567,0.036640233199928485,0.012569968634309222,True
2,0.15,False,0.15,10.0,AP,T2,A6,0.17926451427811815,0.007470587329742199,A1,0.22093816124788243,0.04167364696976428,0.009640861929119513,True,A1,1.9396986629515531,0.005997064034682474,A6,2.37941869320199,0.4397200302504367,0.009826420390929715,True,A1,0.22093816124788243,0.0060939760161196335,A2,1.724536557786246,1.5035983965383635,0.009417816913156988,True,A1,1.9396986629515531,0.005997064034682474,A2,2.851288823125423,0.9115901601738701,0.010165494169044262,True
2,0.15,False,0.15,10.0,SL,T1,A3,0.7178006348303559,0.00540535579546606,A4,0.7326271786863652,0.014826543856009233,0.007672479044469218,False,A3,1.8539136066843673,0.0060727226020175,A4,1.8712614128204024,0.017347806136035038,0.008680337128815649,True,A3,0.7178006348303559,0.00540535579546606,A4,0.7326271786863652,0.014826543856009233,0.007672479044469218,False,A3,1.8539136066843673,0.0060727226020175,A4,1.8712614128204024,0.017347806136035038,0.008680337128815649,True
2,0.15,False,0.15,10.0,SL,T2,A6,0.13942527115543074,0.005673960187890722,A1,0.2198254467288621,0.08040017557343135,0.007045517086234472,True,A1,1.4767640200473326,0.0042404118879789945,A6,1.7996637557581259,0.3228997357107932,0.006734886004114709,True,A1,0.2198254467288621,0.004176779476899993,A2,1.020663418586782,0.8008379718579199,0.006654672522281039,True,A1,1.4767640200473326,0.0042404118879789945,A2,1.9301929781440528,0.4534289580967201,0.007204429538162196,True
2,0.15,False,0.15,13.0,AP,T1,A3,1.795089208902166,0.009459622660563322,A4,1.845660269581032,0.050571060678866075,0.013449528828940672,True,A3,3.4886533034224594,0.01135750429114785,A4,3.5421613330523787,0.053508029629919296,0.016205592153120688,True,A3,1.795089208902166,0.009459622660563322,A4,1.845660269581032,0.050571060678866075,0.013449528828940672,True,A3,3.4886533034224594,0.01135750429114785,A4,3.5421613330523787,0.053508029629919296,0.016205592153120688,True
2,0.15,False,0.15,13.0,AP,T2,A6,0.2320398755526074,0.009276853249293223,A1,0.2473941063178297,0.015354230765222299,0.011842647759550611,False,A1,2.386769358818541,0.007824837813619923,A6,2.9427465172407365,0.5559771584221957,0.012832948913069537,True,A1,0.2473941063178297,0.0073612702536903826,A4,2.2794716698222093,2.0320775635043797,0.012069185711739528,True,A1,2.386769358818541,0.007824837813619923,A2,3.6890686648559403,1.3022993060373995,0.013262813143061738,True
2,0.15,False,0.15,13.0,SL,T1,A3,1.0438946439978969,0.006560121273097487,A4,1.0673114960738503,0.023416852075953454,0.009317528619053973,True,A3,2.32232471983377,0.007774845045248284,A4,2.348877368748168,0.026552648914397903,0.011135598188857704,True,A3,1.0438946439978969,0.006560121273097487,A4,1.0673114960738503,0.023416852075953454,0.009317528619053973,True,A3,2.32232471983377,0.007774845045248284,A4,2.348877368748168,0.026552648914397903,0.011135598188857704,True
2,0.15,False,0.15,13.0,SL,T2,A6,0.16442598885690285,0.006569696456658156,A1,0.2191342519174645,0.054708263060561646,0.008467555741262617,True,A1,1.7301463329915958,0.005246371679122058,A6,2.1125924875675146,0.3824461545759188,0.008544559734188864,True,A1,0.2191342519174645,0.005342152066233495,A2,1.4024214826709005,1.183287230753436,0.00825890201448077,True,A1,1.7301463329915958,0.005246371679122058,A2,2.4359461658226835,0.7057998328310877,0.008975142570178193,True
2,0.15,True,0.0,10.0,AP,T1,A3,1.2188426427235761,0.007629159021150643,A4,1.3524762523398883,0.1336336096163122,0.010817140086098622,True,A3,2.702947635573883,0.00882806256645043,A4,2.7766487775588087,0.07370114198492583,0.01269643468047708,True,A3,1.2188426427235761,0.007629159021150643,A4,1.3524762523398883,0.1336336096163122,0.010817140086098622,True,A3,2.702947635573883,0.00882806256645043,A4,2.7766487775588087,0.07370114198492583,0.01269643468047708,True
2,0.15,True,0.0,10.0,AP,T2,A1,0.17816134842094442,0.005765266977922219,A6,0.1794148534209581,0.0012535050000136716,0.009717614705455062,False,A1,1.842463061520325,0.005839088262269916,A6,2.4802221109391467,0.6377590494188217,0.010251949264409541,True,A1,0.17816134842094442,0.005765266977922219,A4,1.643152782789644,1.4649914343686996,0.009411981859303267,True,A1,1.842463061520325,0.005839088262269916,A2,2.8692166096844436,1.0267535481641186,0.01011359296691416,True
2,0.15,True,0.0,10.0,SL,T1,A3,0.7446830305237442,0.005431656691697489,A4,0.8040433780040112,0.05936034748026697,0.007691409107174024,True,A3,1.872114514313113,0.005930884371312007,A4,1.9005115265575747,0.028397012244461672,0.008487110047313734,True,A3,0.7446830305237442,0.005431656691697489,A4,0.8040433780040112,0.05936034748026697,0.007691409107174024,True,A3,1.872114514313113,0.005930884371312007,A4,1.9005115265575747,0.028397012244461672,0.008487110047313734,True
2,0.15,True,0.0,10.0,SL,T2,A1,0.11406444678567274,0.004372520429902705,A6,0.11769338873007931,0.0036289419444065774,0.007323271621066942,False,A1,1.3892566682915028,0.003916411591371275,A6,1.8660008404719024,0.47674417218039955,0.006892425409835338,True,A1,0.11406444678567274,0.004372520429902705,A2,1.0882181462690192,0.9741536994833465,0.006768080370908039,True,A1,1.3892566682915028,0.003916411591371275,A2,1.9629033969117278,0.5736467286202249,0.006840981084525574,True
2,0.15,True,0.0,13.0,AP,T1,A3,1.6325295379669744,0.009626874976000444,A4,1.8301664906477875,0.19763695268081305,0.013668528562046898,True,A3,3.4543786989800664,0.011772316188091119,A4,3.5727594876136872,0.11838078863362078,0.01700927576522033,True,A3,1.6325295379669744,0.009626874976000444,A4,1.8301664906477875,0.19763695268081305,0.013668528562046898,True,A3,3.4543786989800664,0.011772316188091119,A4,3.5727594876136872,0.11838078863362078,0.01700927576522033,True
2,0.15,True,0.0,13.0,AP,T2,A6,0.2325122391723058,0.00939484971597674,A1,0.23768104409380186,0.005168804921496073,0.011774375832957415,False,A1,2.256925876716111,0.007354551269933773,A6,3.0536243988475826,0.7966985221314715,0.012873149126021097,True,A1,0.23768104409380186,0.007097374519492639,A4,2.027761045317414,1.7900800012236124,0.011772671777366768,True,A1,2.256925876716111,0.007354551269933773,A4,3.5963918313495173,1.3394659546334062,0.015807027090603536,True
2,0.15,True,0.0,13.0,SL,T1,A3,1.0068817090150175,0.006630875068660504,A4,1.1074788017080786,0.10059709269306105,0.00940518011442975,True,A3,2.3260733490290395,0.007672012100022644,A4,2.3823005033353972,0.05622715430635772,0.011207824837991818,True,A3,1.0068817090150175,0.006630875068660504,A4,1.1074788017080786,0.10059709269306105,0.00940518011442975,True,A3,2.3260733490290395,0.007672012100022644,A4,2.3823005033353972,0.05622715430635772,0.011207824837991818,True
2,0.15,True,0.0,13.0,SL,T2,A1,0.15593610311374764,0.00511490565513472,A6,0.15841188756534214,0.0024757844515944927,0.008591243988184276,False,A1,1.633386618588834,0.0052699995988323995,A6,2.192077482452505,0.558690863863671,0.00872676742088006,True,A1,0.15593610311374764,0.00511490565513472,A4,1.4201429304292876,1.26420682731554,0.008237910612888219,True,A1,1.633386618588834,0.0052699995988323995,A2,2.4600415904832436,0.8266549718944096,0.008980365063127046,True
2,0.15,True,0.15,10.0,AP,T1,A3,1.1244626389858927,0.007828637878802319,A4,1.2721087773093078,0.1476461383234151,0.011100225266120249,True,A3,2.7190277752619463,0.008895415793469879,A4,2.794806219757829,0.07577844449588289,0.012949529440777706,True,A3,1.1244626389858927,0.007828637878802319,A4,1.2721087773093078,0.1476461383234151,0.011100225266120249,True,A3,2.7190277752619463,0.008895415793469879,A4,2.794806219757829,0.07577844449588289,0.012949529440777706,True
2,0.15,True,0.15,10.0,AP,T2,A6,0.1938507670799525,0.007545433669006362,A1,0.22163933574758302,0.02778856866763052,0.009737227401722053,True,A1,1.9639671672514145,0.006073708681763739,A6,2.4109882216364253,0.44702105438501083,0.009767475591665988,True,A1,0.22163933574758302,0.006154675313895281,A2,1.641247092182242,1.419607756434659,0.009622645344270193,True,A1,1.9639671672514145,0.006073708681763739,A2,2.8574752531797625,0.893508085928348,0.01037003887598943,True
2,0.15,True,0.15,10.0,SL,T1,A3,0.5993360065454196,0.004662806421193234,A4,0.6630676895985317,0.06373168305311205,0.007305280110536327,True,A3,1.8672312518548746,0.006459330252288118,A4,1.8979363827124034,0.030705130857528795,0.009318369581708282,True,A3,0.5993360065454196,0.004662806421193234,A4,0.6630676895985317,0.06373168305311205,0.007305280110536327,True,A3,1.8672312518548746,0.006459330252288118,A4,1.8979363827124034,0.030705130857528795,0.009318369581708282,True
2,0.15,True,0.15,10.0,SL,T2,A6,0.13590437917256393,0.0056282360905309595,A1,0.22045066985541084,0.08454629068284691,0.007024490667701307,True,A1,1.4855049460693843,0.004278553172776589,A6,1.8140506674185213,0.32854572134913695,0.006953449184852682,True,A1,0.22045066985541084,0.00420314497131226,A2,0.9779651649421,0.7575144950866891,0.006732752716284012,True,A1,1.4855049460693843,0.004278553172776589,A2,1.929440682992084,0.4439357369226997,0.00727876735617756,True
2,0.15,True,0.15,13.0,AP,T1,A3,1.5426594464296621,0.009894440220908502,A4,1.755153888298187,0.21249444186852484,0.014007950076007384,True,A3,3.488508993284176,0.011640658953689374,A4,3.5934299288518954,0.1049209355677192,0.016726841131695164,True,A3,1.5426594464296621,0.009894440220908502,A4,1.755153888298187,0.21249444186852484,0.014007950076007384,True,A3,3.488508993284176,0.011640658953689374,A4,3.5934299288518954,0.1049209355677192,0.016726841131695164,True
2,0.15,True,0.15,13.0,AP,T2,A6,0.23701362034218015,0.009282100519121914,A1,0.24309375075245046,0.006080130410270307,0.011888643056349424,False,A1,2.400353084169004,0.008004985922575354,A6,2.9608424983795154,0.5604894142105112,0.013035951425470265,True,A1,0.24309375075245046,0.007428488653434297,A4,2.118824596638136,1.8757308458856854,0.012133924758512332,True,A1,2.400353084169004,0.008004985922575354,A2,3.6782185696549012,1.277865485485897,0.013292279684581791,True
2,0.15,True,0.15,13.0,SL,T1,A3,0.8846547400761483,0.006821524791413199,A4,0.9905682579281195,0.10591351785197123,0.009680214823259902,True,A3,2.3314989864731244,0.007997465378725942,A4,2.3871560809288925,0.055657094455768163,0.01154122923987593,True,A3,0.8846547400761483,0.006821524791413199,A4,0.9905682579281195,0.10591351785197123,0.009680214823259902,True,A3,2.3314989864731244,0.007997465378725942,A4,2.3871560809288925,0.055657094455768163,0.01154122923987593,True
2,0.15,True,0.15,13.0,SL,T2,A6,0.16507324369256915,0.006683216814226654,A1,0.21920859809806592,0.05413535440549677,0.008452105609243673,True,A1,1.739064091294981,0.005432413712483201,A6,2.12624905006084,0.3871849587658589,0.008677629299755405,True,A1,0.21920859809806592,0.005174234459690293,A2,1.3340746637484402,1.1148660656503742,0.00826977155543681,True,A1,1.739064091294981,0.005432413712483201,A2,2.4374895949650135,0.6984255036700324,0.009173815058846362,True
2,0.3,False,0.0,10.0,AP,T1,A4,1.0629135503504883,0.007977256181701113,A3,1.1078217643183912,0.0449082139679029,0.011275034218951324,True,A3,2.964208074581434,0.009543653342784283,A4,3.000295598293203,0.03608752371176882,0.013616569440531813,True,A4,1.0629135503504883,0.007977256181701113,A3,1.1078217643183912,0.0449082139679029,0.011275034218951324,True,A3,2.964208074581434,0.009543653342784283,A4,3.000295598293203,0.03608752371176882,0.013616569440531813,True
2,0.3,False,0.0,10.0,AP,T2,A1,0.5248838120264971,0.00826775045447208,A6,0.5303520227160923,0.005468210689595132,0.015177115503150854,False,A1,2.666646661665587,0.010131820122860239,A2,2.9621541439483554,0.2955074822827686,0.013209413383174424,True,A1,0.5248838120264971,0.00826775045447208,A2,1.529618072294558,1.004734260268061,0.01151966137959938,True,A1,2.666646661665587,0.010131820122860239,A2,2.9621541439483554,0.2955074822827686,0.013209413383174424,True
2,0.3,False,0.0,10.0,SL,T1,A4,0.7378074048622021,0.005554754211343471,A3,0.7564790930132201,0.01867168815101805,0.007855584696345666,True,A3,2.037705849444648,0.006510641195088277,A4,2.0513430548403373,0.013637205395689467,0.009290780222435168,False,A4,0.7378074048622021,0.005554754211343471,A3,0.7564790930132201,0.01867168815101805,0.007855584696345666,True,A3,2.037705849444648,0.006510641195088277,A4,2.0513430548403373,0.013637205395689467,0.009290780222435168,False
2,0.3,False,0.0,10.0,SL,T2,A1,0.34067427320578786,0.005784495390950981,A6,0.348587431955334,0.007913158749546123,0.010479223372343523,False,A1,1.8696690305359254,0.006745451201343713,A2,2.0163382201353084,0.14666918959938302,0.008889820181487951,True,A1,0.34067427320578786,0.005784495390950981,A2,0.9689141519820489,0.6282398787762611,0.008045430470413109,True,A1,1.8696690305359254,0.006745451201343713,A2,2.0163382201353084,0.14666918959938302,0.008889820181487951,True
2,0.3,False,0.0,13.0,AP,T1,A4,1.3416554943803212,0.01139277928591158,A3,1.410475051566623,0.06881955718630173,0.015180910106739614,True,A3,3.791815009571317,0.012403092266145275,A4,3.844405240857244,0.052590231285927214,0.01766731635160383,True,A4,1.3416554943803212,0.01139277928591158,A3,1.410475051566623,0.06881955718630173,0.015180910106739614,True,A3,3.791815009571317,0.012403092266145275,A4,3.844405240857244,0.052590231285927214,0.01766731635160383,True
