K,beat_cv,view_over,window,S_median_mm,axis,estimand,estimator,bias_min,bias_min_mcse,bias_min_combo,bias_max,bias_max_mcse,bias_max_combo,bias_range,bias_range_mcse,maxabs_bias,maxabs_bias_mcse,maxabs_bias_combo,maxabs_argmax_clear,rmse_min,rmse_max,rmse_max_mcse,rmse_max_combo,mean_abs_bias
3,0.05,True,0.15,13.0,SL,T1,A2,-2.5870287645792622,0.006946229130632129,20/40,-0.2626135870031933,0.004344699448380294,2.4/8,2.324415177576069,0.008193077103994471,2.5870287645792622,0.006946229130632129,20/40,True,1.3987810226554371,3.393770689393379,0.009064472208893967,20/40,1.3018940285976037
3,0.05,True,0.15,13.0,SL,T1,A3,-0.684476335827302,0.005967496004438138,20/40,0.5954232151588891,0.004929191816249454,2.4/8,1.2798995509861912,0.007740021997666785,0.684476335827302,0.005967496004438138,20/40,True,1.53357431030678,2.0073796600537532,0.007164933883537875,20/40,0.3205238926527286
3,0.05,True,0.15,13.0,SL,T1,A4,-0.8096395712253474,0.00597618884094355,20/40,0.5223892856337792,0.004685404371362698,2.4/8,1.3320288568591265,0.007593934894756664,0.8096395712253474,0.00597618884094355,20/40,True,1.5041435251788349,2.055958128640446,0.007158685157769782,20/40,0.2990749199915815
3,0.05,True,0.15,13.0,SL,T1,A5,-2.404650824217058,0.007505801057559113,20/40,-0.27267668330651906,0.004406549093798238,2.4/8,2.131974140910539,0.008703719000043002,2.404650824217058,0.007505801057559113,20/40,True,1.4198945902951867,3.3787563097867555,0.010743053228697291,20/40,1.2016220721640505
3,0.05,True,0.15,13.0,SL,T1,A6,-1.6572386239034944,0.007260673046696444,20/40,-0.06426972428588179,0.0053728661160203535,2.4/40,1.5929688996176126,0.009032445039506405,1.6572386239034944,0.007260673046696444,20/40,False,1.700256086546214,2.831629292172067,0.008569851934221629,20/40,0.6926601261106747
3,0.05,True,0.15,13.0,SL,T1,A7,0.11780328412926595,0.004209757040655349,2.4/8,0.3725963877881975,0.00762916077120202,20/40,0.25479310365893154,0.008713561178656811,0.3725963877881975,0.00762916077120202,20/40,False,1.336437550292578,2.441143025589349,0.01023397479125723,20/40,0.21744987950519631
3,0.05,True,0.15,13.0,SL,T2,A1,0.10858320793084378,0.004429579112624907,4.8/8,0.13157731884197438,0.004127452192715288,20/20,0.0229941109111306,0.006054505158817944,0.13157731884197438,0.004127452192715288,20/20,False,1.3105287622876314,1.4286499205339085,0.004059499373708251,2.4/8,0.11818588999500935
3,0.05,True,0.15,13.0,SL,T2,A2,-1.9152651434963979,0.006257541001984977,2.4/40,0.9380872066986626,0.0053192609896845055,20/8,2.8533523501950606,0.008212877502307127,1.9152651434963979,0.006257541001984977,2.4/40,True,1.3804644557042351,2.753885137805352,0.007855658875923854,2.4/40,0.7981307953236897
3,0.05,True,0.15,13.0,SL,T2,A3,0.33719326599322164,0.004621534078482953,2.4/40,2.0557365671813113,0.006981519842779231,20/8,1.7185433011880895,0.008372586013514547,2.0557365671813113,0.006981519842779231,20/8,True,1.4998452133176492,3.0166481438078097,0.01089592828176474,20/8,0.8868313672774512
3,0.05,True,0.15,13.0,SL,T2,A4,0.3153006713632116,0.004524832124048038,2.4/40,1.8244475075108126,0.006315448341172629,20/8,1.509146836147601,0.00776910506434539,1.8244475075108126,0.006315448341172629,20/8,True,1.465197807239026,2.705006025460327,0.009539670746807834,20/8,0.7936793392114766
3,0.05,True,0.15,13.0,SL,T2,A5,-1.7311647522652882,0.00750286515263578,2.4/40,1.0479162377561124,0.0060895528898804825,20/8,2.7790809900214004,0.00966310715542822,1.7311647522652882,0.00750286515263578,2.4/40,True,1.4089245788845077,2.937034840849504,0.011089573977678544,2.4/40,0.7203463918156326
3,0.05,True,0.15,13.0,SL,T2,A6,0.05877849668298437,0.004822098119341655,20/40,0.07497504300900018,0.005174141643033416,2.4/40,0.01619654632601581,0.007072790963596398,0.07497504300900018,0.005174141643033416,2.4/40,False,1.5244094044051388,1.643337332441025,0.004406683379579117,2.4/20,0.06652024511766734
3,0.05,True,0.15,13.0,SL,T2,A7,0.259712009070528,0.004440059545371427,2.4/8,2.0886135083746766,0.009413577547409945,20/40,1.8289014993041486,0.01040814925947666,2.0886135083746766,0.009413577547409945,20/40,True,1.4278807688918136,3.636449091632248,0.011658723932164917,20/40,0.9766302507335384
3,0.15,False,0.0,10.0,AP,T1,A1,-2.0193632140375133,0.008091229766241168,20/8,-0.08995022138208439,0.005767960194556031,2.4/8,1.9294129926554289,0.009936667647460588,2.0193632140375133,0.008091229766241168,20/8,False,1.8261352910781115,3.2595340518576417,0.010134621890018385,20/8,0.8441410804223803
3,0.15,False,0.0,10.0,AP,T1,A2,-3.3681324425231387,0.00806087080442527,20/40,-0.4960811105805863,0.0049166043056791085,2.4/8,2.8720513319425525,0.00944196145005147,3.3681324425231387,0.00806087080442527,20/40,True,1.63198409463426,4.223980940452067,0.010321426581849919,20/40,1.787791112914505
3,0.15,False,0.0,10.0,AP,T1,A3,-1.0191153838195222,0.006871462239428535,20/40,0.5740248453108047,0.005497922138271562,2.4/8,1.5931402291303267,0.008800235289262938,1.0191153838195222,0.006871462239428535,20/40,True,1.7667923917131483,2.4000517243037756,0.007922843065734715,20/40,0.35547848073894955
3,0.15,False,0.0,10.0,AP,T1,A4,-1.060377133794175,0.0069564842467475735,20/40,0.5635332772790543,0.0054881571524729895,2.4/8,1.6239104110732292,0.008860730331382825,1.060377133794175,0.0069564842467475735,20/40,True,1.7773220499661124,2.442052124899301,0.008225777612629555,20/40,0.3551152690072597
3,0.15,False,0.0,10.0,AP,T1,A5,-3.145185636929239,0.008880963443690744,20/40,-0.501060590233022,0.005122345621754168,2.4/8,2.644125046696217,0.010252313707494297,3.145185636929239,0.008880963443690744,20/40,True,1.6955465029100223,4.2165465713130015,0.012355361245379459,20/40,1.6763833176542728
3,0.15,False,0.0,10.0,AP,T1,A6,-2.019598662557215,0.00929827950010246,20/8,-0.08715072321978273,0.0077776974176809715,2.4/20,1.9324479393374323,0.012122317385014588,2.019598662557215,0.00929827950010246,20/8,False,2.4567184730447695,3.567140656885259,0.010477475690723178,20/8,0.8451891696989188
3,0.15,False,0.0,10.0,AP,T1,A7,0.17112332155450258,0.007578243998403493,2.4/40,0.19282740640436838,0.007787204786563088,20/40,0.0217040848498658,0.010866017692200285,0.19282740640436838,0.007787204786563088,20/40,False,1.6086530200421993,2.470056195087342,0.008877197349784045,20/40,0.1772381997626137
3,0.15,False,0.0,10.0,AP,T2,A1,0.14166694682504066,0.005077853947462341,20/8,0.1722521591136122,0.005630414595812431,4.8/20,0.03058521228857153,0.007581963415402143,0.1722521591136122,0.005630414595812431,4.8/20,False,1.6034592110088406,1.8204511222006658,0.00554612519688248,2.4/40,0.1596763715142447
3,0.15,False,0.0,10.0,AP,T2,A2,-2.4682271654148265,0.007121728481330534,2.4/40,1.0165471773058585,0.00605510280427887,20/8,3.484774342720685,0.009347902787908117,2.4682271654148265,0.007121728481330534,2.4/40,True,1.5547742437487133,3.3412566913146016,0.008586993398833273,2.4/40,1.027803899257603
3,0.15,False,0.0,10.0,AP,T2,A3,0.3705545936947316,0.005652965938195945,2.4/40,2.333692423155403,0.007931215185615,20/8,1.9631378294606712,0.009739620024360988,2.333692423155403,0.007931215185615,20/8,True,1.8256180161043343,3.4258538868100628,0.011388273141558375,20/8,0.9857884174705189
3,0.15,False,0.0,10.0,AP,T2,A4,0.3670392580146693,0.005652077225005896,2.4/40,2.274650677275466,0.007821613309728088,20/8,1.907611419260797,0.009650057602125799,2.274650677275466,0.007821613309728088,20/8,True,1.8246324470122846,3.360318140100209,0.01128732284473857,20/8,0.964584624862876
3,0.15,False,0.0,10.0,AP,T2,A5,-2.2884637632319507,0.00873505025378652,2.4/40,1.1490946858202058,0.006960735893347514,20/8,3.4375584490521565,0.011169285881967226,2.2884637632319507,0.00873505025378652,2.4/40,True,1.6101746588837929,3.587074070623633,0.012192790771511246,2.4/40,0.9488857575549053
3,0.15,False,0.0,10.0,AP,T2,A6,0.1378514785666416,0.006829715927384811,20/20,0.17192480900947008,0.007754475882320014,2.4/20,0.03407333044282848,0.010333291627465884,0.17192480900947008,0.007754475882320014,2.4/20,False,2.1589151587640654,2.4581878750423067,0.007885758115760332,2.4/20,0.15862828223770634
3,0.15,False,0.0,10.0,AP,T2,A7,0.42934156300670845,0.00762403315747266,2.4/40,2.346653588277336,0.010023707300713204,20/40,1.9173120252706277,0.01259367260320093,2.346653588277336,0.010023707300713204,20/40,False,1.6789711189174221,3.9438754282689974,0.012453717677148361,20/40,1.181055651699239
3,0.15,False,0.0,10.0,SL,T1,A1,-1.2938945977172704,0.005776243581719001,20/8,-0.05806440429140148,0.004382999655035385,2.4/40,1.2358301934258689,0.007250908625226927,1.2938945977172704,0.005776243581719001,20/8,False,1.384733907920114,2.2384434003447615,0.007246752877416763,20/8,0.5388784836508959
3,0.15,False,0.0,10.0,SL,T1,A2,-2.1475256830785647,0.005632569441994501,20/40,-0.3203343901178418,0.0037519816103235705,2.4/8,1.8271912929607228,0.0067678064779584605,2.1475256830785647,0.005632569441994501,20/40,True,1.2289575438341191,2.7900571115180712,0.0071016482559928895,20/40,1.1423945603139827
3,0.15,False,0.0,10.0,SL,T1,A3,-0.5845413508854951,0.004933103918140358,20/40,0.46668720904450317,0.004115978720435949,2.4/8,1.0512285599299982,0.006424701945946855,0.5845413508854951,0.004933103918140358,20/40,True,1.3313846158934952,1.6658978606439077,0.0053298633610978285,20/40,0.24994957311019184
3,0.15,False,0.0,10.0,SL,T1,A4,-0.6003597333328954,0.004970204384509428,20/40,0.46387495191451994,0.004112960138905939,2.4/8,1.0642346852474154,0.006451307830822051,0.6003597333328954,0.004970204384509428,20/40,True,1.3379255213592685,1.682468504565716,0.00547410619730197,20/40,0.25025503079258005
3,0.15,False,0.0,10.0,SL,T1,A5,-2.0196921666626273,0.006110709874787556,20/40,-0.3225013269123827,0.003892600577656713,2.4/8,1.6971908397502447,0.007245213208111927,2.0196921666626273,0.006110709874787556,20/40,True,1.272488066442404,2.795209585109106,0.008286073424289567,20/40,1.0781117838451166
3,0.15,False,0.0,10.0,SL,T1,A6,-1.2962626765779042,0.006736271100721387,20/20,-0.057656373386232265,0.0058367413805891265,2.4/20,1.2386063031916719,0.008913186763795293,1.2962626765779042,0.006736271100721387,20/20,False,1.846630765537674,2.4999390192979933,0.007454478746369376,20/8,0.5389147693891913
3,0.15,False,0.0,10.0,SL,T1,A7,0.10868178985760889,0.004111788750191059,20/8,0.12585015079625406,0.0070631605635752565,20/40,0.01716836093864517,0.00817282349454841,0.12585015079625406,0.0070631605635752565,20/40,False,1.2382489221165065,2.23709903377181,0.008739959489420066,20/40,0.11441851769093765
3,0.15,False,0.0,10.0,SL,T2,A1,0.08854910561480205,0.0039942988481572765,20/20,0.1134621186758317,0.004298329662746834,4.8/20,0.02491301306102965,0.00586771345398187,0.1134621186758317,0.004298329662746834,4.8/20,False,1.2598426062070307,1.3833556576088248,0.00392414150991998,2.4/40,0.10359041021119501
3,0.15,False,0.0,10.0,SL,T2,A2,-1.5799026910155438,0.005080134640043835,2.4/40,0.6512303111333636,0.0044054966936769215,20/8,2.2311330021489075,0.006724296920791912,1.5799026910155438,0.005080134640043835,2.4/40,True,1.1847117954224538,2.2531851902157367,0.00606873876492268,2.4/40,0.6561211522634165
3,0.15,False,0.0,10.0,SL,T2,A3,0.2891806531208891,0.00426320185877051,2.4/40,1.5874648433040603,0.0055385411152240275,20/8,1.2982841901831712,0.006989300950284752,1.5874648433040603,0.0055385411152240275,20/8,True,1.3788024819065887,2.363801540271814,0.00785346429311139,20/8,0.7110089591444627
3,0.15,False,0.0,10.0,SL,T2,A4,0.2881250350787913,0.004263197423672124,2.4/40,1.5627284798832366,0.005469586878585263,20/8,1.2746034448044452,0.006934784271741747,1.5627284798832366,0.005469586878585263,20/8,True,1.3785800986186278,2.331035917290156,0.007747543208804595,20/8,0.703294417494524
3,0.15,False,0.0,10.0,SL,T2,A5,-1.4767864756202642,0.006048743399744905,2.4/40,0.7249905117153342,0.004947526446401402,20/8,2.2017769873355983,0.007814429899474359,1.4767864756202642,0.006048743399744905,2.4/40,True,1.2251559436703465,2.416524648927455,0.008510183639508563,2.4/40,0.6104454574004446
3,0.15,False,0.0,10.0,SL,T2,A6,0.08534870554102802,0.00533563438625029,20/20,0.11983636105068704,0.0057594723964358215,4.8/20,0.034487655509659015,0.007851147469576833,0.11983636105068704,0.0057594723964358215,4.8/20,False,1.6799911652893909,1.8578009644721112,0.00563366774090037,2.4/40,0.10355412447289965
3,0.15,False,0.0,10.0,SL,T2,A7,0.2741535601710095,0.0042611733768610546,2.4/20,1.5036312819478654,0.008200195695800985,20/40,1.229477721776856,0.00924125575866735,1.5036312819478654,0.008200195695800985,20/40,False,1.2760612118615775,2.997525768660886,0.010067469767041076,20/40,0.7568874115530285
3,0.15,False,0.0,13.0,AP,T1,A1,-2.6338002610228806,0.010139029426944349,20/20,-0.1157309381282473,0.00705559856299468,2.4/8,2.5180693228946334,0.012352383931961313,2.6338002610228806,0.010139029426944349,20/20,False,2.234164491881075,4.152142361063346,0.01309513008716229,20/40,1.1011229996564036
3,0.15,False,0.0,13.0,AP,T1,A2,-4.4062320647034765,0.010289109859364954,20/40,-0.6442352169369432,0.006019819932465434,2.4/8,3.7619968477665333,0.011920738807531571,4.4062320647034765,0.010289109859364954,20/40,True,2.0096830542253636,5.4773491135810835,0.013607801607990244,20/40,2.3267463431347255
3,0.15,False,0.0,13.0,AP,T1,A3,-1.38362800260396,0.00861998148513652,20/40,0.6772557229959496,0.006810174628911552,2.4/8,2.0608837255999095,0.010985561400327568,1.38362800260396,0.00861998148513652,20/40,True,2.1705273594118846,3.056920055532801,0.010278745577357834,20/40,0.44674428212486683
3,0.15,False,0.0,13.0,AP,T1,A4,-1.4485976810458714,0.008757232529108637,20/40,0.659322507959672,0.006804613138003729,2.4/8,2.1079201890055432,0.011090170491330213,1.4485976810458714,0.008757232529108637,20/40,True,2.17112631170526,3.1252633023951364,0.010576663213469287,20/40,0.44617814295926084
3,0.15,False,0.0,13.0,AP,T1,A5,-4.107799802990159,0.011366716629697649,20/40,-0.6488877719586127,0.006274794475435424,2.4/8,3.458912031031546,0.012983654826311426,4.107799802990159,0.011366716629697649,20/40,True,2.0876591049419915,5.458398548400763,0.016446894623396123,20/40,2.1766824333119392
3,0.15,False,0.0,13.0,AP,T1,A6,-2.6406954964094256,0.011540740608973733,20/20,-0.10193314164335783,0.009595455734236081,2.4/8,2.538762354766068,0.015008712954524099,2.6406954964094256,0.011540740608973733,20/20,False,3.0257076603523565,4.506877018738551,0.01332543148977715,20/40,1.1012478178576546
3,0.15,False,0.0,13.0,AP,T1,A7,0.21714710167864643,0.006186813684716333,10/8,0.23639674935770003,0.00616621929825616,4.8/8,0.0192496476790536,0.008734925529366578,0.23639674935770003,0.00616621929825616,4.8/8,False,1.9602148482045407,2.723255235163017,0.009283149265631509,20/40,0.22832819414203964
3,0.15,False,0.0,13.0,AP,T2,A1,0.1766822319919467,0.006109644866145698,20/40,0.23027609250868664,0.006889242361203888,4.8/8,0.05359386051673995,0.009208117109476107,0.23027609250868664,0.006889242361203888,4.8/8,False,1.931112053083983,2.239793977844487,0.0077271129695138325,2.4/20,0.2067413124301416
3,0.15,False,0.0,13.0,AP,T2,A2,-3.2199722471509618,0.009041321931453709,2.4/40,1.327404379767281,0.007544457542021456,20/8,4.5473766269182425,0.01177558244298558,3.2199722471509618,0.009041321931453709,2.4/40,True,1.899482502750479,4.306122357032918,0.011362680559141141,2.4/40,1.3366158034734434
3,0.15,False,0.0,13.0,AP,T2,A3,0.46048073248670196,0.006964495487112386,2.4/40,2.9796389868146997,0.010035972108317128,20/8,2.519158254327998,0.012215765778244446,2.9796389868146997,0.010035972108317128,20/8,True,2.2499808309838953,4.353185200161131,0.014168357365796391,20/8,1.2342144400568928
3,0.15,False,0.0,13.0,AP,T2,A4,0.45390645722471584,0.006958657003259758,2.4/40,2.8870391254568135,0.009903017189626785,20/8,2.4331326682320977,0.012103415086125885,2.8870391254568135,0.009903017189626785,20/8,True,2.2451804704436,4.259327621582231,0.01409684116732884,20/8,1.1981115360500227
3,0.15,False,0.0,13.0,AP,T2,A5,-2.985922542458576,0.011262763518432034,2.4/40,1.5075463144669519,0.008767013181559287,20/8,4.493468856925528,0.014272713904431694,2.985922542458576,0.011262763518432034,2.4/40,True,1.969338813060611,4.647643573568499,0.01632947983027707,2.4/40,1.2318016375173748
3,0.15,False,0.0,13.0,AP,T2,A6,0.16926608561003598,0.008251039743835556,20/40,0.23656891454848053,0.009565190542932436,2.4/8,0.06730282893844455,0.012632201984490195,0.23656891454848053,0.009565190542932436,2.4/8,False,2.6051790538760304,3.034000720290115,0.010427993170652768,2.4/8,0.2066164942288906
3,0.15,False,0.0,13.0,AP,T2,A7,0.5581967958712021,0.0064902837134958825,2.4/20,3.04667636947945,0.010567104534416057,20/20,2.488479573608248,0.012401108052224458,3.04667636947945,0.010567104534416057,20/20,False,2.0611725607511144,4.835320542572998,0.016008576315064936,20/40,1.536192506228585
3,0.15,False,0.0,13.0,SL,T1,A1,-1.6880580503455793,0.007027369268529759,20/40,-0.07285249224471357,0.005106332549986298,2.4/8,1.6152055581008657,0.008686688146084563,1.6880580503455793,0.007027369268529759,20/40,False,1.616398658159277,2.790677781659024,0.008948579704482842,20/40,0.7034400736389755
3,0.15,False,0.0,13.0,SL,T1,A2,-2.811317641429312,0.007049751824895882,20/40,-0.4139407143880025,0.004377230375429143,2.4/8,2.39737692704131,0.008298141150414494,2.811317641429312,0.007049751824895882,20/40,True,1.4447637629869619,3.5879461062386597,0.009421422339777814,20/40,1.4892111483136663
3,0.15,False,0.0,13.0,SL,T1,A3,-0.835559777087252,0.0060275418280005336,20/40,0.5253894785575551,0.004845420582931094,2.4/8,1.3609492556448073,0.0077336512149041425,0.835559777087252,0.0060275418280005336,20/40,True,1.5638474369273803,2.081165504868657,0.007249201167779282,20/40,0.3071551757393116
3,0.15,False,0.0,13.0,SL,T1,A4,-0.8635921070371441,0.006082186845963246,20/40,0.5183236489979305,0.004834538089643653,2.4/8,1.3819157560350745,0.0077695402289597315,0.8635921070371441,0.006082186845963246,20/40,True,1.562192825215811,2.108329674709546,0.007377206146818871,20/40,0.3068936068865215
3,0.15,False,0.0,13.0,SL,T1,A5,-2.6347885933371518,0.007674120923702807,20/40,-0.4178501437244975,0.004548212210086091,2.4/8,2.216938449612654,0.00892067072924393,2.6347885933371518,0.007674120923702807,20/40,True,1.4977321146232714,3.5820755484228606,0.011100410477176477,20/40,1.4001368753273635
3,0.15,False,0.0,13.0,SL,T1,A6,-1.6940286060651735,0.008130478224240173,20/40,-0.0691869026382855,0.006904950148769073,2.4/40,1.624841703426888,0.010666912051377835,1.6940286060651735,0.008130478224240173,20/40,False,2.1734957471390044,3.078982693841478,0.009315053442657057,20/40,0.7064772491192423
3,0.15,False,0.0,13.0,SL,T1,A7,0.13791550060470326,0.004563444867479598,10/8,0.1514401325479166,0.004865082424726034,10/20,0.01352463194321335,0.0066703864998891955,0.1514401325479166,0.004865082424726034,10/20,False,1.4349672358098604,2.3490637949114186,0.008863390245234064,20/40,0.14482123700127528
3,0.15,False,0.0,13.0,SL,T2,A1,0.11218871935988449,0.00454306074965669,20/8,0.14318708405792355,0.005013211187607982,4.8/8,0.030998364698039058,0.00676547761703703,0.14318708405792355,0.005013211187607982,4.8/8,False,1.4410085936099608,1.6279964823194828,0.005184119433547251,2.4/20,0.13172273808832904
3,0.15,False,0.0,13.0,SL,T2,A2,-2.0556415981749874,0.0062757977698840815,2.4/40,0.8423739715669117,0.005290026016396105,20/8,2.898015569741899,0.008207923787574397,2.0556415981749874,0.0062757977698840815,2.4/40,True,1.3774482322349826,2.857304106908813,0.00796708439716447,2.4/40,0.8540023743641445
3,0.15,False,0.0,13.0,SL,T2,A3,0.3335098270361006,0.00501552811919707,2.4/40,1.979140579662595,0.006852409882076092,20/8,1.6456307526264944,0.008491822154663308,1.979140579662595,0.006852409882076092,20/8,True,1.6207269605497976,2.9347065607558465,0.0097661496763567,20/8,0.8538212865041562
3,0.15,False,0.0,13.0,SL,T2,A4,0.3318717748770072,0.005014926916782237,2.4/40,1.936012324197269,0.006754664431640131,20/8,1.6041405493202618,0.008412786908315893,1.936012324197269,0.006754664431640131,20/8,True,1.6192654937471938,2.882819323571729,0.009655595575079246,20/8,0.8392763039587048
3,0.15,False,0.0,13.0,SL,T2,A5,-1.914597107078773,0.007614060583014133,2.4/40,0.9450142846360943,0.006016810513612655,20/8,2.8596113917148673,0.009704428232437463,1.914597107078773,0.007614060583014133,2.4/40,True,1.4294597227295098,3.07620154812665,0.011298103620258071,2.4/40,0.7906030699195542
3,0.15,False,0.0,13.0,SL,T2,A6,0.10807007038657065,0.006127563239085977,20/40,0.14705278524378435,0.00678086745945447,4.8/40,0.03898271485721369,0.009139321350717806,0.14705278524378435,0.00678086745945447,4.8/40,False,1.939965710264751,2.183739587867933,0.00687101101507319,2.4/20,0.12868556260806227
3,0.15,False,0.0,13.0,SL,T2,A7,0.35874654586585275,0.0048746337621576,2.4/20,1.942507562881636,0.009202213440132579,20/40,1.5837610170157832,0.010413586630595792,1.942507562881636,0.009202213440132579,20/40,False,1.4910538029489262,3.498760376318422,0.011610542790029044,20/40,0.9799840487285799
3,0.15,False,0.15,10.0,AP,T1,A1,-1.9606495907943282,0.008319218662808587,20/8,-0.03251567680238403,0.006168620718410264,2.4/20,1.9281339139919442,0.010356702212925843,1.9606495907943282,0.008319218662808587,20/8,False,1.9489406214582454,3.281008613893764,0.01038250376071367,20/8,0.7894972379093262
3,0.15,False,0.15,10.0,AP,T1,A2,-3.27165340764133,0.008070615416475387,20/40,-0.4579208846205605,0.005046905877916452,2.4/8,2.8137325230207697,0.009518723241128393,3.27165340764133,0.008070615416475387,20/40,True,1.6603589850895195,4.1493534683084,0.010215748257586118,20/40,1.716538343397979
3,0.15,False,0.15,10.0,AP,T1,A3,-0.9045126211947156,0.007070982293054757,20/40,0.7528090055904083,0.005732953081832272,2.4/8,1.6573216267851238,0.009103051226219924,0.9045126211947156,0.007070982293054757,20/40,True,1.8736894010149112,2.4120472926498224,0.007790518040659452,20/40,0.40148057555585526
3,0.15,False,0.15,10.0,AP,T1,A4,-0.9508967310583906,0.007160774459909419,20/40,0.735475917069315,0.005727281407148837,2.4/8,1.6863726481277057,0.009169429817734786,0.9508967310583906,0.007160774459909419,20/40,True,1.8858816732870982,2.4559768734692455,0.008090095047089772,20/40,0.3985872386379799
3,0.15,False,0.15,10.0,AP,T1,A5,-3.0901202615244237,0.008840434772184994,20/40,-0.47136557228040665,0.005310517314606482,2.4/8,2.618754689244017,0.010312850290292825,3.0901202615244237,0.008840434772184994,20/40,True,1.7442238147699427,4.167024570784598,0.011988496621059322,20/40,1.6314497737706246
3,0.15,False,0.15,10.0,AP,T1,A6,-2.018661370268712,0.009143105042272262,20/8,-0.06632923779951436,0.007546546425597949,2.4/20,1.9523321324691976,0.011855240730062366,2.018661370268712,0.009143105042272262,20/8,False,2.3873372013175325,3.526265320824255,0.01049052732230438,20/8,0.8307620901271876
3,0.15,False,0.15,10.0,AP,T1,A7,0.21752345146075444,0.005170631038072976,2.4/8,0.5156478585773674,0.008328465356029503,20/40,0.2981244071166129,0.009802997527209076,0.5156478585773674,0.008328465356029503,20/40,False,1.6494945437007154,2.683683451783873,0.010126532355367979,20/40,0.33642888037355984
3,0.15,False,0.15,10.0,AP,T2,A1,0.20497344494782302,0.0059813999719857975,4.8/8,0.22685325146795213,0.006128150971729619,2.4/20,0.021879806520129108,0.00856337433242191,0.22685325146795213,0.006128150971729619,2.4/20,False,1.7100153004783447,1.9511146241823718,0.006152191198936457,2.4/20,0.21460035266957164
3,0.15,False,0.15,10.0,AP,T2,A2,-2.3808370014677536,0.007215996264963826,2.4/40,1.0858488027059512,0.006106944553084812,20/8,3.4666858041737045,0.009453326074478978,2.3808370014677536,0.007215996264963826,2.4/40,True,1.5865096656067388,3.2977860704650106,0.008749005891765924,2.4/40,0.9867438000276119
3,0.15,False,0.15,10.0,AP,T2,A3,0.4872324122382303,0.005985045946334754,2.4/40,2.5190489727821666,0.008026157350799512,20/8,2.0318165605439362,0.010011991649993078,2.5190489727821666,0.008026157350799512,20/8,True,1.953495416048,3.5759563042705613,0.011338317917781735,20/8,1.1368095790138977
3,0.15,False,0.15,10.0,AP,T2,A4,0.4817914351939184,0.005981614096343987,2.4/40,2.448601034178097,0.007917004560531744,20/8,1.9668095989841783,0.00992263414669016,2.448601034178097,0.007917004560531744,20/8,True,1.9499336406280168,3.501925251453103,0.011194442174290014,20/8,1.1099907612175501
3,0.15,False,0.15,10.0,AP,T2,A5,-2.2421724297582895,0.00881069497656491,2.4/40,1.194539130613589,0.00697623869548079,20/8,3.4367115603718785,0.0112381605392693,2.2421724297582895,0.00881069497656491,2.4/40,True,1.6679986768895194,3.576324114706165,0.012152869355794132,2.4/40,0.9260517593951855
3,0.15,False,0.15,10.0,AP,T2,A6,0.15179114385720716,0.006582325227000931,20/8,0.19303969047082184,0.007515947723084813,2.4/20,0.041248546613614684,0.009990819564488022,0.19303969047082184,0.007515947723084813,2.4/20,False,2.0870308487776055,2.3864668112685856,0.007701769398115518,2.4/8,0.1733355004517103
3,0.15,False,0.15,10.0,AP,T2,A7,0.4767402516002898,0.005234195539725921,2.4/8,2.672996172728849,0.010496951261651158,20/40,2.196255921128559,0.011729568991977777,2.672996172728849,0.010496951261651158,20/40,True,1.7224790754902166,4.261853696736347,0.012942005937035723,20/40,1.3405264709524578
3,0.15,False,0.15,10.0,SL,T1,A1,-1.1629538583371768,0.005858385898260095,20/20,0.04876993361911125,0.0046353871663989505,2.4/20,1.211723791956288,0.007470441721568332,1.1629538583371768,0.005858385898260095,20/20,False,1.4601544023235251,2.1910956910591954,0.007191388788476515,20/8,0.4509478873762143
3,0.15,False,0.15,10.0,SL,T1,A2,-2.0151572973806346,0.005747777143174164,20/40,-0.22064227542920398,0.003822864552739288,2.4/8,1.7945150219514308,0.006902987431263794,2.0151572973806346,0.005747777143174164,20/40,True,1.2288603412399002,2.7137649317882846,0.007354285226384946,20/40,1.0176953745393151
3,0.15,False,0.15,10.0,SL,T1,A3,-0.4272638391562295,0.005119184945624148,20/40,0.6771485557279979,0.004241585714132909,2.4/8,1.1044123948842275,0.006648090242907454,0.6771485557279979,0.004241585714132909,2.4/8,True,1.4191976133539692,1.6742561431712006,0.00531430723826229,20/40,0.3472669124513868
3,0.15,False,0.15,10.0,SL,T1,A4,-0.4449532711176042,0.0051558391863480236,20/40,0.6717444401184431,0.004238187304148578,2.4/8,1.1166977112360472,0.006674197280611957,0.6717444401184431,0.004238187304148578,2.4/8,True,1.41965289559195,1.690036864198153,0.005462297302911874,20/40,0.3449551595699633
3,0.15,False,0.15,10.0,SL,T1,A5,-1.9097011446056131,0.006199125408243259,20/40,-0.22816780409423165,0.004018958851259346,2.4/8,1.6815333405113815,0.0073879080987274744,1.9097011446056131,0.006199125408243259,20/40,True,1.2912193537918026,2.7367564040785357,0.00852661761658898,20/40,0.9707338555174451
3,0.15,False,0.15,10.0,SL,T1,A6,-1.2683235746156285,0.006598087094967328,20/20,-0.028520845637391722,0.005667150217265471,2.4/20,1.2398027289782367,0.008697778158692396,1.2683235746156285,0.006598087094967328,20/20,False,1.7923282290220992,2.4506545422508585,0.007399787385941023,20/8,0.5177641135758807
