cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,w_anchor,metric,value,mcse,n,test,mci_lo,mci_hi
24,0.15,2.0,1.0,25,0.3,power_reject_bf,0.5255,0.011165790388503627,2000,bf,0.5036154528069868,0.5473845471930131
24,0.15,2.0,1.0,25,0.5,power_reject_bf,0.9665,0.004023540107914917,2000,bf,0.9586140062359306,0.9743859937640694
24,0.15,2.0,1.0,50,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916
24,0.15,2.0,1.0,50,0.1,power_reject_bf,0.1355,0.007653095778833557,2000,bf,0.12050020778493428,0.15049979221506574
24,0.15,2.0,1.0,50,0.2,power_reject_bf,0.4175,0.011027097306181713,2000,bf,0.3958872862553868,0.43911271374461314
24,0.15,2.0,1.0,50,0.3,power_reject_bf,0.7985,0.008969329685099104,2000,bf,0.7809204367130744,0.8160795632869255
24,0.15,2.0,1.0,50,0.5,power_reject_bf,0.9985,0.0008653756409790912,2000,bf,0.9968038948972041,1.000196105102796
24,0.15,2.0,1.0,100,0.0,power_reject_bf,0.0455,0.004659922209651144,2000,bf,0.0363667202262833,0.054633279773716695
24,0.15,2.0,1.0,100,0.1,power_reject_bf,0.193,0.008824709626950906,2000,bf,0.1757038868207228,0.2102961131792772
24,0.15,2.0,1.0,100,0.2,power_reject_bf,0.622,0.01084241670477574,2000,bf,0.6007492535856409,0.6432507464143591
24,0.15,2.0,1.0,100,0.3,power_reject_bf,0.9495,0.0048964145045124596,2000,bf,0.9399032038420777,0.9590967961579223
24,0.15,2.0,1.0,100,0.5,power_reject_bf,1.0,0.0,2000,bf,1.0,1.0
24,0.15,2.0,1.0,10,0.0,power_reject_bf_onesided,0.037,0.0042208411483968455,2000,bf_onesided,0.028727303299423523,0.04527269670057647
24,0.15,2.0,1.0,10,0.1,power_reject_bf_onesided,0.0795,0.006048956521582875,2000,bf_onesided,0.06764426298013235,0.09135573701986766
24,0.15,2.0,1.0,10,0.2,power_reject_bf_onesided,0.174,0.008477145746063352,2000,bf_onesided,0.15738509951496268,0.1906149004850373
24,0.15,2.0,1.0,10,0.3,power_reject_bf_onesided,0.3265,0.010485650909695592,2000,bf_onesided,0.3059485017004294,0.3470514982995706
24,0.15,2.0,1.0,10,0.5,power_reject_bf_onesided,0.771,0.009395717109406817,2000,bf_onesided,0.7525847327113786,0.7894152672886214
24,0.15,2.0,1.0,25,0.0,power_reject_bf_onesided,0.039,0.004328914413568372,2000,bf_onesided,0.03051548359032488,0.04748451640967512
24,0.15,2.0,1.0,25,0.1,power_reject_bf_onesided,0.137,0.007688660481514319,2000,bf_onesided,0.12193050224800928,0.15206949775199075
24,0.15,2.0,1.0,25,0.2,power_reject_bf_onesided,0.333,0.010538287337134057,2000,bf_onesided,0.3123453361975614,0.35365466380243865
24,0.15,2.0,1.0,25,0.3,power_reject_bf_onesided,0.615,0.010880602005403929,2000,bf_onesided,0.5936744117710805,0.6363255882289195
24,0.15,2.0,1.0,25,0.5,power_reject_bf_onesided,0.984,0.00280570846668003,2000,bf_onesided,0.9785009124108119,0.989499087589188
24,0.15,2.0,1.0,50,0.0,power_reject_bf_onesided,0.043,0.004536022486716748,2000,bf_onesided,0.03410955922284469,0.0518904407771553
24,0.15,2.0,1.0,50,0.1,power_reject_bf_onesided,0.1935,0.008833395440033238,2000,bf_onesided,0.1761868629397707,0.2108131370602293
24,0.15,2.0,1.0,50,0.2,power_reject_bf_onesided,0.5275,0.011163416815652813,2000,bf_onesided,0.5056201049243259,0.5493798950756741
24,0.15,2.0,1.0,50,0.3,power_reject_bf_onesided,0.8625,0.007700446415630719,2000,bf_onesided,0.8474074022414348,0.8775925977585652
24,0.15,2.0,1.0,50,0.5,power_reject_bf_onesided,0.999,0.0007067531393633852,2000,bf_onesided,0.9976147892899608,1.0003852107100393
24,0.15,2.0,1.0,100,0.0,power_reject_bf_onesided,0.0405,0.004407933189148856,2000,bf_onesided,0.031860609634863056,0.049139390365136947
24,0.15,2.0,1.0,100,0.1,power_reject_bf_onesided,0.2785,0.010023416333765649,2000,bf_onesided,0.25885446482880736,0.2981455351711927
24,0.15,2.0,1.0,100,0.2,power_reject_bf_onesided,0.738,0.009832497139587684,2000,bf_onesided,0.7187286595763052,0.7572713404236948
24,0.15,2.0,1.0,100,0.3,power_reject_bf_onesided,0.974,0.0035583704135460676,2000,bf_onesided,0.9670257220907845,0.9809742779092154
24,0.15,2.0,1.0,100,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
24,0.15,2.0,1.0,10,0.0,power_reject_either_unadjusted,0.1245,0.007382403064043577,2000,either_unadjusted,0.1100307557609849,0.1389692442390151
24,0.15,2.0,1.0,10,0.1,power_reject_either_unadjusted,0.2085,0.009083714823793183,2000,either_unadjusted,0.190696245959099,0.22630375404090097
24,0.15,2.0,1.0,10,0.2,power_reject_either_unadjusted,0.353,0.010686229456641851,2000,either_unadjusted,0.33205537496924237,0.3739446250307576
24,0.15,2.0,1.0,10,0.3,power_reject_either_unadjusted,0.5505,0.011123168388548292,2000,either_unadjusted,0.5286989903925073,0.5723010096074926
24,0.15,2.0,1.0,10,0.5,power_reject_either_unadjusted,0.915,0.006235984284778145,2000,either_unadjusted,0.9027776952972691,0.9272223047027309
24,0.15,2.0,1.0,25,0.0,power_reject_either_unadjusted,0.1345,0.007629211951440331,2000,either_unadjusted,0.11954701922680722,0.1494529807731928
24,0.15,2.0,1.0,25,0.1,power_reject_either_unadjusted,0.283,0.010072512099769353,2000,either_unadjusted,0.26325823889488764,0.3027417611051123
24,0.15,2.0,1.0,25,0.2,power_reject_either_unadjusted,0.552,0.011119712226492195,2000,either_unadjusted,0.5302057643457155,0.5737942356542846
24,0.15,2.0,1.0,25,0.3,power_reject_either_unadjusted,0.8045,0.008867912663079175,2000,either_unadjusted,0.7871192104252207,0.8218807895747793
24,0.15,2.0,1.0,25,0.5,power_reject_either_unadjusted,0.9965,0.0013205585939290896,2000,either_unadjusted,0.9939117526960084,0.9990882473039917
24,0.15,2.0,1.0,50,0.0,power_reject_either_unadjusted,0.1495,0.007973385416496559,2000,either_unadjusted,0.13387245162554173,0.16512754837445826
24,0.15,2.0,1.0,50,0.1,power_reject_either_unadjusted,0.376,0.010831066429488834,2000,either_unadjusted,0.35477149971659333,0.39722850028340667
24,0.15,2.0,1.0,50,0.2,power_reject_either_unadjusted,0.732,0.0099039386104721,2000,either_unadjusted,0.7125886368652646,0.7514113631347353
24,0.15,2.0,1.0,50,0.3,power_reject_either_unadjusted,0.9445,0.005119558086397692,2000,either_unadjusted,0.9344658504547516,0.9545341495452484
24,0.15,2.0,1.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
24,0.15,2.0,1.0,100,0.0,power_reject_either_unadjusted,0.1595,0.008187177474563502,2000,either_unadjusted,0.1434534268882446,0.1755465731117554
24,0.15,2.0,1.0,100,0.1,power_reject_either_unadjusted,0.496,0.011179982110898032,2000,either_unadjusted,0.47408763754199584,0.5179123624580041
24,0.15,2.0,1.0,100,0.2,power_reject_either_unadjusted,0.8735,0.0074329586975846965,2000,either_unadjusted,0.8589316685392472,0.8880683314607529
24,0.15,2.0,1.0,100,0.3,power_reject_either_unadjusted,0.99,0.0022248595461287,2000,either_unadjusted,0.9856393553845314,0.9943606446154686
24,0.15,2.0,1.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
24,0.15,2.0,1.0,10,0.0,power_reject_f_variance,0.0755,0.005907611615534657,2000,f_variance,0.06392129390757023,0.08707870609242976
24,0.15,2.0,1.0,10,0.1,power_reject_f_variance,0.1415,0.007793514932301086,2000,f_variance,0.12622499129922743,0.15677500870077254
24,0.15,2.0,1.0,10,0.2,power_reject_f_variance,0.258,0.009783557635134573,2000,f_variance,0.2388245792432111,0.2771754207567889
24,0.15,2.0,1.0,10,0.3,power_reject_f_variance,0.4265,0.011058882176784416,2000,f_variance,0.4048249890532609,0.44817501094673906
24,0.15,2.0,1.0,10,0.5,power_reject_f_variance,0.832,0.008359904305672405,2000,f_variance,0.815614888517437,0.8483851114825629
24,0.15,2.0,1.0,25,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance,0.07792642612152866,0.10307357387847134
24,0.15,2.0,1.0,25,0.1,power_reject_f_variance,0.2115,0.00913147715323211,2000,f_variance,0.19360263351284257,0.22939736648715742
24,0.15,2.0,1.0,25,0.2,power_reject_f_variance,0.431,0.011073368954387819,2000,f_variance,0.4092965954906822,0.4527034045093178
24,0.15,2.0,1.0,25,0.3,power_reject_f_variance,0.694,0.010304465051617187,2000,f_variance,0.6738036194595721,0.7141963805404278
24,0.15,2.0,1.0,25,0.5,power_reject_f_variance,0.988,0.0024347484469653133,2000,f_variance,0.983227980694892,0.9927720193051079
24,0.15,2.0,1.0,50,0.0,power_reject_f_variance,0.105,0.006854742883580682,2000,f_variance,0.09156495071892568,0.11843504928107432
24,0.15,2.0,1.0,50,0.1,power_reject_f_variance,0.2825,0.010067118505312231,2000,f_variance,0.2627688101458542,0.30223118985414577
24,0.15,2.0,1.0,50,0.2,power_reject_f_variance,0.612,0.010896237882865811,2000,f_variance,0.5906437660141468,0.6333562339858532
24,0.15,2.0,1.0,50,0.3,power_reject_f_variance,0.8915,0.00695441406590088,2000,f_variance,0.8778695987897406,0.9051304012102593
24,0.15,2.0,1.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance,1.0,1.0
24,0.15,2.0,1.0,100,0.0,power_reject_f_variance,0.1115,0.007038030619427568,2000,f_variance,0.09770571335502427,0.12529428664497574
24,0.15,2.0,1.0,100,0.1,power_reject_f_variance,0.384,0.010875293099498515,2000,f_variance,0.3626848170355345,0.4053151829644655
24,0.15,2.0,1.0,100,0.2,power_reject_f_variance,0.785,0.009186266924055712,2000,f_variance,0.7669952475344601,0.8030047524655399
24,0.15,2.0,1.0,100,0.3,power_reject_f_variance,0.9745,0.00352489361541593,2000,f_variance,0.967591335409955,0.981408664590045
24,0.15,2.0,1.0,100,0.5,power_reject_f_variance,0.9995,0.000499874984371065,2000,f_variance,0.9985202630261322,1.0004797369738678
24,0.15,2.0,1.0,10,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164
24,0.15,2.0,1.0,10,0.1,power_reject_welch_mean,0.0685,0.0056483515294287415,2000,welch_mean,0.05742943434297473,0.07957056565702528
24,0.15,2.0,1.0,10,0.2,power_reject_welch_mean,0.1,0.00670820393249937,2000,welch_mean,0.08685216178764281,0.1131478382123572
24,0.15,2.0,1.0,10,0.3,power_reject_welch_mean,0.15,0.007984359711335657,2000,welch_mean,0.1343509424027317,0.16564905759726828
24,0.15,2.0,1.0,10,0.5,power_reject_welch_mean,0.2635,0.009850577394244461,2000,welch_mean,0.24419322292806706,0.28280677707193297
24,0.15,2.0,1.0,25,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695
24,0.15,2.0,1.0,25,0.1,power_reject_welch_mean,0.078,0.005996498978570746,2000,welch_mean,0.06624707787596457,0.08975292212403543
24,0.15,2.0,1.0,25,0.2,power_reject_welch_mean,0.1565,0.008124276890899276,2000,welch_mean,0.14057670976780548,0.17242329023219452
24,0.15,2.0,1.0,25,0.3,power_reject_welch_mean,0.259,0.009795891996137973,2000,welch_mean,0.23980040433968144,0.2781995956603186
24,0.15,2.0,1.0,25,0.5,power_reject_welch_mean,0.442,0.011104863799254811,2000,welch_mean,0.42023486672855737,0.46376513327144264
24,0.15,2.0,1.0,50,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271
24,0.15,2.0,1.0,50,0.1,power_reject_welch_mean,0.1095,0.0069824691191583505,2000,welch_mean,0.09581461189533792,0.12318538810466208
24,0.15,2.0,1.0,50,0.2,power_reject_welch_mean,0.2405,0.009556666521334727,2000,welch_mean,0.2217692776581787,0.2592307223418213
24,0.15,2.0,1.0,50,0.3,power_reject_welch_mean,0.3865,0.010888474411045838,2000,welch_mean,0.365158982139429,0.40784101786057103
24,0.15,2.0,1.0,50,0.5,power_reject_welch_mean,0.574,0.01105721483918984,2000,welch_mean,0.552328256974922,0.5956717430250779
24,0.15,2.0,1.0,100,0.0,power_reject_welch_mean,0.0505,0.00489641450451246,2000,welch_mean,0.04090320384207774,0.060096796157922266
24,0.15,2.0,1.0,100,0.1,power_reject_welch_mean,0.1535,0.00806032722660811,2000,welch_mean,0.13770204880762826,0.16929795119237173
24,0.15,2.0,1.0,100,0.2,power_reject_welch_mean,0.353,0.010686229456641851,2000,welch_mean,0.33205537496924237,0.3739446250307576
24,0.15,2.0,1.0,100,0.3,power_reject_welch_mean,0.5,0.011180339887498949,2000,welch_mean,0.478086936312738,0.521913063687262
24,0.15,2.0,1.0,100,0.5,power_reject_welch_mean,0.6845,0.010391336535787877,2000,welch_mean,0.6641333544779711,0.7048666455220289
25,0.15,2.0,2.0,10,0.0,power_reject_bf,0.043,0.004536022486716748,2000,bf,0.03410955922284469,0.0518904407771553
25,0.15,2.0,2.0,10,0.1,power_reject_bf,0.0665,0.005571254347092763,2000,bf,0.055580542044854686,0.07741945795514532
25,0.15,2.0,2.0,10,0.2,power_reject_bf,0.1485,0.007951344225978398,2000,bf,0.13291565156547447,0.16408434843452552
25,0.15,2.0,2.0,10,0.3,power_reject_bf,0.31,0.010341663309158734,2000,bf,0.289730712213928,0.330269287786072
25,0.15,2.0,2.0,10,0.5,power_reject_bf,0.7635,0.009501782727467515,2000,bf,0.7448768479183419,0.7821231520816581
25,0.15,2.0,2.0,25,0.0,power_reject_bf,0.0445,0.004610843198374892,2000,bf,0.03546291332154035,0.05353708667845965
25,0.15,2.0,2.0,25,0.1,power_reject_bf,0.087,0.006302023484564303,2000,bf,0.0746482608430994,0.09935173915690058
25,0.15,2.0,2.0,25,0.2,power_reject_bf,0.273,0.009961701661864804,2000,bf,0.25347542336400486,0.2925245766359952
25,0.15,2.0,2.0,25,0.3,power_reject_bf,0.583,0.011025221086218635,2000,bf,0.5613909635789706,0.6046090364210294
25,0.15,2.0,2.0,25,0.5,power_reject_bf,0.982,0.002972877394041,2000,bf,0.9761732673312659,0.9878267326687341
25,0.15,2.0,2.0,50,0.0,power_reject_bf,0.0475,0.004756245893559331,2000,bf,0.03817792927347588,0.05682207072652412
25,0.15,2.0,2.0,50,0.1,power_reject_bf,0.1325,0.007581020709640622,2000,bf,0.11764147232584993,0.14735852767415009
25,0.15,2.0,2.0,50,0.2,power_reject_bf,0.459,0.01114268818553225,2000,bf,0.43716073229313146,0.4808392677068686
25,0.15,2.0,2.0,50,0.3,power_reject_bf,0.8455,0.008081761874739938,2000,bf,0.8296600376689373,0.8613399623310628
25,0.15,2.0,2.0,50,0.5,power_reject_bf,1.0,0.0,2000,bf,1.0,1.0
25,0.15,2.0,2.0,100,0.0,power_reject_bf,0.0455,0.004659922209651144,2000,bf,0.0363667202262833,0.054633279773716695
25,0.15,2.0,2.0,100,0.1,power_reject_bf,0.2165,0.00920944488012171,2000,bf,0.19844981957497712,0.23455018042502288
25,0.15,2.0,2.0,100,0.2,power_reject_bf,0.7035,0.010212437270309179,2000,bf,0.6834839905979357,0.7235160094020643
25,0.15,2.0,2.0,100,0.3,power_reject_bf,0.9775,0.003316153645415119,2000,bf,0.9710004582365176,0.9839995417634825
25,0.15,2.0,2.0,100,0.5,power_reject_bf,1.0,0.0,2000,bf,1.0,1.0
25,0.15,2.0,2.0,10,0.0,power_reject_bf_onesided,0.035,0.004109440351191388,2000,bf_onesided,0.026945644851517524,0.04305435514848248
25,0.15,2.0,2.0,10,0.1,power_reject_bf_onesided,0.0865,0.006285608562422576,2000,bf_onesided,0.07418043349956,0.09881956650043999
25,0.15,2.0,2.0,10,0.2,power_reject_bf_onesided,0.207,0.00905955296910394,2000,bf_onesided,0.18924360232446316,0.22475639767553682
25,0.15,2.0,2.0,10,0.3,power_reject_bf_onesided,0.3815,0.010861808090737012,2000,bf_onesided,0.36021124716724673,0.4027887528327533
25,0.15,2.0,2.0,10,0.5,power_reject_bf_onesided,0.8175,0.008636948245763661,2000,bf_onesided,0.8005718923684401,0.83442810763156
25,0.15,2.0,2.0,25,0.0,power_reject_bf_onesided,0.032,0.0039354796403996304,2000,bf_onesided,0.02428660158208378,0.03971339841791622
25,0.15,2.0,2.0,25,0.1,power_reject_bf_onesided,0.132,0.007568883669339885,2000,bf_onesided,0.11716526048790593,0.14683473951209408
25,0.15,2.0,2.0,25,0.2,power_reject_bf_onesided,0.3615,0.010742852274884916,2000,bf_onesided,0.34044439628390744,0.38255560371609254
25,0.15,2.0,2.0,25,0.3,power_reject_bf_onesided,0.6755,0.010468995892634595,2000,bf_onesided,0.6549811449342883,0.6960188550657117
25,0.15,2.0,2.0,25,0.5,power_reject_bf_onesided,0.99,0.0022248595461287,2000,bf_onesided,0.9856393553845314,0.9943606446154686
25,0.15,2.0,2.0,50,0.0,power_reject_bf_onesided,0.0375,0.004248161366991607,2000,bf_onesided,0.02917375665450566,0.04582624334549434
25,0.15,2.0,2.0,50,0.1,power_reject_bf_onesided,0.2055,0.009035201989994468,2000,bf_onesided,0.18779132936688248,0.2232086706331175
25,0.15,2.0,2.0,50,0.2,power_reject_bf_onesided,0.5805,0.011034485715247448,2000,bf_onesided,0.5588728052396008,0.6021271947603992
25,0.15,2.0,2.0,50,0.3,power_reject_bf_onesided,0.901,0.006678285708173917,2000,bf_onesided,0.8879108004302646,0.9140891995697354
25,0.15,2.0,2.0,50,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
25,0.15,2.0,2.0,100,0.0,power_reject_bf_onesided,0.038,0.004275277768753745,2000,bf_onesided,0.029620609483242334,0.046379390516757664
25,0.15,2.0,2.0,100,0.1,power_reject_bf_onesided,0.3025,0.010271167168340705,2000,bf_onesided,0.2823688821120703,0.3226311178879297
25,0.15,2.0,2.0,100,0.2,power_reject_bf_onesided,0.8005,0.008935875726530668,2000,bf_onesided,0.782986005267526,0.8180139947324739
25,0.15,2.0,2.0,100,0.3,power_reject_bf_onesided,0.989,0.0023322735688593665,2000,bf_onesided,0.9844288277668841,0.9935711722331159
25,0.15,2.0,2.0,100,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
25,0.15,2.0,2.0,10,0.0,power_reject_either_unadjusted,0.1185,0.007226954752867904,2000,either_unadjusted,0.10433542885475,0.13266457114525
25,0.15,2.0,2.0,10,0.1,power_reject_either_unadjusted,0.2055,0.009035201989994468,2000,either_unadjusted,0.18779132936688248,0.2232086706331175
25,0.15,2.0,2.0,10,0.2,power_reject_either_unadjusted,0.3575,0.01071666342664544,2000,either_unadjusted,0.3364957254836583,0.37850427451634167
25,0.15,2.0,2.0,10,0.3,power_reject_either_unadjusted,0.568,0.011076461528845753,2000,either_unadjusted,0.5462905341560773,0.5897094658439226
25,0.15,2.0,2.0,10,0.5,power_reject_either_unadjusted,0.9305,0.005686376262612245,2000,either_unadjusted,0.9193549072348255,0.9416450927651745
25,0.15,2.0,2.0,25,0.0,power_reject_either_unadjusted,0.116,0.0071604469134265636,2000,either_unadjusted,0.10196578182577283,0.1300342181742272
25,0.15,2.0,2.0,25,0.1,power_reject_either_unadjusted,0.2655,0.009874455681200862,2000,either_unadjusted,0.24614642234525086,0.28485357765474917
25,0.15,2.0,2.0,25,0.2,power_reject_either_unadjusted,0.552,0.011119712226492195,2000,either_unadjusted,0.5302057643457155,0.5737942356542846
25,0.15,2.0,2.0,25,0.3,power_reject_either_unadjusted,0.8325,0.008349962574766428,2000,either_unadjusted,0.8161343739521105,0.8488656260478895
25,0.15,2.0,2.0,25,0.5,power_reject_either_unadjusted,0.997,0.0012229063741758816,2000,either_unadjusted,0.9946031475312448,0.9993968524687552
25,0.15,2.0,2.0,50,0.0,power_reject_either_unadjusted,0.123,0.007344079247938437,2000,either_unadjusted,0.10860586906089359,0.1373941309391064
25,0.15,2.0,2.0,50,0.1,power_reject_either_unadjusted,0.3515,0.010675854766715403,2000,either_unadjusted,0.33057570898800936,0.3724242910119906
25,0.15,2.0,2.0,50,0.2,power_reject_either_unadjusted,0.7485,0.009701745976884777,2000,either_unadjusted,0.729484927148161,0.7675150728518391
25,0.15,2.0,2.0,50,0.3,power_reject_either_unadjusted,0.957,0.004536022486716751,2000,either_unadjusted,0.9481095592228447,0.9658904407771552
25,0.15,2.0,2.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
25,0.15,2.0,2.0,100,0.0,power_reject_either_unadjusted,0.112,0.007051808278732484,2000,either_unadjusted,0.09817870963878236,0.12582129036121764
25,0.15,2.0,2.0,100,0.1,power_reject_either_unadjusted,0.465,0.011152914417317117,2000,either_unadjusted,0.44314068924697747,0.4868593107530226
25,0.15,2.0,2.0,100,0.2,power_reject_either_unadjusted,0.9025,0.006633014020790248,2000,either_unadjusted,0.8894995313077558,0.9155004686922441
25,0.15,2.0,2.0,100,0.3,power_reject_either_unadjusted,0.9975,0.001116635571706353,2000,either_unadjusted,0.9953114344783361,0.999688565521664
25,0.15,2.0,2.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
25,0.15,2.0,2.0,10,0.0,power_reject_f_variance,0.0715,0.005761412587204634,2000,f_variance,0.060207838739932046,0.08279216126006794
25,0.15,2.0,2.0,10,0.1,power_reject_f_variance,0.1495,0.007973385416496559,2000,f_variance,0.13387245162554173,0.16512754837445826
25,0.15,2.0,2.0,10,0.2,power_reject_f_variance,0.2895,0.010141246225193431,2000,f_variance,0.269623522483485,0.309376477516515
25,0.15,2.0,2.0,10,0.3,power_reject_f_variance,0.484,0.011174614087296258,2000,f_variance,0.4620981586750065,0.5059018413249935
25,0.15,2.0,2.0,10,0.5,power_reject_f_variance,0.876,0.007369667563737186,2000,f_variance,0.8615557168831074,0.8904442831168926
25,0.15,2.0,2.0,25,0.0,power_reject_f_variance,0.0655,0.005532167296819575,2000,f_variance,0.05465715125625632,0.07634284874374368
25,0.15,2.0,2.0,25,0.1,power_reject_f_variance,0.2045,0.009018862178789517,2000,f_variance,0.18682335480861098,0.222176645191389
25,0.15,2.0,2.0,25,0.2,power_reject_f_variance,0.4625,0.011148850837642416,2000,f_variance,0.440648653716851,0.484351346283149
25,0.15,2.0,2.0,25,0.3,power_reject_f_variance,0.7495,0.009688904736862675,2000,f_variance,0.7305100955163197,0.7684899044836804
25,0.15,2.0,2.0,25,0.5,power_reject_f_variance,0.994,0.0017268468374467964,2000,f_variance,0.9906154423650905,0.9973845576349095
25,0.15,2.0,2.0,50,0.0,power_reject_f_variance,0.0685,0.0056483515294287415,2000,f_variance,0.05742943434297473,0.07957056565702528
25,0.15,2.0,2.0,50,0.1,power_reject_f_variance,0.276,0.009995599031573845,2000,f_variance,0.2564089857396804,0.29559101426031964
25,0.15,2.0,2.0,50,0.2,power_reject_f_variance,0.6715,0.010502089077893026,2000,f_variance,0.6509162834825365,0.6920837165174635
25,0.15,2.0,2.0,50,0.3,power_reject_f_variance,0.931,0.0056674068144081545,2000,f_variance,0.9198920866704053,0.9421079133295948
25,0.15,2.0,2.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance,1.0,1.0
25,0.15,2.0,2.0,100,0.0,power_reject_f_variance,0.0565,0.005162739098579358,2000,f_variance,0.04638121722539201,0.06661878277460799
25,0.15,2.0,2.0,100,0.1,power_reject_f_variance,0.3835,0.010872620429316937,2000,f_variance,0.36219005537287424,0.4048099446271258
25,0.15,2.0,2.0,100,0.2,power_reject_f_variance,0.857,0.007827866886962246,2000,f_variance,0.8416576627047619,0.872342337295238
25,0.15,2.0,2.0,100,0.3,power_reject_f_variance,0.992,0.001991983935678198,2000,f_variance,0.9880957831974924,0.9959042168025076
25,0.15,2.0,2.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance,1.0,1.0
25,0.15,2.0,2.0,10,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003
25,0.15,2.0,2.0,10,0.1,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean,0.04638121722539201,0.06661878277460799
25,0.15,2.0,2.0,10,0.2,power_reject_welch_mean,0.0735,0.005835141386461857,2000,welch_mean,0.06206333294762467,0.08493666705237532
25,0.15,2.0,2.0,10,0.3,power_reject_welch_mean,0.102,0.0067674219611311365,2000,welch_mean,0.08873609658337357,0.11526390341662641
25,0.15,2.0,2.0,10,0.5,power_reject_welch_mean,0.201,0.008960998828255698,2000,welch_mean,0.18343676489257665,0.21856323510742337
25,0.15,2.0,2.0,25,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245
25,0.15,2.0,2.0,25,0.1,power_reject_welch_mean,0.065,0.005512485827646181,2000,welch_mean,0.05419572622730329,0.07580427377269672
25,0.15,2.0,2.0,25,0.2,power_reject_welch_mean,0.117,0.007187176079657434,2000,welch_mean,0.1029133936222103,0.1310866063777897
25,0.15,2.0,2.0,25,0.3,power_reject_welch_mean,0.199,0.008927457644816915,2000,welch_mean,0.18150250440463406,0.21649749559536596
25,0.15,2.0,2.0,25,0.5,power_reject_welch_mean,0.3625,0.010749273231246845,2000,welch_mean,0.3414318114405925,0.3835681885594075
25,0.15,2.0,2.0,50,0.0,power_reject_welch_mean,0.056,0.005141206084179081,2000,welch_mean,0.045923421158428034,0.06607657884157198
25,0.15,2.0,2.0,50,0.1,power_reject_welch_mean,0.0865,0.006285608562422576,2000,welch_mean,0.07418043349956,0.09881956650043999
25,0.15,2.0,2.0,50,0.2,power_reject_welch_mean,0.1845,0.00867351572316555,2000,welch_mean,0.16750022142916154,0.20149977857083845
25,0.15,2.0,2.0,50,0.3,power_reject_welch_mean,0.2935,0.010182282406219148,2000,welch_mean,0.27354309304597707,0.3134569069540229
25,0.15,2.0,2.0,50,0.5,power_reject_welch_mean,0.504,0.011179982110898032,2000,welch_mean,0.48208763754199585,0.5259123624580041
25,0.15,2.0,2.0,100,0.0,power_reject_welch_mean,0.0575,0.005205465877325487,2000,welch_mean,0.04729747427721363,0.06770252572278637
25,0.15,2.0,2.0,100,0.1,power_reject_welch_mean,0.1125,0.0070655413805312895,2000,welch_mean,0.09865179325364837,0.12634820674635164
25,0.15,2.0,2.0,100,0.2,power_reject_welch_mean,0.268,0.0099039386104721,2000,welch_mean,0.24858863686526467,0.28741136313473536
25,0.15,2.0,2.0,100,0.3,power_reject_welch_mean,0.4215,0.01104168805029376,2000,welch_mean,0.399858688922194,0.44314131107780597
25,0.15,2.0,2.0,100,0.5,power_reject_welch_mean,0.6175,0.010867238609692896,2000,welch_mean,0.5962006035455919,0.6387993964544082
26,0.15,2.0,3.0,10,0.0,power_reject_bf,0.0525,0.004987171041783107,2000,bf,0.042725324296262614,0.06227467570373738
26,0.15,2.0,3.0,10,0.1,power_reject_bf,0.068,0.005629209535982827,2000,bf,0.05696695196101696,0.07903304803898305
26,0.15,2.0,3.0,10,0.2,power_reject_bf,0.1455,0.007884470495854494,2000,bf,0.13004672166906303,0.16095327833093695
26,0.15,2.0,3.0,10,0.3,power_reject_bf,0.3015,0.010261524009619624,2000,bf,0.28138778235600986,0.3216122176439901
26,0.15,2.0,3.0,10,0.5,power_reject_bf,0.758,0.009576951498258723,2000,bf,0.7392295198336668,0.7767704801663332
26,0.15,2.0,3.0,25,0.0,power_reject_bf,0.0515,0.004942051699446294,2000,bf,0.04181375658294644,0.06118624341705355
