cell,p_beat_cv,p_view_over,n_studies,n_patients,seed,ai,lam,sigma_ai_mm,ref,mse_true,mse_apparent,var_ref,bias_ref,cov_ai_ref,bias_ai,mse_apparent_closed_form,identity_abs_error,mae_true,mae_apparent,apparent_sd_within_mean,apparent_sd_within_mcse,mse_apparent_lambda_form,mse_true_lambda_form
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,1.0,single,1.0613039963882263,4.459495148721714,3.4423169265598967,0.2974155602734827,-0.0014993527134507564,0.22793107230406767,4.4594951487217145,8.881784197001252e-16,0.8223139742136715,1.6340061507126904,2.0712300264676147,0.006322159817617842,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,1.0,mean2,1.0613039963882263,3.816080935350412,2.807542251998622,0.29667402717986163,0.0027691665799045484,0.22793107230406767,3.8160809353504126,4.440892098500626e-16,0.8223139742136715,1.5007139225373078,1.9108831070385688,0.005636601283906027,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,1.0,R_img,1.0613039963882263,3.6952373481070926,2.634836843594914,0.03973094286248634,-0.007814896561903411,0.22793107230406767,3.6952373481070926,0.0,0.8223139742136715,1.473300126827847,1.909089013427748,0.00572572432542066,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.0,2.0,single,4.018231721070369,7.574687992966077,3.4423169265598967,0.2974155602734827,-0.012452010343614076,-0.0013101351440332064,7.574687992966076,8.881784197001252e-16,1.6001025849824448,2.16868099578812,2.7056432100901615,0.0069042356631039345,7.530772942052686,4.0
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.0,2.0,mean2,4.018231721070369,6.921723447048522,2.807542251998622,0.29667402717986163,-0.0035783147188764245,-0.0013101351440332064,6.921723447048521,8.881784197001252e-16,1.6001025849824448,2.0702848467190176,2.5828190582680284,0.00655207493847886,6.89555773040174,4.0
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.0,2.0,R_img,4.018231721070369,6.686852503307214,2.634836843594914,0.03973094286248634,-0.016050642506044974,-0.0013101351440332064,6.686852503307214,0.0,1.6001025849824448,2.0314055915978346,2.5817634783215806,0.006522134980795494,6.636415391415657,4.0
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.5,2.0,single,4.661232873513688,5.915000237160567,3.4423169265598967,0.2974155602734827,1.1329841434649803,0.018555336287209963,5.915000237160568,8.881784197001252e-16,1.719173566722831,1.934948331021317,2.3830522055881027,0.0060486548791781605,5.887187881657772,4.659103847853914
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.5,2.0,mean2,4.661232873513688,5.272701949764253,2.807542251998622,0.29667402717986163,1.1365394407335845,0.018555336287209963,5.272701949764252,8.881784197001252e-16,1.719173566722831,1.8283565613162556,2.245337218527439,0.005407324516312915,5.262638928528064,4.659103847853914
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.5,2.0,R_img,4.661232873513688,4.693438264334877,2.634836843594914,0.03973094286248634,1.301367779291412,0.018555336287209963,4.693438264334877,0.0,1.719173566722831,1.7236617191767698,2.1635385011050485,0.005080271410559975,4.659103847853914,4.659103847853914
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,1.0,2.0,single,6.622441721664835,5.573520177062885,3.4423169265598967,0.2974155602734827,2.2784202972735743,0.038420807718453125,5.573520177062885,0.0,2.0251426342716186,1.879481540577514,2.3129089497781274,0.006079036266765499,5.561810516970684,6.636415391415657
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,1.0,2.0,mean2,6.622441721664835,4.94188814818781,2.807542251998622,0.29667402717986163,2.2766571961860453,0.038420807718453125,4.94188814818781,0.0,2.0251426342716186,1.7721186936400923,2.17350381322509,0.005231200401982949,4.947927822362217,6.636415391415657
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,1.0,2.0,R_img,6.622441721664835,4.018231721070369,2.634836843594914,0.03973094286248634,2.6187862010888687,0.038420807718453125,4.018231721070369,0.0,2.0251426342716186,1.6001025849824448,2.0019405515473445,0.004684703587155913,4.0,6.636415391415657
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,2.0,single,4.0744369212968525,7.485469738551851,3.4423169265598967,0.2974155602734827,-0.007725357885257794,0.2272760047320511,7.485469738551851,0.0,1.6111718681834177,2.1557800182010523,2.7046744190996623,0.006931840344740892,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,2.0,mean2,4.0744369212968525,6.833180858047246,2.807542251998622,0.29667402717986163,0.0009800092204663383,0.2272760047320511,6.833180858047245,8.881784197001252e-16,1.6111718681834177,2.0572701105366367,2.581879967662116,0.006572434331511031,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,2.0,R_img,4.0744369212968525,6.724472968426314,2.634836843594914,0.03973094286248634,-0.015840217814925898,0.2272760047320511,6.724472968426314,0.0,1.6111718681834177,2.039239154198092,2.5825366614650904,0.006548398951403152,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.0,3.0,single,9.04102137240833,12.610319309225549,3.4423169265598967,0.2974155602734827,-0.018678015515421115,-0.001965202716049814,12.610319309225549,0.0,2.4001538774736675,2.818905009013413,3.513987154879693,0.00838526581899084,12.530772942052687,9.0
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.0,3.0,mean2,9.04102137240833,11.948480096174688,2.807542251998622,0.29667402717986163,-0.005367472078314641,-0.001965202716049814,11.94848009617469,1.7763568394002505e-15,2.4001538774736675,2.742155751422752,3.4188351101099435,0.008238897553294874,11.89555773040174,9.0
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.0,3.0,R_img,9.04102137240833,11.72574485005577,2.634836843594914,0.03973094286248634,-0.024075963759067464,-0.001965202716049814,11.725744850055772,1.7763568394002505e-15,2.4001538774736675,2.715666844057507,3.4194995309541714,0.008164576860588062,11.636415391415657,9.0
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.5,3.0,single,9.675971177146351,10.942580205714739,3.4423169265598967,0.2974155602734827,1.1267581382931733,0.017900268715193353,10.94258020571474,1.7763568394002505e-15,2.4811440345729525,2.637195398695463,3.2707879776730895,0.007751525158990077,10.88718788165777,9.659103847853913
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.5,3.0,mean2,9.675971177146351,10.291407251185122,2.807542251998622,0.29667402717986163,1.1347502833741463,0.017900268715193353,10.291407251185122,0.0,2.4811440345729525,2.557903682783708,3.1701791537070094,0.007486189896526721,10.262638928528064,9.659103847853913
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,0.5,3.0,R_img,9.675971177146351,9.724279263378135,2.634836843594914,0.03973094286248634,1.2933424580383894,0.017900268715193353,9.724279263378136,1.7763568394002505e-15,2.4811440345729525,2.4858804638063825,3.114308332607842,0.00726194053776638,9.659103847853913,9.659103847853913
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,1.0,3.0,single,11.6291286775922,10.593048797911765,3.4423169265598967,0.2974155602734827,2.2721942921017675,0.03776574014643652,10.593048797911763,1.7763568394002505e-15,2.707836627967114,2.5957450031453226,3.21884413450468,0.007729897292829077,10.561810516970684,11.636415391415657
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,1.0,3.0,mean2,11.6291286775922,9.952542101903383,2.807542251998622,0.29667402717986163,2.2748680388266074,0.03776574014643652,9.952542101903383,0.0,2.707836627967114,2.5177251814056425,3.118427530769473,0.007355601945268039,9.947927822362217,11.636415391415657
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",shared,1.0,3.0,R_img,11.6291286775922,9.04102137240833,2.634836843594914,0.03973094286248634,2.6107608798358464,0.03776574014643652,9.041021372408327,3.552713678800501e-15,2.707836627967114,2.4001538774736675,3.0029108273210166,0.0070270553807338714,9.0,11.636415391415657
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,3.0,single,9.096685706740665,12.520560188917173,3.4423169265598967,0.2974155602734827,-0.013951363057064832,0.22662093716003445,12.520560188917173,0.0,2.407500463565776,2.808955679843817,3.513211206354005,0.008404678939089546,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,3.0,mean2,9.096685706740665,11.859396641279263,2.807542251998622,0.29667402717986163,-0.0008091481389718763,0.22662093716003445,11.859396641279265,1.7763568394002505e-15,2.407500463565776,2.7321258995780937,3.4180935740370804,0.008252729356002199,,
6,0.15,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 6))",inherited,,3.0,R_img,9.096685706740665,11.76282444928072,2.634836843594914,0.03973094286248634,-0.023865539067948388,0.22662093716003445,11.762824449280721,1.7763568394002505e-15,2.407500463565776,2.7206019965626385,3.4200534872719426,0.008181277009507886,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,1.0,single,1.0067248602478254,9.22563203929495,7.184309268472202,1.0199370294315313,0.003356491264294988,-0.0005095163073337366,9.22563203929495,0.0,0.8001878228092895,2.2515617759368634,2.8264690655901785,0.010465931638296537,9.224580812477818,1.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,1.0,mean2,1.0067248602478254,7.932256843875259,5.885133709350206,1.0207851427255312,0.0013221233424807815,-0.0005095163073337366,7.932256843875258,8.881784197001252e-16,0.8001878228092895,2.0764909961405698,2.588964309066506,0.009308818306260841,7.927136016959391,1.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,1.0,R_img,1.0067248602478254,8.21224567299495,6.5316945383489715,0.8157232200673701,-0.00379532703764163,-0.0005095163073337366,8.21224567299495,0.0,0.8001878228092895,2.09507411188742,2.7373203392081678,0.010145688491876567,8.197098910106051,1.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,1.0,single,2.8017886364538014,5.015579471457321,7.184309268472202,1.0199370294315313,2.5899215043291797,0.4073520937263514,5.015579471457321,0.0,1.2731301488515196,1.703152207636226,2.114565774988282,0.007639703037829975,5.018739195960725,2.799274727526513
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,1.0,mean2,2.8017886364538014,3.8288802512826536,5.885133709350206,1.0207851427255312,2.534203235931271,0.4073520937263514,3.828880251282654,4.440892098500626e-16,1.2731301488515196,1.493661251012646,1.8152170631004356,0.005526293278960519,3.827970375687322,2.799274727526513
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,1.0,R_img,2.8017886364538014,2.810210539094875,6.5316945383489715,0.8157232200673701,3.262051942136844,0.4073520937263514,2.810210539094874,8.881784197001252e-16,1.2731301488515196,1.2742279208520841,1.6218584409255212,0.005071227768954637,2.799274727526513,2.799274727526513
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,1.0,single,8.195401867712803,4.404076358672717,7.184309268472202,1.0199370294315313,5.176486517394064,0.8152137037600364,4.404076358672716,8.881784197001252e-16,2.092323930190634,1.545629011043301,2.0453856087266553,0.008747589531812408,4.411447034496658,8.197098910106051
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,1.0,mean2,8.195401867712803,3.3240531137430733,5.885133709350206,1.0207851427255312,5.067084348520062,0.8152137037600364,3.324053113743073,4.440892098500626e-16,2.092323930190634,1.3642994414820202,1.7655496279165077,0.0065958634109458845,3.327354189468278,8.197098910106051
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,1.0,R_img,8.195401867712803,1.0067248602478254,6.5316945383489715,0.8157232200673701,6.527899211311331,0.8152137037600364,1.0067248602478234,1.9984014443252818e-15,2.092323930190634,0.8001878228092895,1.002013326048047,0.00225795529792936,1.0,8.197098910106051
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,1.0,single,2.1050584246089215,8.119547735843355,7.184309268472202,1.0199370294315313,0.0698651359578194,1.014945614084467,8.119547735843355,0.0,1.1933956471798306,2.146435454873816,2.8155948998100384,0.010101430508915349,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,1.0,mean2,2.1050584246089215,6.82526797008052,5.885133709350206,1.0207851427255312,0.0674218322120312,1.014945614084467,6.825267970080519,8.881784197001252e-16,1.1933956471798306,1.9551197627023782,2.577097182195155,0.008980218455487602,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,1.0,R_img,2.1050584246089215,7.481906728150064,6.5316945383489715,0.8157232200673701,0.08221059876821833,1.014945614084467,7.481906728150063,8.881784197001252e-16,1.1933956471798306,2.055295455632868,2.718973645860006,0.009761921055876704,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,2.0,single,4.0268994409913015,12.240132986607733,7.184309268472202,1.0199370294315313,0.006712982528589976,-0.0010190326146674732,12.240132986607733,0.0,1.600375645618579,2.6724202882584756,3.317699752168803,0.01047561258344539,12.224580812477818,4.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,2.0,mean2,4.0268994409913015,10.95082739128678,5.885133709350206,1.0207851427255312,0.002644246684961563,-0.0010190326146674732,10.95082739128678,0.0,1.600375645618579,2.52691149129008,3.1185782167917298,0.009266836559892588,10.927136016959391,4.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,2.0,R_img,4.0268994409913015,11.2408421563795,6.5316945383489715,0.8157232200673701,-0.00759065407528326,-0.0010190326146674732,11.240842156379498,1.7763568394002505e-15,1.600375645618579,2.5484558417041683,3.2437168818510425,0.010142455537909274,11.197098910106051,4.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,2.0,single,5.8177522658767415,8.025869467449567,7.184309268472202,1.0199370294315313,2.5932779955934744,0.40684257741901764,8.025869467449569,1.7763568394002505e-15,1.8981220662780047,2.210704598148793,2.7355773361388347,0.00787234246747182,8.018739195960723,5.799274727526512
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,2.0,mean2,5.8177522658767415,6.843239847373637,5.885133709350206,1.0207851427255312,2.5355253592737523,0.40684257741901764,6.843239847373637,0.0,1.8981220662780047,2.0519055527977756,2.5117120676287823,0.00624321960642896,6.82797037568732,5.799274727526512
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,2.0,R_img,5.8177522658767415,5.834596071158887,6.5316945383489715,0.8157232200673701,3.2582566150992025,0.40684257741901764,5.834596071158887,0.0,1.8981220662780047,1.899406004289261,2.376951204058228,0.005938029462637614,5.799274727526512,5.799274727526512
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,2.0,single,11.207154545815206,7.410155403344429,7.184309268472202,1.0199370294315313,5.179843008658359,0.8147041874527028,7.410155403344428,8.881784197001252e-16,2.5462602977030393,2.102469781019738,2.682501623758437,0.00840566219931889,7.411447034496658,11.197098910106051
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,2.0,mean2,11.207154545815206,6.33420175851352,5.885133709350206,1.0207851427255312,5.068406471862542,0.8147041874527028,6.334201758513521,8.881784197001252e-16,2.5462602977030393,1.9655745226229635,2.47575975193026,0.0067704454206071515,6.327354189468278,11.197098910106051
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,2.0,R_img,11.207154545815206,4.0268994409913015,6.5316945383489715,0.8157232200673701,6.524103884273688,0.8147041874527028,4.026899440991302,8.881784197001252e-16,2.5462602977030393,1.600375645618579,2.004026652096094,0.004515910595858719,4.0,11.197098910106051
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,2.0,single,5.123578716383227,11.132394394186967,7.184309268472202,1.0199370294315313,0.0732216272221144,1.0144360977771332,11.132394394186969,1.7763568394002505e-15,1.8133608076455783,2.5763405018723473,3.3082378791003895,0.010184838218062077,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,2.0,mean2,5.123578716383227,9.84218422852287,5.885133709350206,1.0207851427255312,0.06874395555451197,1.0144360977771332,9.842184228522868,1.7763568394002505e-15,1.8133608076455783,2.4218642554163434,3.108523297525006,0.00901581679770007,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,2.0,R_img,5.123578716383227,10.508848922565445,6.5316945383489715,0.8157232200673701,0.07841527173057672,1.0144360977771332,10.508848922565443,1.7763568394002505e-15,1.8133608076455783,2.5019360526026317,3.228054371430596,0.009826233349866811,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,3.0,single,9.060523742230428,17.268083654416166,7.184309268472202,1.0199370294315313,0.010069473792884977,-0.0015285489220012074,17.26808365441617,3.552713678800501e-15,2.4005634684278685,3.235169032956563,4.004071812789009,0.011034202811218842,17.224580812477814,9.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,3.0,mean2,9.060523742230428,15.982847659193949,5.885133709350206,1.0207851427255312,0.0039663700274423465,-0.0015285489220012074,15.982847659193949,0.0,2.4005634684278685,3.1164378634237533,3.8411608933930848,0.009951654556647439,15.927136016959388,9.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.0,3.0,R_img,9.060523742230428,16.282888360259697,6.5316945383489715,0.8157232200673701,-0.01138598111292489,-0.0015285489220012074,16.2828883602597,3.552713678800501e-15,2.4005634684278685,3.1364522913850217,3.9443173289277165,0.010714482556031265,16.19709891010605,9.0
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,3.0,single,10.84716561579533,13.049609183937465,7.184309268472202,1.0199370294315313,2.5966344868577695,0.40633306111168394,13.049609183937465,0.0,2.613846578116514,2.85311081820103,3.535704778368942,0.00895829417202077,13.018739195960723,10.799274727526512
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,3.0,mean2,10.84716561579533,11.87104916396027,5.885133709350206,1.0207851427255312,2.536847482616233,0.40633306111168394,11.87104916396027,0.0,2.613846578116514,2.7294714085623344,3.365808606896194,0.007821204690485492,11.82797037568732,10.799274727526512
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,0.5,3.0,R_img,10.84716561579533,10.87243132371855,6.5316945383489715,0.8157232200673701,3.254461288061561,0.40633306111168394,10.87243132371855,0.0,2.613846578116514,2.6164405844862597,3.267399387926036,0.007620348011712257,10.799274727526512,10.799274727526512
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,3.0,single,16.232356944413258,12.429684168511788,7.184309268472202,1.0199370294315313,5.1831994999226545,0.814194671145369,12.429684168511786,1.7763568394002505e-15,3.134473505031649,2.7738264559254,3.4944989087404554,0.00917266934866746,12.411447034496657,16.19709891010605
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,3.0,mean2,16.232356944413258,11.357800123779615,5.885133709350206,1.0207851427255312,5.0697285952050235,0.814194671145369,11.357800123779617,1.7763568394002505e-15,3.134473505031649,2.6662862477955236,3.3385970384414856,0.008078355388461763,11.327354189468277,16.19709891010605
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",shared,1.0,3.0,R_img,16.232356944413258,9.060523742230428,6.5316945383489715,0.8157232200673701,6.5203085572360475,0.814194671145369,9.060523742230425,3.552713678800501e-15,3.134473505031649,2.4005634684278685,3.006039978144141,0.006773865893788079,9.0,16.19709891010605
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,3.0,single,10.155548728653184,16.158690773026233,7.184309268472202,1.0199370294315313,0.07657811848640937,1.0139265814697993,16.158690773026233,0.0,2.5445291003058337,3.1513408777975274,3.9960699458905284,0.010825794097836709,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,3.0,mean2,10.155548728653184,14.87255020746087,5.885133709350206,1.0207851427255312,0.07006607889699275,1.0139265814697993,14.872550207460872,1.7763568394002505e-15,2.5445291003058337,3.025580635440811,3.832848735624597,0.009777618260698588,,
12,0.3,False,500,100000,"SeedSequence(20260920, spawn_key=(5, 12))",inherited,,3.0,R_img,10.155548728653184,15.549240837476473,6.5316945383489715,0.8157232200673701,0.07461994469293508,1.0139265814697993,15.549240837476471,1.7763568394002505e-15,2.5445291003058337,3.0916059752649248,3.93128919375635,0.010477259507891072,,
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.0,1.0,single,1.0006205879586407,9.769194007574248,7.6488328615929095,1.061647022019999,0.0026304671872437266,0.0009856887097770162,9.769194007574248,0.0,0.7984233321867998,2.3043824937850674,2.906660896888469,0.011055989877558244,9.775927260956841,1.0
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.0,1.0,mean2,1.0006205879586407,8.306935754786696,6.195779224587452,1.0577202807806525,0.003075542128181752,0.0009856887097770162,8.306935754786696,0.0,0.7984233321867998,2.1147402346493958,2.6462141642914583,0.010066759101147295,8.314551416962155,1.0
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.0,1.0,R_img,1.0006205879586407,8.759397986720403,6.983796440098202,0.8875351354750325,0.005493995656994359,0.0009856887097770162,8.759397986720403,0.0,0.7984233321867998,2.1515913325804545,2.8132564156966926,0.010980568140340586,8.771515056800887,1.0
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.5,1.0,single,2.9498681811784246,5.215739692911634,7.6488328615929095,1.061647022019999,2.78285690437085,0.4447532564472933,5.215739692911633,8.881784197001252e-16,1.2969931162001178,1.7343991495688946,2.1606073356593147,0.008107128512133714,5.216104117274665,2.9428787642002217
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.5,1.0,mean2,2.9498681811784246,3.9519493829723507,6.195779224587452,1.0577202807806525,2.6858105682965743,0.4447532564472933,3.951949382972347,3.552713678800501e-15,1.2969931162001178,1.5142478120137064,1.8495517608625347,0.006116881394845547,3.953196216128246,2.9428787642002217
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.5,1.0,R_img,2.9498681811784246,2.9371305231393,6.983796440098202,0.8875351354750325,3.497392215706095,0.4447532564472933,2.9371305231393006,4.440892098500626e-16,1.2969931162001178,1.2991329804447447,1.651357102923364,0.005321433549846596,2.9428787642002217,2.9428787642002217
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,1.0,1.0,single,8.784873302798651,4.548042906649464,7.6488328615929095,1.061647022019999,5.5630833415544565,0.8885208241848095,4.548042906649464,0.0,2.14850221720917,1.566420156848635,2.0838335925352687,0.009239404221223295,4.542038501992932,8.771515056800887
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,1.0,1.0,mean2,8.784873302798651,3.4827205395584473,6.195779224587452,1.0577202807806525,5.368545594464966,0.8885208241848095,3.4827205395584446,2.6645352591003757e-15,2.14850221720917,1.3926835963674262,1.8151499343465534,0.006910337832879144,3.4775985436947803,8.771515056800887
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,1.0,1.0,R_img,8.784873302798651,1.0006205879586407,6.983796440098202,0.8875351354750325,6.989290435755197,0.8885208241848095,1.0006205879586396,1.1102230246251565e-15,2.14850221720917,0.7984233321867998,0.9989579677484565,0.002155291945447642,1.0,8.771515056800887
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",inherited,,1.0,single,2.1635586444631043,8.581975323815277,7.6488328615929095,1.061647022019999,0.05132200245503147,1.0619662326204546,8.581975323815279,1.7763568394002505e-15,1.2165681736497946,2.195192520364958,2.896369959287081,0.01075009506635972,,
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",inherited,,1.0,mean2,2.1635586444631043,7.128876981499854,6.195779224587452,1.0577202807806525,0.05135331821582364,1.0619662326204546,7.128876981499854,0.0,1.2165681736497946,1.9887043062026382,2.635109372109986,0.009713010095758864,,
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",inherited,,1.0,R_img,2.1635586444631043,7.920784662751288,6.983796440098202,0.8875351354750325,0.06461217511764646,1.0619662326204546,7.920784662751289,8.881784197001252e-16,1.2165681736497946,2.102676920909216,2.799084299200177,0.010649551565753937,,
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.0,2.0,single,4.002482351834563,12.763701930108937,7.6488328615929095,1.061647022019999,0.005260934374487453,0.0019713774195540324,12.763701930108935,1.7763568394002505e-15,1.5968466643735997,2.720328521035805,3.38269738353369,0.010674088263093181,12.775927260956841,4.0
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.0,2.0,mean2,4.002482351834563,11.300561268528519,6.195779224587452,1.0577202807806525,0.006151084256363504,0.0019713774195540324,11.300561268528519,0.0,1.5968466643735997,2.5623147913541406,3.1614405669211108,0.009794509961230286,11.314551416962155,4.0
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.0,2.0,R_img,4.002482351834563,11.7485220925572,6.983796440098202,0.8875351354750325,0.010987991313988718,0.0019713774195540324,11.748522092557199,1.7763568394002505e-15,1.5968466643735997,2.5982659608894894,3.302714205846728,0.010642867099693192,11.771515056800887,4.0
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.5,2.0,single,5.9580987740739095,8.216616444465883,7.6488328615929095,1.061647022019999,2.7854873715580943,0.44573894515707024,8.216616444465885,1.7763568394002505e-15,1.9153750193575214,2.239516334859836,2.7684577475804715,0.007996172498144589,8.216104117274666,5.942878764200222
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.5,2.0,mean2,5.9580987740739095,6.951943725733736,6.195779224587452,1.0577202807806525,2.6888861104247557,0.44573894515707024,6.951943725733736,0.0,1.9153750193575214,2.07018191658848,2.53242185637899,0.0065380836971084275,6.953196216128246,5.942878764200222
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,0.5,2.0,R_img,5.9580987740739095,5.9326234579956605,6.983796440098202,0.8875351354750325,3.5028862113630894,0.44573894515707024,5.932623457995661,8.881784197001252e-16,1.9153750193575214,1.919119044076595,2.39142428000578,0.005919643995355376,5.942878764200222,5.942878764200222
15,0.3,True,500,100000,"SeedSequence(20260920, spawn_key=(5, 15))",shared,1.0,2.0,single,11.799472724713699,7.555288487223276,7.6488328615929095,1.061647022019999,5.5657138087417,0.8895065128945866,7.555288487223276,0.0,2.5939862324002356,2.12385629206818,2.710764273156143,0.008655020597030352,7.542038501992932,11.771515056800887
