cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,design,n_double,overlap_frac,mcse_ba_bias_empirical_sd,mcse_ba_bias_mean,mcse_icc_ci_width_mean,mcse_icc_empirical_sd,mcse_icc_mean,mcse_loa_ci_width_each_mean,mcse_loa_hi_empirical_sd,mcse_loa_hi_mean,mcse_loa_lo_empirical_sd,mcse_loa_lo_mean,mcse_loa_width_mean,ba_bias_empirical_sd,ba_bias_mean,icc_ci_width_mean,icc_empirical_sd,icc_mean,loa_ci_width_each_mean,loa_hi_empirical_sd,loa_hi_mean,loa_lo_empirical_sd,loa_lo_mean,loa_width_mean,icc_emp95_range,loa_hi_emp95_range
2,0.05,0.0,3.0,overlap,50,0.1,0.0021158095853250104,0.0029914584657830417,0.00027626175105463746,0.0001698276489900436,0.00024011251381927059,0.0036850743215057244,0.005662006661191159,0.008005284538560432,0.0055449985665405425,0.007839851477979056,0.014673118566622097,0.1337820896271622,-0.000806592539609233,0.02611064044022905,0.010738158062964935,0.9778566421894496,0.8983299234433322,0.3580072081489833,1.7876649997026166,0.35060881676526734,-1.7892781847818349,3.5769431844844513,0.04209280645944201,1.403362479425028
2,0.05,0.0,3.0,overlap,100,0.2,0.001502614139952269,0.0021244859749867517,0.00012806388611325364,0.00011456984804201914,0.00016198572131722702,0.0018559518140324712,0.004056056152168222,0.005734695408439215,0.004010781519528502,0.005670683417929917,0.010584564283722626,0.09500990114630589,0.0013142028138239802,0.016971766318352583,0.0072442216849931285,0.9789064964791488,0.6297914097895283,0.25646337527052016,1.7971764692403525,0.2536006720274429,-1.7945480636127042,3.5917245328530565,0.028396827421211746,1.0053179656974196
2,0.05,0.0,3.0,overlap,150,0.3,0.0012183765929044915,0.0017226138867294017,8.661743520240626e-05,9.581855021932682e-05,0.00013547401203810704,0.0013361155057453253,0.0035903825090790645,0.005076298087823473,0.003470427961706441,0.004906699155700341,0.00937120074221919,0.07703763499424131,0.001989247280489158,0.013646887543676716,0.006058582002036644,0.9789678676125657,0.515763982743812,0.22701895196850969,1.8107130429086828,0.21943425714573578,-1.8067345483477042,3.6174475912563873,0.0237492052300795,0.8898979463520162
2,0.05,0.0,3.0,overlap,250,0.5,0.0009159863007852327,0.0012950763589646762,5.0985613850930496e-05,7.348181057273558e-05,0.00010389299010813838,0.0008082798960139516,0.002794549971846765,0.003951102324763604,0.0027119293552698024,0.003834288342720223,0.007342823860719274,0.057917575493958706,0.0012568868854242537,0.010335748705389775,0.004646235765350213,0.9792339882895735,0.39932249472419834,0.1766986676845774,1.815080759557978,0.1714745875931486,-1.8125669857871296,3.627647745345108,0.018212909671197732,0.6926460550194701
3,0.05,0.75,1.0,gold,25,,0.016809328448812916,0.02376603652856829,0.008097193335715487,0.0007154205865786584,0.00101150452534104,0.006962513838225428,0.018140789641220772,0.02564853620316837,0.01808715174803923,0.025572699733403988,0.019087241627097105,1.0628494646724365,0.001332130668899696,0.3537709574513918,0.045235857564224484,0.9481221067028609,1.2878641127918908,1.1470374094729767,1.7666265397634706,1.1436458994416414,-1.7639622784256712,3.530588818189142,0.17732130467001536,4.496304058440587
3,0.05,0.75,1.0,gold,50,,0.0166888305496336,0.02359566937307889,0.00803701642170177,0.0006013028036575761,0.0008501579607997778,0.0037260005766948487,0.01760309767509003,0.024888315058873733,0.017384473210538022,0.024579210681122784,0.01483607750380643,1.055230413856285,0.0024842152936412044,0.3259446330883544,0.03802021983921809,0.9521518097349767,0.899927413893669,1.113039286341467,1.7941362273512886,1.099215718325589,-1.7891677967640063,3.5833040241152947,0.1490365243139065,4.363033863629934
3,0.05,0.75,1.0,gold,100,,0.016679719814896982,0.023582788069985077,0.007952663620725331,0.0005461060303711299,0.0007721174528651836,0.0019859670429380697,0.017213609561229273,0.0243376334079294,0.017093964582912687,0.024168472163100932,0.011326046114128675,1.054654344469154,0.005222082010368583,0.31154280140646595,0.03453014222441081,0.9539693960710904,0.6347435913776104,1.0884120542320002,1.8152055890767163,1.0808469333801014,-1.8047614250559791,3.6199670141326954,0.13535567134945023,4.266496886921536
3,0.05,0.75,1.0,gold,200,,0.016646106275906857,0.02353526323293246,0.007915122886273007,0.0005236198733572973,0.00074032517570163,0.0011145206156492663,0.016986227746270524,0.02401614736304083,0.01691497322571399,0.023915403449116544,0.009044846644411804,1.052528969143769,0.0022672176228084357,0.3033469733915119,0.03310834836646641,0.9548254246982677,0.4474292487400545,1.0740347612282324,1.817814136295385,1.0695293564311505,-1.8132797010497679,3.6310938373451527,0.12978234179546594,4.210138933511862
3,0.05,0.75,1.0,overlap,50,0.1,0.0166888305496336,0.02359566937307889,0.00803701642170177,0.0006013028036575761,0.0008501579607997778,0.0037260005766948487,0.01760309767509003,0.024888315058873733,0.017384473210538022,0.024579210681122784,0.01483607750380643,1.055230413856285,0.0024842152936412044,0.3259446330883544,0.03802021983921809,0.9521518097349767,0.899927413893669,1.113039286341467,1.7941362273512886,1.099215718325589,-1.7891677967640063,3.5833040241152947,0.1490365243139065,4.363033863629934
3,0.05,0.75,1.0,overlap,100,0.2,0.016679719814896982,0.023582788069985077,0.007952663620725331,0.0005461060303711299,0.0007721174528651836,0.0019859670429380697,0.017213609561229273,0.0243376334079294,0.017093964582912687,0.024168472163100932,0.011326046114128675,1.054654344469154,0.005222082010368583,0.31154280140646595,0.03453014222441081,0.9539693960710904,0.6347435913776104,1.0884120542320002,1.8152055890767163,1.0808469333801014,-1.8047614250559791,3.6199670141326954,0.13535567134945023,4.266496886921536
