cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,K,beat_cv,view_over,window,S_median_mm,axis,inflation,inflation_mcse,n
213,0.03,0.5,2.4,40.0,2.4/40,4,0.3,True,0.0,13.0,AP,1.0578504075668833,0.0069832528267473,100000
213,0.03,0.5,2.4,40.0,2.4/40,4,0.3,True,0.0,13.0,SL,0.714579916196221,0.004618257176946848,100000
214,0.03,0.5,2.4,40.0,2.4/40,4,0.3,True,0.15,10.0,AP,1.011135336154003,0.006224786017257391,100000
214,0.03,0.5,2.4,40.0,2.4/40,4,0.3,True,0.15,10.0,SL,0.7053852913575311,0.004221446136133183,100000
215,0.03,0.5,2.4,40.0,2.4/40,4,0.3,True,0.15,13.0,AP,1.2799823566977826,0.007999488815556056,100000
215,0.03,0.5,2.4,40.0,2.4/40,4,0.3,True,0.15,13.0,SL,0.8703131256183952,0.005376031001445254,100000
216,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.0,10.0,AP,0.32282718378451847,0.0018204487920659678,100000
216,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.0,10.0,SL,0.2956427008846888,0.0015808433797434916,100000
217,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.0,13.0,AP,0.35363291455791973,0.0020540842027991606,100000
217,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.0,13.0,SL,0.3093459393980932,0.0017074220429142831,100000
218,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.15,10.0,AP,0.35792688728419053,0.001970234650247697,100000
218,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.15,10.0,SL,0.3426740340587238,0.001788515538936922,100000
219,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.15,13.0,AP,0.378500735817478,0.0021818781072936236,100000
219,0.06,0.1,4.8,8.0,4.8/8,2,0.05,False,0.15,13.0,SL,0.34710750140459395,0.0018699298434442192,100000
220,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.0,10.0,AP,0.48968726333043466,0.0028665592238220137,100000
220,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.0,10.0,SL,0.39709525299268744,0.00214564136990481,100000
221,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.0,13.0,AP,0.577834689080397,0.003545388085442374,100000
221,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.0,13.0,SL,0.4476620851005587,0.0025633437747261192,100000
222,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.15,10.0,AP,0.522216476542186,0.0030057174080580537,100000
222,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.15,10.0,SL,0.43793144881423607,0.0023049033187464182,100000
223,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.15,13.0,AP,0.6003714322789481,0.003600676064525666,100000
223,0.06,0.1,4.8,8.0,4.8/8,2,0.05,True,0.15,13.0,SL,0.4779420157139034,0.002641228329353816,100000
224,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.0,10.0,AP,0.5193161042732897,0.0029316243943346,100000
224,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.0,10.0,SL,0.40339337423001986,0.0021811489697064015,100000
225,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.0,13.0,AP,0.6294810885210917,0.00363524469601882,100000
225,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.0,13.0,SL,0.46399321719793624,0.002586121153248796,100000
226,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.15,10.0,AP,0.6146218742855348,0.0033957765117626896,100000
226,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.15,10.0,SL,0.4787156233446018,0.0025353832231136773,100000
227,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.15,13.0,AP,0.7297463016360902,0.004159677637761086,100000
227,0.06,0.1,4.8,8.0,4.8/8,2,0.15,False,0.15,13.0,SL,0.5506011390891687,0.002990227642797213,100000
228,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.0,10.0,AP,0.6718717155231685,0.0037778349954094704,100000
228,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.0,10.0,SL,0.5030234586985569,0.002710138120598332,100000
229,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.0,13.0,AP,0.8421706262290317,0.004840645125165395,100000
229,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.0,13.0,SL,0.5894840539699641,0.0032947005978375818,100000
230,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.15,10.0,AP,0.7681826685229689,0.004192671850335067,100000
230,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.15,10.0,SL,0.5709408416839981,0.0029976855060172775,100000
231,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.15,13.0,AP,0.9445381314922261,0.005258189091509327,100000
231,0.06,0.1,4.8,8.0,4.8/8,2,0.15,True,0.15,13.0,SL,0.668086541859962,0.0036474346292285327,100000
232,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.0,10.0,AP,0.9608894028622823,0.0053936064114905695,100000
232,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.0,10.0,SL,0.6603189352247207,0.0036505044662903225,100000
233,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.0,13.0,AP,1.2021811156678963,0.006845109482326673,100000
233,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.0,13.0,SL,0.8166688024820212,0.004638147269405583,100000
234,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.15,10.0,AP,1.1259049367388658,0.006255690217400037,100000
234,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.15,10.0,SL,0.7697040513321679,0.004219086842419195,100000
235,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.15,13.0,AP,1.4314495845373494,0.007994020485161056,100000
235,0.06,0.1,4.8,8.0,4.8/8,2,0.3,False,0.15,13.0,SL,0.9538476534089958,0.005304319180630809,100000
236,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.0,10.0,AP,1.1022687415550925,0.006090235214798877,100000
236,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.0,10.0,SL,0.7538266437277906,0.0041230744378344154,100000
237,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.0,13.0,AP,1.4186514658773548,0.007904995535157226,100000
237,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.0,13.0,SL,0.9507011309549961,0.005252668340632182,100000
238,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.15,10.0,AP,1.2676791053904348,0.0069092176632479475,100000
238,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.15,10.0,SL,0.8624507452886908,0.004645285602713978,100000
239,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.15,13.0,AP,1.6188394076033341,0.008899759078601136,100000
239,0.06,0.1,4.8,8.0,4.8/8,2,0.3,True,0.15,13.0,SL,1.0777884751118312,0.00592346822130923,100000
240,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.0,10.0,AP,0.5106915174045746,0.002165380383193422,100000
240,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.0,10.0,SL,0.46048686190545474,0.0018664533219357022,100000
241,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.0,13.0,AP,0.5649103557709011,0.0024839005403710953,100000
241,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.0,13.0,SL,0.48744738628770573,0.0020381425510021026,100000
242,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.15,10.0,AP,0.5581864928552438,0.002319506671806001,100000
242,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.15,10.0,SL,0.5316749756982259,0.0020993718788080476,100000
243,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.15,13.0,AP,0.5984022686122731,0.0025823481644995988,100000
243,0.06,0.1,4.8,8.0,4.8/8,3,0.05,False,0.15,13.0,SL,0.5466352254221839,0.002217257622315283,100000
244,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.0,10.0,AP,0.79524395508498,0.0035793915780027263,100000
244,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.0,10.0,SL,0.6317960755807006,0.002617388501824467,100000
245,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.0,13.0,AP,0.9513569514972776,0.004490615444154433,100000
245,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.0,13.0,SL,0.7172681929312544,0.0031317466726782494,100000
246,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.15,10.0,AP,0.8374342534934371,0.0036458610873309045,100000
246,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.15,10.0,SL,0.691772838154375,0.0027776031848282617,100000
247,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.15,13.0,AP,0.9805357378131653,0.0045257897923258305,100000
247,0.06,0.1,4.8,8.0,4.8/8,3,0.05,True,0.15,13.0,SL,0.7701677700049624,0.0032390392786067457,100000
248,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.0,10.0,AP,0.8194111253955,0.0035370414133984156,100000
248,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.0,10.0,SL,0.6249485547711321,0.0025900713738330338,100000
249,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.0,13.0,AP,0.9900829537823461,0.004364836404997112,100000
249,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.0,13.0,SL,0.7283108955672644,0.003098902825026971,100000
250,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.15,10.0,AP,0.9596946669834747,0.004019146581841397,100000
250,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.15,10.0,SL,0.7339013613271476,0.002961802181553883,100000
251,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.15,13.0,AP,1.1666276029206164,0.00500895807844697,100000
251,0.06,0.1,4.8,8.0,4.8/8,3,0.15,False,0.15,13.0,SL,0.8512991403411806,0.003564996018793076,100000
252,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.0,10.0,AP,1.0701158672563487,0.004629148068024766,100000
252,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.0,10.0,SL,0.779997585826504,0.003200319195161333,100000
253,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.0,13.0,AP,1.3442260196279103,0.0058824774719110386,100000
253,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.0,13.0,SL,0.9310152689704495,0.003992711417594575,100000
254,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.15,10.0,AP,1.2015845361021287,0.00502320078725415,100000
254,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.15,10.0,SL,0.8881012507948209,0.0035646542474663057,100000
255,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.15,13.0,AP,1.483579518483506,0.006366724821278179,100000
255,0.06,0.1,4.8,8.0,4.8/8,3,0.15,True,0.15,13.0,SL,1.0582612384110652,0.004386477672592833,100000
256,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.0,10.0,AP,1.5127723512915965,0.0065228642509364615,100000
256,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.0,10.0,SL,1.0333662227058902,0.004412068818151501,100000
257,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.0,13.0,AP,1.9142269455086445,0.00837841183768744,100000
257,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.0,13.0,SL,1.29526403809182,0.005619030222820741,100000
258,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.15,10.0,AP,1.7578325517515423,0.007509773209509208,100000
258,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.15,10.0,SL,1.2117157598957733,0.005086387907361446,100000
259,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.15,13.0,AP,2.2357615093669185,0.00957980412613029,100000
259,0.06,0.1,4.8,8.0,4.8/8,3,0.3,False,0.15,13.0,SL,1.492449006394319,0.006361920126006053,100000
260,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.0,10.0,AP,1.7425091070815593,0.007419888329078408,100000
260,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.0,10.0,SL,1.1834479868378653,0.0049658508998488265,100000
261,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.0,13.0,AP,2.2403602764406254,0.009629006335513035,100000
261,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.0,13.0,SL,1.4928042928190737,0.006358409684501047,100000
262,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.15,10.0,AP,2.0074819215257693,0.008352922874736757,100000
262,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.15,10.0,SL,1.3439867208236287,0.005579048372160975,100000
263,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.15,13.0,AP,2.540265267991235,0.010737230122251668,100000
263,0.06,0.1,4.8,8.0,4.8/8,3,0.3,True,0.15,13.0,SL,1.7048540904693514,0.007168674507098641,100000
264,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.0,10.0,AP,0.6222896328460812,0.002331690515803848,100000
264,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.0,10.0,SL,0.5598923113660017,0.0019842000457631053,100000
265,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.0,13.0,AP,0.6892497044566882,0.002659415859531648,100000
265,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.0,13.0,SL,0.5916229695541451,0.002159183055319322,100000
266,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.15,10.0,AP,0.681300085066281,0.002489911397202043,100000
266,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.15,10.0,SL,0.6458004824203559,0.0022312445693480833,100000
267,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.15,13.0,AP,0.7283231864441814,0.002758021251717634,100000
267,0.06,0.1,4.8,8.0,4.8/8,4,0.05,False,0.15,13.0,SL,0.6585929132986394,0.002357629334464469,100000
268,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.0,10.0,AP,1.0390509263323138,0.004081820439428097,100000
268,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.0,10.0,SL,0.8047694162099608,0.0029216287718861534,100000
269,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.0,13.0,AP,1.234662609891258,0.005060698320547742,100000
269,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.0,13.0,SL,0.922789765420541,0.003503308755206016,100000
270,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.15,10.0,AP,1.0812467369828016,0.004119472788372498,100000
270,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.15,10.0,SL,0.8699191238988218,0.0030499499151950262,100000
271,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.15,13.0,AP,1.26446457651597,0.005065426470491112,100000
271,0.06,0.1,4.8,8.0,4.8/8,4,0.05,True,0.15,13.0,SL,0.9774939545305357,0.0035975285916491208,100000
272,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.0,10.0,AP,0.9961453378151973,0.0037970158824662033,100000
272,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.0,10.0,SL,0.7672047822857766,0.002771424398284322,100000
273,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.0,13.0,AP,1.213118676842279,0.004717035660882875,100000
273,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.0,13.0,SL,0.8780387499369137,0.00329127096722479,100000
274,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.15,10.0,AP,1.1637035437339527,0.004332260970040238,100000
274,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.15,10.0,SL,0.8953964712206478,0.0031838179748899893,100000
275,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.15,13.0,AP,1.4183753211729258,0.005414756144036553,100000
275,0.06,0.1,4.8,8.0,4.8/8,4,0.15,False,0.15,13.0,SL,1.0333910052169208,0.0037915914734700813,100000
276,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.0,10.0,AP,1.366151449141833,0.005148780097151308,100000
276,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.0,10.0,SL,0.9855477739866597,0.0035615204625217604,100000
277,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.0,13.0,AP,1.6963230644244758,0.00650138251493601,100000
277,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.0,13.0,SL,1.1862707689951562,0.00441038132406186,100000
278,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.15,10.0,AP,1.5096031531825398,0.005572947090236888,100000
278,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.15,10.0,SL,1.1096919576853208,0.003922056331764605,100000
279,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.15,13.0,AP,1.8801181513427079,0.0070563744379609555,100000
279,0.06,0.1,4.8,8.0,4.8/8,4,0.15,True,0.15,13.0,SL,1.3200847717372273,0.004824531294072064,100000
280,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.0,10.0,AP,1.8483588693069213,0.007054347363885621,100000
280,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.0,10.0,SL,1.277989741655198,0.004786505997519515,100000
281,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.0,13.0,AP,2.348667883444569,0.009045028800001544,100000
281,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.0,13.0,SL,1.577620249073884,0.006077298211064837,100000
282,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.15,10.0,AP,2.160053692553146,0.008128439892299654,100000
282,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.15,10.0,SL,1.4768706239851404,0.005471339997417172,100000
283,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.15,13.0,AP,2.7747917956115296,0.010427800920603105,100000
283,0.06,0.1,4.8,8.0,4.8/8,4,0.3,False,0.15,13.0,SL,1.8491004177916364,0.0069365911333558175,100000
284,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.0,10.0,AP,2.183220836658127,0.008124652428412807,100000
284,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.0,10.0,SL,1.4782233710810468,0.005462805944008546,100000
285,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.0,13.0,AP,2.7927179212006354,0.010485250749068755,100000
285,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.0,13.0,SL,1.85408619850454,0.006974482999653543,100000
286,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.15,10.0,AP,2.489318141737071,0.00919301415541909,100000
286,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.15,10.0,SL,1.6852786736859195,0.0061479740851309,100000
287,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.15,13.0,AP,3.1871720076529404,0.011815628988664607,100000
287,0.06,0.1,4.8,8.0,4.8/8,4,0.3,True,0.15,13.0,SL,2.112164613928064,0.007821177050718824,100000
288,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.0,10.0,AP,0.15293657481549755,0.0013193882111026747,100000
288,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.0,10.0,SL,0.15637695141526575,0.0012143141890010548,100000
289,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.0,13.0,AP,0.16582478740517823,0.0015024620836665066,100000
289,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.0,13.0,SL,0.15282639938835643,0.0012616267868063133,100000
290,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.15,10.0,AP,0.17561738057815818,0.0014502078465467774,100000
290,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.15,10.0,SL,0.1901700112854341,0.0013963921599758824,100000
291,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.15,13.0,AP,0.17527425101040273,0.0015483614803305905,100000
291,0.06,0.25,4.8,20.0,4.8/20,2,0.05,False,0.15,13.0,SL,0.179202025827936,0.0014141260121586813,100000
292,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.0,10.0,AP,0.2580079997041596,0.002220515877608713,100000
292,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.0,10.0,SL,0.2221565491657985,0.0016856448119726974,100000
293,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.0,13.0,AP,0.29912100228359206,0.0026843603832874055,100000
293,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.0,13.0,SL,0.23708478144972883,0.00196821748030406,100000
294,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.15,10.0,AP,0.274358099788995,0.0022801512714973613,100000
294,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.15,10.0,SL,0.25583948002947554,0.0018300785157244804,100000
295,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.15,13.0,AP,0.31455041443974674,0.002742696200103909,100000
295,0.06,0.25,4.8,20.0,4.8/20,2,0.05,True,0.15,13.0,SL,0.2649783054357028,0.0020577597756944316,100000
296,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.0,10.0,AP,0.2698143616399314,0.002214730198528057,100000
296,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.0,10.0,SL,0.2219668119309525,0.0016764041772339804,100000
297,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.0,13.0,AP,0.31537409223799334,0.0026788962943559555,100000
297,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.0,13.0,SL,0.24232141506355437,0.0019380105098622687,100000
298,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.15,10.0,AP,0.3298001904437339,0.0025599406532197987,100000
298,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.15,10.0,SL,0.27614013239989205,0.0019675771291223017,100000
299,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.15,13.0,AP,0.37884660856534075,0.00304428570088013,100000
299,0.06,0.25,4.8,20.0,4.8/20,2,0.15,False,0.15,13.0,SL,0.30444874861265425,0.0022915358225882873,100000
300,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.0,10.0,AP,0.3765103178275605,0.0029653577178918467,100000
300,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.0,10.0,SL,0.28651640327351624,0.002112782054990735,100000
301,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.0,13.0,AP,0.46079448374578724,0.0038109235625071202,100000
301,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.0,13.0,SL,0.3340680955533349,0.0025884029411952737,100000
302,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.15,10.0,AP,0.43703113705669633,0.003280983497908341,100000
302,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.15,10.0,SL,0.34275760779227143,0.0024042988874141817,100000
303,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.15,13.0,AP,0.5229768822017525,0.004020620326737932,100000
303,0.06,0.25,4.8,20.0,4.8/20,2,0.15,True,0.15,13.0,SL,0.3910465805741544,0.0028678569135229116,100000
304,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.0,10.0,AP,0.5734564374819648,0.004268395813589704,100000
304,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.0,10.0,SL,0.39882109238352176,0.0029040276356013636,100000
305,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.0,13.0,AP,0.7051993068804961,0.00537777773045078,100000
305,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.0,13.0,SL,0.4789301258291798,0.003578726496903056,100000
306,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.15,10.0,AP,0.6920994481037963,0.004943115449956473,100000
306,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.15,10.0,SL,0.4935670212517369,0.003414986424473823,100000
307,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.15,13.0,AP,0.8773134605230549,0.0063497933441476,100000
307,0.06,0.25,4.8,20.0,4.8/20,2,0.3,False,0.15,13.0,SL,0.5951502647895067,0.0042063739768607245,100000
308,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.0,10.0,AP,0.6813719144976058,0.004945950477907796,100000
308,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.0,10.0,SL,0.4691699705724485,0.0033004262115463446,100000
309,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.0,13.0,AP,0.8659573667082919,0.006338563594056593,100000
309,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.0,13.0,SL,0.5802642846930987,0.004165047520802093,100000
310,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.15,10.0,AP,0.8041412775954195,0.005577322310512271,100000
310,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.15,10.0,SL,0.5563671520429753,0.0037441376051645723,100000
311,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.15,13.0,AP,1.015195258731296,0.007095413480440207,100000
311,0.06,0.25,4.8,20.0,4.8/20,2,0.3,True,0.15,13.0,SL,0.690600265225036,0.004778850124848548,100000
312,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.0,10.0,AP,0.27133258355682827,0.0016998361234891125,100000
312,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.0,10.0,SL,0.2704276375807219,0.001527807525955993,100000
313,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.0,13.0,AP,0.29058213747645006,0.0019143043081501106,100000
313,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.0,13.0,SL,0.2665446712302763,0.0016083589144451768,100000
314,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.15,10.0,AP,0.30587563430352593,0.0018468433203361735,100000
314,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.15,10.0,SL,0.3212393515111738,0.0017424809346277832,100000
315,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.15,13.0,AP,0.3123988881789973,0.002013317474999141,100000
315,0.06,0.25,4.8,20.0,4.8/20,3,0.05,False,0.15,13.0,SL,0.3115852421499822,0.0017943375832638994,100000
316,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.0,10.0,AP,0.4597488634445666,0.0028795095208596737,100000
316,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.0,10.0,SL,0.3838299005490098,0.0021582718613674147,100000
317,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.0,13.0,AP,0.5439189060771518,0.0036269701560932162,100000
317,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.0,13.0,SL,0.4258098555972212,0.002569872683363879,100000
318,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.15,10.0,AP,0.4911533137888586,0.0029796722692101542,100000
318,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.15,10.0,SL,0.43432800885834894,0.002305411044279497,100000
319,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.15,13.0,AP,0.5620624444371032,0.0036739074227750625,100000
319,0.06,0.25,4.8,20.0,4.8/20,3,0.05,True,0.15,13.0,SL,0.46394953562111213,0.002667268673857429,100000
320,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.0,10.0,AP,0.46470931368263113,0.002774286504811368,100000
320,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.0,10.0,SL,0.375363389144031,0.002097507927418176,100000
